userId	geneSymbol	geneName	entrezgene	gLink
GAB2	GAB2	GRB2 associated binding protein 2	9846	https://www.ncbi.nlm.nih.gov/gene/?term=9846
LINC00968	LINC00968	long intergenic non-protein coding RNA 968	100507632	https://www.ncbi.nlm.nih.gov/gene/?term=100507632
SNX25	SNX25	sorting nexin 25	83891	https://www.ncbi.nlm.nih.gov/gene/?term=83891
GBP1P1	GBP1P1	guanylate binding protein 1 pseudogene 1	400759	https://www.ncbi.nlm.nih.gov/gene/?term=400759
ACTR3C	ACTR3C	actin related protein 3C	653857	https://www.ncbi.nlm.nih.gov/gene/?term=653857
MIR1302-8	MIR1302-8	microRNA 1302-8	100302223	https://www.ncbi.nlm.nih.gov/gene/?term=100302223
MIR3163	MIR3163	microRNA 3163	100423029	https://www.ncbi.nlm.nih.gov/gene/?term=100423029
GOLGB1	GOLGB1	golgin B1	2804	https://www.ncbi.nlm.nih.gov/gene/?term=2804
LOC101927451	LOC101927451	uncharacterized LOC101927451	101927451	https://www.ncbi.nlm.nih.gov/gene/?term=101927451
GRASP	GRASP	general receptor for phosphoinositides 1 associated scaffold protein	160622	https://www.ncbi.nlm.nih.gov/gene/?term=160622
LINC01094	LINC01094	long intergenic non-protein coding RNA 1094	100505702	https://www.ncbi.nlm.nih.gov/gene/?term=100505702
RAB20	RAB20	RAB20, member RAS oncogene family	55647	https://www.ncbi.nlm.nih.gov/gene/?term=55647
LOC101927999	LOC101927999	NA	101927999	https://www.ncbi.nlm.nih.gov/gene/?term=101927999
HIST1H2AB	HIST1H2AB	histone cluster 1 H2A family member b	8335	https://www.ncbi.nlm.nih.gov/gene/?term=8335
TAS2R40	TAS2R40	taste 2 receptor member 40	259286	https://www.ncbi.nlm.nih.gov/gene/?term=259286
BBS5	BBS5	Bardet-Biedl syndrome 5	129880	https://www.ncbi.nlm.nih.gov/gene/?term=129880
IDO1	IDO1	indoleamine 2,3-dioxygenase 1	3620	https://www.ncbi.nlm.nih.gov/gene/?term=3620
TRPM2	TRPM2	transient receptor potential cation channel subfamily M member 2	7226	https://www.ncbi.nlm.nih.gov/gene/?term=7226
RAI14	RAI14	retinoic acid induced 14	26064	https://www.ncbi.nlm.nih.gov/gene/?term=26064
C1orf162	C1orf162	chromosome 1 open reading frame 162	128346	https://www.ncbi.nlm.nih.gov/gene/?term=128346
ZNF141	ZNF141	zinc finger protein 141	7700	https://www.ncbi.nlm.nih.gov/gene/?term=7700
NIM1K	NIM1K	NIM1 serine/threonine protein kinase	167359	https://www.ncbi.nlm.nih.gov/gene/?term=167359
ARHGAP25	ARHGAP25	Rho GTPase activating protein 25	9938	https://www.ncbi.nlm.nih.gov/gene/?term=9938
HIST1H2AE	HIST1H2AE	histone cluster 1 H2A family member e	3012	https://www.ncbi.nlm.nih.gov/gene/?term=3012
EIF4EBP3	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	8637	https://www.ncbi.nlm.nih.gov/gene/?term=8637
FUCA2	FUCA2	alpha-L-fucosidase 2	2519	https://www.ncbi.nlm.nih.gov/gene/?term=2519
WIPI1	WIPI1	WD repeat domain, phosphoinositide interacting 1	55062	https://www.ncbi.nlm.nih.gov/gene/?term=55062
FAM151A	FAM151A	family with sequence similarity 151 member A	338094	https://www.ncbi.nlm.nih.gov/gene/?term=338094
LOC101928215	LOC101928215	uncharacterized LOC101928215	101928215	https://www.ncbi.nlm.nih.gov/gene/?term=101928215
CORO1B	CORO1B	coronin 1B	57175	https://www.ncbi.nlm.nih.gov/gene/?term=57175
TTC30A	TTC30A	tetratricopeptide repeat domain 30A	92104	https://www.ncbi.nlm.nih.gov/gene/?term=92104
PHC2	PHC2	polyhomeotic homolog 2	1912	https://www.ncbi.nlm.nih.gov/gene/?term=1912
COX14	COX14	cytochrome c oxidase assembly factor COX14	84987	https://www.ncbi.nlm.nih.gov/gene/?term=84987
MIR210HG	MIR210HG	MIR210 host gene	100506211	https://www.ncbi.nlm.nih.gov/gene/?term=100506211
VNN1	VNN1	vanin 1	8876	https://www.ncbi.nlm.nih.gov/gene/?term=8876
RTN4	RTN4	reticulon 4	57142	https://www.ncbi.nlm.nih.gov/gene/?term=57142
MIR623	MIR623	microRNA 623	693208	https://www.ncbi.nlm.nih.gov/gene/?term=693208
SARM1	SARM1	sterile alpha and TIR motif containing 1	23098	https://www.ncbi.nlm.nih.gov/gene/?term=23098
PTGES	PTGES	prostaglandin E synthase	9536	https://www.ncbi.nlm.nih.gov/gene/?term=9536
FCGR3B	FCGR3B	Fc fragment of IgG receptor IIIb	2215	https://www.ncbi.nlm.nih.gov/gene/?term=2215
BCL3	BCL3	BCL3, transcription coactivator	602	https://www.ncbi.nlm.nih.gov/gene/?term=602
HOMEZ	HOMEZ	homeobox and leucine zipper encoding	57594	https://www.ncbi.nlm.nih.gov/gene/?term=57594
ALDH2	ALDH2	aldehyde dehydrogenase 2 family member	217	https://www.ncbi.nlm.nih.gov/gene/?term=217
ZNF487	ZNF487	zinc finger protein 487	642819	https://www.ncbi.nlm.nih.gov/gene/?term=642819
MIR28	MIR28	microRNA 28	407020	https://www.ncbi.nlm.nih.gov/gene/?term=407020
SDS	SDS	serine dehydratase	10993	https://www.ncbi.nlm.nih.gov/gene/?term=10993
FKBP9	FKBP9	FKBP prolyl isomerase 9	11328	https://www.ncbi.nlm.nih.gov/gene/?term=11328
FSBP	FSBP	fibrinogen silencer binding protein	100861412	https://www.ncbi.nlm.nih.gov/gene/?term=100861412
PPOX	PPOX	protoporphyrinogen oxidase	5498	https://www.ncbi.nlm.nih.gov/gene/?term=5498
CXCL11	CXCL11	C-X-C motif chemokine ligand 11	6373	https://www.ncbi.nlm.nih.gov/gene/?term=6373
TMEM33	TMEM33	transmembrane protein 33	55161	https://www.ncbi.nlm.nih.gov/gene/?term=55161
MIR1262	MIR1262	microRNA 1262	100302279	https://www.ncbi.nlm.nih.gov/gene/?term=100302279
ETS1	ETS1	ETS proto-oncogene 1, transcription factor	2113	https://www.ncbi.nlm.nih.gov/gene/?term=2113
HEATR6	HEATR6	HEAT repeat containing 6	63897	https://www.ncbi.nlm.nih.gov/gene/?term=63897
MIR6737	MIR6737	microRNA 6737	102465441	https://www.ncbi.nlm.nih.gov/gene/?term=102465441
MIR4435-1	MIR4435-1	microRNA 4435-1	100616499	https://www.ncbi.nlm.nih.gov/gene/?term=100616499
MTHFR	MTHFR	methylenetetrahydrofolate reductase	4524	https://www.ncbi.nlm.nih.gov/gene/?term=4524
TMEM14C	TMEM14C	transmembrane protein 14C	51522	https://www.ncbi.nlm.nih.gov/gene/?term=51522
SIX5	SIX5	SIX homeobox 5	147912	https://www.ncbi.nlm.nih.gov/gene/?term=147912
LINC00384	LINC00384	long intergenic non-protein coding RNA 384	102157400	https://www.ncbi.nlm.nih.gov/gene/?term=102157400
HAUS6	HAUS6	HAUS augmin like complex subunit 6	54801	https://www.ncbi.nlm.nih.gov/gene/?term=54801
CFLAR-AS1	CFLAR-AS1	CFLAR antisense RNA 1	65072	https://www.ncbi.nlm.nih.gov/gene/?term=65072
MIR320C1	MIR320C1	microRNA 320c-1	100302135	https://www.ncbi.nlm.nih.gov/gene/?term=100302135
FAM86B1	FAM86B1	family with sequence similarity 86 member B1	85002	https://www.ncbi.nlm.nih.gov/gene/?term=85002
SEMA4B	SEMA4B	semaphorin 4B	10509	https://www.ncbi.nlm.nih.gov/gene/?term=10509
HIST1H4F	HIST1H4F	histone cluster 1 H4 family member f	8361	https://www.ncbi.nlm.nih.gov/gene/?term=8361
SETD7	SETD7	SET domain containing 7, histone lysine methyltransferase	80854	https://www.ncbi.nlm.nih.gov/gene/?term=80854
MYH11	MYH11	myosin heavy chain 11	4629	https://www.ncbi.nlm.nih.gov/gene/?term=4629
PPP2R3A	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha	5523	https://www.ncbi.nlm.nih.gov/gene/?term=5523
GTF2IRD1P1	GTF2IRD1P1	GTF2I repeat domain containing 1 pseudogene 1	729156	https://www.ncbi.nlm.nih.gov/gene/?term=729156
SLC25A38	SLC25A38	solute carrier family 25 member 38	54977	https://www.ncbi.nlm.nih.gov/gene/?term=54977
IPMK	IPMK	inositol polyphosphate multikinase	253430	https://www.ncbi.nlm.nih.gov/gene/?term=253430
PDCD4	PDCD4	programmed cell death 4	27250	https://www.ncbi.nlm.nih.gov/gene/?term=27250
LOC101928692	LOC101928692	uncharacterized LOC101928692	101928692	https://www.ncbi.nlm.nih.gov/gene/?term=101928692
SPARC	SPARC	secreted protein acidic and cysteine rich	6678	https://www.ncbi.nlm.nih.gov/gene/?term=6678
LOC101928021	LOC101928021	uncharacterized LOC101928021	101928021	https://www.ncbi.nlm.nih.gov/gene/?term=101928021
LOC100507156	LOC100507156	uncharacterized LOC100507156	100507156	https://www.ncbi.nlm.nih.gov/gene/?term=100507156
TYROBP	TYROBP	TYRO protein tyrosine kinase binding protein	7305	https://www.ncbi.nlm.nih.gov/gene/?term=7305
SORT1	SORT1	sortilin 1	6272	https://www.ncbi.nlm.nih.gov/gene/?term=6272
HIST1H2AK	HIST1H2AK	histone cluster 1 H2A family member k	8330	https://www.ncbi.nlm.nih.gov/gene/?term=8330
CLEC7A	CLEC7A	C-type lectin domain containing 7A	64581	https://www.ncbi.nlm.nih.gov/gene/?term=64581
MAGED2	MAGED2	MAGE family member D2	10916	https://www.ncbi.nlm.nih.gov/gene/?term=10916
FAM161A	FAM161A	FAM161A, centrosomal protein	84140	https://www.ncbi.nlm.nih.gov/gene/?term=84140
CNOT1	CNOT1	CCR4-NOT transcription complex subunit 1	23019	https://www.ncbi.nlm.nih.gov/gene/?term=23019
STK11IP	STK11IP	serine/threonine kinase 11 interacting protein	114790	https://www.ncbi.nlm.nih.gov/gene/?term=114790
SLC11A1	SLC11A1	solute carrier family 11 member 1	6556	https://www.ncbi.nlm.nih.gov/gene/?term=6556
DYSF	DYSF	dysferlin	8291	https://www.ncbi.nlm.nih.gov/gene/?term=8291
ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	3708	https://www.ncbi.nlm.nih.gov/gene/?term=3708
WDFY4	WDFY4	WDFY family member 4	57705	https://www.ncbi.nlm.nih.gov/gene/?term=57705
TCEA1	TCEA1	transcription elongation factor A1	6917	https://www.ncbi.nlm.nih.gov/gene/?term=6917
FAM49A	FAM49A	family with sequence similarity 49 member A	81553	https://www.ncbi.nlm.nih.gov/gene/?term=81553
LOC100506100	LOC100506100	uncharacterized LOC100506100	100506100	https://www.ncbi.nlm.nih.gov/gene/?term=100506100
ACACB	ACACB	acetyl-CoA carboxylase beta	32	https://www.ncbi.nlm.nih.gov/gene/?term=32
NAMPT	NAMPT	nicotinamide phosphoribosyltransferase	10135	https://www.ncbi.nlm.nih.gov/gene/?term=10135
EGOT	EGOT	eosinophil granule ontogeny transcript	100126791	https://www.ncbi.nlm.nih.gov/gene/?term=100126791
ZKSCAN2	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	342357	https://www.ncbi.nlm.nih.gov/gene/?term=342357
SNORD56B	SNORD56B	small nucleolar RNA, C/D box 56B	319139	https://www.ncbi.nlm.nih.gov/gene/?term=319139
HIST1H4A	HIST1H4A	histone cluster 1 H4 family member a	8359	https://www.ncbi.nlm.nih.gov/gene/?term=8359
LIMS1	LIMS1	LIM zinc finger domain containing 1	3987	https://www.ncbi.nlm.nih.gov/gene/?term=3987
LOC102723733	LOC102723733	uncharacterized LOC102723733	102723733	https://www.ncbi.nlm.nih.gov/gene/?term=102723733
AXDND1	AXDND1	axonemal dynein light chain domain containing 1	126859	https://www.ncbi.nlm.nih.gov/gene/?term=126859
TSNAX-DISC1	TSNAX-DISC1	TSNAX-DISC1 readthrough (NMD candidate)	100303453	https://www.ncbi.nlm.nih.gov/gene/?term=100303453
HIST1H4J	HIST1H4J	histone cluster 1 H4 family member j	8363	https://www.ncbi.nlm.nih.gov/gene/?term=8363
SMU1	SMU1	SMU1, DNA replication regulator and spliceosomal factor	55234	https://www.ncbi.nlm.nih.gov/gene/?term=55234
PTPN22	PTPN22	protein tyrosine phosphatase, non-receptor type 22	26191	https://www.ncbi.nlm.nih.gov/gene/?term=26191
LOC100506937	LOC100506937	uncharacterized LOC100506937	100506937	https://www.ncbi.nlm.nih.gov/gene/?term=100506937
TMCC3	TMCC3	transmembrane and coiled-coil domain family 3	57458	https://www.ncbi.nlm.nih.gov/gene/?term=57458
DDIT4	DDIT4	DNA damage inducible transcript 4	54541	https://www.ncbi.nlm.nih.gov/gene/?term=54541
GXYLT2	GXYLT2	glucoside xylosyltransferase 2	727936	https://www.ncbi.nlm.nih.gov/gene/?term=727936
TIMM22	TIMM22	translocase of inner mitochondrial membrane 22	29928	https://www.ncbi.nlm.nih.gov/gene/?term=29928
GSDMD	GSDMD	gasdermin D	79792	https://www.ncbi.nlm.nih.gov/gene/?term=79792
NXPE3	NXPE3	neurexophilin and PC-esterase domain family member 3	91775	https://www.ncbi.nlm.nih.gov/gene/?term=91775
CEP63	CEP63	centrosomal protein 63	80254	https://www.ncbi.nlm.nih.gov/gene/?term=80254
FOXP4	FOXP4	forkhead box P4	116113	https://www.ncbi.nlm.nih.gov/gene/?term=116113
HIST1H4K	HIST1H4K	histone cluster 1 H4 family member k	8362	https://www.ncbi.nlm.nih.gov/gene/?term=8362
PLCD1	PLCD1	phospholipase C delta 1	5333	https://www.ncbi.nlm.nih.gov/gene/?term=5333
HIST1H2BE	HIST1H2BE	histone cluster 1 H2B family member e	8344	https://www.ncbi.nlm.nih.gov/gene/?term=8344
WBP1	WBP1	WW domain binding protein 1	23559	https://www.ncbi.nlm.nih.gov/gene/?term=23559
FAM189B	FAM189B	family with sequence similarity 189 member B	10712	https://www.ncbi.nlm.nih.gov/gene/?term=10712
HK1	HK1	hexokinase 1	3098	https://www.ncbi.nlm.nih.gov/gene/?term=3098
FUT7	FUT7	fucosyltransferase 7	2529	https://www.ncbi.nlm.nih.gov/gene/?term=2529
MSRB2	MSRB2	methionine sulfoxide reductase B2	22921	https://www.ncbi.nlm.nih.gov/gene/?term=22921
ABCB6	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)	10058	https://www.ncbi.nlm.nih.gov/gene/?term=10058
SNX5	SNX5	sorting nexin 5	27131	https://www.ncbi.nlm.nih.gov/gene/?term=27131
HS3ST3B1	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1	9953	https://www.ncbi.nlm.nih.gov/gene/?term=9953
POM121	POM121	POM121 transmembrane nucleoporin	9883	https://www.ncbi.nlm.nih.gov/gene/?term=9883
PA2G4P4	PA2G4P4	proliferation-associated 2G4 pseudogene 4	647033	https://www.ncbi.nlm.nih.gov/gene/?term=647033
ERLIN2	ERLIN2	ER lipid raft associated 2	11160	https://www.ncbi.nlm.nih.gov/gene/?term=11160
CREM	CREM	cAMP responsive element modulator	1390	https://www.ncbi.nlm.nih.gov/gene/?term=1390
EIF2AK4	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4	440275	https://www.ncbi.nlm.nih.gov/gene/?term=440275
STAT4	STAT4	signal transducer and activator of transcription 4	6775	https://www.ncbi.nlm.nih.gov/gene/?term=6775
DOK1	DOK1	docking protein 1	1796	https://www.ncbi.nlm.nih.gov/gene/?term=1796
MT2A	MT2A	metallothionein 2A	4502	https://www.ncbi.nlm.nih.gov/gene/?term=4502
RBAK	RBAK	RB associated KRAB zinc finger	57786	https://www.ncbi.nlm.nih.gov/gene/?term=57786
NLRC4	NLRC4	NLR family CARD domain containing 4	58484	https://www.ncbi.nlm.nih.gov/gene/?term=58484
LRRC25	LRRC25	leucine rich repeat containing 25	126364	https://www.ncbi.nlm.nih.gov/gene/?term=126364
IFIT1	IFIT1	interferon induced protein with tetratricopeptide repeats 1	3434	https://www.ncbi.nlm.nih.gov/gene/?term=3434
LINC01023	LINC01023	long intergenic non-protein coding RNA 1023	100652853	https://www.ncbi.nlm.nih.gov/gene/?term=100652853
GZF1	GZF1	GDNF inducible zinc finger protein 1	64412	https://www.ncbi.nlm.nih.gov/gene/?term=64412
TMEM86A	TMEM86A	transmembrane protein 86A	144110	https://www.ncbi.nlm.nih.gov/gene/?term=144110
GIPC1	GIPC1	GIPC PDZ domain containing family member 1	10755	https://www.ncbi.nlm.nih.gov/gene/?term=10755
LOC154761	LOC154761	family with sequence similarity 115, member C pseudogene	154761	https://www.ncbi.nlm.nih.gov/gene/?term=154761
HIST1H2AG	HIST1H2AG	histone cluster 1 H2A family member g	8969	https://www.ncbi.nlm.nih.gov/gene/?term=8969
VCAN	VCAN	versican	1462	https://www.ncbi.nlm.nih.gov/gene/?term=1462
RAB11FIP1	RAB11FIP1	RAB11 family interacting protein 1	80223	https://www.ncbi.nlm.nih.gov/gene/?term=80223
ULK4	ULK4	unc-51 like kinase 4	54986	https://www.ncbi.nlm.nih.gov/gene/?term=54986
FLJ32255	FLJ32255	uncharacterized LOC643977	643977	https://www.ncbi.nlm.nih.gov/gene/?term=643977
MIR4435-2	MIR4435-2	microRNA 4435-2	100616341	https://www.ncbi.nlm.nih.gov/gene/?term=100616341
RNASET2	RNASET2	ribonuclease T2	8635	https://www.ncbi.nlm.nih.gov/gene/?term=8635
C12orf66	C12orf66	chromosome 12 open reading frame 66	144577	https://www.ncbi.nlm.nih.gov/gene/?term=144577
WDR54	WDR54	WD repeat domain 54	84058	https://www.ncbi.nlm.nih.gov/gene/?term=84058
CIR1	CIR1	corepressor interacting with RBPJ, 1	9541	https://www.ncbi.nlm.nih.gov/gene/?term=9541
CEP78	CEP78	centrosomal protein 78	84131	https://www.ncbi.nlm.nih.gov/gene/?term=84131
TEP1	TEP1	telomerase associated protein 1	7011	https://www.ncbi.nlm.nih.gov/gene/?term=7011
SIAH1	SIAH1	siah E3 ubiquitin protein ligase 1	6477	https://www.ncbi.nlm.nih.gov/gene/?term=6477
EFCAB2	EFCAB2	EF-hand calcium binding domain 2	84288	https://www.ncbi.nlm.nih.gov/gene/?term=84288
MIR107	MIR107	microRNA 107	406901	https://www.ncbi.nlm.nih.gov/gene/?term=406901
FCER1G	FCER1G	Fc fragment of IgE receptor Ig	2207	https://www.ncbi.nlm.nih.gov/gene/?term=2207
SNX3	SNX3	sorting nexin 3	8724	https://www.ncbi.nlm.nih.gov/gene/?term=8724
FLJ31356	FLJ31356	uncharacterized protein FLJ31356	403150	https://www.ncbi.nlm.nih.gov/gene/?term=403150
SYT11	SYT11	synaptotagmin 11	23208	https://www.ncbi.nlm.nih.gov/gene/?term=23208
TOR1AIP2	TOR1AIP2	torsin 1A interacting protein 2	163590	https://www.ncbi.nlm.nih.gov/gene/?term=163590
TMEM245	TMEM245	transmembrane protein 245	23731	https://www.ncbi.nlm.nih.gov/gene/?term=23731
FBXL18	FBXL18	F-box and leucine rich repeat protein 18	80028	https://www.ncbi.nlm.nih.gov/gene/?term=80028
NUP98	NUP98	nucleoporin 98	4928	https://www.ncbi.nlm.nih.gov/gene/?term=4928
ZNF672	ZNF672	zinc finger protein 672	79894	https://www.ncbi.nlm.nih.gov/gene/?term=79894
ARSD	ARSD	arylsulfatase D	414	https://www.ncbi.nlm.nih.gov/gene/?term=414
ABCF2	ABCF2	ATP binding cassette subfamily F member 2	10061	https://www.ncbi.nlm.nih.gov/gene/?term=10061
ANKRD22	ANKRD22	ankyrin repeat domain 22	118932	https://www.ncbi.nlm.nih.gov/gene/?term=118932
LOC389834	LOC389834	NA	389834	https://www.ncbi.nlm.nih.gov/gene/?term=389834
COQ6	COQ6	coenzyme Q6, monooxygenase	51004	https://www.ncbi.nlm.nih.gov/gene/?term=51004
FGGY	FGGY	FGGY carbohydrate kinase domain containing	55277	https://www.ncbi.nlm.nih.gov/gene/?term=55277
HIST1H4E	HIST1H4E	histone cluster 1 H4 family member e	8367	https://www.ncbi.nlm.nih.gov/gene/?term=8367
SLC23A1	SLC23A1	solute carrier family 23 member 1	9963	https://www.ncbi.nlm.nih.gov/gene/?term=9963
AMT	AMT	aminomethyltransferase	275	https://www.ncbi.nlm.nih.gov/gene/?term=275
LOC101927632	LOC101927632	uncharacterized LOC101927632	101927632	https://www.ncbi.nlm.nih.gov/gene/?term=101927632
NAGK	NAGK	N-acetylglucosamine kinase	55577	https://www.ncbi.nlm.nih.gov/gene/?term=55577
SPATC1	SPATC1	spermatogenesis and centriole associated 1	375686	https://www.ncbi.nlm.nih.gov/gene/?term=375686
HMGB2	HMGB2	high mobility group box 2	3148	https://www.ncbi.nlm.nih.gov/gene/?term=3148
SPIDR	SPIDR	scaffold protein involved in DNA repair	23514	https://www.ncbi.nlm.nih.gov/gene/?term=23514
RPS2P32	RPS2P32	ribosomal protein S2 pseudogene 32	256355	https://www.ncbi.nlm.nih.gov/gene/?term=256355
FCAMR	FCAMR	Fc fragment of IgA and IgM receptor	83953	https://www.ncbi.nlm.nih.gov/gene/?term=83953
PRCP	PRCP	prolylcarboxypeptidase	5547	https://www.ncbi.nlm.nih.gov/gene/?term=5547
NUTF2	NUTF2	nuclear transport factor 2	10204	https://www.ncbi.nlm.nih.gov/gene/?term=10204
SNORD70	SNORD70	small nucleolar RNA, C/D box 70	692110	https://www.ncbi.nlm.nih.gov/gene/?term=692110
STAT1	STAT1	signal transducer and activator of transcription 1	6772	https://www.ncbi.nlm.nih.gov/gene/?term=6772
NPL	NPL	N-acetylneuraminate pyruvate lyase	80896	https://www.ncbi.nlm.nih.gov/gene/?term=80896
MARCH6	MARCH6	membrane associated ring-CH-type finger 6	10299	https://www.ncbi.nlm.nih.gov/gene/?term=10299
