userId	geneSymbol	geneName	entrezgene	gLink
MMP9	MMP9	matrix metallopeptidase 9	4318	https://www.ncbi.nlm.nih.gov/gene/?term=4318
NIM1K	NIM1K	NIM1 serine/threonine protein kinase	167359	https://www.ncbi.nlm.nih.gov/gene/?term=167359
LOC101930275	LOC101930275	uncharacterized LOC101930275	101930275	https://www.ncbi.nlm.nih.gov/gene/?term=101930275
FKBP9	FKBP9	FKBP prolyl isomerase 9	11328	https://www.ncbi.nlm.nih.gov/gene/?term=11328
IL6	IL6	interleukin 6	3569	https://www.ncbi.nlm.nih.gov/gene/?term=3569
FANK1-AS1	FANK1-AS1	FANK1 antisense RNA 1	101410540	https://www.ncbi.nlm.nih.gov/gene/?term=101410540
INHBA	INHBA	inhibin subunit beta A	3624	https://www.ncbi.nlm.nih.gov/gene/?term=3624
CYBA	CYBA	cytochrome b-245 alpha chain	1535	https://www.ncbi.nlm.nih.gov/gene/?term=1535
CDC14A	CDC14A	cell division cycle 14A	8556	https://www.ncbi.nlm.nih.gov/gene/?term=8556
MT1A	MT1A	metallothionein 1A	4489	https://www.ncbi.nlm.nih.gov/gene/?term=4489
CXCL3	CXCL3	C-X-C motif chemokine ligand 3	2921	https://www.ncbi.nlm.nih.gov/gene/?term=2921
BEST3	BEST3	bestrophin 3	144453	https://www.ncbi.nlm.nih.gov/gene/?term=144453
TM4SF1	TM4SF1	transmembrane 4 L six family member 1	4071	https://www.ncbi.nlm.nih.gov/gene/?term=4071
IL7	IL7	interleukin 7	3574	https://www.ncbi.nlm.nih.gov/gene/?term=3574
LOC101927999	LOC101927999	NA	101927999	https://www.ncbi.nlm.nih.gov/gene/?term=101927999
RNF138P1	RNF138P1	ring finger protein 138 pseudogene 1	379013	https://www.ncbi.nlm.nih.gov/gene/?term=379013
SEMA3A	SEMA3A	semaphorin 3A	10371	https://www.ncbi.nlm.nih.gov/gene/?term=10371
LOC91450	LOC91450	uncharacterized LOC91450	91450	https://www.ncbi.nlm.nih.gov/gene/?term=91450
PDZK1IP1	PDZK1IP1	PDZK1 interacting protein 1	10158	https://www.ncbi.nlm.nih.gov/gene/?term=10158
SNX25	SNX25	sorting nexin 25	83891	https://www.ncbi.nlm.nih.gov/gene/?term=83891
CKAP4	CKAP4	cytoskeleton associated protein 4	10970	https://www.ncbi.nlm.nih.gov/gene/?term=10970
ADAMDEC1	ADAMDEC1	ADAM like decysin 1	27299	https://www.ncbi.nlm.nih.gov/gene/?term=27299
PPP2R3A	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha	5523	https://www.ncbi.nlm.nih.gov/gene/?term=5523
P2RY6	P2RY6	pyrimidinergic receptor P2Y6	5031	https://www.ncbi.nlm.nih.gov/gene/?term=5031
LOC101927369	LOC101927369	uncharacterized LOC101927369	101927369	https://www.ncbi.nlm.nih.gov/gene/?term=101927369
SNORD70	SNORD70	small nucleolar RNA, C/D box 70	692110	https://www.ncbi.nlm.nih.gov/gene/?term=692110
RELA	RELA	RELA proto-oncogene, NF-kB subunit	5970	https://www.ncbi.nlm.nih.gov/gene/?term=5970
MIR3163	MIR3163	microRNA 3163	100423029	https://www.ncbi.nlm.nih.gov/gene/?term=100423029
TNFAIP6	TNFAIP6	TNF alpha induced protein 6	7130	https://www.ncbi.nlm.nih.gov/gene/?term=7130
LOC101929759	LOC101929759	uncharacterized LOC101929759	101929759	https://www.ncbi.nlm.nih.gov/gene/?term=101929759
CDC42SE1	CDC42SE1	CDC42 small effector 1	56882	https://www.ncbi.nlm.nih.gov/gene/?term=56882
UXS1	UXS1	UDP-glucuronate decarboxylase 1	80146	https://www.ncbi.nlm.nih.gov/gene/?term=80146
EBI3	EBI3	Epstein-Barr virus induced 3	10148	https://www.ncbi.nlm.nih.gov/gene/?term=10148
LOC101928510	LOC101928510	uncharacterized LOC101928510	101928510	https://www.ncbi.nlm.nih.gov/gene/?term=101928510
CES1	CES1	carboxylesterase 1	1066	https://www.ncbi.nlm.nih.gov/gene/?term=1066
CHI3L2	CHI3L2	chitinase 3 like 2	1117	https://www.ncbi.nlm.nih.gov/gene/?term=1117
F3	F3	coagulation factor III, tissue factor	2152	https://www.ncbi.nlm.nih.gov/gene/?term=2152
PTGS2	PTGS2	prostaglandin-endoperoxide synthase 2	5743	https://www.ncbi.nlm.nih.gov/gene/?term=5743
FBXO39	FBXO39	F-box protein 39	162517	https://www.ncbi.nlm.nih.gov/gene/?term=162517
RFTN1	RFTN1	raftlin, lipid raft linker 1	23180	https://www.ncbi.nlm.nih.gov/gene/?term=23180
NINJ1	NINJ1	ninjurin 1	4814	https://www.ncbi.nlm.nih.gov/gene/?term=4814
NEIL3	NEIL3	nei like DNA glycosylase 3	55247	https://www.ncbi.nlm.nih.gov/gene/?term=55247
MIR4435-2	MIR4435-2	microRNA 4435-2	100616341	https://www.ncbi.nlm.nih.gov/gene/?term=100616341
FUCA2	FUCA2	alpha-L-fucosidase 2	2519	https://www.ncbi.nlm.nih.gov/gene/?term=2519
MIR1538	MIR1538	microRNA 1538	100302119	https://www.ncbi.nlm.nih.gov/gene/?term=100302119
GBP1P1	GBP1P1	guanylate binding protein 1 pseudogene 1	400759	https://www.ncbi.nlm.nih.gov/gene/?term=400759
CRIM1	CRIM1	cysteine rich transmembrane BMP regulator 1	51232	https://www.ncbi.nlm.nih.gov/gene/?term=51232
DPP4	DPP4	dipeptidyl peptidase 4	1803	https://www.ncbi.nlm.nih.gov/gene/?term=1803
HERC5	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5	51191	https://www.ncbi.nlm.nih.gov/gene/?term=51191
GBP5	GBP5	guanylate binding protein 5	115362	https://www.ncbi.nlm.nih.gov/gene/?term=115362
MIR1262	MIR1262	microRNA 1262	100302279	https://www.ncbi.nlm.nih.gov/gene/?term=100302279
GRASP	GRASP	general receptor for phosphoinositides 1 associated scaffold protein	160622	https://www.ncbi.nlm.nih.gov/gene/?term=160622
PNRC1	PNRC1	proline rich nuclear receptor coactivator 1	10957	https://www.ncbi.nlm.nih.gov/gene/?term=10957
TNIP3	TNIP3	TNFAIP3 interacting protein 3	79931	https://www.ncbi.nlm.nih.gov/gene/?term=79931
ANKRD1	ANKRD1	ankyrin repeat domain 1	27063	https://www.ncbi.nlm.nih.gov/gene/?term=27063
MET	MET	MET proto-oncogene, receptor tyrosine kinase	4233	https://www.ncbi.nlm.nih.gov/gene/?term=4233
ANKRD33B	ANKRD33B	ankyrin repeat domain 33B	651746	https://www.ncbi.nlm.nih.gov/gene/?term=651746
GAB2	GAB2	GRB2 associated binding protein 2	9846	https://www.ncbi.nlm.nih.gov/gene/?term=9846
TIPRL	TIPRL	TOR signaling pathway regulator	261726	https://www.ncbi.nlm.nih.gov/gene/?term=261726
TRIM3	TRIM3	tripartite motif containing 3	10612	https://www.ncbi.nlm.nih.gov/gene/?term=10612
OPTN	OPTN	optineurin	10133	https://www.ncbi.nlm.nih.gov/gene/?term=10133
C3	C3	complement C3	718	https://www.ncbi.nlm.nih.gov/gene/?term=718
LIF	LIF	LIF, interleukin 6 family cytokine	3976	https://www.ncbi.nlm.nih.gov/gene/?term=3976
DRD4	DRD4	dopamine receptor D4	1815	https://www.ncbi.nlm.nih.gov/gene/?term=1815
SLFN5	SLFN5	schlafen family member 5	162394	https://www.ncbi.nlm.nih.gov/gene/?term=162394
C5orf30	C5orf30	chromosome 5 open reading frame 30	90355	https://www.ncbi.nlm.nih.gov/gene/?term=90355
EPB41L3	EPB41L3	erythrocyte membrane protein band 4.1 like 3	23136	https://www.ncbi.nlm.nih.gov/gene/?term=23136
MIR4774	MIR4774	microRNA 4774	100616356	https://www.ncbi.nlm.nih.gov/gene/?term=100616356
PIK3AP1	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1	118788	https://www.ncbi.nlm.nih.gov/gene/?term=118788
RUFY3	RUFY3	RUN and FYVE domain containing 3	22902	https://www.ncbi.nlm.nih.gov/gene/?term=22902
CREB5	CREB5	cAMP responsive element binding protein 5	9586	https://www.ncbi.nlm.nih.gov/gene/?term=9586
MIR4802	MIR4802	microRNA 4802	100616274	https://www.ncbi.nlm.nih.gov/gene/?term=100616274
MIR3926-2	MIR3926-2	microRNA 3926-2	100500838	https://www.ncbi.nlm.nih.gov/gene/?term=100500838
LINC00607	LINC00607	long intergenic non-protein coding RNA 607	646324	https://www.ncbi.nlm.nih.gov/gene/?term=646324
LOC158434	LOC158434	uncharacterized LOC158434	158434	https://www.ncbi.nlm.nih.gov/gene/?term=158434
MT1E	MT1E	metallothionein 1E	4493	https://www.ncbi.nlm.nih.gov/gene/?term=4493
NNMT	NNMT	nicotinamide N-methyltransferase	4837	https://www.ncbi.nlm.nih.gov/gene/?term=4837
HS3ST3B1	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1	9953	https://www.ncbi.nlm.nih.gov/gene/?term=9953
MIR3611	MIR3611	microRNA 3611	100500890	https://www.ncbi.nlm.nih.gov/gene/?term=100500890
DHRS4L1	DHRS4L1	dehydrogenase/reductase 4 like 1	728635	https://www.ncbi.nlm.nih.gov/gene/?term=728635
GPR132	GPR132	G protein-coupled receptor 132	29933	https://www.ncbi.nlm.nih.gov/gene/?term=29933
HNMT	HNMT	histamine N-methyltransferase	3176	https://www.ncbi.nlm.nih.gov/gene/?term=3176
PPP1R18	PPP1R18	protein phosphatase 1 regulatory subunit 18	170954	https://www.ncbi.nlm.nih.gov/gene/?term=170954
LINC00346	LINC00346	long intergenic non-protein coding RNA 346	283487	https://www.ncbi.nlm.nih.gov/gene/?term=283487
MIR505	MIR505	microRNA 505	574508	https://www.ncbi.nlm.nih.gov/gene/?term=574508
ITGB8	ITGB8	integrin subunit beta 8	3696	https://www.ncbi.nlm.nih.gov/gene/?term=3696
KLHL5	KLHL5	kelch like family member 5	51088	https://www.ncbi.nlm.nih.gov/gene/?term=51088
MT1L	MT1L	metallothionein 1L, pseudogene	4500	https://www.ncbi.nlm.nih.gov/gene/?term=4500
LOC644090	LOC644090	uncharacterized LOC644090	644090	https://www.ncbi.nlm.nih.gov/gene/?term=644090
NFKB2	NFKB2	nuclear factor kappa B subunit 2	4791	https://www.ncbi.nlm.nih.gov/gene/?term=4791
SARM1	SARM1	sterile alpha and TIR motif containing 1	23098	https://www.ncbi.nlm.nih.gov/gene/?term=23098
PI3	PI3	peptidase inhibitor 3	5266	https://www.ncbi.nlm.nih.gov/gene/?term=5266
MIR378D2	MIR378D2	microRNA 378d-2	100616169	https://www.ncbi.nlm.nih.gov/gene/?term=100616169
LOC100133331	LOC100133331	uncharacterized LOC100133331	100133331	https://www.ncbi.nlm.nih.gov/gene/?term=100133331
KLHDC9	KLHDC9	kelch domain containing 9	126823	https://www.ncbi.nlm.nih.gov/gene/?term=126823
LAT	LAT	linker for activation of T cells	27040	https://www.ncbi.nlm.nih.gov/gene/?term=27040
MIS18A	MIS18A	MIS18 kinetochore protein A	54069	https://www.ncbi.nlm.nih.gov/gene/?term=54069
DHX15	DHX15	DEAH-box helicase 15	1665	https://www.ncbi.nlm.nih.gov/gene/?term=1665
PCGF1	PCGF1	polycomb group ring finger 1	84759	https://www.ncbi.nlm.nih.gov/gene/?term=84759
LY6K	LY6K	lymphocyte antigen 6 family member K	54742	https://www.ncbi.nlm.nih.gov/gene/?term=54742
VTRNA1-3	VTRNA1-3	vault RNA 1-3	56662	https://www.ncbi.nlm.nih.gov/gene/?term=56662
PTGIR	PTGIR	prostaglandin I2 receptor	5739	https://www.ncbi.nlm.nih.gov/gene/?term=5739
PHF10	PHF10	PHD finger protein 10	55274	https://www.ncbi.nlm.nih.gov/gene/?term=55274
ZHX2	ZHX2	zinc fingers and homeoboxes 2	22882	https://www.ncbi.nlm.nih.gov/gene/?term=22882
LINC01094	LINC01094	long intergenic non-protein coding RNA 1094	100505702	https://www.ncbi.nlm.nih.gov/gene/?term=100505702
FAM129A	FAM129A	family with sequence similarity 129 member A	116496	https://www.ncbi.nlm.nih.gov/gene/?term=116496
ANLN	ANLN	anillin actin binding protein	54443	https://www.ncbi.nlm.nih.gov/gene/?term=54443
LOC101927902	LOC101927902	uncharacterized LOC101927902	101927902	https://www.ncbi.nlm.nih.gov/gene/?term=101927902
NAMPT	NAMPT	nicotinamide phosphoribosyltransferase	10135	https://www.ncbi.nlm.nih.gov/gene/?term=10135
USP53	USP53	ubiquitin specific peptidase 53	54532	https://www.ncbi.nlm.nih.gov/gene/?term=54532
CXCL11	CXCL11	C-X-C motif chemokine ligand 11	6373	https://www.ncbi.nlm.nih.gov/gene/?term=6373
PRKAA1	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1	5562	https://www.ncbi.nlm.nih.gov/gene/?term=5562
DDIT4	DDIT4	DNA damage inducible transcript 4	54541	https://www.ncbi.nlm.nih.gov/gene/?term=54541
HIST1H2AG	HIST1H2AG	histone cluster 1 H2A family member g	8969	https://www.ncbi.nlm.nih.gov/gene/?term=8969
C15orf48	C15orf48	chromosome 15 open reading frame 48	84419	https://www.ncbi.nlm.nih.gov/gene/?term=84419
NXPE3	NXPE3	neurexophilin and PC-esterase domain family member 3	91775	https://www.ncbi.nlm.nih.gov/gene/?term=91775
RND1	RND1	Rho family GTPase 1	27289	https://www.ncbi.nlm.nih.gov/gene/?term=27289
AKAP11	AKAP11	A-kinase anchoring protein 11	11215	https://www.ncbi.nlm.nih.gov/gene/?term=11215
HEY1	HEY1	hes related family bHLH transcription factor with YRPW motif 1	23462	https://www.ncbi.nlm.nih.gov/gene/?term=23462
RNASE2	RNASE2	ribonuclease A family member 2	6036	https://www.ncbi.nlm.nih.gov/gene/?term=6036
NKG7	NKG7	natural killer cell granule protein 7	4818	https://www.ncbi.nlm.nih.gov/gene/?term=4818
TK1	TK1	thymidine kinase 1	7083	https://www.ncbi.nlm.nih.gov/gene/?term=7083
MIR210HG	MIR210HG	MIR210 host gene	100506211	https://www.ncbi.nlm.nih.gov/gene/?term=100506211
TSPAN5	TSPAN5	tetraspanin 5	10098	https://www.ncbi.nlm.nih.gov/gene/?term=10098
LOC101927522	LOC101927522	uncharacterized LOC101927522	101927522	https://www.ncbi.nlm.nih.gov/gene/?term=101927522
PTGDR	PTGDR	prostaglandin D2 receptor	5729	https://www.ncbi.nlm.nih.gov/gene/?term=5729
LRRC9	LRRC9	leucine rich repeat containing 9	341883	https://www.ncbi.nlm.nih.gov/gene/?term=341883
ZKSCAN2	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	342357	https://www.ncbi.nlm.nih.gov/gene/?term=342357
MIR4439	MIR4439	microRNA 4439	100616207	https://www.ncbi.nlm.nih.gov/gene/?term=100616207
VNN3	VNN3	vanin 3	55350	https://www.ncbi.nlm.nih.gov/gene/?term=55350
LOC101928146	LOC101928146	uncharacterized LOC101928146	101928146	https://www.ncbi.nlm.nih.gov/gene/?term=101928146
AGAP4	AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4	119016	https://www.ncbi.nlm.nih.gov/gene/?term=119016
SPATC1	SPATC1	spermatogenesis and centriole associated 1	375686	https://www.ncbi.nlm.nih.gov/gene/?term=375686
MIR135B	MIR135B	microRNA 135b	442891	https://www.ncbi.nlm.nih.gov/gene/?term=442891
CCL22	CCL22	C-C motif chemokine ligand 22	6367	https://www.ncbi.nlm.nih.gov/gene/?term=6367
LOC101926887	LOC101926887	uncharacterized LOC101926887	101926887	https://www.ncbi.nlm.nih.gov/gene/?term=101926887
SCN3B	SCN3B	sodium voltage-gated channel beta subunit 3	55800	https://www.ncbi.nlm.nih.gov/gene/?term=55800
C12orf66	C12orf66	chromosome 12 open reading frame 66	144577	https://www.ncbi.nlm.nih.gov/gene/?term=144577
MTMR3	MTMR3	myotubularin related protein 3	8897	https://www.ncbi.nlm.nih.gov/gene/?term=8897
ARHGAP5-AS1	ARHGAP5-AS1	ARHGAP5 antisense RNA 1 (head to head)	84837	https://www.ncbi.nlm.nih.gov/gene/?term=84837
SERPINB8	SERPINB8	serpin family B member 8	5271	https://www.ncbi.nlm.nih.gov/gene/?term=5271
GNPNAT1	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1	64841	https://www.ncbi.nlm.nih.gov/gene/?term=64841
FCGR3B	FCGR3B	Fc fragment of IgG receptor IIIb	2215	https://www.ncbi.nlm.nih.gov/gene/?term=2215
LYSMD3	LYSMD3	LysM domain containing 3	116068	https://www.ncbi.nlm.nih.gov/gene/?term=116068
DNAJC17	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17	55192	https://www.ncbi.nlm.nih.gov/gene/?term=55192
KRTAP4-2	KRTAP4-2	keratin associated protein 4-2	85291	https://www.ncbi.nlm.nih.gov/gene/?term=85291
MAGED2	MAGED2	MAGE family member D2	10916	https://www.ncbi.nlm.nih.gov/gene/?term=10916
NCR1	NCR1	natural cytotoxicity triggering receptor 1	9437	https://www.ncbi.nlm.nih.gov/gene/?term=9437
CSRP2	CSRP2	cysteine and glycine rich protein 2	1466	https://www.ncbi.nlm.nih.gov/gene/?term=1466
TEP1	TEP1	telomerase associated protein 1	7011	https://www.ncbi.nlm.nih.gov/gene/?term=7011
SPR	SPR	sepiapterin reductase	6697	https://www.ncbi.nlm.nih.gov/gene/?term=6697
RBP1	RBP1	retinol binding protein 1	5947	https://www.ncbi.nlm.nih.gov/gene/?term=5947
LOC101927608	LOC101927608	uncharacterized LOC101927608	101927608	https://www.ncbi.nlm.nih.gov/gene/?term=101927608
RICTOR	RICTOR	RPTOR independent companion of MTOR complex 2	253260	https://www.ncbi.nlm.nih.gov/gene/?term=253260
LRIG1	LRIG1	leucine rich repeats and immunoglobulin like domains 1	26018	https://www.ncbi.nlm.nih.gov/gene/?term=26018
BIRC3	BIRC3	baculoviral IAP repeat containing 3	330	https://www.ncbi.nlm.nih.gov/gene/?term=330
TCEA1	TCEA1	transcription elongation factor A1	6917	https://www.ncbi.nlm.nih.gov/gene/?term=6917
MYO1B	MYO1B	myosin IB	4430	https://www.ncbi.nlm.nih.gov/gene/?term=4430
CPB1	CPB1	carboxypeptidase B1	1360	https://www.ncbi.nlm.nih.gov/gene/?term=1360
SNORA71A	SNORA71A	small nucleolar RNA, H/ACA box 71A	26777	https://www.ncbi.nlm.nih.gov/gene/?term=26777
BMP6	BMP6	bone morphogenetic protein 6	654	https://www.ncbi.nlm.nih.gov/gene/?term=654
KAT6A	KAT6A	lysine acetyltransferase 6A	7994	https://www.ncbi.nlm.nih.gov/gene/?term=7994
YIPF1	YIPF1	Yip1 domain family member 1	54432	https://www.ncbi.nlm.nih.gov/gene/?term=54432
LOC100506937	LOC100506937	uncharacterized LOC100506937	100506937	https://www.ncbi.nlm.nih.gov/gene/?term=100506937
NQO2	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2	4835	https://www.ncbi.nlm.nih.gov/gene/?term=4835
MT1DP	MT1DP	metallothionein 1D, pseudogene	326343	https://www.ncbi.nlm.nih.gov/gene/?term=326343
ZSWIM4	ZSWIM4	zinc finger SWIM-type containing 4	65249	https://www.ncbi.nlm.nih.gov/gene/?term=65249
ADTRP	ADTRP	androgen dependent TFPI regulating protein	84830	https://www.ncbi.nlm.nih.gov/gene/?term=84830
RNASE1	RNASE1	ribonuclease A family member 1, pancreatic	6035	https://www.ncbi.nlm.nih.gov/gene/?term=6035
ADD1	ADD1	adducin 1	118	https://www.ncbi.nlm.nih.gov/gene/?term=118
TMEM14C	TMEM14C	transmembrane protein 14C	51522	https://www.ncbi.nlm.nih.gov/gene/?term=51522
MIR584	MIR584	microRNA 584	693169	https://www.ncbi.nlm.nih.gov/gene/?term=693169
RPL21P44	RPL21P44	ribosomal protein L21 pseudogene 44	402176	https://www.ncbi.nlm.nih.gov/gene/?term=402176
USP27X-AS1	USP27X-AS1	USP27X antisense RNA 1 (head to head)	158572	https://www.ncbi.nlm.nih.gov/gene/?term=158572
TOR1AIP2	TOR1AIP2	torsin 1A interacting protein 2	163590	https://www.ncbi.nlm.nih.gov/gene/?term=163590
PCSK5	PCSK5	proprotein convertase subtilisin/kexin type 5	5125	https://www.ncbi.nlm.nih.gov/gene/?term=5125
NMI	NMI	N-myc and STAT interactor	9111	https://www.ncbi.nlm.nih.gov/gene/?term=9111
TXN	TXN	thioredoxin	7295	https://www.ncbi.nlm.nih.gov/gene/?term=7295
GGH	GGH	gamma-glutamyl hydrolase	8836	https://www.ncbi.nlm.nih.gov/gene/?term=8836
MANBA	MANBA	mannosidase beta	4126	https://www.ncbi.nlm.nih.gov/gene/?term=4126
RGS12	RGS12	regulator of G protein signaling 12	6002	https://www.ncbi.nlm.nih.gov/gene/?term=6002
ZNF267	ZNF267	zinc finger protein 267	10308	https://www.ncbi.nlm.nih.gov/gene/?term=10308
