geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa05225	Hepatocellular carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05225+7473+5605+6602+6597+207+7480+2932+8193+4041+8313+581+6601+5579+8325+8312+572+1855+83439+5578+29117+2950+5925+3845+57492+5894+4040+5604+10000+6655+7471	0.4844487973471012	1.6988931989829055	0	0.04453066031357334	109	./Project_IK_24_vs_C_24_gsea_GSEA/hsa05225.png	30	7473;5605;6602;6597;207;7480;2932;8193;4041;8313;581;6601;5579;8325;8312;572;1855;83439;5578;29117;2950;5925;3845;57492;5894;4040;5604;10000;6655;7471	AKT1;AKT3;ARID1B;AXIN1;AXIN2;BAD;BAX;BRD7;DPF1;DVL1;FZD8;GSK3B;GSTP1;KRAS;LRP5;LRP6;MAP2K1;MAP2K2;PRKCA;PRKCB;RAF1;RB1;SMARCA4;SMARCC2;SMARCD1;SOS2;TCF7L1;WNT1;WNT10B;WNT3
hsa04930	Type II diabetes mellitus	http://www.kegg.jp/kegg-bin/show_pathway?hsa04930+3651+3667+122809+9021+8651+3643+8835+5599+5295+5601+5594	0.6195202059526386	1.7472879222690478	0.0012531328305098587	0.04471049134967057	26	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04930.png	11	3651;3667;122809;9021;8651;3643;8835;5599;5295;5601;5594	INSR;IRS1;MAPK1;MAPK8;MAPK9;PDX1;PIK3R1;SOCS1;SOCS2;SOCS3;SOCS4
hsa05218	Melanoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05218+5605+1950+207+5155+581+572+5925+27006+3845+5894+4193+5604+10000+5295+2254	0.5575520412275096	1.732725893613601	0.0011961722473729998	0.04628120305558219	45	./Project_IK_24_vs_C_24_gsea_GSEA/hsa05218.png	15	5605;1950;207;5155;581;572;5925;27006;3845;5894;4193;5604;10000;5295;2254	AKT1;AKT3;BAD;BAX;EGF;FGF22;FGF9;KRAS;MAP2K1;MAP2K2;MDM2;PDGFB;PIK3R1;RAF1;RB1
hsa04015	Rap1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04015+1944+5881+5605+6714+1950+207+5155+5579+5578+7057+5331+84552+2261+3674+27006+3845+5894+5880+3643+998+5606+801+5604+10000+7424+115+7423+5295+2254+5899+5217+7408+9855+84612+9564+64411+1398+1500+5594	0.47842960985078	1.7083779115377056	0	0.046769352359533584	121	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04015.png	39	1944;5881;5605;6714;1950;207;5155;5579;5578;7057;5331;84552;2261;3674;27006;3845;5894;5880;3643;998;5606;801;5604;10000;7424;115;7423;5295;2254;5899;5217;7408;9855;84612;9564;64411;1398;1500;5594	ADCY9;AKT1;AKT3;ARAP3;BCAR1;CALM1;CDC42;CRK;CTNND1;EFNA3;EGF;FARP2;FGF22;FGF9;FGFR3;INSR;ITGA2B;KRAS;MAP2K1;MAP2K2;MAP2K3;MAPK1;PARD6B;PARD6G;PDGFB;PFN2;PIK3R1;PLCB3;PRKCA;PRKCB;RAC2;RAC3;RAF1;RALB;SRC;THBS1;VASP;VEGFB;VEGFC
hsa05211	Renal cell carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05211+5605+207+5155+572+5058+3845+5894+998+5604+10000+1387+2033+6655+54583+5295+2885+1398+5594+405+5062+112398	0.5268903724258182	1.6787271842614526	0.0023041474627832404	0.046920446191709014	50	./Project_IK_24_vs_C_24_gsea_GSEA/hsa05211.png	21	5605;207;5155;572;5058;3845;5894;998;5604;10000;1387;2033;6655;54583;5295;2885;1398;5594;405;5062;112398	AKT1;AKT3;ARNT;BAD;CDC42;CREBBP;CRK;EGLN1;EGLN2;EP300;GRB2;KRAS;MAP2K1;MAP2K2;MAPK1;PAK1;PAK2;PDGFB;PIK3R1;RAF1;SOS2
hsa05210	Colorectal cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05210+5881+5605+1950+207+2932+8313+581+8312+572+4437+83439+842+3845+5894+5880+5604+10000+6655+5599+5295+5899+2885+5601+5594	0.5091776179241487	1.6993155244469644	0	0.04798585141858706	68	./Project_IK_24_vs_C_24_gsea_GSEA/hsa05210.png	24	5881;5605;1950;207;2932;8313;581;8312;572;4437;83439;842;3845;5894;5880;5604;10000;6655;5599;5295;5899;2885;5601;5594	AKT1;AKT3;AXIN1;AXIN2;BAD;BAX;CASP9;EGF;GRB2;GSK3B;KRAS;MAP2K1;MAP2K2;MAPK1;MAPK8;MAPK9;MSH3;PIK3R1;RAC2;RAC3;RAF1;RALB;SOS2;TCF7L1
hsa04270	Vascular smooth muscle contraction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04270+3778+5605+2767+5499+5579+10672+10266+8681+5578+5331+140465+5894+801+5604+115+9826+5739+2768+9138+5583+23365+5594	0.505397187347009	1.6481140236015799	0.00457665903366515	0.05016315228224328	61	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04270.png	22	3778;5605;2767;5499;5579;10672;10266;8681;5578;5331;140465;5894;801;5604;115;9826;5739;2768;9138;5583;23365;5594	ADCY9;ARHGEF1;ARHGEF11;ARHGEF12;CALM1;GNA11;GNA12;GNA13;JMJD7-PLA2G4B;KCNMA1;MAP2K1;MAP2K2;MAPK1;MYL6B;PLCB3;PPP1CA;PRKCA;PRKCB;PRKCH;PTGIR;RAF1;RAMP2
hsa04550	Signaling pathways regulating pluripotency of stem cells	http://www.kegg.jp/kegg-bin/show_pathway?hsa04550+7473+5605+84108+207+7480+2932+8313+8325+8312+3625+1855+2261+657+3845+5894+5604+10000+463+7471+84333+5295+7994+3399+2885+91+4086+6498+652	0.4807972916245642	1.6582681098780445	0	0.051085619889209066	87	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04550.png	28	7473;5605;84108;207;7480;2932;8313;8325;8312;3625;1855;2261;657;3845;5894;5604;10000;463;7471;84333;5295;7994;3399;2885;91;4086;6498;652	ACVR1B;AKT1;AKT3;AXIN1;AXIN2;BMP4;BMPR1A;DVL1;FGFR3;FZD8;GRB2;GSK3B;ID3;INHBB;KAT6A;KRAS;MAP2K1;MAP2K2;PCGF5;PCGF6;PIK3R1;RAF1;SKIL;SMAD1;WNT1;WNT10B;WNT3;ZFHX3
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+6667+3456+5829+5881+5605+6714+207+2767+2788+2932+581+5579+10672+5578+842+5331+5970+94235+1234+4773+5925+59345+3845+5894+5880+4193+801+5604+10000+2793+6655+115+3569+1147+11214+5295+9826+2783+2768+2885+9564+9138+7249+1398+23365+5594+2782+23236+3587+5747+6891+7248+10488+29110+1230+6892+1385+1019+841+3710+3709	0.45890964143935353	1.6619463910777625	0	0.051480380562747036	142	./Project_IK_24_vs_C_24_gsea_GSEA/hsa05163.png	61	6667;3456;5829;5881;5605;6714;207;2767;2788;2932;581;5579;10672;5578;842;5331;5970;94235;1234;4773;5925;59345;3845;5894;5880;4193;801;5604;10000;2793;6655;115;3569;1147;11214;5295;9826;2783;2768;2885;9564;9138;7249;1398;23365;5594;2782;23236;3587;5747;6891;7248;10488;29110;1230;6892;1385;1019;841;3710;3709	ADCY9;AKAP13;AKT1;AKT3;ARHGEF1;ARHGEF11;ARHGEF12;BAX;BCAR1;CALM1;CASP8;CASP9;CCR1;CCR5;CDK4;CHUK;CREB1;CREB3;CRK;GNA11;GNA12;GNA13;GNB1;GNB2;GNB4;GNG7;GNG8;GNGT2;GRB2;GSK3B;IFNB1;IL10RA;IL6;ITPR2;ITPR3;KRAS;MAP2K1;MAP2K2;MAPK1;MDM2;NFATC2;PIK3R1;PLCB1;PLCB3;PRKCA;PRKCB;PTK2;PXN;RAC2;RAC3;RAF1;RB1;RELA;SOS2;SP1;SRC;TAP2;TAPBP;TBK1;TSC1;TSC2
hsa04660	T cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04660+5605+207+5133+2932+920+5970+5058+4773+5788+3845+5894+998+5604+10000+6655+1147+5295+10125+2885+5601+5594+8440	0.515401216880836	1.6484737638476687	0.001180637542880003	0.052162239907948986	53	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04660.png	22	5605;207;5133;2932;920;5970;5058;4773;5788;3845;5894;998;5604;10000;6655;1147;5295;10125;2885;5601;5594;8440	AKT1;AKT3;CD4;CDC42;CHUK;GRB2;GSK3B;KRAS;MAP2K1;MAP2K2;MAPK1;MAPK9;NCK2;NFATC2;PAK1;PDCD1;PIK3R1;PTPRC;RAF1;RASGRP1;RELA;SOS2
hsa00330	Arginine and proline metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00330+217+8974+54498+8659+1160+79814+2806+383	-0.4942885002564168	-1.7336946633341663	0.02475247512498775	0.1531881637547105	27	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00330.png	8	217;8974;54498;8659;1160;79814;2806;383	AGMAT;ALDH2;ALDH4A1;ARG1;CKMT2;GOT2;P4HA2;SMOX
hsa04640	Hematopoietic cell lineage	http://www.kegg.jp/kegg-bin/show_pathway?hsa04640+1438+3113+912+3563+3673+951+1380+3122+913+933+911+3675	-0.3957686103013716	-1.6287509145712824	0.006097560938429507	0.20161727760648626	49	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04640.png	12	1438;3113;912;3563;3673;951;1380;3122;913;933;911;3675	CD1C;CD1D;CD1E;CD22;CD37;CR2;CSF2RA;HLA-DPA1;HLA-DRA;IL3RA;ITGA2;ITGA3
hsa00601	Glycosphingolipid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00601+2529+6489+8706+8707	-0.6354084273105267	-1.7698259694520404	0.011450381635685566	0.23087958204864678	12	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00601.png	4	2529;6489;8706;8707	B3GALNT1;B3GALT2;FUT7;ST8SIA1
hsa00140	Steroid hormone biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00140+8644+1645+54577	-0.5031135372068272	-1.5483599529218817	0.035019455116655815	0.2519484412470024	15	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00140.png	3	8644;1645;54577	AKR1C1;AKR1C3;UGT1A7
hsa00830	Retinol metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00830+128+1577+10901+29785+54884+10170+54577	-0.4677456004420932	-1.4959577043930943	0.045662100248118266	0.2800402535114765	17	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00830.png	7	128;1577;10901;29785;54884;10170;54577	ADH5;CYP2S1;CYP3A5;DHRS4;DHRS9;RETSAT;UGT1A7
hsa00770	Pantothenate and CoA biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00770+8875+8876+79717	-0.47725257245291713	-1.4128620285915199	0.10638297834615965	0.38450668036998975	12	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00770.png	3	8875;8876;79717	PPCS;VNN1;VNN2
hsa04610	Complement and coagulation cascades	http://www.kegg.jp/kegg-bin/show_pathway?hsa04610+5054+710+1675+1191+1380+2162+3687	-0.37814329040036854	-1.3826964841631337	0.050761421062124765	0.3937870112073606	29	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04610.png	7	5054;710;1675;1191;1380;2162;3687	CFD;CLU;CR2;F13A1;ITGAX;SERPINE1;SERPING1
hsa00900	Terpenoid backbone biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00900+2342+2224+3156+3422+10654	-0.44352030475998444	-1.3535823395639592	0.13114754044611665	0.40787994604316546	15	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00900.png	5	2342;2224;3156;3422;10654	FDPS;FNTB;HMGCR;IDI1;PMVK
hsa00220	Arginine biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00220+2806+383	-0.45333599425587706	-1.2781761396109073	0.1683848791464437	0.547010011038788	11	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00220.png	2	2806;383	ARG1;GOT2
hsa00620	Pyruvate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00620+4190+217+3948+9380+134526	-0.34061897087432685	-1.2290582215210202	0.16756756666179695	0.6354894655704009	29	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00620.png	5	4190;217;3948;9380;134526	ACOT12;ALDH2;GRHPR;LDHC;MDH1
hsa05330	Allograft rejection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05330+3106+355+3117+3119+958+3133+3109+3592+3002+3113+3122	-0.3713978891006356	-1.196761237193847	0.2633928559669962	0.6785928400137032	19	./Project_IK_24_vs_C_24_gsea_GSEA/hsa05330.png	11	3106;355;3117;3119;958;3133;3109;3592;3002;3113;3122	CD40;FAS;GZMB;HLA-B;HLA-DMB;HLA-DPA1;HLA-DQA1;HLA-DQB1;HLA-DRA;HLA-E;IL12A
hsa04740	Olfactory transduction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04740+26494+5136+441911+81392	-0.30848045119545064	-1.128004348224366	0.28229664936700166	0.6949797305013132	29	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04740.png	4	26494;5136;441911;81392	OR10J3;OR2AE1;OR8G1;PDE1A
hsa00604	Glycosphingolipid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00604+2720+9197+6489	-0.40821972044866844	-1.1076571682018101	0.3050847447285263	0.7163412127440903	10	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00604.png	3	2720;9197;6489	GLB1;SLC33A1;ST8SIA1
hsa03022	Basal transcription factors	http://www.kegg.jp/kegg-bin/show_pathway?hsa03022+9519+2960+6875+6881+2962+2961+902+83860+1022+6873+129685	-0.32685539319340007	-1.1288689303067025	0.2821782164248603	0.7419875324230412	25	./Project_IK_24_vs_C_24_gsea_GSEA/hsa03022.png	11	9519;2960;6875;6881;2962;2961;902;83860;1022;6873;129685	CCNH;CDK7;GTF2E1;GTF2E2;GTF2F1;TAF10;TAF2;TAF3;TAF4B;TAF8;TBPL1
hsa00100	Steroid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00100+8435+6713+2222+1718+1595+1591+6307	-0.35791086040538445	-1.1295633114978514	0.31147540855952704	0.7961597754763223	16	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00100.png	7	8435;6713;2222;1718;1595;1591;6307	CYP24A1;CYP51A1;DHCR24;FDFT1;MSMO1;SOAT2;SQLE
hsa05323	Rheumatoid arthritis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05323+414062+9114+6374+10673+3109+2353+7099+537+7042+535+528+3725+51382+3113+7097+245972+3122+1513+8600	-0.27382134295998567	-1.1424934450924493	0.22302158112934115	0.8137115307753797	52	./Project_IK_24_vs_C_24_gsea_GSEA/hsa05323.png	19	414062;9114;6374;10673;3109;2353;7099;537;7042;535;528;3725;51382;3113;7097;245972;3122;1513;8600	ATP6AP1;ATP6V0A1;ATP6V0D1;ATP6V0D2;ATP6V1C1;ATP6V1D;CCL3L3;CTSK;CXCL5;FOS;HLA-DMB;HLA-DPA1;HLA-DRA;JUN;TGFB2;TLR2;TLR4;TNFSF11;TNFSF13B
hsa04064	NF-kappa B signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04064+29760+695+8600+6366	-0.22038860537579072	-0.9487148875754732	0.5539568305470731	0.829846440308071	56	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04064.png	4	29760;695;8600;6366	BLNK;BTK;CCL21;TNFSF11
hsa04966	Collecting duct acid secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04966+9114+10723+535+528+51382+245972	-0.3113690405282379	-0.9488659968139567	0.545112779905591	0.8613922049173848	14	./Project_IK_24_vs_C_24_gsea_GSEA/hsa04966.png	6	9114;10723;535;528;51382;245972	ATP6V0A1;ATP6V0D1;ATP6V0D2;ATP6V1C1;ATP6V1D;SLC12A7
hsa05320	Autoimmune thyroid disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05320+3106+355+3117+3119+958+3133+3109+3002+3448+3113+3122	-0.31259410328156534	-1.0506120328400614	0.438914025163285	0.8783338875118394	21	./Project_IK_24_vs_C_24_gsea_GSEA/hsa05320.png	11	3106;355;3117;3119;958;3133;3109;3002;3448;3113;3122	CD40;FAS;GZMB;HLA-B;HLA-DMB;HLA-DPA1;HLA-DQA1;HLA-DQB1;HLA-DRA;HLA-E;IFNA14
hsa00760	Nicotinate and nicotinamide metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00760+952+683+83594+4837+56953+4860	-0.31200268507020407	-0.951041245131716	0.5313653116923789	0.8894218910585818	15	./Project_IK_24_vs_C_24_gsea_GSEA/hsa00760.png	6	952;683;83594;4837;56953;4860	BST1;CD38;NNMT;NT5M;NUDT12;PNP
