geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
hsa05167	Kaposi sarcoma-associated herpesvirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05167+10379+1234+131450+148022+1499+3107+3133+3456+3569+3665+3716+3717+4609+4792+6772+801+8772	170	17	5.688255756170284	2.9886138613861384	4.670095547165687e-5	0.0013331000016454778	10379;1234;131450;148022;1499;3107;3133;3456;3569;3665;3716;3717;4609;4792;6772;801;8772	IL6;MYC;HLA-E;FADD;NFKBIA;CTNNB1;STAT1;IRF9;IRF7;CCR5;JAK1;IFNB1;CALM1;HLA-C;TICAM1;JAK2;CD200R1
hsa04620	Toll-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04620+148022+3456+3569+3592+3665+414062+4792+5606+6696+6772+8737+8772	95	12	3.1787311578598643	3.775091193329859	6.750677155953344e-5	0.0017664271891411252	148022;3456;3569;3592;3665;414062;4792;5606;6696;6772;8737;8772	CCL3L3;IL6;FADD;NFKBIA;MAP2K3;STAT1;SPP1;IRF7;IL12A;IFNB1;RIPK1;TICAM1
hsa04630	JAK-STAT signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04630+10379+3456+3569+3574+3587+3592+3716+3717+4170+4609+50615+5292+6772+8651+9021	147	15	4.918668212688421	3.0496059810062643	1.0493752721707494e-4	0.002534644888166272	10379;3456;3569;3574;3587;3592;3716;3717;4170;4609;50615;5292;6772;8651;9021	IL6;SOCS1;MYC;MCL1;SOCS3;STAT1;IL10RA;IRF9;IL7;PIM1;JAK1;IL12A;IL21R;IFNB1;JAK2
hsa04380	Osteoclast differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04380+10379+11006+1435+3456+3552+3554+3716+3937+4688+4792+6772+8651+9021	121	13	4.048699685274142	3.210907454381802	1.820227735915836e-4	0.004082510779125518	10379;11006;1435;3456;3552;3554;3716;3937;4688;4792;6772;8651;9021	SOCS1;CSF1;IL1A;LILRB4;SOCS3;LCP2;NFKBIA;STAT1;IRF9;IL1R1;NCF2;JAK1;IFNB1
hsa04060	Cytokine-cytokine receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04060+1234+132014+1435+246778+3456+3552+3554+3569+3574+3587+3592+3624+414062+50615+6366+8740+8743+8764+8793+944	256	20	8.565843962232897	2.3348545792079207	3.221904726823377e-4	0.006512115042518862	1234;132014;1435;246778;3456;3552;3554;3569;3574;3587;3592;3624;414062;50615;6366;8740;8743;8764;8793;944	INHBA;CCL3L3;IL6;IL27;TNFSF8;TNFSF10;TNFSF14;CSF1;IL1A;IL10RA;CCL21;TNFRSF10D;IL7;IL1R1;IL17RE;CCR5;IL12A;IL21R;IFNB1;TNFRSF14
hsa04623	Cytosolic DNA-sensing pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04623+23586+3456+3569+3665+4792+55718+834+8737	53	8	1.7733973828060294	4.511115262469644	3.318275180901331e-4	0.006512115042518862	23586;3456;3569;3665;4792;55718;834;8737	IL6;NFKBIA;CASP1;DDX58;POLR3E;IRF7;IFNB1;RIPK1
hsa04210	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04210+1508+331+4170+4616+468+4792+5366+597+823+824+8737+8743+8772	130	13	4.349842637071393	2.988613861386139	3.7233751357268474e-4	0.006877292897754294	1508;331;4170;4616;468;4792;5366;597;823;824;8737;8743;8772	XIAP;PMAIP1;CAPN2;GADD45B;TNFSF10;BCL2A1;MCL1;FADD;ATF4;NFKBIA;CTSB;CAPN1;RIPK1
hsa04668	TNF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04668+1435+1906+3456+3569+468+4792+5606+7128+8737+8772+9021	105	11	3.5133344376345867	3.130928807166431	7.100504490760162e-4	0.012386435611659393	1435;1906;3456;3569;468;4792;5606;7128;8737;8772;9021	IL6;EDN1;CSF1;FADD;SOCS3;ATF4;NFKBIA;MAP2K3;TNFAIP3;IFNB1;RIPK1
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+148022+23586+3456+3569+3665+3716+4609+468+4792+6772+8772+8900	134	12	4.483683948981282	2.6763706221368406	0.0016583658454372152	0.026575565867687077	148022;23586;3456;3569;3665;3716;4609;468;4792;6772;8772;8900	IL6;MYC;FADD;ATF4;NFKBIA;STAT1;DDX58;CCNA1;IRF7;JAK1;IFNB1;TICAM1
hsa04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?hsa04933+1906+3552+3569+3717+5054+5292+5580+6772+7056	83	9	2.777207222130197	3.240665632828343	0.0016927112017635082	0.026575565867687077	1906;3552;3569;3717;5054;5292;5580;6772;7056	IL6;EDN1;SERPINE1;IL1A;STAT1;THBD;PRKCD;PIM1;JAK2
hsa05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05145+1234+331+3587+3592+3716+3717+4792+5606+6772+8651	105	10	3.5133344376345867	2.8462989156058462	0.0025462899749959522	0.03807309772136805	1234;331;3587;3592;3716;3717;4792;5606;6772;8651	XIAP;SOCS1;NFKBIA;MAP2K3;STAT1;IL10RA;CCR5;JAK1;IL12A;JAK2
hsa04218	Cellular senescence	http://www.kegg.jp/kegg-bin/show_pathway?hsa04218+3107+3133+3552+3569+4609+4616+5054+5606+801+823+824+8900	146	12	4.885207884710949	2.4563949545639496	0.003412123134553413	0.04870030292044417	3107;3133;3552;3569;4609;4616;5054;5606;801;823;824;8900	IL6;CAPN2;GADD45B;SERPINE1;MYC;IL1A;HLA-E;MAP2K3;CAPN1;CCNA1;CALM1;HLA-C
