"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"18","Interval_17062",62.119221237791,-0.923379912185928,0.435826487122524,-2.11868699922852,0.0341169277778874,0.999977161094692,"chr12",26773175,26774307,"+","intron (ITPR2, intron 2 of 40)",59456,"ITPR2","ITPR2","NM_002223","ITPR2",0.437138728323699,1132
"19","Interval_49551",74.1100966598853,0.884539249224151,0.417557541371065,2.11836492359768,0.0341441741106407,0.999977161094692,"chr22",37193611,37194396,"+","Intergenic",-3075,"C1QTNF6","C1QTNF6","XM_006724125","C1QTNF6",0.426208651399491,785
"20","Interval_2100",84.7415859607004,-0.764932382710726,0.36467092833623,-2.09759628002332,0.0359408239930734,0.999977161094692,"chr1",55275503,55278168,"+","Intergenic",51179,"MIR4422","MIR4422","rna3024","MIR4422",0.436984246061515,2665
"21","Interval_25851",33.1867392102457,1.18056252876101,0.577195763581374,2.04534163839991,0.0408211883590522,0.999977161094692,"chr15",48595986,48597918,"+","intron (FBN1, intron 5 of 65)",48836,"FBN1","FBN1","NM_000138","FBN1",0.355243351731059,1932
"22","Interval_52104",35.7331925972888,1.23203015005972,0.611464931131112,2.01488276323657,0.0439169344532888,0.999977161094692,"chr3",57007097,57008354,"+","intron (ARHGEF3, intron 1 of 12)",-52716,"SPATA12","SPATA12","NM_181727","SPATA12",0.473767885532591,1257
"23","Interval_67174",1092.36105185851,0.272222560490138,0.136519783916641,1.9940154655999,0.0461503644081048,0.999977161094692,"chr6",79076432,79078972,"+","exon (PHIP, exon 3 of 40)",592,"PHIP","PHIP","XM_005248729","PHIP",0.590318772136954,2540
"24","Interval_38319",1828.35409262703,-0.259117469276958,0.130076627601763,-1.9920371096202,0.0463669863662707,0.999977161094692,"chr1_KI270713v1_random",20441,22419,"+","Intergenic",7398,"TRNAN-GUU-7","TRNAN-GUU-7","rna8882","TRNAN-GUU",0.678623718887262,1978
"25","Interval_57464",664.880297063651,-0.328607780137501,0.166461582022241,-1.97407579662192,0.0483731249747662,0.999977161094692,"chr4",73740391,73745916,"+","exon (IL8, exon 4 of 4)",2647,"IL8","IL8","NM_000584","IL8",0.339305103148751,5525
"26","Interval_5762",75.717154282545,-0.743942017155335,0.383886579807817,-1.93792139732462,0.0526328129994509,0.999977161094692,"chr1",185058272,185061070,"+","intron (RNF2, intron 1 of 6)",-27881,"RNF2","RNF2","NM_007212","RNF2",0.381564844587353,2798
"27","Interval_51164",25.2191484608736,-1.26574267414092,0.654073461650192,-1.93516898078623,0.0529695628686541,0.999977161094692,"chr3",32629943,32630686,"+","Intergenic",-54831,"CNOT10","CNOT10","NM_001256741","CNOT10",0.415322580645161,743
"28","Interval_11767",37.7628334573512,-1.16277313483797,0.601545145379789,-1.93297733972044,0.0532389893585974,0.999977161094692,"chr10",124049370,124050663,"+","intron (CHST15, intron 1 of 7)",42946,"CHST15","CHST15","XM_005269892","CHST15",0.395256916996047,1293
"29","Interval_80019",101.116443975009,-0.648654168281205,0.336630893155645,-1.92690029783242,0.0539920563899121,0.999977161094692,"chr9",91060309,91062109,"+","Intergenic",13923,"LOC100129316","LOC100129316","rna40391","LOC100129316",0.403664630760688,1800
"30","Interval_16623",20.774359373387,-1.40574819438155,0.73236301226798,-1.91946913051798,0.0549249893721999,0.999977161094692,"chr12",11559580,11560138,"+","intron (RP11-434C1.1, intron 7 of 7)",11829,"RP11-434C1.1","RP11-434C1","rna52027","RP11-434C1.1",0.437138728323699,558
"31","Interval_61918",57.5210373205105,0.85314789203558,0.44543627261163,1.91530852894737,0.0554531685440069,0.999977161094692,"chr5",87780748,87781939,"+","Intergenic",-368472,"CCNH","CCNH","NM_001239","CCNH",0.368288590604027,1191
"32","Interval_49473",64.3369594860002,-0.796340685758903,0.415811204993386,-1.9151496549295,0.0554734208560207,0.999977161094692,"chr22",35678948,35679888,"+","Intergenic",31041,"APOL6","APOL6","NM_030641","APOL6",0.40807651434644,940
"33","Interval_53900",36.1044225283587,-1.05646430602898,0.553204825530024,-1.90971636051218,0.0561697433087233,0.999977161094692,"chr3",134231765,134233119,"+","intron (RYK, intron 1 of 14)",18302,"RYK","RYK","NM_001005861","RYK",0.391143911439114,1354
"34","Interval_54214",15.3351081242442,-1.62762480418396,0.853791927802652,-1.90634831647199,0.0566050294646014,0.999977161094692,"chr3",143576805,143577718,"+","intron (SLC9A9, intron 7 of 15)",-56813,"LOC102724120","LOC102724120","rna18841","LOC102724120",0.446389496717724,913
"35","Interval_51049",56.0650102948351,-0.841301753001205,0.442636832131167,-1.90065916781164,0.0573466701189974,0.999977161094692,"chr3",30420898,30421945,"+","Intergenic",48337,"LOC101927995","LOC101927995","rna15673","LOC101927995",0.303435114503817,1047
"36","Interval_8710",10.7268926150712,2.02575887263375,1.07083100279891,1.89176337567633,0.0585225150547456,0.999977161094692,"chr10",25047535,25048696,"+","intron (ENKUR, intron 2 of 5)",31476,"THNSL1","THNSL1","XM_005252597","THNSL1",0.493506493506493,1161
"37","Interval_18203",512.501769417358,-0.323629957839663,0.171258395572762,-1.88971732893622,0.0587957752254082,0.999977161094692,"chr12",64451233,64453254,"+","promoter-TSS (TBK1)",-208,"TBK1","TBK1","NM_013254","TBK1",0.532587548638132,2021
"38","Interval_44710",52.4881873771933,0.866538237197427,0.460354864975131,1.88232666389708,0.0597916763530249,0.999977161094692,"chr2",222971809,222972506,"+","Intergenic",-79773,"KCNE4","KCNE4","NM_080671","KCNE4",0.487106017191977,697
"39","Interval_858",17.6849448223282,-1.51556150632367,0.806932767537314,-1.87817568860046,0.0603571348049924,0.999977161094692,"chr1",23732402,23732922,"+","Intergenic",-10704,"TCEB3","TCEB3","NM_003198","TCEB3",0.460652591170825,520
"40","Interval_6327",53.3931862052443,0.907908295095396,0.483702853389922,1.87699594644217,0.0605186494349263,0.999977161094692,"chr1",205715571,205716894,"+","exon (NUCKS1, exon 7 of 7)",33988,"NUCKS1","NUCKS1","NM_022731","NUCKS1",0.378398791540785,1323
"41","Interval_39561",34.0942717039705,-1.05486070997873,0.56283386460763,-1.87419552431179,0.0609034808034388,0.999977161094692,"chr2",40371899,40373467,"+","intron (SLC8A1, intron 2 of 10)",78845,"SLC8A1","SLC8A1","XM_006712082","SLC8A1",0.365200764818356,1568
"42","Interval_44862",36.6242656950915,-1.02402052869615,0.549443811105658,-1.86374021874138,0.0623581945007146,0.999977161094692,"chr2",227479786,227480672,"+","intron (AGFG1, intron 1 of 13)",8067,"MIR5703","MIR5703","rna14311","MIR5703",0.375422773393461,886
"43","Interval_7104",37.2318919958468,-0.999703101113642,0.538068605388428,-1.85794727865969,0.0631765015157293,0.999977161094692,"chr1",226778268,226779233,"+","Intergenic",-39423,"ITPKB","ITPKB","XM_005273120","ITPKB",0.429606625258799,965
"44","Interval_46638",57.4381127213862,-0.890390371581669,0.481692480715246,-1.8484622601116,0.064535499120866,0.999977161094692,"chr20",36944056,36944960,"+","intron (SAMHD1, intron 2 of 14)",7268,"SAMHD1","SAMHD1","NM_015474","SAMHD1",0.439779005524862,904
"45","Interval_78531",40.0316605244965,-0.958762596941684,0.520009776388223,-1.8437395612076,0.0652211045704912,0.999977161094692,"chr9",15432961,15433964,"+","intron (SNAPC3, intron 2 of 9)",10766,"SNAPC3","SNAPC3","rna39106","SNAPC3",0.336653386454183,1003
"46","Interval_1143",31.4689831014153,-1.07508075739476,0.584531881072505,-1.83921663164409,0.0658833293815256,0.999977161094692,"chr1",28391807,28392531,"+","promoter-TSS (PHACTR4)",61886,"MED18","MED18","NM_017638","MED18",0.431724137931034,724
"47","Interval_7585",29.0332100115971,1.13054116923215,0.616889191129752,1.83264869199882,0.0668548320357247,0.999977161094692,"chr1",239547747,239550109,"+","intron (CHRM3, intron 2 of 4)",162352,"CHRM3","CHRM3","NM_000740","CHRM3",0.402454506982649,2362
"48","Interval_45423",14.2623154548852,1.67181653636839,0.913183381532048,1.83075663681438,0.0671368753313359,0.999977161094692,"chr20",815983,816294,"+","intron (LOC102724500, intron 1 of 2)",3364,"LOC102724500","LOC102724500","rna78608","LOC102724500",0.532051282051282,311
"49","Interval_10093",54.6146102534429,-0.821786178606572,0.450287180599305,-1.82502681402749,0.0679969830640815,0.999977161094692,"chr10",73818514,73819992,"+","intron (CAMK2G, intron 18 of 21)",-7422,"NDST2","NDST2","XM_006718046","NDST2",0.44791260241904,1478
"50","Interval_45805",21.5369015776502,-1.33247210209099,0.732121639477477,-1.82001463997429,0.0687567754503425,0.999977161094692,"chr20",9147571,9148020,"+","intron (PLCB4, intron 1 of 36)",51508,"PLCB4","PLCB4","NM_001172646","PLCB4",0.44,449
"51","Interval_50399",172.347449699642,-0.478032855829748,0.263461485701368,-1.81443164095565,0.069611298123353,0.999977161094692,"chr3",10191849,10193278,"+","intron (IRAK2, intron 2 of 11)",27686,"IRAK2","IRAK2","NM_001570","IRAK2",0.495104895104895,1429
"52","Interval_82988",537.918123307943,0.308578173900185,0.170081466285581,1.81429629364822,0.069632121879734,0.999977161094692,"chrX",54639327,54640294,"+","Intergenic",109599,"GNL3L","GNL3L","NM_001184819","GNL3L",0.557851239669422,967
"53","Interval_40031",39.3344842324324,-0.977622961450688,0.54158565168402,-1.80511237402772,0.0710570991202293,0.999977161094692,"chr2",55862267,55863109,"+","Intergenic",61475,"EFEMP1","EFEMP1","NM_001039349","EFEMP1",0.36773428232503,842
"54","Interval_35718",37.7577306078124,0.972611233383061,0.539586669274388,1.80251160520883,0.071464950488859,0.999977161094692,"chr18",80170443,80171811,"+","exon (PARD6G-AS1, exon 3 of 3)",23203,"PARD6G-AS1","PARD6G-AS1","rna73262","PARD6G-AS1",0.461273666092943,1368
"55","Interval_57342",94.7680535007745,0.625025984847815,0.347182706642916,1.80027971695798,0.0718164819472701,0.999977161094692,"chr4",66942705,66943948,"+","Intergenic",478669,"RP11-584P21.2","RP11-584P21","rna21352","RP11-584P21.2",0.369774919614148,1243
"56","Interval_8988",29.6632055918227,1.10298511723891,0.612962899362836,1.79943210002669,0.0719503556542752,0.999977161094692,"chr10",32337314,32338780,"+","intron (EPC1, intron 1 of 14)",9171,"EPC1","EPC1","XM_006717510","EPC1",0.457997698504028,1466
"57","Interval_33068",54.4318288147982,0.814085467748669,0.452547177270384,1.79889635520205,0.0720350772629643,0.999977161094692,"chr17",68262753,68263812,"+","intron (ARSG, intron 1 of 8)",15214,"AMZ2","AMZ2","NM_001033571","AMZ2",0.357258499730167,1059
"58","Interval_48001",24.5038457183459,-1.19825479299379,0.669307208772643,-1.79029118062409,0.0734071133344219,0.999977161094692,"chr21",29159445,29160102,"+","intron (MAP3K7CL, intron 8 of 9)",-33721,"LINC00189","LINC00189","rna81154","LINC00189",0.425531914893617,657
"59","Interval_51458",38.0206826020145,-0.950763257062421,0.53393487538122,-1.78067270167283,0.0749659352276354,0.999977161094692,"chr3",42045090,42046459,"+","intron (TRAK1, intron 1 of 16)",-45573,"TRAK1","TRAK1","NM_001042646","TRAK1",0.445255474452555,1369
"60","Interval_29269",39.8213140038383,0.967664219918261,0.543846535111591,1.77929646958164,0.0751911694684902,0.999977161094692,"chr16",54373341,54375236,"+","Intergenic",-3623,"LOC100996345","LOC100996345","rna65313","LOC100996345",0.477881257275902,1895
"61","Interval_21942",894.057608155897,0.265390782761312,0.149460743728611,1.77565544062329,0.0757897260481111,0.999977161094692,"chr13",91347132,91349434,"+","intron (MIR17HG, intron 1 of 3)",463,"MIR17HG","MIR17HG","rna57001","MIR17HG",0.332191780821918,2302
"62","Interval_25985",41.4055435343719,-0.938206206148635,0.52842547716856,-1.77547496607428,0.0758194954927479,0.999977161094692,"chr15",51641486,51642933,"+","Intergenic",-19376,"DMXL2","DMXL2","XM_005254258","DMXL2",0.397501836884644,1447
"63","Interval_72505",442.739677683271,-0.325008597214379,0.183142248169876,-1.77462382635444,0.075960020411541,0.999977161094692,"chr7",101882051,101883470,"+","intron (CUX1, intron 1 of 22)",64166,"LOC101927772","LOC101927772","rna34216","LOC101927772",0.473943661971831,1419
"64","Interval_68036",807.830694797192,0.26530991405919,0.149579729259171,1.77370232833821,0.076112401117691,0.999977161094692,"chr6",118934284,118936193,"+","promoter-TSS (MCM9)",-76,"MCM9","MCM9","NM_153255","MCM9",0.517277486910995,1909
"65","Interval_6903",51.6375369411107,0.852444816702434,0.480995200491793,1.77225223002403,0.0763526970595796,0.999977161094692,"chr1",222166981,222167931,"+","Intergenic",-297549,"TRNAT19","TRNAT19","rna8022","TRNAT19",0.3732912723449,950
"66","Interval_54466",59.0016115871084,0.766739195479129,0.433008918586539,1.77072379474764,0.0766066435970261,0.999977161094692,"chr3",152442392,152446765,"+","intron (MBNL1, intron 4 of 10)",-103588,"TMEM14E","TMEM14E","NM_001123228","TMEM14E",0.344078646547782,4373
"67","Interval_25084",14.7757869316602,-1.56881758602015,0.886467641489219,-1.76974038599381,0.0767703988188467,0.999977161094692,"chr14",106764724,106765555,"+","Intergenic",282700,"LINC00221","LINC00221","rna60286","LINC00221",0.366779661016949,831
"68","Interval_10402",465.112382629502,-0.319801904163541,0.180754371443107,-1.7692623509479,0.0768501032489308,0.999977161094692,"chr10",80526391,80530640,"+","intron (LOC101929574, intron 2 of 2)",-2814,"LOC102723703","LOC102723703","rna44697","LOC102723703",0.526870919136113,4249
"69","Interval_61809",47.228737101414,-0.847139218387483,0.47951842047482,-1.76664583093313,0.0772875604588446,0.999977161094692,"chr5",81829430,81831848,"+","Intergenic",-79386,"SSBP2","SSBP2","NM_001256732","SSBP2",0.374534931789996,2418
"70","Interval_62675",15.6923503191567,1.53193177629827,0.867370134774716,1.76617999038688,0.077365656922897,0.999977161094692,"chr5",123449496,123450370,"+","Intergenic",-26903,"CEP120","CEP120","NM_001166226","CEP120",0.365714285714286,874
"71","Interval_53094",36.1689778197507,0.965983723467047,0.548464500057151,1.76125113542698,0.0781959065995925,0.999977161094692,"chr3",111311338,111313605,"+","Intergenic",-229647,"CD96","CD96","rna17817","CD96",0.414462081128748,2267
"72","Interval_15243",56.6277451374347,0.785015779977948,0.446102274752293,1.75972153563629,0.0784550325370859,0.999977161094692,"chr11",110182964,110185613,"+","intron (RDX, intron 15 of 15)",91340,"ZC3H12C","ZC3H12C","XM_005271717","ZC3H12C",0.473802395209581,2649
"73","Interval_14925",32.2963376832694,-1.02630171046091,0.583556500022973,-1.75870153176344,0.0786282170944084,0.999977161094692,"chr11",95210605,95211833,"+","intron (SESN3, intron 1 of 8)",-18967,"LOC100129203","LOC100129203","rna50222","LOC100129203",0.470115967885816,1228
"74","Interval_15154",53.9743583988771,0.812378884925362,0.462511260478509,1.75645212201944,0.0790112397197212,0.999977161094692,"chr11",105828560,105830449,"+","intron (GRIA4, intron 3 of 16)",150091,"LOC101928506","LOC101928506","rna50375","LOC101928506",0.473802395209581,1889
"75","Interval_20475",43.0960795240794,0.92606650083814,0.528726821655629,1.75150278538604,0.0798593419183442,0.999977161094692,"chr13",22126132,22127400,"+","Intergenic",-83519,"LINC00540","LINC00540","rna55936","LINC00540",0.371356783919598,1268
"76","Interval_2947",68.8021292860199,0.76242909001458,0.435677610874732,1.74998455505623,0.080120978860327,0.999977161094692,"chr1",89706159,89709139,"+","intron (LRRC8C, intron 2 of 2)",39355,"LRRC8C","LRRC8C","NM_032270","LRRC8C",0.402549480040255,2980
"77","Interval_39549",56.9991742971436,-0.776752996204126,0.444371724006845,-1.74798024770847,0.0804674477705468,0.999977161094692,"chr2",40041794,40042722,"+","intron (SLC8A1-AS1, intron 2 of 4)",124624,"SLC8A1-AS1","SLC8A1-AS1","rna9853","SLC8A1-AS1",0.455328310010764,928
"78","Interval_73776",34.9436015576156,0.977773159500234,0.561314188424283,1.74193558556756,0.0815197162463744,0.999977161094692,"chr7",144512996,144514971,"+","intron (TPK1, intron 4 of 4)",-103756,"NOBOX","NOBOX","NM_001080413","NOBOX",0.402327935222672,1975
"79","Interval_68575",37.5091113060362,-0.932900747638058,0.536075496844752,-1.74024135243814,0.0818166472641023,0.999977161094692,"chr6",137870744,137871420,"+","promoter-TSS (TNFAIP3)",-331,"TNFAIP3","TNFAIP3","NM_006290","TNFAIP3",0.457902511078287,676
"80","Interval_14841",58.3270816076361,-0.750098535782056,0.432736313017713,-1.73338477316867,0.0830273021708889,0.999977161094692,"chr11",92811078,92812453,"+","intron (FAT3, intron 12 of 26)",-157858,"MTNR1B","MTNR1B","NM_005959","MTNR1B",0.44578313253012,1375
"81","Interval_31237",69.18669138635,-0.701976811021985,0.404999960625245,-1.73327624510941,0.083046580855699,0.999977161094692,"chr17",18377104,18378028,"+","promoter-TSS (EVPLL)",-199,"EVPLL","EVPLL","NM_001145127","EVPLL",0.363976377952756,924
"82","Interval_44919",47.4146004897061,-0.84635425013841,0.489199295140153,-1.73008068193544,0.0836158611752627,0.999977161094692,"chr2",230007980,230009216,"+","intron (FBXO36, intron 3 of 3)",50485,"SLC16A14","SLC16A14","XM_005246353","SLC16A14",0.412287793047696,1236
"83","Interval_54239",43.2876511473627,0.886092333020027,0.5123346398813,1.7295186857272,0.0837163051697549,0.999977161094692,"chr3",144020610,144021531,"+","Intergenic",49272,"C3orf58","C3orf58","NM_001134470","C3orf58",0.41648590021692,921
"84","Interval_36507",832.447165502748,-0.261391044787736,0.151217853213341,-1.72857264690143,0.0838856086547583,0.999977161094692,"chr19",13838909,13841624,"+","Intergenic",-3615,"MIR23A","MIR23A","rna74663","MIR23A",0.460743801652893,2715
"85","Interval_2604",549.583530378952,0.289462027486996,0.167550904985844,1.72760646987524,0.0840588020805446,0.999977161094692,"chr1",74197696,74199789,"+","promoter-TSS (LRRIQ3)",530,"FPGT-TNNI3K","FPGT-TNNI3K","NM_001112808","FPGT-TNNI3K",0.421203438395415,2093
"86","Interval_49556",704.005730556063,-0.271372014531382,0.157216179878128,-1.72610741936197,0.0843280893093068,0.999977161094692,"chr22",37241555,37245111,"+","intron (RAC2, intron 1 of 5)",926,"RAC2","RAC2","NM_002872","RAC2",0.588698341298847,3556
"87","Interval_74659",43.5507667136601,-0.868455975234356,0.504785129254056,-1.72044682956036,0.0853512508110598,0.999977161094692,"chr8",19641715,19642723,"+","intron (CSGALNACT1, intron 1 of 8)",40531,"CSGALNACT1","CSGALNACT1","XM_006716362","CSGALNACT1",0.410307234886026,1008
"88","Interval_3172",57.3043128783709,0.756472086006874,0.440681341992558,1.71659658334173,0.0860529071961342,0.999977161094692,"chr1",97163663,97164963,"+","intron (DPYD, intron 19 of 21)",68390,"DPYD-AS1","DPYD-AS1","rna3867","DPYD-AS1",0.388931591083782,1300
"89","Interval_49410",40.843739902761,-0.88141261209069,0.514100839534273,-1.71447417376164,0.0864416762638724,0.999977161094692,"chr22",32528611,32529744,"+","intron (SYN3, intron 9 of 11)",54457,"FBXO7","FBXO7","NM_012179","FBXO7",0.571428571428571,1133
"90","Interval_4940",64.8288135796331,-0.75248489303337,0.439366428637506,-1.71265905628443,0.0867752817486232,0.999977161094692,"chr1",160625729,160627206,"+","intron (SLAMF1, intron 3 of 5)",20844,"SLAMF1","SLAMF1","rna6184","SLAMF1",0.435723951285521,1477
"91","Interval_52833",106.848463783515,0.586200872973161,0.342476879082664,1.71165094281202,0.0869610142310754,0.999977161094692,"chr3",99967930,99969876,"+","intron (FILIP1L, intron 1 of 5)",-4556,"MIR3921","MIR3921","rna17617","MIR3921",0.409861325115562,1946
"92","Interval_7878",21.0989031127565,1.26596099636546,0.740503996427145,1.70959373949848,0.0873410241347163,0.999977161094692,"chr10",129748,130125,"+","Intergenic",-4534,"ZMYND11","ZMYND11","NM_006624","ZMYND11",0.395256916996047,377
"93","Interval_42351",68.3693329689607,0.694503959596724,0.406296940081653,1.70935070162515,0.087386006849686,0.999977161094692,"chr2",135890605,135891466,"+","Intergenic",-14558,"MCM6","MCM6","NM_005915","MCM6",0.397911832946636,861
"94","Interval_44453",48.5534249034954,-0.830777097484697,0.48789544389111,-1.70277691232163,0.088609825064461,0.999977161094692,"chr2",216495392,216496109,"+","intron (LOC100507554, intron 1 of 2)",3017,"LOC100507554","LOC100507554","rna13916","LOC100507554",0.454038997214485,717
"95","Interval_9691",13.1972783529475,-1.62738387201251,0.955855014766944,-1.70254258948393,0.0886537017610997,0.999977161094692,"chr10",62386152,62387174,"+","intron (ZNF365, intron 2 of 7)",-11536,"LOC283045","LOC283045","rna44044","LOC283045",0.457997698504028,1022
"96","Interval_11884",36.984836362267,0.937833713590464,0.55173431304159,1.69979225765458,0.0891700083695248,0.999977161094692,"chr10",126597444,126598637,"+","Intergenic",-73217,"C10orf90","C10orf90","XM_005269491","C10orf90",0.395256916996047,1193
"97","Interval_61038",28.8115603231588,-1.0565292355201,0.621889588233686,-1.69890163062691,0.0893377197337283,0.999977161094692,"chr5",55897275,55898223,"+","intron (IL31RA, intron 7 of 10)",46370,"IL31RA","IL31RA","NM_001242638","IL31RA",0.519494204425711,948
"98","Interval_10978",43.9604647989484,0.847422319817387,0.49964475133296,1.69604967840975,0.0898764723584998,0.999977161094692,"chr10",99710117,99712497,"+","TTS (ENTPD7)",20824,"COX15","COX15","NM_004376","COX15",0.457997698504028,2380
"99","Interval_70264",491.060323701738,-0.298302652491898,0.175955401475943,-1.69533103269173,0.0900126410220298,0.999977161094692,"chr7",20329730,20331874,"+","promoter-TSS (ITGB8)",75,"ITGB8","ITGB8","NM_002214","ITGB8",0.634032634032634,2144
"100","Interval_48747",83.1317328726345,0.66567523826275,0.392684982959023,1.69518893553465,0.0900395851791784,0.999977161094692,"chr22",12189851,12193659,"+","Intergenic",294349,"LOC102723769","LOC102723769","rna81962","LOC102723769",0.391703859280651,3808
"101","Interval_30667",53.4721118390511,0.80284072569302,0.473856130694495,1.69427105336035,0.0902137884547915,0.999977161094692,"chr17",3695277,3696743,"+","exon (P2RX5, exon 1 of 12)",394,"P2RX5","P2RX5","NM_001204520","P2RX5",0.352708058124174,1466
"102","Interval_31808",297.498981491767,-0.38972102200122,0.230041937379182,-1.69413032441488,0.0902405211225608,0.999977161094692,"chr17",36187762,36189463,"+","Intergenic",8136,"CCL3L3","CCL3L3","NM_001001437","CCL3L3",0.352708058124174,1701
"103","Interval_62379",41.8887172920565,0.863421420036462,0.509787686614529,1.69368826024495,0.0903245364599055,0.999977161094692,"chr5",110371222,110372369,"+","Intergenic",142067,"MIR548F3","MIR548F3","rna25197","MIR548F3",0.372822299651568,1147
"104","Interval_2248",44.8603123803935,0.848661123399119,0.501289927577364,1.69295466896878,0.0904640960845919,0.999977161094692,"chr1",59579934,59581119,"+","intron (FGGY, intron 9 of 16)",152765,"MIR4711","MIR4711","rna3068","MIR4711",0.409780775716695,1185
"105","Interval_21260",49.2405920029237,0.817850009952078,0.48314835606163,1.69275130442078,0.0905028151918104,0.999977161094692,"chr13",46367533,46368143,"+","intron (KIAA0226L, intron 5 of 14)",19662,"KIAA0226L","KIAA0226L","NM_001286761","KIAA0226L",0.371356783919598,610
