userId	geneSymbol	geneName	entrezgene	gLink
PROSER2	PROSER2	proline and serine rich 2	254427	https://www.ncbi.nlm.nih.gov/gene/?term=254427
DOCK2	DOCK2	dedicator of cytokinesis 2	1794	https://www.ncbi.nlm.nih.gov/gene/?term=1794
UCP2	UCP2	uncoupling protein 2	7351	https://www.ncbi.nlm.nih.gov/gene/?term=7351
LRMP	LRMP	lymphoid restricted membrane protein	4033	https://www.ncbi.nlm.nih.gov/gene/?term=4033
PTGER2	PTGER2	prostaglandin E receptor 2	5732	https://www.ncbi.nlm.nih.gov/gene/?term=5732
GPD1	GPD1	glycerol-3-phosphate dehydrogenase 1	2819	https://www.ncbi.nlm.nih.gov/gene/?term=2819
ACPP	ACPP	acid phosphatase, prostate	55	https://www.ncbi.nlm.nih.gov/gene/?term=55
GUCY2D	GUCY2D	guanylate cyclase 2D, retinal	3000	https://www.ncbi.nlm.nih.gov/gene/?term=3000
RHOQ	RHOQ	ras homolog family member Q	23433	https://www.ncbi.nlm.nih.gov/gene/?term=23433
LOC101927584	LOC101927584	uncharacterized LOC101927584	101927584	https://www.ncbi.nlm.nih.gov/gene/?term=101927584
HAMP	HAMP	hepcidin antimicrobial peptide	57817	https://www.ncbi.nlm.nih.gov/gene/?term=57817
FUT7	FUT7	fucosyltransferase 7	2529	https://www.ncbi.nlm.nih.gov/gene/?term=2529
PLIN2	PLIN2	perilipin 2	123	https://www.ncbi.nlm.nih.gov/gene/?term=123
FCGRT	FCGRT	Fc fragment of IgG receptor and transporter	2217	https://www.ncbi.nlm.nih.gov/gene/?term=2217
ARAP1	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	116985	https://www.ncbi.nlm.nih.gov/gene/?term=116985
IMPA2	IMPA2	inositol monophosphatase 2	3613	https://www.ncbi.nlm.nih.gov/gene/?term=3613
EIF4EBP3	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	8637	https://www.ncbi.nlm.nih.gov/gene/?term=8637
PISD	PISD	phosphatidylserine decarboxylase	23761	https://www.ncbi.nlm.nih.gov/gene/?term=23761
HEXB	HEXB	hexosaminidase subunit beta	3074	https://www.ncbi.nlm.nih.gov/gene/?term=3074
PDXK	PDXK	pyridoxal kinase	8566	https://www.ncbi.nlm.nih.gov/gene/?term=8566
CD300LF	CD300LF	CD300 molecule like family member f	146722	https://www.ncbi.nlm.nih.gov/gene/?term=146722
CTSG	CTSG	cathepsin G	1511	https://www.ncbi.nlm.nih.gov/gene/?term=1511
SLC6A6	SLC6A6	solute carrier family 6 member 6	6533	https://www.ncbi.nlm.nih.gov/gene/?term=6533
LOC100652758	LOC100652758	uncharacterized LOC100652758	100652758	https://www.ncbi.nlm.nih.gov/gene/?term=100652758
ERVFRD-1	ERVFRD-1	endogenous retrovirus group FRD member 1, envelope	405754	https://www.ncbi.nlm.nih.gov/gene/?term=405754
TBC1D10C	TBC1D10C	TBC1 domain family member 10C	374403	https://www.ncbi.nlm.nih.gov/gene/?term=374403
H2AFY	H2AFY	H2A histone family member Y	9555	https://www.ncbi.nlm.nih.gov/gene/?term=9555
ASAH1	ASAH1	N-acylsphingosine amidohydrolase 1	427	https://www.ncbi.nlm.nih.gov/gene/?term=427
GAS2L3	GAS2L3	growth arrest specific 2 like 3	283431	https://www.ncbi.nlm.nih.gov/gene/?term=283431
NREP	NREP	neuronal regeneration related protein	9315	https://www.ncbi.nlm.nih.gov/gene/?term=9315
COL4A2-AS2	COL4A2-AS2	COL4A2 antisense 2	100129836	https://www.ncbi.nlm.nih.gov/gene/?term=100129836
TAMM41	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	132001	https://www.ncbi.nlm.nih.gov/gene/?term=132001
TBXAS1	TBXAS1	thromboxane A synthase 1	6916	https://www.ncbi.nlm.nih.gov/gene/?term=6916
MIR5093	MIR5093	microRNA 5093	100847022	https://www.ncbi.nlm.nih.gov/gene/?term=100847022
TNFSF13	TNFSF13	TNF superfamily member 13	8741	https://www.ncbi.nlm.nih.gov/gene/?term=8741
MAPKBP1	MAPKBP1	mitogen-activated protein kinase binding protein 1	23005	https://www.ncbi.nlm.nih.gov/gene/?term=23005
C20orf197	C20orf197	chromosome 20 open reading frame 197	284756	https://www.ncbi.nlm.nih.gov/gene/?term=284756
ZNF703	ZNF703	zinc finger protein 703	80139	https://www.ncbi.nlm.nih.gov/gene/?term=80139
RAB17	RAB17	RAB17, member RAS oncogene family	64284	https://www.ncbi.nlm.nih.gov/gene/?term=64284
DCSTAMP	DCSTAMP	dendrocyte expressed seven transmembrane protein	81501	https://www.ncbi.nlm.nih.gov/gene/?term=81501
TMEM86A	TMEM86A	transmembrane protein 86A	144110	https://www.ncbi.nlm.nih.gov/gene/?term=144110
CAMK1D	CAMK1D	calcium/calmodulin dependent protein kinase ID	57118	https://www.ncbi.nlm.nih.gov/gene/?term=57118
JAKMIP2	JAKMIP2	janus kinase and microtubule interacting protein 2	9832	https://www.ncbi.nlm.nih.gov/gene/?term=9832
RNF216-IT1	RNF216-IT1	RNF216 intronic transcript 1	100874342	https://www.ncbi.nlm.nih.gov/gene/?term=100874342
OGG1	OGG1	8-oxoguanine DNA glycosylase	4968	https://www.ncbi.nlm.nih.gov/gene/?term=4968
STX18	STX18	syntaxin 18	53407	https://www.ncbi.nlm.nih.gov/gene/?term=53407
MAP3K3	MAP3K3	mitogen-activated protein kinase kinase kinase 3	4215	https://www.ncbi.nlm.nih.gov/gene/?term=4215
LINC00398	LINC00398	long intergenic non-protein coding RNA 398	100874158	https://www.ncbi.nlm.nih.gov/gene/?term=100874158
LGALS9C	LGALS9C	galectin 9C	654346	https://www.ncbi.nlm.nih.gov/gene/?term=654346
BLVRB	BLVRB	biliverdin reductase B	645	https://www.ncbi.nlm.nih.gov/gene/?term=645
VPS37B	VPS37B	VPS37B, ESCRT-I subunit	79720	https://www.ncbi.nlm.nih.gov/gene/?term=79720
HLA-DRB5	HLA-DRB5	major histocompatibility complex, class II, DR beta 5	3127	https://www.ncbi.nlm.nih.gov/gene/?term=3127
UTRN	UTRN	utrophin	7402	https://www.ncbi.nlm.nih.gov/gene/?term=7402
HPCAL1	HPCAL1	hippocalcin like 1	3241	https://www.ncbi.nlm.nih.gov/gene/?term=3241
LOC100126584	LOC100126584	uncharacterized LOC100126584	100126584	https://www.ncbi.nlm.nih.gov/gene/?term=100126584
LONRF3	LONRF3	LON peptidase N-terminal domain and ring finger 3	79836	https://www.ncbi.nlm.nih.gov/gene/?term=79836
SH3BP2	SH3BP2	SH3 domain binding protein 2	6452	https://www.ncbi.nlm.nih.gov/gene/?term=6452
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	https://www.ncbi.nlm.nih.gov/gene/?term=55902
RNF175	RNF175	ring finger protein 175	285533	https://www.ncbi.nlm.nih.gov/gene/?term=285533
TRAF4	TRAF4	TNF receptor associated factor 4	9618	https://www.ncbi.nlm.nih.gov/gene/?term=9618
HAGHL	HAGHL	hydroxyacylglutathione hydrolase like	84264	https://www.ncbi.nlm.nih.gov/gene/?term=84264
RHOBTB1	RHOBTB1	Rho related BTB domain containing 1	9886	https://www.ncbi.nlm.nih.gov/gene/?term=9886
WFDC1	WFDC1	WAP four-disulfide core domain 1	58189	https://www.ncbi.nlm.nih.gov/gene/?term=58189
HS1BP3-IT1	HS1BP3-IT1	HS1BP3 intronic transcript 1	100874343	https://www.ncbi.nlm.nih.gov/gene/?term=100874343
SARDH	SARDH	sarcosine dehydrogenase	1757	https://www.ncbi.nlm.nih.gov/gene/?term=1757
STX7	STX7	syntaxin 7	8417	https://www.ncbi.nlm.nih.gov/gene/?term=8417
OXER1	OXER1	oxoeicosanoid receptor 1	165140	https://www.ncbi.nlm.nih.gov/gene/?term=165140
TMEM206	TMEM206	transmembrane protein 206	55248	https://www.ncbi.nlm.nih.gov/gene/?term=55248
ST3GAL6	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	10402	https://www.ncbi.nlm.nih.gov/gene/?term=10402
PCED1B-AS1	PCED1B-AS1	PCED1B antisense RNA 1	100233209	https://www.ncbi.nlm.nih.gov/gene/?term=100233209
KCNJ2-AS1	KCNJ2-AS1	KCNJ2 antisense RNA 1	400617	https://www.ncbi.nlm.nih.gov/gene/?term=400617
LINC00663	LINC00663	long intergenic non-protein coding RNA 663	284440	https://www.ncbi.nlm.nih.gov/gene/?term=284440
CYB5R1	CYB5R1	cytochrome b5 reductase 1	51706	https://www.ncbi.nlm.nih.gov/gene/?term=51706
HLA-DRA	HLA-DRA	major histocompatibility complex, class II, DR alpha	3122	https://www.ncbi.nlm.nih.gov/gene/?term=3122
ITGB2	ITGB2	integrin subunit beta 2	3689	https://www.ncbi.nlm.nih.gov/gene/?term=3689
PRKXP1	PRKXP1	PRKX pseudogene 1	441733	https://www.ncbi.nlm.nih.gov/gene/?term=441733
CPQ	CPQ	carboxypeptidase Q	10404	https://www.ncbi.nlm.nih.gov/gene/?term=10404
TWF2	TWF2	twinfilin actin binding protein 2	11344	https://www.ncbi.nlm.nih.gov/gene/?term=11344
MIR181A2HG	MIR181A2HG	MIR181A2 host gene	100379345	https://www.ncbi.nlm.nih.gov/gene/?term=100379345
RXRA	RXRA	retinoid X receptor alpha	6256	https://www.ncbi.nlm.nih.gov/gene/?term=6256
SH3BP5	SH3BP5	SH3 domain binding protein 5	9467	https://www.ncbi.nlm.nih.gov/gene/?term=9467
LGALS2	LGALS2	galectin 2	3957	https://www.ncbi.nlm.nih.gov/gene/?term=3957
GPR82	GPR82	G protein-coupled receptor 82	27197	https://www.ncbi.nlm.nih.gov/gene/?term=27197
RAB11FIP1	RAB11FIP1	RAB11 family interacting protein 1	80223	https://www.ncbi.nlm.nih.gov/gene/?term=80223
GPR34	GPR34	G protein-coupled receptor 34	2857	https://www.ncbi.nlm.nih.gov/gene/?term=2857
SGSH	SGSH	N-sulfoglucosamine sulfohydrolase	6448	https://www.ncbi.nlm.nih.gov/gene/?term=6448
CHCHD10	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10	400916	https://www.ncbi.nlm.nih.gov/gene/?term=400916
PNKD	PNKD	PNKD, MBL domain containing	25953	https://www.ncbi.nlm.nih.gov/gene/?term=25953
FSCN3	FSCN3	fascin actin-bundling protein 3	29999	https://www.ncbi.nlm.nih.gov/gene/?term=29999
CYP1B1-AS1	CYP1B1-AS1	CYP1B1 antisense RNA 1	285154	https://www.ncbi.nlm.nih.gov/gene/?term=285154
RAB42	RAB42	RAB42, member RAS oncogene family	115273	https://www.ncbi.nlm.nih.gov/gene/?term=115273
SLC31A2	SLC31A2	solute carrier family 31 member 2	1318	https://www.ncbi.nlm.nih.gov/gene/?term=1318
MS4A6A	MS4A6A	membrane spanning 4-domains A6A	64231	https://www.ncbi.nlm.nih.gov/gene/?term=64231
S100B	S100B	S100 calcium binding protein B	6285	https://www.ncbi.nlm.nih.gov/gene/?term=6285
CALML4	CALML4	calmodulin like 4	91860	https://www.ncbi.nlm.nih.gov/gene/?term=91860
COX14	COX14	cytochrome c oxidase assembly factor COX14	84987	https://www.ncbi.nlm.nih.gov/gene/?term=84987
GCHFR	GCHFR	GTP cyclohydrolase I feedback regulator	2644	https://www.ncbi.nlm.nih.gov/gene/?term=2644
SPATA13-AS1	SPATA13-AS1	SPATA13 antisense RNA 1	100874231	https://www.ncbi.nlm.nih.gov/gene/?term=100874231
LOC101928429	LOC101928429	uncharacterized LOC101928429	101928429	https://www.ncbi.nlm.nih.gov/gene/?term=101928429
FSBP	FSBP	fibrinogen silencer binding protein	100861412	https://www.ncbi.nlm.nih.gov/gene/?term=100861412
GIMAP8	GIMAP8	GTPase, IMAP family member 8	155038	https://www.ncbi.nlm.nih.gov/gene/?term=155038
SIGLEC7	SIGLEC7	sialic acid binding Ig like lectin 7	27036	https://www.ncbi.nlm.nih.gov/gene/?term=27036
NRIP1	NRIP1	nuclear receptor interacting protein 1	8204	https://www.ncbi.nlm.nih.gov/gene/?term=8204
C20orf202	C20orf202	chromosome 20 open reading frame 202	400831	https://www.ncbi.nlm.nih.gov/gene/?term=400831
SULT1A1	SULT1A1	sulfotransferase family 1A member 1	6817	https://www.ncbi.nlm.nih.gov/gene/?term=6817
MIR4787	MIR4787	microRNA 4787	100616138	https://www.ncbi.nlm.nih.gov/gene/?term=100616138
IPO11-LRRC70	IPO11-LRRC70	IPO11-LRRC70 readthrough	101180901	https://www.ncbi.nlm.nih.gov/gene/?term=101180901
MIR4777	MIR4777	microRNA 4777	100616317	https://www.ncbi.nlm.nih.gov/gene/?term=100616317
RGCC	RGCC	regulator of cell cycle	28984	https://www.ncbi.nlm.nih.gov/gene/?term=28984
CD63	CD63	CD63 molecule	967	https://www.ncbi.nlm.nih.gov/gene/?term=967
MIR4505	MIR4505	microRNA 4505	100616158	https://www.ncbi.nlm.nih.gov/gene/?term=100616158
RNF13	RNF13	ring finger protein 13	11342	https://www.ncbi.nlm.nih.gov/gene/?term=11342
CTSC	CTSC	cathepsin C	1075	https://www.ncbi.nlm.nih.gov/gene/?term=1075
RGS19	RGS19	regulator of G protein signaling 19	10287	https://www.ncbi.nlm.nih.gov/gene/?term=10287
AMPD2	AMPD2	adenosine monophosphate deaminase 2	271	https://www.ncbi.nlm.nih.gov/gene/?term=271
FAM20C	FAM20C	FAM20C, golgi associated secretory pathway kinase	56975	https://www.ncbi.nlm.nih.gov/gene/?term=56975
CES3	CES3	carboxylesterase 3	23491	https://www.ncbi.nlm.nih.gov/gene/?term=23491
C1QA	C1QA	complement C1q A chain	712	https://www.ncbi.nlm.nih.gov/gene/?term=712
LINC00881	LINC00881	long intergenic non-protein coding RNA 881	100498859	https://www.ncbi.nlm.nih.gov/gene/?term=100498859
LOC101928377	LOC101928377	uncharacterized LOC101928377	101928377	https://www.ncbi.nlm.nih.gov/gene/?term=101928377
LOC100507071	LOC100507071	uncharacterized LOC100507071	100507071	https://www.ncbi.nlm.nih.gov/gene/?term=100507071
VNN1	VNN1	vanin 1	8876	https://www.ncbi.nlm.nih.gov/gene/?term=8876
OR2AE1	OR2AE1	olfactory receptor family 2 subfamily AE member 1	81392	https://www.ncbi.nlm.nih.gov/gene/?term=81392
RCL1	RCL1	RNA terminal phosphate cyclase like 1	10171	https://www.ncbi.nlm.nih.gov/gene/?term=10171
MOGAT1	MOGAT1	monoacylglycerol O-acyltransferase 1	116255	https://www.ncbi.nlm.nih.gov/gene/?term=116255
TREML2	TREML2	triggering receptor expressed on myeloid cells like 2	79865	https://www.ncbi.nlm.nih.gov/gene/?term=79865
AVL9	AVL9	AVL9 cell migration associated	23080	https://www.ncbi.nlm.nih.gov/gene/?term=23080
PHF19	PHF19	PHD finger protein 19	26147	https://www.ncbi.nlm.nih.gov/gene/?term=26147
GJB2	GJB2	gap junction protein beta 2	2706	https://www.ncbi.nlm.nih.gov/gene/?term=2706
MMP8	MMP8	matrix metallopeptidase 8	4317	https://www.ncbi.nlm.nih.gov/gene/?term=4317
SLC17A5	SLC17A5	solute carrier family 17 member 5	26503	https://www.ncbi.nlm.nih.gov/gene/?term=26503
FANCA	FANCA	FA complementation group A	2175	https://www.ncbi.nlm.nih.gov/gene/?term=2175
NFATC2	NFATC2	nuclear factor of activated T cells 2	4773	https://www.ncbi.nlm.nih.gov/gene/?term=4773
OSBPL11	OSBPL11	oxysterol binding protein like 11	114885	https://www.ncbi.nlm.nih.gov/gene/?term=114885
