geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
hsa05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05169+10000+10379+23586+29110+3107+3133+3134+3383+3456+3569+3665+4616+4791+4792+4939+4940+5291+5602+5610+5970+6772+7128+8772+8900+958+9636	184	26	8.686433659102203	2.993173150266972	3.829190508009006e-7	1.0773036938305225e-5	10000;10379;23586;29110;3107;3133;3134;3383;3456;3569;3665;4616;4791;4792;4939;4940;5291;5602;5610;5970;6772;7128;8772;8900;958;9636	IL6;TNFAIP3;OAS2;TBK1;ISG15;NFKB2;CCNA1;GADD45B;RELA;IRF9;HLA-E;NFKBIA;OAS3;DDX58;HLA-F;ICAM1;PIK3CB;IRF7;FADD;STAT1;AKT3;HLA-C;CD40;MAPK10;EIF2AK2;IFNB1
hsa05133	Pertussis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05133+114609+148022+2770+353376+3552+3569+3592+3659+5602+5970+710+718+801+808+840	68	15	3.210203743581249	4.672600619195046	4.117084180244035e-7	1.0773036938305225e-5	114609;148022;2770;353376;3552;3569;3592;3659;5602;5970;710;718;801;808;840	IL6;RELA;IL1A;CASP7;C3;CALM3;TICAM2;IL12A;TICAM1;TIRAP;IRF1;CALM1;GNAI1;MAPK10;SERPING1
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+10000+10379+23365+3569+3592+3659+4791+4792+4893+5291+5580+5602+5743+5970+6714+6772+801+808	100	18	4.7208878582077185	3.8128421052631585	7.275252008609456e-7	1.7572531774641303e-5	10000;10379;23365;3569;3592;3659;4791;4792;4893;5291;5580;5602;5743;5970;6714;6772;801;808	IL6;PTGS2;NFKB2;RELA;IRF9;PRKCD;NFKBIA;ARHGEF12;SRC;PIK3CB;STAT1;CALM3;NRAS;IL12A;AKT3;IRF1;CALM1;MAPK10
hsa05418	Fluid shear stress and atherosclerosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05418+10000+1535+1843+1906+2817+3383+3552+3554+3690+4259+4318+5291+5602+5970+6385+659+6714+7295+801+808	130	20	6.1371542156700345	3.2588394062078274	2.342407540600888e-6	5.253685483919134e-5	10000;1535;1843;1906;2817;3383;3552;3554;3690;4259;4318;5291;5602;5970;6385;659;6714;7295;801;808	EDN1;RELA;TXN;IL1A;MMP9;ICAM1;CYBA;SRC;PIK3CB;GPC1;SDC4;CALM3;BMPR2;AKT3;CALM1;ITGB3;IL1R1;MAPK10;DUSP1;MGST3
hsa04380	Osteoclast differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04380+10000+10379+11006+1435+1535+3456+3552+3554+3690+3937+4791+4792+5291+5602+5970+6772+8061+8651+9021	121	19	5.71227430843134	3.3261707988980715	3.085392527246711e-6	6.458755023703115e-5	10000;10379;11006;1435;1535;3456;3552;3554;3690;3937;4791;4792;5291;5602;5970;6772;8061;8651;9021	NFKB2;RELA;IRF9;IL1A;NFKBIA;SOCS1;SOCS3;CYBA;PIK3CB;LILRB4;STAT1;CSF1;AKT3;ITGB3;IL1R1;MAPK10;FOSL1;LCP2;IFNB1
hsa04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?hsa04933+10000+1906+2152+3383+3552+3569+3717+4893+5291+5578+5580+5602+5970+6772+7424	83	15	3.9183369223124065	3.8281547241597975	5.93957806205303e-6	1.1656421946779072e-4	10000;1906;2152;3383;3552;3569;3717;4893;5291;5578;5580;5602;5970;6772;7424	IL6;F3;EDN1;RELA;IL1A;PRKCD;ICAM1;PIK3CB;STAT1;NRAS;AKT3;VEGFC;MAPK10;PRKCA;JAK2
hsa05142	Chagas disease (American trypanosomiasis)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05142+10000+148022+2770+3456+3569+3592+414062+4792+5291+5516+5520+5602+5970+6352+718+8772	94	16	4.437634586715256	3.605524449421426	6.520512956464941e-6	1.2043770990176419e-4	10000;148022;2770;3456;3569;3592;414062;4792;5291;5516;5520;5602;5970;6352;718;8772	IL6;CCL3L3;CCL5;RELA;NFKBIA;PPP2R2A;PIK3CB;C3;FADD;IL12A;AKT3;TICAM1;GNAI1;PPP2CB;MAPK10;IFNB1
hsa05203	Viral carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05203+1030+10379+3107+3133+3134+3665+4791+4792+4893+51564+5291+5366+5610+5829+5966+5970+6714+718+7185+8363+8366+8900+9586	176	23	8.308762630445585	2.7681618819776714	7.207837549927376e-6	1.2573672170428866e-4	1030;10379;3107;3133;3134;3665;4791;4792;4893;51564;5291;5366;5610;5829;5966;5970;6714;718;7185;8363;8366;8900;9586	TRAF1;NFKB2;PMAIP1;CCNA1;RELA;REL;IRF9;HLA-E;NFKBIA;HLA-F;SRC;PIK3CB;CDKN2B;HIST1H4B;PXN;IRF7;C3;CREB5;HDAC7;NRAS;HLA-C;EIF2AK2;HIST1H4J
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+10000+23365+2770+29110+3107+3133+3134+3456+3554+3569+3690+414062+4792+4893+5291+5578+5743+5829+5970+6352+6714+801+808+8772+9586	202	25	9.536193473579592	2.621591106479069	7.643261422884962e-6	1.2631495193609883e-4	10000;23365;2770;29110;3107;3133;3134;3456;3554;3569;3690;414062;4792;4893;5291;5578;5743;5829;5970;6352;6714;801;808;8772;9586	IL6;CCL3L3;CCL5;TBK1;PTGS2;RELA;HLA-E;NFKBIA;HLA-F;ARHGEF12;SRC;PIK3CB;PXN;FADD;CALM3;CREB5;NRAS;AKT3;HLA-C;CALM1;ITGB3;GNAI1;IL1R1;PRKCA;IFNB1
hsa05134	Legionellosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05134+1915+3303+3310+3569+3592+4791+4792+5970+664+718+840	51	11	2.4076528076859365	4.568765049879602	1.880340959381499e-5	2.9521353062289535e-4	1915;3303;3310;3569;3592;4791;4792;5970;664;718;840	IL6;NFKB2;RELA;NFKBIA;CASP7;BNIP3;EEF1A1;C3;IL12A;HSPA1A;HSPA6
hsa04917	Prolactin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04917+10000+3659+3717+4893+5291+5602+5618+5970+6714+6772+8651+9021	61	12	2.8797415935067083	4.167040552200173	2.117820895408684e-5	3.1666464817063183e-4	10000;3659;3717;4893;5291;5602;5618;5970;6714;6772;8651;9021	PRLR;RELA;SOCS1;SOCS3;SRC;PIK3CB;STAT1;NRAS;AKT3;IRF1;MAPK10;JAK2
hsa04650	Natural killer cell mediated cytotoxicity	http://www.kegg.jp/kegg-bin/show_pathway?hsa04650+154064+27040+3002+3107+3133+3383+3456+3937+4893+5291+5578+673+7410+79465+8743+9437	109	16	5.145767765446413	3.1093513600515053	4.458382867089661e-5	6.313337770847923e-4	154064;27040;3002;3107;3133;3383;3456;3937;4893;5291;5578;673;7410;79465;8743;9437	HLA-E;ICAM1;LAT;PIK3CB;GZMB;ULBP3;VAV2;BRAF;NRAS;HLA-C;TNFSF10;RAET1L;PRKCA;NCR1;LCP2;IFNB1
hsa05202	Transcriptional misregulation in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05202+1848+2130+2321+2521+3002+3569+4211+4233+4318+4616+51513+5371+5966+5970+64332+7185+7709+84444+8900+958	158	20	7.459002815968196	2.681323562069731	4.62441938628988e-5	6.313337770847923e-4	1848;2130;2321;2521;3002;3569;4211;4233;4318;4616;51513;5371;5966;5970;64332;7185;7709;84444;8900;958	TRAF1;IL6;CCNA1;GADD45B;RELA;REL;MMP9;FLT1;MET;DOT1L;NFKBIZ;DUSP6;GZMB;FUS;ETV7;CD40;PML;ZBTB17;EWSR1;MEIS1
hsa04657	IL-17 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04657+10758+1440+29110+3569+4318+4792+5602+5743+5970+6364+7128+8061+8772	79	13	3.729501407984098	3.4857206306906505	7.00114228588955e-5	9.159827824038829e-4	10758;1440;29110;3569;4318;4792;5602;5743;5970;6364;7128;8061;8772	IL6;TNFAIP3;CCL20;TBK1;TRAF3IP2;PTGS2;CSF3;RELA;MMP9;NFKBIA;FADD;MAPK10;FOSL1
hsa05165	Human papillomavirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05165+10000+10379+148022+29110+3107+3133+3134+3371+3456+3659+3690+3696+4893+51564+5291+5516+5520+5610+5743+57801+5829+5970+6772+7471+84441+8638+8772+8900+9586+9636	302	30	14.25708133178731	2.104217497385849	7.401339350243674e-5	9.296082223906056e-4	10000;10379;148022;29110;3107;3133;3134;3371;3456;3659;3690;3696;4893;51564;5291;5516;5520;5610;5743;57801;5829;5970;6772;7471;84441;8638;8772;8900;9586;9636	TBK1;ISG15;OASL;PTGS2;ITGB8;CCNA1;RELA;WNT1;MAML2;HES4;IRF9;HLA-E;HLA-F;PPP2R2A;PIK3CB;PXN;FADD;STAT1;CREB5;HDAC7;NRAS;AKT3;HLA-C;TICAM1;IRF1;TNC;ITGB3;PPP2CB;EIF2AK2;IFNB1
hsa04622	RIG-I-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04622+23586+29110+3456+3592+3665+4792+5602+5970+79132+8772+9636	61	11	2.8797415935067083	3.8197871728501585	1.0825290147065125e-4	0.0013073619639147882	23586;29110;3456;3592;3665;4792;5602;5970;79132;8772;9636	TBK1;ISG15;RELA;DHX58;NFKBIA;DDX58;IRF7;FADD;IL12A;MAPK10;IFNB1
hsa04623	Cytosolic DNA-sensing pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04623+23586+29110+3456+3569+3665+4792+55718+5970+6352+9447	53	10	2.502070564850091	3.9966898378020526	1.5036588530104034e-4	0.001748699554982469	23586;29110;3456;3569;3665;4792;55718;5970;6352;9447	IL6;CCL5;TBK1;RELA;NFKBIA;DDX58;IRF7;POLR3E;AIM2;IFNB1
hsa04060	Cytokine-cytokine receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04060+10673+1435+1440+246778+3456+3552+3554+3569+3574+3592+3600+3604+3624+3976+414062+5618+56300+6352+6355+6364+6373+659+8740+8743+958+970	256	26	12.08547291701176	2.1513432017543863	1.5921948470976055e-4	0.0017855327928166004	10673;1435;1440;246778;3456;3552;3554;3569;3574;3592;3600;3604;3624;3976;414062;5618;56300;6352;6355;6364;6373;659;8740;8743;958;970	INHBA;IL6;CCL20;CCL3L3;IL27;IL7;CCL5;IL15;PRLR;CSF3;IL1A;CXCL11;IL36G;TNFRSF9;TNFSF13B;CD70;CCL8;LIF;CSF1;IL12A;BMPR2;TNFSF14;TNFSF10;CD40;IL1R1;IFNB1
hsa05200	Pathways in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05200+10000+10125+1030+112399+23365+2737+2770+329+3569+3574+3592+3600+3717+4233+4259+4318+4616+4791+4792+4893+5291+5366+5371+5578+5602+5743+5970+673+6772+6775+7185+7424+7471+7709+801+808+840+8454+8772+8900	476	40	22.47142620506874	1.7800383311219226	2.0223082240344858e-4	0.002189671663264926	10000;10125;1030;112399;23365;2737;2770;329;3569;3574;3592;3600;3717;4233;4259;4318;4616;4791;4792;4893;5291;5366;5371;5578;5602;5743;5970;673;6772;6775;7185;7424;7471;7709;801;808;840;8454;8772;8900	TRAF1;IL6;STAT4;IL7;IL15;PTGS2;NFKB2;PMAIP1;CCNA1;GADD45B;RELA;WNT1;MMP9;MET;NFKBIA;CUL1;ARHGEF12;CASP7;PIK3CB;CDKN2B;BIRC2;RASGRP1;GLI3;FADD;STAT1;CALM3;BRAF;NRAS;IL12A;AKT3;EGLN3;PML;CALM1;ZBTB17;GNAI1;VEGFC;MAPK10;PRKCA;MGST3;JAK2
hsa04210	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04210+10000+3002+329+4170+4616+4792+4893+5291+5366+5602+5970+7185+823+840+8743+8772	130	16	6.1371542156700345	2.607071524966262	3.7000398184505734e-4	0.0038727083433116004	10000;3002;329;4170;4616;4792;4893;5291;5366;5602;5970;7185;823;840;8743;8772	TRAF1;PMAIP1;GADD45B;RELA;MCL1;CAPN1;NFKBIA;CASP7;PIK3CB;GZMB;BIRC2;FADD;NRAS;AKT3;TNFSF10;MAPK10
hsa04218	Cellular senescence	http://www.kegg.jp/kegg-bin/show_pathway?hsa04218+10000+1030+10758+3107+3133+3134+3552+3569+4616+4893+5291+5481+5970+801+808+823+8900	146	17	6.892496272983269	2.466450372506609	4.72634936238725e-4	0.004787334515450311	10000;1030;10758;3107;3133;3134;3552;3569;4616;4893;5291;5481;5970;801;808;823;8900	IL6;TRAF3IP2;CCNA1;GADD45B;RELA;IL1A;HLA-E;CAPN1;HLA-F;PPID;PIK3CB;CDKN2B;CALM3;NRAS;AKT3;HLA-C;CALM1
hsa04630	JAK-STAT signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04630+10000+10379+1440+3456+3569+3574+3592+3600+3717+3976+4170+5291+5618+6772+6775+8651+9021	147	17	6.939705151565347	2.449671798543979	5.120682383725761e-4	0.005024669589030903	10000;10379;1440;3456;3569;3574;3592;3600;3717;3976;4170;5291;5618;6772;6775;8651;9021	IL6;STAT4;IL7;IL15;PRLR;CSF3;MCL1;IRF9;SOCS1;SOCS3;PIK3CB;STAT1;LIF;IL12A;AKT3;JAK2;IFNB1
hsa01521	EGFR tyrosine kinase inhibitor resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01521+10000+1977+2065+3569+3717+4233+4893+5291+5578+6714+673	73	11	3.4462481364916346	3.191876952655612	5.561950274077798e-4	0.005292279957758875	10000;1977;2065;3569;3717;4233;4893;5291;5578;6714;673	IL6;MET;SRC;PIK3CB;EIF4E;BRAF;NRAS;AKT3;PRKCA;JAK2;ERBB3
hsa05330	Allograft rejection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05330+3002+3107+3133+3134+3592+941+958	34	7	1.6051018717906245	4.36109391124871	8.689262850752888e-4	0.007701622590573559	3002;3107;3133;3134;3592;941;958	HLA-E;HLA-F;CD80;GZMB;IL12A;HLA-C;CD40
hsa05332	Graft-versus-host disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05332+3002+3107+3133+3134+3552+3569+941	34	7	1.6051018717906245	4.36109391124871	8.689262850752888e-4	0.007701622590573559	3002;3107;3133;3134;3552;3569;941	IL6;IL1A;HLA-E;HLA-F;CD80;GZMB;HLA-C
hsa04012	ErbB signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04012+10000+2065+2069+27+4893+5291+5578+5602+6714+673+8440	77	11	3.6350836508199436	3.026065162907268	8.829885772632107e-4	0.007701622590573559	10000;2065;2069;27;4893;5291;5578;5602;6714;673;8440	EREG;SRC;PIK3CB;BRAF;NRAS;ABL2;AKT3;NCK2;MAPK10;PRKCA;ERBB3
hsa04217	Necroptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04217+10379+148022+329+3456+353376+3552+3717+5481+5602+5610+6772+6775+7128+823+8743+8772	141	16	6.656451880072884	2.4036829662809507	9.175818480386955e-4	0.007787045953625686	10379;148022;329;3456;353376;3552;3717;5481;5602;5610;6772;6775;7128;823;8743;8772	TNFAIP3;STAT4;IRF9;IL1A;CAPN1;PPID;BIRC2;FADD;STAT1;TICAM2;TICAM1;TNFSF10;MAPK10;EIF2AK2;JAK2;IFNB1
hsa04062	Chemokine signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04062+10000+2770+3717+414062+4792+4893+5291+5580+5829+5970+6352+6355+6364+6373+6714+673+6772+7410	169	18	7.978300480371045	2.256119588913111	9.502035786301821e-4	0.00785168220236519	10000;2770;3717;414062;4792;4893;5291;5580;5829;5970;6352;6355;6364;6373;6714;673;6772;7410	CCL20;CCL3L3;CCL5;RELA;PRKCD;NFKBIA;CXCL11;SRC;PIK3CB;PXN;CCL8;STAT1;VAV2;BRAF;NRAS;AKT3;GNAI1;JAK2
hsa05170	Human immunodeficiency virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05170+10000+2770+29110+3107+3133+3134+3456+4792+4893+5291+5578+5602+5829+5970+801+808+8454+85363+8772	186	19	8.780851416266357	2.163799283154122	0.0011476661525524623	0.009240183894909567	10000;2770;29110;3107;3133;3134;3456;4792;4893;5291;5578;5602;5829;5970;801;808;8454;85363;8772	TBK1;RELA;HLA-E;NFKBIA;HLA-F;CUL1;PIK3CB;TRIM5;PXN;FADD;CALM3;NRAS;AKT3;HLA-C;CALM1;GNAI1;MAPK10;PRKCA;IFNB1
hsa05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05145+10000+2770+329+3303+3310+3592+3717+4792+5602+5970+6772+8651+958	105	13	4.956932251118105	2.622589807852966	0.0012304537337096688	0.0096590618096209	10000;2770;329;3303;3310;3592;3717;4792;5602;5970;6772;8651;958	RELA;NFKBIA;SOCS1;BIRC2;STAT1;IL12A;AKT3;CD40;HSPA1A;GNAI1;HSPA6;MAPK10;JAK2
hsa05323	Rheumatoid arthritis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05323+10673+1435+2321+3383+3552+3569+3600+414062+6352+6364+941	81	11	3.823919165148252	2.87662984622049	0.0013549522025259053	0.010376951014466689	10673;1435;2321;3383;3552;3569;3600;414062;6352;6364;941	IL6;CCL20;CCL3L3;CCL5;IL15;IL1A;FLT1;ICAM1;CD80;TNFSF13B;CSF1
hsa04014	Ras signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04014+10000+10125+1435+2114+2321+27+27040+29110+3363+382+4233+4893+5291+5578+5602+5966+5970+7424+801+808	204	20	9.630611230743746	2.0767113863089097	0.0014252088889230574	0.010655133121948572	10000;10125;1435;2114;2321;27;27040;29110;3363;382;4233;4893;5291;5578;5602;5966;5970;7424;801;808	TBK1;RELA;REL;FLT1;MET;LAT;PIK3CB;RASGRP1;CSF1;CALM3;NRAS;ABL2;AKT3;ARF6;HTR7;CALM1;VEGFC;MAPK10;PRKCA;ETS2
hsa05152	Tuberculosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05152+10000+114609+23365+3456+3552+3569+3592+3717+5602+5970+6714+6772+718+801+808+8772+8877	163	17	7.695047208878582	2.2092132170918095	0.0016510580752091553	0.012056563618969179	10000;114609;23365;3456;3552;3569;3592;3717;5602;5970;6714;6772;718;801;808;8772;8877	IL6;RELA;IL1A;ARHGEF12;SRC;C3;FADD;STAT1;CALM3;IL12A;AKT3;TIRAP;CALM1;SPHK1;MAPK10;JAK2;IFNB1
hsa04926	Relaxin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04926+10000+1906+2770+4318+4792+4893+5291+5578+5602+5970+6714+7424+9586	109	13	5.145767765446413	2.526347980041848	0.0017402929826091373	0.012419363557710663	10000;1906;2770;4318;4792;4893;5291;5578;5602;5970;6714;7424;9586	EDN1;RELA;MMP9;NFKBIA;SRC;PIK3CB;CREB5;NRAS;AKT3;GNAI1;VEGFC;MAPK10;PRKCA
hsa04151	PI3K-Akt signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04151+10000+118788+1435+1440+1977+2065+2069+2321+3371+3456+3569+3574+3690+3696+3717+4170+4233+4893+5291+5516+5520+5578+5618+5970+7424+9586+9863	318	27	15.012423389100546	1.7985104270109236	0.001993420375610233	0.013909644398702516	10000;118788;1435;1440;1977;2065;2069;2321;3371;3456;3569;3574;3690;3696;3717;4170;4233;4893;5291;5516;5520;5578;5618;5970;7424;9586;9863	IL6;IL7;PRLR;CSF3;EREG;ITGB8;RELA;MCL1;PIK3AP1;FLT1;MET;PPP2R2A;PIK3CB;EIF4E;MAGI2;CSF1;CREB5;NRAS;AKT3;TNC;ITGB3;PPP2CB;VEGFC;PRKCA;JAK2;ERBB3;IFNB1
hsa04940	Type I diabetes mellitus	http://www.kegg.jp/kegg-bin/show_pathway?hsa04940+3002+3107+3133+3134+3552+3592+941	40	7	1.8883551432830874	3.7069298245614037	0.0023627039150448947	0.016128022376610804	3002;3107;3133;3134;3552;3592;941	IL1A;HLA-E;HLA-F;CD80;GZMB;IL12A;HLA-C
