userId	geneSymbol	geneName	entrezgene	gLink
IFNGR1	IFNGR1	interferon gamma receptor 1	3459	https://www.ncbi.nlm.nih.gov/gene/?term=3459
RASSF1	RASSF1	Ras association domain family member 1	11186	https://www.ncbi.nlm.nih.gov/gene/?term=11186
VNN1	VNN1	vanin 1	8876	https://www.ncbi.nlm.nih.gov/gene/?term=8876
CLEC7A	CLEC7A	C-type lectin domain containing 7A	64581	https://www.ncbi.nlm.nih.gov/gene/?term=64581
CORO2A	CORO2A	coronin 2A	7464	https://www.ncbi.nlm.nih.gov/gene/?term=7464
ZRSR2	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	8233	https://www.ncbi.nlm.nih.gov/gene/?term=8233
CCER2	CCER2	coiled-coil glutamate rich protein 2	643669	https://www.ncbi.nlm.nih.gov/gene/?term=643669
RAB12	RAB12	RAB12, member RAS oncogene family	201475	https://www.ncbi.nlm.nih.gov/gene/?term=201475
PROSER2	PROSER2	proline and serine rich 2	254427	https://www.ncbi.nlm.nih.gov/gene/?term=254427
RAB11FIP1	RAB11FIP1	RAB11 family interacting protein 1	80223	https://www.ncbi.nlm.nih.gov/gene/?term=80223
TRPM2	TRPM2	transient receptor potential cation channel subfamily M member 2	7226	https://www.ncbi.nlm.nih.gov/gene/?term=7226
CXorf21	CXorf21	chromosome X open reading frame 21	80231	https://www.ncbi.nlm.nih.gov/gene/?term=80231
MIR4777	MIR4777	microRNA 4777	100616317	https://www.ncbi.nlm.nih.gov/gene/?term=100616317
LNPEP	LNPEP	leucyl and cystinyl aminopeptidase	4012	https://www.ncbi.nlm.nih.gov/gene/?term=4012
MIR2355	MIR2355	microRNA 2355	100423036	https://www.ncbi.nlm.nih.gov/gene/?term=100423036
LOC101929270	LOC101929270	uncharacterized LOC101929270	101929270	https://www.ncbi.nlm.nih.gov/gene/?term=101929270
CISH	CISH	cytokine inducible SH2 containing protein	1154	https://www.ncbi.nlm.nih.gov/gene/?term=1154
CTSC	CTSC	cathepsin C	1075	https://www.ncbi.nlm.nih.gov/gene/?term=1075
FCGRT	FCGRT	Fc fragment of IgG receptor and transporter	2217	https://www.ncbi.nlm.nih.gov/gene/?term=2217
LOC101928215	LOC101928215	uncharacterized LOC101928215	101928215	https://www.ncbi.nlm.nih.gov/gene/?term=101928215
EVI2B	EVI2B	ecotropic viral integration site 2B	2124	https://www.ncbi.nlm.nih.gov/gene/?term=2124
PLIN2	PLIN2	perilipin 2	123	https://www.ncbi.nlm.nih.gov/gene/?term=123
EIF4EBP3	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	8637	https://www.ncbi.nlm.nih.gov/gene/?term=8637
PDK4	PDK4	pyruvate dehydrogenase kinase 4	5166	https://www.ncbi.nlm.nih.gov/gene/?term=5166
LINC00968	LINC00968	long intergenic non-protein coding RNA 968	100507632	https://www.ncbi.nlm.nih.gov/gene/?term=100507632
RNF13	RNF13	ring finger protein 13	11342	https://www.ncbi.nlm.nih.gov/gene/?term=11342
ABCC5-AS1	ABCC5-AS1	ABCC5 antisense RNA 1	100873982	https://www.ncbi.nlm.nih.gov/gene/?term=100873982
MIR623	MIR623	microRNA 623	693208	https://www.ncbi.nlm.nih.gov/gene/?term=693208
RBMS1	RBMS1	RNA binding motif single stranded interacting protein 1	5937	https://www.ncbi.nlm.nih.gov/gene/?term=5937
CTDSPL	CTDSPL	CTD small phosphatase like	10217	https://www.ncbi.nlm.nih.gov/gene/?term=10217
RNU6-69P	RNU6-69P	RNA, U6 small nuclear 69, pseudogene	100873773	https://www.ncbi.nlm.nih.gov/gene/?term=100873773
FBXO30	FBXO30	F-box protein 30	84085	https://www.ncbi.nlm.nih.gov/gene/?term=84085
NAT8B	NAT8B	N-acetyltransferase 8B (putative, gene/pseudogene)	51471	https://www.ncbi.nlm.nih.gov/gene/?term=51471
TYROBP	TYROBP	TYRO protein tyrosine kinase binding protein	7305	https://www.ncbi.nlm.nih.gov/gene/?term=7305
WBP1L	WBP1L	WW domain binding protein 1 like	54838	https://www.ncbi.nlm.nih.gov/gene/?term=54838
PICALM	PICALM	phosphatidylinositol binding clathrin assembly protein	8301	https://www.ncbi.nlm.nih.gov/gene/?term=8301
BHLHE41	BHLHE41	basic helix-loop-helix family member e41	79365	https://www.ncbi.nlm.nih.gov/gene/?term=79365
DNAJC12	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12	56521	https://www.ncbi.nlm.nih.gov/gene/?term=56521
PCED1B-AS1	PCED1B-AS1	PCED1B antisense RNA 1	100233209	https://www.ncbi.nlm.nih.gov/gene/?term=100233209
GJB2	GJB2	gap junction protein beta 2	2706	https://www.ncbi.nlm.nih.gov/gene/?term=2706
PA2G4P4	PA2G4P4	proliferation-associated 2G4 pseudogene 4	647033	https://www.ncbi.nlm.nih.gov/gene/?term=647033
WAS	WAS	Wiskott-Aldrich syndrome	7454	https://www.ncbi.nlm.nih.gov/gene/?term=7454
OAS1	OAS1	2'-5'-oligoadenylate synthetase 1	4938	https://www.ncbi.nlm.nih.gov/gene/?term=4938
ARHGAP25	ARHGAP25	Rho GTPase activating protein 25	9938	https://www.ncbi.nlm.nih.gov/gene/?term=9938
FSBP	FSBP	fibrinogen silencer binding protein	100861412	https://www.ncbi.nlm.nih.gov/gene/?term=100861412
LOC101928429	LOC101928429	uncharacterized LOC101928429	101928429	https://www.ncbi.nlm.nih.gov/gene/?term=101928429
ARAP1	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	116985	https://www.ncbi.nlm.nih.gov/gene/?term=116985
LOC101928589	LOC101928589	uncharacterized LOC101928589	101928589	https://www.ncbi.nlm.nih.gov/gene/?term=101928589
DDX27	DDX27	DEAD-box helicase 27	55661	https://www.ncbi.nlm.nih.gov/gene/?term=55661
CR1	CR1	complement C3b/C4b receptor 1 (Knops blood group)	1378	https://www.ncbi.nlm.nih.gov/gene/?term=1378
HERPUD1	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1	9709	https://www.ncbi.nlm.nih.gov/gene/?term=9709
CALR	CALR	calreticulin	811	https://www.ncbi.nlm.nih.gov/gene/?term=811
LRMP	LRMP	lymphoid restricted membrane protein	4033	https://www.ncbi.nlm.nih.gov/gene/?term=4033
USP32P2	USP32P2	ubiquitin specific peptidase 32 pseudogene 2	220594	https://www.ncbi.nlm.nih.gov/gene/?term=220594
HIST1H2BD	HIST1H2BD	histone cluster 1 H2B family member d	3017	https://www.ncbi.nlm.nih.gov/gene/?term=3017
OR11G2	OR11G2	olfactory receptor family 11 subfamily G member 2	390439	https://www.ncbi.nlm.nih.gov/gene/?term=390439
PLCXD1	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1	55344	https://www.ncbi.nlm.nih.gov/gene/?term=55344
MFSD3	MFSD3	major facilitator superfamily domain containing 3	113655	https://www.ncbi.nlm.nih.gov/gene/?term=113655
SETD7	SETD7	SET domain containing 7, histone lysine methyltransferase	80854	https://www.ncbi.nlm.nih.gov/gene/?term=80854
CTSD	CTSD	cathepsin D	1509	https://www.ncbi.nlm.nih.gov/gene/?term=1509
SCIMP	SCIMP	SLP adaptor and CSK interacting membrane protein	388325	https://www.ncbi.nlm.nih.gov/gene/?term=388325
ZNF141	ZNF141	zinc finger protein 141	7700	https://www.ncbi.nlm.nih.gov/gene/?term=7700
FFAR4	FFAR4	free fatty acid receptor 4	338557	https://www.ncbi.nlm.nih.gov/gene/?term=338557
DHRS9	DHRS9	dehydrogenase/reductase 9	10170	https://www.ncbi.nlm.nih.gov/gene/?term=10170
MR1	MR1	major histocompatibility complex, class I-related	3140	https://www.ncbi.nlm.nih.gov/gene/?term=3140
LRTM1	LRTM1	leucine rich repeats and transmembrane domains 1	57408	https://www.ncbi.nlm.nih.gov/gene/?term=57408
GSDMC	GSDMC	gasdermin C	56169	https://www.ncbi.nlm.nih.gov/gene/?term=56169
MLKL	MLKL	mixed lineage kinase domain like pseudokinase	197259	https://www.ncbi.nlm.nih.gov/gene/?term=197259
LOC100130298	LOC100130298	hCG1816373-like	100130298	https://www.ncbi.nlm.nih.gov/gene/?term=100130298
WIPF1	WIPF1	WAS/WASL interacting protein family member 1	7456	https://www.ncbi.nlm.nih.gov/gene/?term=7456
TLR8	TLR8	toll like receptor 8	51311	https://www.ncbi.nlm.nih.gov/gene/?term=51311
RAPGEFL1	RAPGEFL1	Rap guanine nucleotide exchange factor like 1	51195	https://www.ncbi.nlm.nih.gov/gene/?term=51195
LOC100652758	LOC100652758	uncharacterized LOC100652758	100652758	https://www.ncbi.nlm.nih.gov/gene/?term=100652758
RNF216-IT1	RNF216-IT1	RNF216 intronic transcript 1	100874342	https://www.ncbi.nlm.nih.gov/gene/?term=100874342
LOC101928047	LOC101928047	uncharacterized LOC101928047	101928047	https://www.ncbi.nlm.nih.gov/gene/?term=101928047
CASP8	CASP8	caspase 8	841	https://www.ncbi.nlm.nih.gov/gene/?term=841
MIR4513	MIR4513	microRNA 4513	100616183	https://www.ncbi.nlm.nih.gov/gene/?term=100616183
TMEM206	TMEM206	transmembrane protein 206	55248	https://www.ncbi.nlm.nih.gov/gene/?term=55248
P2RY11	P2RY11	purinergic receptor P2Y11	5032	https://www.ncbi.nlm.nih.gov/gene/?term=5032
SDE2	SDE2	SDE2 telomere maintenance homolog	163859	https://www.ncbi.nlm.nih.gov/gene/?term=163859
SLC17A5	SLC17A5	solute carrier family 17 member 5	26503	https://www.ncbi.nlm.nih.gov/gene/?term=26503
ZBED3	ZBED3	zinc finger BED-type containing 3	84327	https://www.ncbi.nlm.nih.gov/gene/?term=84327
LOC101927584	LOC101927584	uncharacterized LOC101927584	101927584	https://www.ncbi.nlm.nih.gov/gene/?term=101927584
COX14	COX14	cytochrome c oxidase assembly factor COX14	84987	https://www.ncbi.nlm.nih.gov/gene/?term=84987
SLC8A1	SLC8A1	solute carrier family 8 member A1	6546	https://www.ncbi.nlm.nih.gov/gene/?term=6546
GOLGB1	GOLGB1	golgin B1	2804	https://www.ncbi.nlm.nih.gov/gene/?term=2804
SLC22A16	SLC22A16	solute carrier family 22 member 16	85413	https://www.ncbi.nlm.nih.gov/gene/?term=85413
PHC2	PHC2	polyhomeotic homolog 2	1912	https://www.ncbi.nlm.nih.gov/gene/?term=1912
ADO	ADO	2-aminoethanethiol dioxygenase	84890	https://www.ncbi.nlm.nih.gov/gene/?term=84890
LOC101928272	LOC101928272	uncharacterized LOC101928272	101928272	https://www.ncbi.nlm.nih.gov/gene/?term=101928272
ADCK1	ADCK1	aarF domain containing kinase 1	57143	https://www.ncbi.nlm.nih.gov/gene/?term=57143
DNAH10	DNAH10	dynein axonemal heavy chain 10	196385	https://www.ncbi.nlm.nih.gov/gene/?term=196385
C20orf197	C20orf197	chromosome 20 open reading frame 197	284756	https://www.ncbi.nlm.nih.gov/gene/?term=284756
SIGLEC16	SIGLEC16	sialic acid binding Ig like lectin 16 (gene/pseudogene)	400709	https://www.ncbi.nlm.nih.gov/gene/?term=400709
USP4	USP4	ubiquitin specific peptidase 4	7375	https://www.ncbi.nlm.nih.gov/gene/?term=7375
PRAM1	PRAM1	PML-RARA regulated adaptor molecule 1	84106	https://www.ncbi.nlm.nih.gov/gene/?term=84106
RAB20	RAB20	RAB20, member RAS oncogene family	55647	https://www.ncbi.nlm.nih.gov/gene/?term=55647
MRC1	MRC1	mannose receptor C-type 1	4360	https://www.ncbi.nlm.nih.gov/gene/?term=4360
MNDA	MNDA	myeloid cell nuclear differentiation antigen	4332	https://www.ncbi.nlm.nih.gov/gene/?term=4332
UCP2	UCP2	uncoupling protein 2	7351	https://www.ncbi.nlm.nih.gov/gene/?term=7351
HAUS6	HAUS6	HAUS augmin like complex subunit 6	54801	https://www.ncbi.nlm.nih.gov/gene/?term=54801
ZNF414	ZNF414	zinc finger protein 414	84330	https://www.ncbi.nlm.nih.gov/gene/?term=84330
ABCF1	ABCF1	ATP binding cassette subfamily F member 1	23	https://www.ncbi.nlm.nih.gov/gene/?term=23
STARD7-AS1	STARD7-AS1	STARD7 antisense RNA 1	285033	https://www.ncbi.nlm.nih.gov/gene/?term=285033
MS4A6A	MS4A6A	membrane spanning 4-domains A6A	64231	https://www.ncbi.nlm.nih.gov/gene/?term=64231
SCN11A	SCN11A	sodium voltage-gated channel alpha subunit 11	11280	https://www.ncbi.nlm.nih.gov/gene/?term=11280
TNFRSF14	TNFRSF14	TNF receptor superfamily member 14	8764	https://www.ncbi.nlm.nih.gov/gene/?term=8764
HIST1H1C	HIST1H1C	histone cluster 1 H1 family member c	3006	https://www.ncbi.nlm.nih.gov/gene/?term=3006
RNASET2	RNASET2	ribonuclease T2	8635	https://www.ncbi.nlm.nih.gov/gene/?term=8635
GLUL	GLUL	glutamate-ammonia ligase	2752	https://www.ncbi.nlm.nih.gov/gene/?term=2752
PIPOX	PIPOX	pipecolic acid and sarcosine oxidase	51268	https://www.ncbi.nlm.nih.gov/gene/?term=51268
PKD1L3	PKD1L3	polycystin 1 like 3, transient receptor potential channel interacting	342372	https://www.ncbi.nlm.nih.gov/gene/?term=342372
ARHGAP30	ARHGAP30	Rho GTPase activating protein 30	257106	https://www.ncbi.nlm.nih.gov/gene/?term=257106
LTB4R	LTB4R	leukotriene B4 receptor	1241	https://www.ncbi.nlm.nih.gov/gene/?term=1241
DNAJC5	DNAJC5	DnaJ heat shock protein family (Hsp40) member C5	80331	https://www.ncbi.nlm.nih.gov/gene/?term=80331
MTMR4	MTMR4	myotubularin related protein 4	9110	https://www.ncbi.nlm.nih.gov/gene/?term=9110
SNORD38A	SNORD38A	small nucleolar RNA, C/D box 38A	94162	https://www.ncbi.nlm.nih.gov/gene/?term=94162
RNF175	RNF175	ring finger protein 175	285533	https://www.ncbi.nlm.nih.gov/gene/?term=285533
GCHFR	GCHFR	GTP cyclohydrolase I feedback regulator	2644	https://www.ncbi.nlm.nih.gov/gene/?term=2644
NADK	NADK	NAD kinase	65220	https://www.ncbi.nlm.nih.gov/gene/?term=65220
LOC102724290	LOC102724290	uncharacterized LOC102724290	102724290	https://www.ncbi.nlm.nih.gov/gene/?term=102724290
ARL11	ARL11	ADP ribosylation factor like GTPase 11	115761	https://www.ncbi.nlm.nih.gov/gene/?term=115761
HEXB	HEXB	hexosaminidase subunit beta	3074	https://www.ncbi.nlm.nih.gov/gene/?term=3074
BLVRB	BLVRB	biliverdin reductase B	645	https://www.ncbi.nlm.nih.gov/gene/?term=645
CYB5R1	CYB5R1	cytochrome b5 reductase 1	51706	https://www.ncbi.nlm.nih.gov/gene/?term=51706
DOK3	DOK3	docking protein 3	79930	https://www.ncbi.nlm.nih.gov/gene/?term=79930
PPOX	PPOX	protoporphyrinogen oxidase	5498	https://www.ncbi.nlm.nih.gov/gene/?term=5498
RANBP2	RANBP2	RAN binding protein 2	5903	https://www.ncbi.nlm.nih.gov/gene/?term=5903
ACY1	ACY1	aminoacylase 1	95	https://www.ncbi.nlm.nih.gov/gene/?term=95
H2AFY	H2AFY	H2A histone family member Y	9555	https://www.ncbi.nlm.nih.gov/gene/?term=9555
RXRA	RXRA	retinoid X receptor alpha	6256	https://www.ncbi.nlm.nih.gov/gene/?term=6256
STX7	STX7	syntaxin 7	8417	https://www.ncbi.nlm.nih.gov/gene/?term=8417
BTN3A2	BTN3A2	butyrophilin subfamily 3 member A2	11118	https://www.ncbi.nlm.nih.gov/gene/?term=11118
MIR4425	MIR4425	microRNA 4425	100616365	https://www.ncbi.nlm.nih.gov/gene/?term=100616365
LRRC25	LRRC25	leucine rich repeat containing 25	126364	https://www.ncbi.nlm.nih.gov/gene/?term=126364
FAM187B	FAM187B	family with sequence similarity 187 member B	148109	https://www.ncbi.nlm.nih.gov/gene/?term=148109
CPQ	CPQ	carboxypeptidase Q	10404	https://www.ncbi.nlm.nih.gov/gene/?term=10404
SP140L	SP140L	SP140 nuclear body protein like	93349	https://www.ncbi.nlm.nih.gov/gene/?term=93349
NREP	NREP	neuronal regeneration related protein	9315	https://www.ncbi.nlm.nih.gov/gene/?term=9315
CH25H	CH25H	cholesterol 25-hydroxylase	9023	https://www.ncbi.nlm.nih.gov/gene/?term=9023
LOC100996643	LOC100996643	NA	100996643	https://www.ncbi.nlm.nih.gov/gene/?term=100996643
GLB1	GLB1	galactosidase beta 1	2720	https://www.ncbi.nlm.nih.gov/gene/?term=2720
CTSG	CTSG	cathepsin G	1511	https://www.ncbi.nlm.nih.gov/gene/?term=1511
NUP98	NUP98	nucleoporin 98	4928	https://www.ncbi.nlm.nih.gov/gene/?term=4928
RAD51B	RAD51B	RAD51 paralog B	5890	https://www.ncbi.nlm.nih.gov/gene/?term=5890
BBS5	BBS5	Bardet-Biedl syndrome 5	129880	https://www.ncbi.nlm.nih.gov/gene/?term=129880
MFNG	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	4242	https://www.ncbi.nlm.nih.gov/gene/?term=4242
LAMP1	LAMP1	lysosomal associated membrane protein 1	3916	https://www.ncbi.nlm.nih.gov/gene/?term=3916
PPIL3	PPIL3	peptidylprolyl isomerase like 3	53938	https://www.ncbi.nlm.nih.gov/gene/?term=53938
PDE1B	PDE1B	phosphodiesterase 1B	5153	https://www.ncbi.nlm.nih.gov/gene/?term=5153
IFI30	IFI30	IFI30, lysosomal thiol reductase	10437	https://www.ncbi.nlm.nih.gov/gene/?term=10437
RCBTB2	RCBTB2	RCC1 and BTB domain containing protein 2	1102	https://www.ncbi.nlm.nih.gov/gene/?term=1102
SPATA13-AS1	SPATA13-AS1	SPATA13 antisense RNA 1	100874231	https://www.ncbi.nlm.nih.gov/gene/?term=100874231
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	https://www.ncbi.nlm.nih.gov/gene/?term=55902
CASS4	CASS4	Cas scaffold protein family member 4	57091	https://www.ncbi.nlm.nih.gov/gene/?term=57091
LOC100287896	LOC100287896	uncharacterized LOC100287896	100287896	https://www.ncbi.nlm.nih.gov/gene/?term=100287896
SIPA1	SIPA1	signal-induced proliferation-associated 1	6494	https://www.ncbi.nlm.nih.gov/gene/?term=6494
OR2AE1	OR2AE1	olfactory receptor family 2 subfamily AE member 1	81392	https://www.ncbi.nlm.nih.gov/gene/?term=81392
TAMM41	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	132001	https://www.ncbi.nlm.nih.gov/gene/?term=132001
IL3RA	IL3RA	interleukin 3 receptor subunit alpha	3563	https://www.ncbi.nlm.nih.gov/gene/?term=3563
EPS8L1	EPS8L1	EPS8 like 1	54869	https://www.ncbi.nlm.nih.gov/gene/?term=54869
ACTR3C	ACTR3C	actin related protein 3C	653857	https://www.ncbi.nlm.nih.gov/gene/?term=653857
EPN2-AS1	EPN2-AS1	EPN2 antisense RNA 1	100874018	https://www.ncbi.nlm.nih.gov/gene/?term=100874018
IPO11-LRRC70	IPO11-LRRC70	IPO11-LRRC70 readthrough	101180901	https://www.ncbi.nlm.nih.gov/gene/?term=101180901
HMGN2	HMGN2	high mobility group nucleosomal binding domain 2	3151	https://www.ncbi.nlm.nih.gov/gene/?term=3151
UVRAG	UVRAG	UV radiation resistance associated	7405	https://www.ncbi.nlm.nih.gov/gene/?term=7405
GPR33	GPR33	G protein-coupled receptor 33 (gene/pseudogene)	2856	https://www.ncbi.nlm.nih.gov/gene/?term=2856
RHBDD1	RHBDD1	rhomboid domain containing 1	84236	https://www.ncbi.nlm.nih.gov/gene/?term=84236
MDH2	MDH2	malate dehydrogenase 2	4191	https://www.ncbi.nlm.nih.gov/gene/?term=4191
LOC100507642	LOC100507642	uncharacterized LOC100507642	100507642	https://www.ncbi.nlm.nih.gov/gene/?term=100507642
GALNT11	GALNT11	polypeptide N-acetylgalactosaminyltransferase 11	63917	https://www.ncbi.nlm.nih.gov/gene/?term=63917
LOC102724584	LOC102724584	uncharacterized LOC102724584	102724584	https://www.ncbi.nlm.nih.gov/gene/?term=102724584
SLC31A2	SLC31A2	solute carrier family 31 member 2	1318	https://www.ncbi.nlm.nih.gov/gene/?term=1318
FSCN3	FSCN3	fascin actin-bundling protein 3	29999	https://www.ncbi.nlm.nih.gov/gene/?term=29999
COQ6	COQ6	coenzyme Q6, monooxygenase	51004	https://www.ncbi.nlm.nih.gov/gene/?term=51004
ACPP	ACPP	acid phosphatase, prostate	55	https://www.ncbi.nlm.nih.gov/gene/?term=55
MANBA	MANBA	mannosidase beta	4126	https://www.ncbi.nlm.nih.gov/gene/?term=4126
LOC153684	LOC153684	uncharacterized LOC153684	153684	https://www.ncbi.nlm.nih.gov/gene/?term=153684
LY75-CD302	LY75-CD302	LY75-CD302 readthrough	100526664	https://www.ncbi.nlm.nih.gov/gene/?term=100526664
TXNIP	TXNIP	thioredoxin interacting protein	10628	https://www.ncbi.nlm.nih.gov/gene/?term=10628
MT1L	MT1L	metallothionein 1L, pseudogene	4500	https://www.ncbi.nlm.nih.gov/gene/?term=4500
TMSB4X	TMSB4X	thymosin beta 4 X-linked	7114	https://www.ncbi.nlm.nih.gov/gene/?term=7114
STAT1	STAT1	signal transducer and activator of transcription 1	6772	https://www.ncbi.nlm.nih.gov/gene/?term=6772
LOC100507071	LOC100507071	uncharacterized LOC100507071	100507071	https://www.ncbi.nlm.nih.gov/gene/?term=100507071
UTRN	UTRN	utrophin	7402	https://www.ncbi.nlm.nih.gov/gene/?term=7402
TXNDC11	TXNDC11	thioredoxin domain containing 11	51061	https://www.ncbi.nlm.nih.gov/gene/?term=51061
ELF2	ELF2	E74 like ETS transcription factor 2	1998	https://www.ncbi.nlm.nih.gov/gene/?term=1998
CAMP	CAMP	cathelicidin antimicrobial peptide	820	https://www.ncbi.nlm.nih.gov/gene/?term=820
NDUFA1	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1	4694	https://www.ncbi.nlm.nih.gov/gene/?term=4694
UBXN11	UBXN11	UBX domain protein 11	91544	https://www.ncbi.nlm.nih.gov/gene/?term=91544
USE1	USE1	unconventional SNARE in the ER 1	55850	https://www.ncbi.nlm.nih.gov/gene/?term=55850
VPS37B	VPS37B	VPS37B, ESCRT-I subunit	79720	https://www.ncbi.nlm.nih.gov/gene/?term=79720
SERBP1	SERBP1	SERPINE1 mRNA binding protein 1	26135	https://www.ncbi.nlm.nih.gov/gene/?term=26135
LUZP1	LUZP1	leucine zipper protein 1	7798	https://www.ncbi.nlm.nih.gov/gene/?term=7798
CNOT10	CNOT10	CCR4-NOT transcription complex subunit 10	25904	https://www.ncbi.nlm.nih.gov/gene/?term=25904
SLC30A1	SLC30A1	solute carrier family 30 member 1	7779	https://www.ncbi.nlm.nih.gov/gene/?term=7779
ARL17B	ARL17B	ADP ribosylation factor like GTPase 17B	100506084	https://www.ncbi.nlm.nih.gov/gene/?term=100506084
MARCH2	MARCH2	membrane associated ring-CH-type finger 2	51257	https://www.ncbi.nlm.nih.gov/gene/?term=51257
MYOZ1	MYOZ1	myozenin 1	58529	https://www.ncbi.nlm.nih.gov/gene/?term=58529
USF1	USF1	upstream transcription factor 1	7391	https://www.ncbi.nlm.nih.gov/gene/?term=7391
NCL	NCL	nucleolin	4691	https://www.ncbi.nlm.nih.gov/gene/?term=4691
HEXA	HEXA	hexosaminidase subunit alpha	3073	https://www.ncbi.nlm.nih.gov/gene/?term=3073
RTN4	RTN4	reticulon 4	57142	https://www.ncbi.nlm.nih.gov/gene/?term=57142
TAS2R40	TAS2R40	taste 2 receptor member 40	259286	https://www.ncbi.nlm.nih.gov/gene/?term=259286
CD36	CD36	CD36 molecule	948	https://www.ncbi.nlm.nih.gov/gene/?term=948
PER1	PER1	period circadian regulator 1	5187	https://www.ncbi.nlm.nih.gov/gene/?term=5187
LINC01063	LINC01063	long intergenic non-protein coding RNA 1063	101929769	https://www.ncbi.nlm.nih.gov/gene/?term=101929769
UTP18	UTP18	UTP18, small subunit processome component	51096	https://www.ncbi.nlm.nih.gov/gene/?term=51096
FOLR3	FOLR3	folate receptor 3	2352	https://www.ncbi.nlm.nih.gov/gene/?term=2352
LOC100996455	LOC100996455	uncharacterized LOC100996455	100996455	https://www.ncbi.nlm.nih.gov/gene/?term=100996455
C6orf136	C6orf136	chromosome 6 open reading frame 136	221545	https://www.ncbi.nlm.nih.gov/gene/?term=221545
LOC285074	LOC285074	NA	285074	https://www.ncbi.nlm.nih.gov/gene/?term=285074
MT1IP	MT1IP	metallothionein 1I, pseudogene	644314	https://www.ncbi.nlm.nih.gov/gene/?term=644314
TCOF1	TCOF1	treacle ribosome biogenesis factor 1	6949	https://www.ncbi.nlm.nih.gov/gene/?term=6949
