geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa00980	Metabolism of xenobiotics by cytochrome P450	http://www.kegg.jp/kegg-bin/show_pathway?hsa00980+128+27306+4257+22977+373156+29785+1645	-0.4306962263144875	-1.3980563330717297	0.09180327838753023	0.45239768822243054	23	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00980.png	7	128;27306;4257;22977;373156;29785;1645	ADH5;AKR1C1;AKR7A3;CYP2S1;GSTK1;HPGDS;MGST1
hsa00260	Glycine, serine and threonine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00260+26227+23464+4128+501+275+2731	-0.4864178620665115	-1.6102313538641566	0.017361111050829475	0.4760231177756951	23	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00260.png	6	26227;23464;4128;501;275;2731	ALDH7A1;AMT;GCAT;GLDC;MAOA;PHGDH
hsa05330	Allograft rejection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05330+3586+3119+3106+3123+3127+3117+3002	-0.494010062259512	-1.4780404007283643	0.050991501271978754	0.4814901593252109	19	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05330.png	7	3586;3119;3106;3123;3127;3117;3002	GZMB;HLA-B;HLA-DQA1;HLA-DQB1;HLA-DRB1;HLA-DRB5;IL10
hsa05340	Primary immunodeficiency	http://www.kegg.jp/kegg-bin/show_pathway?hsa05340+64421+7374+925+5993+5788+3561	-0.4476012665950881	-1.3701565497050312	0.11147540947057243	0.4905918823444597	19	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05340.png	6	64421;7374;925;5993;5788;3561	CD8A;DCLRE1C;IL2RG;PTPRC;RFX5;UNG
hsa00100	Steroid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00100+1595+8435+1591	-0.4477304258797493	-1.3113470768449986	0.1160714282259779	0.5218038480621865	16	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00100.png	3	1595;8435;1591	CYP24A1;CYP51A1;SOAT2
hsa00330	Arginine and proline metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00330+112483+6303+29920+224+5832+79814+4128+501+217+1160	-0.388705279067954	-1.2862318458692978	0.1339869276667094	0.5390790706851477	27	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00330.png	10	112483;6303;29920;224;5832;79814;4128;501;217;1160	AGMAT;ALDH18A1;ALDH2;ALDH3A2;ALDH7A1;CKMT2;MAOA;PYCR2;SAT1;SAT2
hsa05014	Amyotrophic lateral sclerosis (ALS)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05014+54205+834+10452+5530+2876+5603+7132+6647+84134+1616+5600+4741	-0.39874984325595964	-1.3254304710758478	0.12424242386593205	0.5463917525773196	26	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05014.png	12	54205;834;10452;5530;2876;5603;7132;6647;84134;1616;5600;4741	CASP1;CYCS;DAXX;GPX1;MAPK11;MAPK13;NEFM;PPP3CA;SOD1;TNFRSF1A;TOMM40;TOMM40L
hsa00630	Glyoxylate and dicarboxylate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00630+4190+5095+275+2731	-0.407307898104232	-1.256211746423659	0.18867924468968791	0.5486389196557894	20	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00630.png	4	4190;5095;275;2731	AMT;GLDC;MDH1;PCCA
hsa04071	Sphingolipid signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04071+5338+5331+55304+5881+10715+5337+55844+5579+4363+5578+624+5330+9475+10672+581+123099+596+5523+91012+5295+8877+81537+5529+3845+5520+5526+259230+2776+1509+5879+5602+55012+5291+9517+9846+5527+5604+5525+5516	0.40668256260635643	1.4864363036018429	0.017565871998035294	0.5497354182769487	82	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04071.png	39	5338;5331;55304;5881;10715;5337;55844;5579;4363;5578;624;5330;9475;10672;581;123099;596;5523;91012;5295;8877;81537;5529;3845;5520;5526;259230;2776;1509;5879;5602;55012;5291;9517;9846;5527;5604;5525;5516	ABCC1;BAX;BCL2;BDKRB2;CERS1;CERS5;CTSD;DEGS2;GAB2;GNA13;GNAQ;KRAS;MAP2K1;MAPK10;PIK3CB;PIK3R1;PLCB2;PLCB3;PLD1;PLD2;PPP2CB;PPP2R2A;PPP2R2D;PPP2R3A;PPP2R3C;PPP2R5A;PPP2R5B;PPP2R5C;PPP2R5E;PRKCA;PRKCB;RAC1;RAC3;ROCK2;SGMS1;SGPP1;SPHK1;SPTLC2;SPTLC3
hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05412+1829+488+83439+3690+1495+1605+3680+1832+22801+3688+3695+3675+3728+3655+4000+1499+3693+6546	0.5045627045890586	1.4755244526043847	0.05077574040793267	0.5501485175495967	27	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05412.png	18	1829;488;83439;3690;1495;1605;3680;1832;22801;3688;3695;3675;3728;3655;4000;1499;3693;6546	ATP2A2;CTNNA1;CTNNB1;DAG1;DSG2;DSP;ITGA11;ITGA3;ITGA6;ITGA9;ITGB1;ITGB3;ITGB5;ITGB7;JUP;LMNA;SLC8A1;TCF7L1
hsa04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04612+567+3119+3106+10197+925+3308+3123+5993+3303+3310+3127+3117	-0.35815277891783004	-1.3114790145762363	0.0916334657703846	0.5540504920337395	40	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04612.png	12	567;3119;3106;10197;925;3308;3123;5993;3303;3310;3127;3117	B2M;CD8A;HLA-B;HLA-DQA1;HLA-DQB1;HLA-DRB1;HLA-DRB5;HSPA1A;HSPA4;HSPA6;PSME3;RFX5
hsa00982	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00982+128+27306+4257+373156+4128+316+2330	-0.41908330637351665	-1.2872312515778703	0.16363636314049587	0.5660340518587941	18	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00982.png	7	128;27306;4257;373156;4128;316;2330	ADH5;AOX1;FMO5;GSTK1;HPGDS;MAOA;MGST1
hsa04657	IL-17 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04657+84818+5600+4792+6364+3725+6372+2921+6280+6279	-0.3237810302285565	-1.2399429564325188	0.14545454492561985	0.5691495864064219	45	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04657.png	9	84818;5600;4792;6364;3725;6372;2921;6280;6279	CCL20;CXCL3;CXCL6;IL17RC;JUN;MAPK11;NFKBIA;S100A8;S100A9
hsa00590	Arachidonic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00590+2876+27306+240+81579+5742+6916+8644+9536+5321+2882+4051+493869	-0.40942794816282035	-1.33001096453468	0.09863945544680458	0.571361628062659	26	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00590.png	12	2876;27306;240;81579;5742;6916;8644;9536;5321;2882;4051;493869	AKR1C3;ALOX5;CYP4F3;GPX1;GPX7;GPX8;HPGDS;PLA2G12A;PLA2G4A;PTGES;PTGS1;TBXAS1
hsa05332	Graft-versus-host disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05332+3119+3106+3123+3127+3117+3002	-0.43097374036040026	-1.2567242725106165	0.16573033661311704	0.5734257151782925	18	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05332.png	6	3119;3106;3123;3127;3117;3002	GZMB;HLA-B;HLA-DQA1;HLA-DQB1;HLA-DRB1;HLA-DRB5
hsa01523	Antifolate resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01523+1147+4363+2352+3569+2350	0.5447217416507425	1.4556927738816865	0.052478134034288436	0.5946854404588218	18	./Project_IK_4_vs_C_4_gsea_GSEA/hsa01523.png	5	1147;4363;2352;3569;2350	ABCC1;CHUK;FOLR2;FOLR3;IL6
hsa05143	African trypanosomiasis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05143+5331+2150+5579+5578+5330+3569+7064	0.5346070596427236	1.4317112195745865	0.07911392392545265	0.6257057989971659	18	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05143.png	7	5331;2150;5579;5578;5330;3569;7064	F2RL1;IL6;PLCB2;PLCB3;PRKCA;PRKCB;THOP1
hsa04723	Retrograde endocannabinoid signaling	http://www.kegg.jp/kegg-bin/show_pathway?hsa04723+3763+5331+2793+5579+5578+115+5330+2782+2791+4716+222236+2893+94235+4705+2790+4718+108+4729+51079+2776+54331+2557+5602	0.38429001857317435	1.37452379208573	0.05217391297866595	0.642682754622748	73	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04723.png	23	3763;5331;2793;5579;5578;115;5330;2782;2791;4716;222236;2893;94235;4705;2790;4718;108;4729;51079;2776;54331;2557;5602	ADCY2;ADCY9;GABRA4;GNAQ;GNB1;GNG10;GNG11;GNG2;GNG8;GNGT2;GRIA4;KCNJ6;MAPK10;NAPEPLD;NDUFA10;NDUFA13;NDUFB10;NDUFC2;NDUFV2;PLCB2;PLCB3;PRKCA;PRKCB
hsa00534	Glycosaminoglycan biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00534+26229+26035+11285+8509+64132+2137+2132+9394	0.558173719944532	1.379647759410202	0.09509202439403064	0.6487083060824068	13	./Project_IK_4_vs_C_4_gsea_GSEA/hsa00534.png	8	26229;26035;11285;8509;64132;2137;2132;9394	B3GAT3;B4GALT7;EXT2;EXTL3;GLCE;HS6ST1;NDST2;XYLT2
hsa04520	Adherens junction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04520+4008+1387+5881+5797+6714+83439+7454+2033+998+1495+10580+1500+5777+8826+7046+2260+10810	0.4504396193436131	1.435038871547647	0.05502063266159473	0.654483556012333	41	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04520.png	17	4008;1387;5881;5797;6714;83439;7454;2033;998;1495;10580;1500;5777;8826;7046;2260;10810	CDC42;CREBBP;CTNNA1;CTNND1;EP300;FGFR1;IQGAP1;LMO7;PTPN6;PTPRM;RAC3;SORBS1;SRC;TCF7L1;TGFBR1;WAS;WASF3
hsa04215	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04215+79444+10018+581+596+329+840+578+57448+331+5602+842	0.4543448197998778	1.2996565707824055	0.15766423334647559	0.6626494907969728	24	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04215.png	11	79444;10018;581;596;329;840;578;57448;331;5602;842	BAK1;BAX;BCL2;BCL2L11;BIRC2;BIRC6;BIRC7;CASP7;CASP9;MAPK10;XIAP
hsa05100	Bacterial invasion of epithelial cells	http://www.kegg.jp/kegg-bin/show_pathway?hsa05100+79767+10801+6714+23176+7454+5829+998+1495+5295+10552+3611+9564+1759+867+3688+8976+391+5879+23607+23157+5291+3059+26052	0.3890454165639214	1.3015783545908082	0.10225763598637765	0.6737054206901858	53	./Project_IK_4_vs_C_4_gsea_GSEA/hsa05100.png	23	79767;10801;6714;23176;7454;5829;998;1495;5295;10552;3611;9564;1759;867;3688;8976;391;5879;23607;23157;5291;3059;26052	ARPC1A;BCAR1;CBL;CD2AP;CDC42;CTNNA1;DNM1;DNM3;ELMO3;HCLS1;ILK;ITGB1;PIK3CB;PIK3R1;PXN;RAC1;RHOG;SEPT6;SEPT8;SEPT9;SRC;WAS;WASL
hsa04728	Dopaminergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04728+3763+5331+2793+55844+5579+5578+5330+90993+5499+2782+2791+5523+2893+94235+5529+2790+5520+5526+818+3800+406+2776+54331+5602+2774+1388+55012+64764+5500+2903+1385+5527+5525+5516	0.3864678199895812	1.38037468487235	0.05641025633793557	0.6777591563113146	76	./Project_IK_4_vs_C_4_gsea_GSEA/hsa04728.png	34	3763;5331;2793;55844;5579;5578;5330;90993;5499;2782;2791;5523;2893;94235;5529;2790;5520;5526;818;3800;406;2776;54331;5602;2774;1388;55012;64764;5500;2903;1385;5527;5525;5516	ARNTL;ATF6B;CAMK2G;CREB1;CREB3L1;CREB3L2;GNAL;GNAQ;GNB1;GNG10;GNG11;GNG2;GNG8;GNGT2;GRIA4;GRIN2A;KCNJ6;KIF5C;MAPK10;PLCB2;PLCB3;PPP1CA;PPP1CB;PPP2CB;PPP2R2A;PPP2R2D;PPP2R3A;PPP2R3C;PPP2R5A;PPP2R5B;PPP2R5C;PPP2R5E;PRKCA;PRKCB
