geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
hsa04145	Phagosome	http://www.kegg.jp/kegg-bin/show_pathway?hsa04145+3109+3113+3119+3122+3123+3127+3689+4360+53407+64581+8417+929+948	143	13	3.9794599966870963	3.2667748917748916	1.556152381287923e-4	0.004442107706585526	3109;3113;3119;3122;3123;3127;3689;4360;53407;64581;8417;929;948	CLEC7A;CD14;HLA-DRB1;STX18;HLA-DRB5;STX7;HLA-DRA;ITGB2;CD36;MRC1;HLA-DQB1;HLA-DPA1;HLA-DMB
hsa05330	Allograft rejection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05330+3109+3113+3119+3122+3123+3127	34	6	0.9461653138976313	6.341386554621849	2.989983994691192e-4	0.0072219613410233405	3109;3113;3119;3122;3123;3127	HLA-DRB1;HLA-DRB5;HLA-DRA;HLA-DQB1;HLA-DPA1;HLA-DMB
hsa05332	Graft-versus-host disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05332+3109+3113+3119+3122+3123+3127	34	6	0.9461653138976313	6.341386554621849	2.989983994691192e-4	0.0072219613410233405	3109;3113;3119;3122;3123;3127	HLA-DRB1;HLA-DRB5;HLA-DRA;HLA-DQB1;HLA-DPA1;HLA-DMB
hsa04658	Th1 and Th2 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04658+2353+3109+3113+3119+3122+3123+3127+3459+4773	82	9	2.281928109988405	3.9440331010452963	4.139542371470739e-4	0.009284402176012943	2353;3109;3113;3119;3122;3123;3127;3459;4773	IFNGR1;HLA-DRB1;HLA-DRB5;HLA-DRA;NFATC2;FOS;HLA-DQB1;HLA-DPA1;HLA-DMB
hsa04940	Type I diabetes mellitus	http://www.kegg.jp/kegg-bin/show_pathway?hsa04940+3109+3113+3119+3122+3123+3127	40	6	1.113135663408978	5.390178571428572	7.432754564871136e-4	0.015559232889130244	3109;3113;3119;3122;3123;3127	HLA-DRB1;HLA-DRB5;HLA-DRA;HLA-DQB1;HLA-DPA1;HLA-DMB
hsa05321	Inflammatory bowel disease (IBD)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05321+3109+3113+3119+3122+3123+3127+3459	57	7	1.5862183203577935	4.413011695906433	9.336675198560185e-4	0.01787288388882778	3109;3113;3119;3122;3123;3127;3459	IFNGR1;HLA-DRB1;HLA-DRB5;HLA-DRA;HLA-DQB1;HLA-DPA1;HLA-DMB
hsa05322	Systemic lupus erythematosus	http://www.kegg.jp/kegg-bin/show_pathway?hsa05322+1511+3109+3113+3119+3122+3123+3127+712+9555	92	9	2.5602120258406496	3.5153338509316767	9.676402105416315e-4	0.01787288388882778	1511;3109;3113;3119;3122;3123;3127;712;9555	HLA-DRB1;CTSG;H2AFY;HLA-DRB5;HLA-DRA;C1QA;HLA-DQB1;HLA-DPA1;HLA-DMB
hsa04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04612+10437+3109+3113+3119+3122+3123+3127	59	7	1.6418751035282426	4.263418079096045	0.0011499022953112004	0.02005940670709538	10437;3109;3113;3119;3122;3123;3127	HLA-DRB1;HLA-DRB5;HLA-DRA;HLA-DQB1;HLA-DPA1;HLA-DMB;IFI30
hsa05320	Autoimmune thyroid disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05320+3109+3113+3119+3122+3123+3127	44	6	1.2244492297498757	4.900162337662338	0.0012469611625375299	0.02060767394930444	3109;3113;3119;3122;3123;3127	HLA-DRB1;HLA-DRB5;HLA-DRA;HLA-DQB1;HLA-DPA1;HLA-DMB
hsa00620	Pyruvate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00620+10873+32+4190+5106+55902	34	5	0.9461653138976313	5.284488795518207	0.0022745388899558794	0.035710260572307306	10873;32;4190;5106;55902	ACACB;PCK2;ACSS2;MDH1;ME3
