geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0071276	cellular response to cadmium ion	http://amigo.geneontology.org/amigo/term/GO:0071276	31	6	0.3820341499628805	15.705402254178003	1.825292418433655e-6	9.075882241450228e-4	4489;4493;4494;4496;4499;4968	MT1H;MT1M;MT1F;MT1E;MT1A;OGG1
GO:0009636	response to toxic substance	http://amigo.geneontology.org/amigo/term/GO:0009636	437	19	5.385449146250928	3.5280251440544785	1.8437546452920728e-6	9.075882241450228e-4	929;1066;1146;2113;4489;4493;4494;4496;4499;4968;5153;5617;6279;6280;6678;7226;7779;8836;23428	MT1H;MT1M;MT1F;CD14;S100A9;PRL;MT1E;MT1A;CES1;TRPM2;OGG1;ETS1;SLC7A8;SPARC;CHRNG;SLC30A1;GGH;S100A8;PDE1B
GO:0019730	antimicrobial humoral response	http://amigo.geneontology.org/amigo/term/GO:0019730	76	8	0.9365998515219005	8.54153455928979	4.158287856492748e-6	0.001889462028330974	602;2921;3017;5266;6036;6279;6280;6374	S100A9;CXCL5;RNASE2;CXCL3;BCL3;HIST1H2BD;PI3;S100A8
GO:0071280	cellular response to copper ion	http://amigo.geneontology.org/amigo/term/GO:0071280	22	5	0.27112100965107644	18.441949616648415	5.94758912830784e-6	0.0025094577843510295	4489;4493;4494;4496;4499	MT1H;MT1M;MT1F;MT1E;MT1A
GO:0032496	response to lipopolysaccharide	http://amigo.geneontology.org/amigo/term/GO:0032496	285	14	3.5122494432071267	3.9860494610019024	1.1613433626989078e-5	0.004573370162308299	19;929;2706;2921;3055;3148;5617;6279;6374;6678;9536;10062;26191;27063	PTGES;CD14;PRL;CXCL5;CXCL3;GJB2;ANKRD1;SPARC;NR1H3;HCK;PTPN22;ABCA1;HMGB2;S100A8
GO:0046916	cellular transition metal ion homeostasis	http://amigo.geneontology.org/amigo/term/GO:0046916	91	8	1.1214550853749072	7.133589302264001	1.6028295106718105e-5	0.00591744619971149	4489;4493;4494;4496;4499;6279;6280;7779	MT1H;MT1M;MT1F;S100A9;MT1E;MT1A;SLC30A1;S100A8
GO:0002237	response to molecule of bacterial origin	http://amigo.geneontology.org/amigo/term/GO:0002237	295	14	3.635486265775798	3.8509291402899737	1.71126545390754e-5	0.005946144138959906	19;929;2706;2921;3055;3148;5617;6279;6374;6678;9536;10062;26191;27063	PTGES;CD14;PRL;CXCL5;CXCL3;GJB2;ANKRD1;SPARC;NR1H3;HCK;PTPN22;ABCA1;HMGB2;S100A8
GO:0043299	leukocyte degranulation	http://amigo.geneontology.org/amigo/term/GO:0043299	482	18	5.940014847809948	3.0302954556816477	2.774794333060271e-5	0.009105950069659457	427;929;1118;2215;2519;3055;3903;4126;5547;6036;6279;6280;7226;8635;8836;9846;114790;154664	CD14;S100A9;MANBA;RNASE2;FCGR3B;PRCP;ASAH1;ABCA13;TRPM2;FUCA2;GAB2;HCK;GGH;LAIR1;CHIT1;STK11IP;S100A8;RNASET2
GO:0010038	response to metal ion	http://amigo.geneontology.org/amigo/term/GO:0010038	314	14	3.869636228656273	3.6179111349858033	3.4154567552846515e-5	0.010618475291298125	929;4489;4493;4494;4496;4499;4968;6279;6678;7226;7779;8836;9536;23208	MT1H;MT1M;PTGES;MT1F;CD14;MT1E;MT1A;TRPM2;OGG1;SYT11;SPARC;SLC30A1;GGH;S100A8
GO:0002275	myeloid cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002275	492	18	6.063251670378619	2.968704084631208	3.63449043173647e-5	0.010734467490133666	427;929;1118;2215;2519;3903;4126;5547;6036;6279;6280;7226;8291;8635;8836;9846;114790;154664	CD14;S100A9;MANBA;RNASE2;FCGR3B;PRCP;ASAH1;ABCA13;TRPM2;FUCA2;GAB2;GGH;DYSF;LAIR1;CHIT1;STK11IP;S100A8;RNASET2
GO:0046688	response to copper ion	http://amigo.geneontology.org/amigo/term/GO:0046688	34	5	0.4190051967334818	11.933026222537208	5.576389543682225e-5	0.01568558715930043	4489;4493;4494;4496;4499	MT1H;MT1M;MT1F;MT1E;MT1A
GO:0044282	small molecule catabolic process	http://amigo.geneontology.org/amigo/term/GO:0044282	378	15	4.658351893095769	3.2200229489386114	6.78297482259449e-5	0.018212287398666205	32;217;2529;2653;3098;3176;3613;10993;11057;11112;25953;51390;84706;84830;137872	PNKD;FUT7;GPT2;IMPA2;ACACB;ALDH2;HNMT;HIBADH;ADHFE1;HK1;ADTRP;SDS;GCSH;ABHD2;AIG1
GO:0055076	transition metal ion homeostasis	http://amigo.geneontology.org/amigo/term/GO:0055076	115	8	1.4172234595397177	5.6448402304871665	8.689195583566622e-5	0.02231612100527306	4489;4493;4494;4496;4499;6279;6280;7779	MT1H;MT1M;MT1F;S100A9;MT1E;MT1A;SLC30A1;S100A8
GO:0006959	humoral immune response	http://amigo.geneontology.org/amigo/term/GO:0006959	184	10	2.2675575352635486	4.4100314300680985	9.350582343214953e-5	0.023014120792237802	602;2921;3017;5266;6036;6279;6280;6374;7942;11326	S100A9;CXCL5;RNASE2;CXCL3;BCL3;TFEB;HIST1H2BD;VSIG4;PI3;S100A8
GO:0043312	neutrophil degranulation	http://amigo.geneontology.org/amigo/term/GO:0043312	442	16	5.447067557535263	2.937360300932236	1.1377044473359632e-4	0.026881680681654137	427;929;1118;2215;2519;3903;4126;5547;6036;6279;6280;7226;8635;8836;114790;154664	CD14;S100A9;MANBA;RNASE2;FCGR3B;PRCP;ASAH1;ABCA13;TRPM2;FUCA2;GGH;LAIR1;CHIT1;STK11IP;S100A8;RNASET2
GO:0030593	neutrophil chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0030593	90	7	1.1091314031180401	6.311244979919678	1.20459950379459e-4	0.02691433695706802	2921;6279;6280;6363;6367;6374;8291	S100A9;CXCL5;CXCL3;CCL22;DYSF;CCL19;S100A8
GO:0002283	neutrophil activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002283	445	16	5.484038604305865	2.917557871937187	1.2302134718822355e-4	0.02691433695706802	427;929;1118;2215;2519;3903;4126;5547;6036;6279;6280;7226;8635;8836;114790;154664	CD14;S100A9;MANBA;RNASE2;FCGR3B;PRCP;ASAH1;ABCA13;TRPM2;FUCA2;GGH;LAIR1;CHIT1;STK11IP;S100A8;RNASET2
GO:0098754	detoxification	http://amigo.geneontology.org/amigo/term/GO:0098754	91	7	1.1214550853749072	6.241890639481	1.2916258831885408e-4	0.027248693185695394	4489;4493;4494;4496;4499;6280;7779	MT1H;MT1M;MT1F;S100A9;MT1E;MT1A;SLC30A1
GO:0042119	neutrophil activation	http://amigo.geneontology.org/amigo/term/GO:0042119	453	16	5.582628062360802	2.866033671108274	1.509836147077781e-4	0.030753800416511903	427;929;1118;2215;2519;3903;4126;5547;6036;6279;6280;7226;8635;8836;114790;154664	CD14;S100A9;MANBA;RNASE2;FCGR3B;PRCP;ASAH1;ABCA13;TRPM2;FUCA2;GGH;LAIR1;CHIT1;STK11IP;S100A8;RNASET2
GO:0002446	neutrophil mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002446	455	16	5.607275426874536	2.8534357209056003	1.587864981928977e-4	0.03126506149418156	427;929;1118;2215;2519;3903;4126;5547;6036;6279;6280;7226;8635;8836;114790;154664	CD14;S100A9;MANBA;RNASE2;FCGR3B;PRCP;ASAH1;ABCA13;TRPM2;FUCA2;GGH;LAIR1;CHIT1;STK11IP;S100A8;RNASET2
GO:0036230	granulocyte activation	http://amigo.geneontology.org/amigo/term/GO:0036230	458	16	5.644246473645137	2.834745093912769	1.7115088494457087e-4	0.03261252507637356	427;929;1118;2215;2519;3903;4126;5547;6036;6279;6280;7226;8635;8836;114790;154664	CD14;S100A9;MANBA;RNASE2;FCGR3B;PRCP;ASAH1;ABCA13;TRPM2;FUCA2;GGH;LAIR1;CHIT1;STK11IP;S100A8;RNASET2
GO:0071216	cellular response to biotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0071216	199	10	2.452412769116555	4.077617000665981	1.7820948532354386e-4	0.032896357181442924	19;929;2921;2932;3055;3148;6374;10062;26191;27063	CD14;CXCL5;CXCL3;ANKRD1;NR1H3;HCK;GSK3B;PTPN22;ABCA1;HMGB2
GO:0010035	response to inorganic substance	http://amigo.geneontology.org/amigo/term/GO:0010035	470	16	5.792130660727542	2.76236862342989	2.2940251232927977e-4	0.04106304970694108	929;2113;4489;4493;4494;4496;4499;4968;6279;6363;6678;7226;7779;8836;9536;23208	MT1H;MT1M;PTGES;MT1F;CD14;MT1E;MT1A;TRPM2;OGG1;ETS1;SYT11;SPARC;SLC30A1;GGH;CCL19;S100A8
GO:1990266	neutrophil migration	http://amigo.geneontology.org/amigo/term/GO:1990266	102	7	1.2570155902004454	5.568745570517364	2.631846260943149e-4	0.04572445842173878	2921;6279;6280;6363;6367;6374;8291	S100A9;CXCL5;CXCL3;CCL22;DYSF;CCL19;S100A8
GO:0046929	negative regulation of neurotransmitter secretion	http://amigo.geneontology.org/amigo/term/GO:0046929	11	3	0.13556050482553822	22.130339539978095	2.820279656225999e-4	0.047598262655219936	7779;23208;25953	PNKD;SYT11;SLC30A1
