geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
hsa05132	Salmonella infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05132+10109+2921+3552+3569+3606+3831+391+414062+4627+5595+5970+7879	81	12	3.434818618519132	3.4936342592592595	1.356037516353492e-4	0.0038708707284999685	10109;2921;3552;3569;3606;3831;391;414062;4627;5595;5970;7879	CCL3L3;IL6;CXCL3;RHOG;MYH9;RELA;IL1A;MAPK3;IL18;KLC1;RAB7A;ARPC2
hsa04064	NF-kappa B signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04064+329+3383+4616+4791+4792+5743+597+5970+7128+7185+8740+958	84	12	3.5620341229087296	3.368861607142857	1.9344989160607895e-4	0.005061938830359066	329;3383;4616;4791;4792;5743;597;5970;7128;7185;8740;958	TRAF1;TNFAIP3;NFKB2;NFKBIA;GADD45B;PTGS2;ICAM1;TNFSF14;RELA;BCL2A1;CD40;BIRC2
hsa05221	Acute myeloid leukemia	http://www.kegg.jp/kegg-bin/show_pathway?hsa05221+10000+1848+5291+5292+5595+597+5970+673+6776+8900	65	10	2.7563359284412785	3.628004807692308	3.589066661594531e-4	0.008082660294735255	10000;1848;5291;5292;5595;597;5970;673;6776;8900	AKT3;DUSP6;CCNA1;RELA;BRAF;PIK3CB;BCL2A1;PIM1;MAPK3;STAT5A
hsa04370	VEGF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04370+10000+5291+5595+5743+5829+5880+6714+8877+9047	54	9	2.2898790790127546	3.930338541666667	3.83289050574942e-4	0.008082660294735255	10000;5291;5595;5743;5829;5880;6714;8877;9047	AKT3;PTGS2;SPHK1;SRC;PXN;RAC2;PIK3CB;MAPK3;SH2D2A
hsa04151	PI3K-Akt signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04151+10000+10110+118788+1277+1435+1440+1977+2069+2321+2791+2793+3371+3456+3561+3569+3574+3678+3717+3915+4170+5291+5562+5595+5618+5970+9586+9863	318	27	13.484843465297333	2.002247936320755	3.8611434528990074e-4	0.008082660294735255	10000;10110;118788;1277;1435;1440;1977;2069;2321;2791;2793;3371;3456;3561;3569;3574;3678;3717;3915;4170;5291;5562;5595;5618;5970;9586;9863	CSF1;FLT1;PRLR;IL6;EREG;AKT3;IL7;PIK3AP1;IFNB1;SGK2;MCL1;JAK2;IL2RG;ITGA5;RELA;CSF3;TNC;PIK3CB;MAGI2;LAMC1;CREB5;GNGT2;MAPK3;PRKAA1;COL1A1;GNG11;EIF4E
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+10000+29110+3456+3569+4318+4772+4792+5291+5595+5970+6714+6775+6776+8900+9586	134	15	5.68229252940202	2.6397796175373136	5.027159248256474e-4	0.00986580002470333	10000;29110;3456;3569;4318;4772;4792;5291;5595;5970;6714;6775;6776;8900;9586	TBK1;NFKBIA;STAT4;IL6;AKT3;NFATC1;SRC;IFNB1;MMP9;CCNA1;RELA;PIK3CB;CREB5;MAPK3;STAT5A
hsa04380	Osteoclast differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04380+10000+1435+1535+3456+3552+3937+4688+4772+4791+4792+5291+5595+5970+8061	121	14	5.131025343713765	2.7284994834710745	5.512777649331335e-4	0.010182424599353172	10000;1435;1535;3456;3552;3937;4688;4772;4791;4792;5291;5595;5970;8061	NFKB2;NFKBIA;CSF1;AKT3;NFATC1;CYBA;IFNB1;LCP2;NCF2;RELA;PIK3CB;FOSL1;IL1A;MAPK3
hsa04620	Toll-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04620+10000+29110+3456+3569+414062+4792+5291+5595+5606+5970+6352+958	95	12	4.028490972337254	2.9787828947368418	6.181343531577177e-4	0.010783010382862408	10000;29110;3456;3569;414062;4792;5291;5595;5606;5970;6352;958	TBK1;NFKBIA;CCL3L3;IL6;AKT3;CCL5;IFNB1;RELA;MAP2K3;PIK3CB;MAPK3;CD40
hsa05222	Small cell lung cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05222+10000+1647+329+3915+4616+4792+5291+5743+5970+7185+7709	84	11	3.5620341229087296	3.0881231398809526	7.634363521331622e-4	0.01261679024051647	10000;1647;329;3915;4616;4792;5291;5743;5970;7185;7709	TRAF1;NFKBIA;GADD45B;AKT3;PTGS2;ZBTB17;RELA;PIK3CB;GADD45A;LAMC1;BIRC2
hsa05164	Influenza A	http://www.kegg.jp/kegg-bin/show_pathway?hsa05164+10000+29110+3303+3383+3456+3552+3569+3606+3717+4792+5045+5291+5595+5606+5970+6352	157	16	6.657611396388935	2.403264331210191	9.34513786554847e-4	0.014671866448911096	10000;29110;3303;3383;3456;3552;3569;3606;3717;4792;5045;5291;5595;5606;5970;6352	TBK1;NFKBIA;IL6;AKT3;CCL5;ICAM1;FURIN;HSPA1A;IFNB1;JAK2;RELA;MAP2K3;PIK3CB;IL1A;MAPK3;IL18
hsa05202	Transcriptional misregulation in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05202+1647+1848+2321+3002+3569+4318+4616+5966+597+5970+64332+7185+7709+84444+8900+958	158	16	6.7000165645188	2.3880537974683547	0.001000995624444223	0.014967267908356478	1647;1848;2321;3002;3569;4318;4616;5966;597;5970;64332;7185;7709;84444;8900;958	TRAF1;FLT1;GADD45B;IL6;NFKBIZ;DUSP6;DOT1L;MMP9;CCNA1;REL;ZBTB17;RELA;BCL2A1;GZMB;GADD45A;CD40
hsa04218	Cellular senescence	http://www.kegg.jp/kegg-bin/show_pathway?hsa04218+10000+10758+1647+3552+3569+4616+4772+5054+5291+5481+5595+5606+5970+824+8900	146	15	6.19115454696041	2.4228114297945207	0.0012364998971564622	0.017648225804869508	10000;10758;1647;3552;3569;4616;4772;5054;5291;5481;5595;5606;5970;824;8900	GADD45B;IL6;AKT3;NFATC1;CAPN2;TRAF3IP2;CCNA1;PPID;RELA;MAP2K3;SERPINE1;PIK3CB;GADD45A;IL1A;MAPK3
hsa04630	JAK-STAT signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04630+10000+1440+3456+3561+3569+3574+3600+3717+3976+4170+5291+5292+5618+6775+6776	147	15	6.233559715090276	2.406329719387755	0.001325741491506438	0.018099253405783545	10000;1440;3456;3561;3569;3574;3600;3717;3976;4170;5291;5292;5618;6775;6776	STAT4;PRLR;IL6;AKT3;IL7;IFNB1;IL15;MCL1;JAK2;IL2RG;CSF3;LIF;PIK3CB;PIM1;STAT5A
hsa05162	Measles	http://www.kegg.jp/kegg-bin/show_pathway?hsa05162+10000+29110+3303+3456+3552+3561+3569+3717+4792+5291+5970+6776+7128	119	13	5.046215007454033	2.576188287815126	0.0014822193767254355	0.019392370178824447	10000;29110;3303;3456;3552;3561;3569;3717;4792;5291;5970;6776;7128	TNFAIP3;TBK1;NFKBIA;IL6;AKT3;HSPA1A;IFNB1;JAK2;IL2RG;RELA;PIK3CB;IL1A;STAT5A
hsa05020	Prion diseases	http://www.kegg.jp/kegg-bin/show_pathway?hsa05020+3303+3552+3569+3915+5595+6352	31	6	1.3145602120258406	4.564264112903226	0.0016497796269938636	0.020184819248214626	3303;3552;3569;3915;5595;6352	IL6;CCL5;HSPA1A;LAMC1;IL1A;MAPK3
hsa04662	B cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04662+10000+118788+4772+4792+5291+5595+5880+5970+973	67	9	2.84114626470101	3.1677355410447765	0.0019056116214444252	0.020184819248214626	10000;118788;4772;4792;5291;5595;5880;5970;973	NFKBIA;AKT3;NFATC1;CD79A;PIK3AP1;RELA;RAC2;PIK3CB;MAPK3
hsa05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05169+10000+1647+29110+3383+3456+3569+4616+4791+4792+5291+5606+5717+5970+7128+8900+958+965	184	17	7.8025509358953125	2.178774626358696	0.0019410485350257467	0.020184819248214626	10000;1647;29110;3383;3456;3569;4616;4791;4792;5291;5606;5717;5970;7128;8900;958;965	TNFAIP3;TBK1;NFKB2;NFKBIA;GADD45B;IL6;AKT3;ICAM1;IFNB1;CCNA1;PSMD11;RELA;MAP2K3;CD58;PIK3CB;GADD45A;CD40
hsa05142	Chagas disease (American trypanosomiasis)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05142+10000+3456+3569+414062+4792+5054+5291+5595+5970+6352+718	94	11	3.986085804207388	2.759599401595745	0.00195204550637329	0.020184819248214626	10000;3456;3569;414062;4792;5054;5291;5595;5970;6352;718	NFKBIA;CCL3L3;IL6;AKT3;CCL5;IFNB1;RELA;SERPINE1;PIK3CB;C3;MAPK3
hsa05323	Rheumatoid arthritis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05323+1435+2321+3383+3552+3569+3600+3606+414062+6352+6364	81	10	3.434818618519132	2.9113618827160495	0.002075577094613923	0.020184819248214626	1435;2321;3383;3552;3569;3600;3606;414062;6352;6364	CCL20;CCL3L3;CSF1;FLT1;IL6;CCL5;ICAM1;IL15;IL1A;IL18
hsa04650	Natural killer cell mediated cytotoxicity	http://www.kegg.jp/kegg-bin/show_pathway?hsa04650+154064+3002+3383+3456+3937+4772+5291+5595+5880+673+79465+9437	109	12	4.622163326155375	2.5961869266055047	0.0020936290179052186	0.020184819248214626	154064;3002;3383;3456;3937;4772;5291;5595;5880;673;79465;9437	ICAM1;NFATC1;NCR1;IFNB1;LCP2;RAC2;BRAF;RAET1L;PIK3CB;GZMB;ULBP3;MAPK3
hsa04926	Relaxin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04926+10000+1277+1906+2791+2793+4318+4792+5291+5595+5970+6714+9586	109	12	4.622163326155375	2.5961869266055047	0.0020936290179052186	0.020184819248214626	10000;1277;1906;2791;2793;4318;4792;5291;5595;5970;6714;9586	NFKBIA;AKT3;SRC;MMP9;RELA;EDN1;PIK3CB;CREB5;GNGT2;MAPK3;COL1A1;GNG11
hsa05140	Leishmaniasis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05140+1535+3552+3717+4688+4792+5595+5743+5970+718	68	9	2.8835514328308762	3.121151194852941	0.002116793591047217	0.020184819248214626	1535;3552;3717;4688;4792;5595;5743;5970;718	NFKBIA;PTGS2;CYBA;NCF2;JAK2;RELA;C3;IL1A;MAPK3
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+10000+2791+2793+29110+3456+3569+414062+4772+4792+5291+5595+5743+5829+5880+5970+6352+6714+9586	202	18	8.565843962232897	2.101369121287129	0.0021617755735996447	0.020184819248214626	10000;2791;2793;29110;3456;3569;414062;4772;4792;5291;5595;5743;5829;5880;5970;6352;6714;9586	TBK1;NFKBIA;CCL3L3;IL6;AKT3;CCL5;PTGS2;NFATC1;SRC;IFNB1;PXN;RELA;RAC2;PIK3CB;CREB5;GNGT2;MAPK3;GNG11
hsa04010	MAPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04010+10000+10125+1435+1647+1843+1844+1847+1848+1850+2069+2321+3303+3552+4616+4772+4791+5595+5606+5880+5970+673+9448	269	22	11.406990226933907	1.9286419609665428	0.0021856173708257876	0.020184819248214626	10000;10125;1435;1647;1843;1844;1847;1848;1850;2069;2321;3303;3552;4616;4772;4791;5595;5606;5880;5970;673;9448	NFKB2;CSF1;FLT1;GADD45B;EREG;AKT3;NFATC1;DUSP6;RASGRP1;HSPA1A;DUSP8;DUSP5;DUSP2;RELA;MAP2K3;RAC2;BRAF;MAP4K4;GADD45A;IL1A;MAPK3;DUSP1
hsa05220	Chronic myeloid leukemia	http://www.kegg.jp/kegg-bin/show_pathway?hsa05220+10000+1647+4616+4792+5291+5595+5970+673+6776	70	9	2.968361769090608	3.0319754464285715	0.002595013583920114	0.023280979010026164	10000;1647;4616;4792;5291;5595;5970;673;6776	NFKBIA;GADD45B;AKT3;RELA;BRAF;PIK3CB;GADD45A;MAPK3;STAT5A
hsa04666	Fc gamma R-mediated phagocytosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04666+10000+10109+3984+4082+5291+5580+5595+5880+8853+8877	85	10	3.604439291038595	2.774356617647059	0.002980690644565076	0.025998246177595382	10000;10109;3984;4082;5291;5580;5595;5880;8853;8877	MARCKS;PRKCD;AKT3;SPHK1;RAC2;PIK3CB;MAPK3;ARPC2;ASAP2;LIMK1
hsa05203	Viral carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05203+4791+4792+51564+5291+5366+5595+5829+5966+5970+6714+6776+718+7185+87+8900+9586	176	16	7.463309590856386	2.1438210227272725	0.0030835607411794363	0.02616859656027954	4791;4792;51564;5291;5366;5595;5829;5966;5970;6714;6776;718;7185;87;8900;9586	TRAF1;NFKB2;NFKBIA;PMAIP1;SRC;ACTN1;CCNA1;REL;HDAC7;PXN;RELA;PIK3CB;C3;CREB5;MAPK3;STAT5A
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+10000+3569+4772+4791+4792+5291+5580+5595+5743+5970+6714	100	11	4.2405168129865825	2.5940234375	0.003200846755316622	0.02644910213603735	10000;3569;4772;4791;4792;5291;5580;5595;5743;5970;6714	NFKB2;NFKBIA;PRKCD;IL6;AKT3;PTGS2;NFATC1;SRC;RELA;PIK3CB;MAPK3
hsa04510	Focal adhesion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04510+10000+1277+1793+2321+329+3371+3678+3915+5291+5595+5829+5880+6714+673+824+87	178	16	7.548119927116117	2.1197331460674156	0.0034525733611472376	0.027797641933339296	10000;1277;1793;2321;329;3371;3678;3915;5291;5595;5829;5880;6714;673;824;87	FLT1;AKT3;CAPN2;SRC;ACTN1;PXN;ITGA5;RAC2;BRAF;TNC;PIK3CB;LAMC1;MAPK3;DOCK1;BIRC2;COL1A1
hsa04917	Prolactin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04917+10000+3717+5291+5595+5618+5970+6714+6776	61	8	2.5867152559218156	3.0927254098360653	0.003924805139486898	0.030058263751192336	10000;3717;5291;5595;5618;5970;6714;6776	PRLR;AKT3;SRC;JAK2;RELA;PIK3CB;MAPK3;STAT5A
hsa05131	Shigellosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05131+10109+1793+3678+391+4792+5595+5970+6714	61	8	2.5867152559218156	3.0927254098360653	0.003924805139486898	0.030058263751192336	10109;1793;3678;391;4792;5595;5970;6714	NFKBIA;SRC;RHOG;ITGA5;RELA;MAPK3;DOCK1;ARPC2
hsa04012	ErbB signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04012+10000+2069+27+5291+5595+6714+673+6776+8440	77	9	3.2651979459996685	2.756341314935065	0.0049762645161122165	0.03720350138236276	10000;2069;27;5291;5595;6714;673;6776;8440	EREG;AKT3;SRC;BRAF;PIK3CB;ABL2;MAPK3;STAT5A;NCK2
hsa04066	HIF-1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04066+10000+1906+1977+2321+3569+5054+5209+5291+5595+5970	92	10	3.9012754679476562	2.5632642663043477	0.005300100577179556	0.03870306002870653	10000;1906;1977;2321;3569;5054;5209;5291;5595;5970	FLT1;IL6;AKT3;RELA;SERPINE1;EDN1;PIK3CB;MAPK3;PFKFB3;EIF4E
hsa05200	Pathways in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05200+10000+10125+1647+2791+2793+329+3561+3569+3574+3600+3717+3915+4318+4616+4791+4792+5291+5292+5366+5595+5743+5880+5970+673+6775+6776+7185+7471+7709+840+8454+8900	476	32	20.184860029816132	1.5853466386554622	0.005686692006085403	0.04058230204342765	10000;10125;1647;2791;2793;329;3561;3569;3574;3600;3717;3915;4318;4616;4791;4792;5291;5292;5366;5595;5743;5880;5970;673;6775;6776;7185;7471;7709;840;8454;8900	TRAF1;NFKB2;NFKBIA;STAT4;GADD45B;IL6;PMAIP1;AKT3;PTGS2;IL7;RASGRP1;MMP9;CCNA1;ZBTB17;IL15;JAK2;IL2RG;RELA;WNT1;RAC2;BRAF;CUL1;PIK3CB;GADD45A;LAMC1;GNGT2;PIM1;MAPK3;STAT5A;CASP7;BIRC2;GNG11
hsa04623	Cytosolic DNA-sensing pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04623+29110+3456+3569+3606+4792+5970+6352	53	7	2.247473910882889	3.1146079009433962	0.006590723139982879	0.045988601465658314	29110;3456;3569;3606;4792;5970;6352	TBK1;NFKBIA;IL6;CCL5;IFNB1;RELA;IL18
hsa05100	Bacterial invasion of epithelial cells	http://www.kegg.jp/kegg-bin/show_pathway?hsa05100+10109+1793+3678+391+5291+5829+6714+79658	67	8	2.84114626470101	2.8157649253731347	0.006989306615509228	0.047709614723258645	10109;1793;3678;391;5291;5829;6714;79658	ARHGAP10;SRC;RHOG;PXN;ITGA5;PIK3CB;DOCK1;ARPC2
hsa04658	Th1 and Th2 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04658+3561+3717+4772+4792+5595+5970+6775+6776+84441	82	9	3.477223786648998	2.5882717225609757	0.007525266481906989	0.04922778490247489	3561;3717;4772;4792;5595;5970;6775;6776;84441	NFKBIA;STAT4;MAML2;NFATC1;JAK2;IL2RG;RELA;MAPK3;STAT5A
hsa05210	Colorectal cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05210+10000+1647+2069+4616+5291+5366+5595+5880+673	82	9	3.477223786648998	2.5882717225609757	0.007525266481906989	0.04922778490247489	10000;1647;2069;4616;5291;5366;5595;5880;673	GADD45B;EREG;PMAIP1;AKT3;RAC2;BRAF;PIK3CB;GADD45A;MAPK3
