"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"11","Interval_71015",254.96365206673,1.91857798711132,0.200007618965898,9.59252450997099,8.59556435694074e-22,6.31797422683391e-18,"chr7",41680105,41683842,"+","Intergenic",-11975,"INHBA-AS1","INHBA-AS1","rna32649","INHBA-AS1",0.396736222578919,3737
"12","Interval_19575",410.679682027741,1.70447475083673,0.178566672333283,9.54531284345964,1.35697417826882e-21,9.14295276963076e-18,"chr12",112977784,112979602,"+","exon (OAS2, exon 1 of 2)",224,"OAS2","OAS2","NM_016817","OAS2",0.532587548638132,1818
"13","Interval_10625",282.566547780434,1.78998203382391,0.188581747891926,9.49180954060162,2.27057938295464e-21,1.41217811423101e-17,"chr10",89413973,89415806,"+","intron (IFIT5, intron 1 of 1)",321,"IFIT5","IFIT5","NM_012420","IFIT5",0.607260726072607,1833
"14","Interval_76541",143.739571158404,-2.23565941526291,0.241811078554428,-9.2454796886392,2.34187883630638e-20,1.35248521108486e-16,"chr8",95067275,95068305,"+","Intergenic",-5172,"MIR3150A","MIR3150A","rna37693","MIR3150A",0.511154219204656,1030
"15","Interval_2694",124.386692257609,2.31796208413707,0.254401047623607,9.11144865868066,8.12891783663451e-20,4.38164929230273e-16,"chr1",78619506,78621314,"+","promoter-TSS (IFI44L)",-3,"IFI44L","IFI44L","NM_006820","IFI44L",0.366500829187396,1808
"16","Interval_22974",869.755229650806,-1.21610101533875,0.135281709261056,-8.98939717705673,2.48590139868553e-19,1.25620366117451e-15,"chr14",35397462,35400890,"+","Intergenic",5578,"NFKBIA","NFKBIA","NM_020529","NFKBIA",0.568648944916415,3428
"17","Interval_38401",49.1662890149814,3.92634228587798,0.441338258275163,8.89644668745216,5.76631434068989e-19,2.74249301992823e-15,"chr2",6887888,6889149,"+","intron (RSAD2, intron 3 of 5)",10853,"RSAD2","RSAD2","NM_080657","RSAD2",0.456418383518225,1261
"18","Interval_75357",55.2582652432208,3.33023923870928,0.376104762902815,8.85455215458096,8.40204723612075e-19,3.77405958434484e-15,"chr8",39929697,39931695,"+","Intergenic",-4259,"IDO2","IDO2","NM_194294","IDO2",0.450725362681341,1998
"19","Interval_38400",222.478835533875,2.10893820077722,0.23991854107065,8.79022601323751,1.49259389650222e-18,6.35161549020494e-15,"chr2",6876190,6879213,"+","promoter-TSS (RSAD2)",36,"RSAD2","RSAD2","NM_080657","RSAD2",0.42526455026455,3023
"20","Interval_30803",59.9003670317173,3.5922984019188,0.410243439643834,8.75650419915933,2.0139923281778e-18,8.14186608550797e-15,"chr17",6775318,6776870,"+","promoter-TSS (FBXO39)",-108,"FBXO39","FBXO39","rna67332","FBXO39",0.363976377952756,1552
"21","Interval_71018",195.842910305938,1.66802568286718,0.191838756311471,8.69493586665544,3.47025741568133e-18,1.33609868014325e-14,"chr7",41698304,41700086,"+","intron (INHBA-AS1, intron 1 of 2)",3913,"INHBA","INHBA","NM_002192","INHBA",0.459338194054964,1782
"22","Interval_70356",341.695387493996,1.53145251464419,0.181817634907863,8.42301416702651,3.66920085882448e-17,1.34848135017516e-13,"chr7",22726493,22728997,"+","intron (IL6, intron 1 of 2)",582,"IL6","IL6","NM_000600","IL6",0.472654690618762,2504
"23","Interval_20095",1336.67533726299,1.37810044936892,0.164127526594327,8.39652237479432,4.59896132884349e-17,1.61669487096079e-13,"chr12",124916470,124921836,"+","Intergenic",2673,"TRNAA23","TRNAA23","rna55607","TRNAA23",0.437138728323699,5366
"24","Interval_22551",144.202631295476,-2.44541782308794,0.29210562210685,-8.37169036819642,5.67975233615308e-17,1.91343756514577e-13,"chr14",21032411,21033483,"+","TTS (TPPP2)",1838,"RNASE13","RNASE13","NM_001012264","RNASE13",0.38126159554731,1072
"25","Interval_7090",379.896640557511,-1.46919471687279,0.178159326486268,-8.2465215032458,1.63071804485394e-16,5.27393784322302e-13,"chr1",226643007,226645483,"+","intron (ITPKB, intron 4 of 7)",30823,"ITPKB-IT1","ITPKB-IT1","rna8205","ITPKB-IT1",0.590230117077109,2476
"26","Interval_24941",199.275261388958,-1.60802693662573,0.199751618022136,-8.0501322219454,8.27046381998747e-16,2.57189158168249e-12,"chr14",103136577,103139117,"+","TTS (TNFAIP2)",11433,"TNFAIP2","TNFAIP2","XM_006720243","TNFAIP2",0.452631578947368,2540
"27","Interval_75354",246.389937410582,1.54124943299933,0.194663003861852,7.91752619872815,2.42282588428132e-15,7.25528671191843e-12,"chr8",39912350,39915376,"+","promoter-TSS (IDO1)",54,"IDO1","IDO1","NM_002164","IDO1",0.372976544433432,3026
"28","Interval_25365",148.037485290712,1.8494556142999,0.235403273911288,7.85654160016852,3.94884755459858e-15,1.10835947776743e-11,"chr15",32908290,32909704,"+","intron (FMN1, intron 11 of 20)",-190132,"LOC100131315","LOC100131315","rna60689","LOC100131315",0.355243351731059,1414
"29","Interval_48481",301.497826089609,1.616669749732,0.205795726271453,7.85570127729254,3.97541524189026e-15,1.10835947776743e-11,"chr21",41419881,41421491,"+","exon (MX1, exon 1 of 19)",-11316,"MX1","MX1","XM_006724005","MX1",0.565487274984482,1610
"30","Interval_70357",277.789707407327,1.92981202619719,0.247516760566909,7.79669232005613,6.35509377851813e-15,1.66834549858863e-11,"chr7",22729718,22733299,"+","exon (IL6, exon 5 of 5)",4345,"IL6","IL6","NM_000600","IL6",0.389168062534897,3581
"31","Interval_56773",109.687980911963,-2.34355306582486,0.300614702925232,-7.79586973963727,6.39663468965252e-15,1.66834549858863e-11,"chr4",37614831,37615919,"+","intron (RELL1, intron 6 of 6)",31142,"C4orf19","C4orf19","NM_018302","C4orf19",0.414141414141414,1088
"32","Interval_10304",309.97550631049,-1.68845434548392,0.218652193872666,-7.72210109388251,1.14427578193221e-14,2.89119155614264e-11,"chr10",79126785,79128037,"+","intron (ZMIZ1, intron 2 of 23)",58417,"ZMIZ1","ZMIZ1","NM_020338","ZMIZ1",0.607260726072607,1252
"33","Interval_38398",167.221940061055,1.90411501121103,0.248464371167033,7.66353341635034,1.80886176791558e-14,4.43187577337207e-11,"chr2",6855753,6859102,"+","intron (CMPK2, intron 3 of 4)",8038,"LOC102724141","LOC102724141","XM_006711912","LOC102724141",0.410149253731343,3349
"34","Interval_78799",118.370796305743,2.05930319911352,0.269645546723077,7.63707476032748,2.22212484890044e-14,5.28427824729844e-11,"chr9",32431411,32435029,"+","intron (ACO1, intron 15 of 20)",33639,"ACO1","ACO1","XM_005251476","ACO1",0.449295385465598,3618
"35","Interval_73526",91.0869221481714,2.21032959973887,0.290052714404043,7.62044100942246,2.52810481800661e-14,5.84013882429395e-11,"chr7",139039892,139042431,"+","Intergenic",-5136,"ZC3HAV1L","ZC3HAV1L","NM_080660","ZC3HAV1L",0.481889763779528,2539
"36","Interval_14464",65.020504880234,-2.57552704747695,0.339698422564682,-7.58180455485202,3.40781379435328e-14,7.6536657976346e-11,"chr11",75345652,75346018,"+","intron (ARRB1, intron 1 of 15)",-10708,"MIR326","MIR326","rna49785","MIR326",0.473802395209581,366
"37","Interval_54467",51.5350361863112,-2.72197586177359,0.360904332413712,-7.54209805010969,4.6246980524615e-14,1.01059651793424e-10,"chr3",152450368,152452963,"+","intron (MBNL1, intron 7 of 8)",-110675,"TMEM14E","TMEM14E","NM_001123228","TMEM14E",0.391371340523883,2595
"38","Interval_759",377.052177020453,-1.4224184851839,0.192820747783907,-7.3768953887576,1.62023213187232e-13,3.43366405425349e-10,"chr1",21323931,21325862,"+","intron (ECE1, intron 1 of 18)",-30472,"ECE1","ECE1","NM_001113348","ECE1",0.532608695652174,1931
"39","Interval_33637",48.1156561368698,3.03894184564444,0.41211767804965,7.37396624193908,1.65625144541187e-13,3.43366405425349e-10,"chr17",80352673,80355063,"+","exon (LOC100294362, exon 2 of 2)",61300,"LOC100294362","LOC100294362","rna71530","LOC100294362",0.357258499730167,2390
"40","Interval_31431",60.7197770974068,2.47413487809066,0.33760094066049,7.32857815280435,2.32607302612144e-13,4.70174955952493e-10,"chr17",27810325,27811808,"+","Intergenic",-10537,"NOS2","NOS2","NM_000625","NOS2",0.504518872939926,1483
"41","Interval_43978",41.0984099507636,3.1142942792424,0.42738057715101,7.28693451631051,3.1708692726968e-13,6.25303154403303e-10,"chr2",200383417,200384391,"+","exon (SPATS2L, exon 3 of 14)",77892,"SPATS2L","SPATS2L","NM_001282743","SPATS2L",0.33025641025641,974
"42","Interval_10615",223.274746264519,1.62102155179148,0.223196825662422,7.26274465141013,3.79313592762926e-13,7.22299127977871e-10,"chr10",89340343,89345249,"+","promoter-TSS (LOC101926887)",-137,"LOC101926887","LOC101926887","rna44856","LOC101926887",0.601681555438781,4906
"43","Interval_66637",52.4563515401259,-2.5717443910832,0.35418427768698,-7.26103487110755,3.8413988971403e-13,7.22299127977871e-10,"chr6",44104282,44105068,"+","Intergenic",22770,"MRPL14","MRPL14","XM_005249301","MRPL14",0.514612452350699,786
"44","Interval_68175",178.816668046817,1.49897593877933,0.206777320633628,7.24922798199538,4.19153850069702e-13,7.70223778174673e-10,"chr6",125918417,125919873,"+","promoter-TSS (NCOA7)",-37571,"HINT3","HINT3","NM_138571","HINT3",0.407000686341798,1456
"45","Interval_22635",30.5212747353225,-3.63726923884041,0.502651509435048,-7.23616495835951,4.61549897292932e-13,8.29282085462787e-10,"chr14",22715055,22715493,"+","Intergenic",-51248,"OXA1L","OXA1L","NM_005015","OXA1L",0.379533678756477,438
"46","Interval_11643",448.172473076436,-1.23830528757764,0.172164477512149,-7.19257134498178,6.35823229954312e-13,1.11756990459774e-09,"chr10",119680035,119682884,"+","Intergenic",30112,"BAG3","BAG3","XM_005270287","BAG3",0.601681555438781,2849
"47","Interval_13538",87.6196261380178,1.95091680339994,0.272133542515986,7.16896853420905,7.5564920550797e-13,1.29992564282842e-09,"chr11",57546732,57548446,"+","intron (SMTNL1, intron 7 of 7)",10018,"SMTNL1","SMTNL1","NM_001105565","SMTNL1",0.459685863874346,1714
"48","Interval_41467",75.7377617645433,-2.24948582775,0.313940380370833,-7.1653280953946,7.76004770142819e-13,1.30713153500745e-09,"chr2",102435508,102436805,"+","intron (IL18RAP, intron 2 of 8)",3820,"MIR4772","MIR4772","rna11408","MIR4772",0.399845916795069,1297
"49","Interval_49396",91.6749021985074,2.01012235673747,0.28135526375359,7.14442775983721,9.03715688657488e-13,1.49118621581681e-09,"chr22",32137508,32138829,"+","Intergenic",16191,"AP1B1P1","AP1B1P1","rna82950","AP1B1P1",0.459909228441755,1321
"50","Interval_66166",64.6218845460961,2.54310630587391,0.35830389880098,7.09762387287468,1.26920033311051e-12,2.05237309065968e-09,"chr6",34343924,34345103,"+","intron (RPS10-NUDT3, intron 5 of 8)",48167,"NUDT3","NUDT3","NM_006703","NUDT3",0.401694915254237,1179
"51","Interval_51998",90.4516336886842,2.26224216098003,0.319414419952895,7.08246722647543,1.41610259773575e-12,2.24502241832802e-09,"chr3",52914824,52915977,"+","intron (SFMBT1, intron 14 of 20)",-17819,"TMEM110-MUSTN1","TMEM110-MUSTN1","NM_001198974","TMEM110-MUSTN1",0.422010398613518,1153
"52","Interval_71019",259.166184763069,1.27656245529535,0.181544556440668,7.03167575125035,2.04067602649743e-12,3.17297651481532e-09,"chr7",41701005,41703316,"+","intron (INHBA, intron 1 of 2)",948,"INHBA","INHBA","NM_002192","INHBA",0.416089965397924,2311
"53","Interval_80447",145.440783417828,-1.6091603414701,0.228947656078212,-7.02850760315444,2.08754250798224e-12,3.18460517731865e-09,"chr9",104829646,104830517,"+","intron (ABCA1, intron 14 of 46)",55729,"LOC286367","LOC286367","rna40803","LOC286367",0.422018348623853,871
"54","Interval_75366",75.4084980110185,2.24407698126196,0.320187204892727,7.00864040464639,2.40645056744135e-12,3.60312495795065e-09,"chr8",39984324,39985234,"+","intron (IDO2, intron 5 of 10)",49824,"IDO2","IDO2","NM_194294","IDO2",0.434687156970362,910
"55","Interval_27724",181.145626490829,-1.62888718595764,0.2326930397143,-7.00015431470396,2.55680736656096e-12,3.75864629106461e-09,"chr15",99414534,99416732,"+","Intergenic",-150330,"MEF2A","MEF2A","XM_005254914","MEF2A",0.397501836884644,2198
"56","Interval_63600",125.283168816251,-1.80937383451154,0.259340329883835,-6.9768316995741,3.01911011675611e-12,4.35900196910861e-09,"chr5",149792130,149793637,"+","intron (PPARGC1B, intron 1 of 10)",-24867,"PPARGC1B","PPARGC1B","NM_001172698","PPARGC1B",0.497347480106101,1507
"57","Interval_41914",101.833581246939,2.16854230323594,0.311818747418214,6.95449622959159,3.53824102623854e-12,5.01890178411341e-09,"chr2",118118769,118120783,"+","Intergenic",31263,"INSIG2","INSIG2","XM_005263690","INSIG2",0.406451612903226,2014
"58","Interval_53878",51.7323357057788,-2.44098621752459,0.352641312242839,-6.92200866086744,4.4528401453303e-12,6.20733593569639e-09,"chr3",133521787,133522405,"+","Intergenic",-52547,"CDV3","CDV3","NM_001282764","CDV3",0.413570274636511,618
"59","Interval_60102",94.546211591628,2.09483844320953,0.304770473689173,6.87349538113719,6.26475388324408e-12,8.58515501223616e-09,"chr5",6736832,6738104,"+","promoter-TSS (PAPD7)",-42,"PAPD7","PAPD7","XM_006714438","PAPD7",0.463472113118617,1272
"60","Interval_34983",101.741160761137,-1.74292558994037,0.254362033158808,-6.85214522110773,7.2750645185118e-12,9.80351319192057e-09,"chr18",49066882,49068404,"+","intron (DYM, intron 15 of 15)",-17884,"MIR4744","MIR4744","rna72730","MIR4744",0.523496715512885,1522
"61","Interval_12294",351.676805204711,1.21273300764429,0.178089363902319,6.8096880188166,9.78106245310988e-12,1.29643974183819e-08,"chr11",5689209,5692162,"+","intron (TRIM22, intron 1 of 7)",1098,"TRIM22","TRIM22","NM_006074","TRIM22",0.477453580901857,2953
"62","Interval_73540",90.4547689537309,1.92583391430639,0.284749614377376,6.76325380990369,1.34926559096479e-11,1.75955114235929e-08,"chr7",139131295,139132150,"+","Intergenic",-2046,"TTC26","TTC26","NM_001287513","TTC26",0.369158878504673,855
"63","Interval_31718",246.546259252004,1.34232364903474,0.198544171319149,6.76083130578044,1.372022017632e-11,1.76082692367619e-08,"chr17",34254846,34258530,"+","intron (CCL2, intron 2 of 2)",1411,"CCL2","CCL2","NM_002982","CCL2",0.361111111111111,3684
"64","Interval_10622",171.742088382866,1.49389133948193,0.221188381410687,6.75393223619726,1.43890975171734e-11,1.81781515868129e-08,"chr10",89391964,89393703,"+","intron (IFIT1, intron 1 of 1)",287,"IFIT1","IFIT1","NM_001270929","IFIT1",0.543169398907104,1739
"65","Interval_76717",53.5113675373153,2.3663102477599,0.351801749440695,6.72626060422362,1.74078674019954e-11,2.16535123546698e-08,"chr8",100243027,100244676,"+","Intergenic",43730,"RNF19A","RNF19A","NM_001280539","RNF19A",0.403636363636364,1649
"66","Interval_7018",70.1012237092565,2.27293438199364,0.339228462157715,6.70030565105382,2.0798404624236e-11,2.52925501827964e-08,"chr1",224730325,224731238,"+","intron (CNIH3, intron 4 of 5)",-114304,"LOC102723817","LOC102723817","rna8144","LOC102723817",0.440919037199125,913
"67","Interval_7621",364.950353877174,-1.21559253807553,0.181453893152966,-6.69918135650463,2.09590350666934e-11,2.52925501827964e-08,"chr1",241603278,241605776,"+","exon (OPN3, exon 2 of 4)",31403,"CHML","CHML","NM_001821","CHML",0.440576230492197,2498
"68","Interval_40195",69.5019538884967,2.51042008547615,0.375251841087986,6.68996074262437,2.23230473284201e-11,2.62254207296332e-08,"chr2",61670319,61671817,"+","Intergenic",-132808,"XPO1","XPO1","XM_005264544","XPO1",0.388925950633756,1498
"69","Interval_7544",47.304209113407,2.38606859450906,0.356684221879234,6.68958268447583,2.2380790203761e-11,2.62254207296332e-08,"chr1",236534110,236534709,"+","intron (LGALS8, intron 3 of 11)",-9901,"LGALS8-AS1","LGALS8-AS1","rna8574","LGALS8-AS1",0.398333333333333,599
"70","Interval_77357",124.668722299248,1.64367740338233,0.245924357877985,6.6836706114237,2.33030269791236e-11,2.6915994862044e-08,"chr8",123036827,123038361,"+","intron (DERL1, intron 1 of 7)",-11822,"DERL1","DERL1","NM_024295","DERL1",0.368729641693811,1534
"71","Interval_40456",109.573945819506,1.80614413955426,0.270657965210041,6.67316085877105,2.50351718066227e-11,2.85094189588854e-08,"chr2",68734280,68735416,"+","promoter-TSS (ARHGAP25)",-228,"ARHGAP25","ARHGAP25","NM_001166276","ARHGAP25",0.439753737906772,1136
"72","Interval_20076",124.516952560794,-1.66370540245348,0.249588085472742,-6.6658045767781,2.63219316438089e-11,2.95584324888455e-08,"chr12",124740061,124741368,"+","Intergenic",123259,"SCARB1","SCARB1","NM_005505","SCARB1",0.437138728323699,1307
"73","Interval_38635",41.3112062254769,-2.714658476344,0.40763516345605,-6.65952969642836,2.74705196882895e-11,3.04256702514695e-08,"chr2",11239381,11240428,"+","intron (ROCK2, intron 4 of 33)",84532,"PQLC3","PQLC3","NM_001282711","PQLC3",0.399809160305344,1047
"74","Interval_38397",57.6701872847778,2.33676277828098,0.351903339170375,6.64035409209241,3.12930471733903e-11,3.41910370690558e-08,"chr2",6845528,6848301,"+","intron (CMPK2, intron 3 of 3)",-2475,"LOC102724141","LOC102724141","XM_006711912","LOC102724141",0.439077144917087,2773
"75","Interval_63940",94.3256467629683,-1.69085492056844,0.255286080581442,-6.62337294974065,3.51093702778884e-11,3.77973514846346e-08,"chr5",159398865,159400839,"+","Intergenic",66424,"AC008703.1","AC008703","rna26548","AC008703.1",0.436455696202532,1974
"76","Interval_77315",124.928560964661,-1.7104512553034,0.258313161379471,-6.62161868241273,3.55286595776561e-11,3.77973514846346e-08,"chr8",121412964,121413862,"+","Intergenic",-225933,"HAS2-AS1","HAS2-AS1","rna38073","HAS2-AS1",0.422691879866518,898
"77","Interval_78798",54.5592439348536,2.55887492782449,0.387092677642736,6.61049685415694,3.83032257750602e-11,4.02198793972849e-08,"chr9",32426090,32427671,"+","intron (ACO1, intron 11 of 20)",27299,"ACO1","ACO1","XM_005251476","ACO1",0.428571428571429,1581
"78","Interval_82570",136.67491906857,-1.7137032499716,0.25949309707861,-6.60404176166756,4.00096738144608e-11,4.14731045759051e-08,"chrX",37796425,37797386,"+","intron (CYBB, intron 6 of 12)",16888,"CYBB","CYBB","NM_000397","CYBB",0.412681912681913,961
"79","Interval_62937",140.440753698293,1.52986883294449,0.232138805980819,6.59031921216524,4.38881926632611e-11,4.49176207772487e-08,"chr5",133977007,133978678,"+","intron (VDAC1, intron 6 of 8)",-9127,"C5orf15","C5orf15","NM_020199","C5orf15",0.443181818181818,1671
"80","Interval_53028",50.7068539493824,-2.5687617777462,0.390178033421124,-6.58356329089829,4.59304932563730e-11,4.64202271407191e-08,"chr3",107931039,107931670,"+","Intergenic",48149,"LINC00636","LINC00636","rna17760","LINC00636",0.401898734177215,631
"81","Interval_54461",39.8491622162485,-2.63344606996124,0.400714958096242,-6.5718686481595,4.96876875879848e-11,4.95975136364362e-08,"chr3",152412063,152414023,"+","intron (MBNL1, intron 1 of 9)",-72053,"TMEM14E","TMEM14E","NM_001123228","TMEM14E",0.352371239163692,1960
"82","Interval_25003",100.065584554316,-2.10854850573413,0.321413570453497,-6.56023484870002,5.37231011472152e-11,5.29716328909243e-08,"chr14",104699413,104702147,"+","intron (INF2, intron 1 of 21)",1384,"INF2","INF2","NM_001031714","INF2",0.432078559738134,2734
"83","Interval_15989",676.494718362916,-1.00441233049024,0.153534497268746,-6.54193258425901,6.07288796422483e-11,5.91579771772856e-08,"chr11",128903782,128907025,"+","intron (C11orf45, intron 1 of 3)",828,"C11orf45","C11orf45","rna51259","C11orf45",0.44578313253012,3243
"84","Interval_25327",90.8358400205102,1.80636550681493,0.276297281784956,6.53776068713132,6.2446738465465e-11,6.01072160136696e-08,"chr15",31472804,31474704,"+","Intergenic",146874,"KLF13","KLF13","NM_015995","KLF13",0.397501836884644,1900
"85","Interval_33630",190.256602024958,1.64496283196622,0.251886602696999,6.5305689717249,6.55203063176685e-11,6.17065180447766e-08,"chr17",80262848,80264667,"+","exon (RNF213, exon 2 of 68)",2913,"RNF213","RNF213","NM_001256071","RNF213",0.357258499730167,1819
"86","Interval_82568",172.489420625136,-1.54602183533073,0.236792730357034,-6.52900886357301,6.62063336558055e-11,6.17065180447766e-08,"chrX",37781443,37783588,"+","intron (CYBB, intron 2 of 12)",2498,"CYBB","CYBB","NM_000397","CYBB",0.398881640260951,2145
"87","Interval_3442",210.706537512208,-1.36008608781514,0.20833346946443,-6.52840895565922,6.64719973660228e-11,6.17065180447766e-08,"chr1",109926974,109929688,"+","intron (CSF1, intron 8 of 8)",17720,"CSF1","CSF1","NM_172211","CSF1",0.586372007366483,2714
"88","Interval_14126",61.9734964619714,2.3029541296887,0.352842375729649,6.52686380122677,6.71610649937583e-11,6.17065180447766e-08,"chr11",67989355,67991490,"+","TTS (UNC93B1)",13701,"UNC93B1","UNC93B1","NM_030930","UNC93B1",0.459685863874346,2135
"89","Interval_43729",567.719865654442,1.04756761233908,0.160690902536074,6.51914698222516,7.07083415366536e-11,6.42357476209332e-08,"chr2",191013190,191014743,"+","intron (STAT1, intron 1 of 22)",231,"STAT1","STAT1","NM_139266","STAT1",0.545688545688546,1553
"90","Interval_14411",138.476845225716,-1.5883311987679,0.244297416926898,-6.50162911564138,7.94547978419494e-11,7.1379541887946e-08,"chr11",74473501,74474563,"+","Intergenic",-6477,"KCNE3","KCNE3","NM_005472","KCNE3",0.459685863874346,1062
"91","Interval_35701",270.171110317466,-1.17291578115121,0.181124328105362,-6.47574952200189,9.43424395162937e-11,8.38227391451747e-08,"chr18",79642361,79644329,"+","intron (FLJ25715, intron 2 of 4)",36394,"FLJ25715","FLJ25715","rna73240","FLJ25715",0.461273666092943,1968
"92","Interval_36694",468.861673209843,-1.09856553766535,0.170216229396214,-6.45394121090657,1.08978100414319e-10,9.57739820956407e-08,"chr19",17125432,17126573,"+","intron (MYO9B, intron 1 of 24)",24361,"MYO9B","MYO9B","NM_004145","MYO9B",0.460743801652893,1141
"93","Interval_69524",666.9253648194,-0.926286282141921,0.143569043204608,-6.45185244302157,1.10491135321297e-10,9.60595673562669e-08,"chr6",163711440,163713178,"+","Intergenic",-40825,"LOC102724152","LOC102724152","rna31553","LOC102724152",0.515238642898217,1738
"94","Interval_52573",84.8720043493042,-1.92600177986849,0.299010245852938,-6.44125680166744,1.18488192916007e-10,1.01545061235537e-07,"chr3",72542908,72543610,"+","Intergenic",-70982,"LOC102724817","LOC102724817","rna17401","LOC102724817",0.44950213371266,702
"95","Interval_53434",290.255643994365,1.1602693242222,0.180160321625478,6.44020455644058,1.19312589729212e-10,1.01545061235537e-07,"chr3",122563697,122565029,"+","promoter-TSS (PARP9)",25,"DTX3L","DTX3L","NM_138287","DTX3L",0.571642910727682,1332
"96","Interval_23269",118.121373011236,1.66448894913352,0.259715152164546,6.40890196533072,1.46571399096317e-10,1.23445180532651e-07,"chr14",54782499,54783477,"+","intron (SAMD4A, intron 10 of 11)",-95063,"LOC729451","LOC729451","rna58447","LOC729451",0.424568965517241,978
"97","Interval_67220",1621.71627383718,0.927907210446402,0.145435728868589,6.38018743856832,1.76871367429289e-10,1.47428666708869e-07,"chr6",81751648,81754342,"+","promoter-TSS (FAM46A)",-284,"FAM46A","FAM46A","NM_017633","FAM46A",0.617068645640074,2694
"98","Interval_78826",47.1156590654622,2.36831382482353,0.371358455773469,6.37743341508351,1.80080301202966e-10,1.48571761154729e-07,"chr9",33064966,33066159,"+","intron (SMU1, intron 3 of 10)",11134,"SMU1","SMU1","NM_018225","SMU1",0.4321608040201,1193
"99","Interval_24825",116.155537662578,1.64531926759483,0.259490320982867,6.34058049395786,2.28901040090201e-10,1.86104684608788e-07,"chr14",100329810,100333320,"+","Intergenic",8223,"SLC25A47","SLC25A47","NM_207117","SLC25A47",0.577312626603646,3510
"100","Interval_25358",137.779996544705,1.51347939948635,0.238729527354845,6.33972435775292,2.3017659778708e-10,1.86104684608788e-07,"chr15",32849090,32853088,"+","intron (FMN1, intron 17 of 20)",-132224,"LOC100131315","LOC100131315","rna60689","LOC100131315",0.355243351731059,3998
"101","Interval_43103",105.658033917696,-1.72480409590957,0.272331661044397,-6.3334688640128,2.39709699106014e-10,1.91280142374495e-07,"chr2",166435646,166438184,"+","intron (SCN7A, intron 14 of 25)",50056,"SCN7A","SCN7A","XM_006712681","SCN7A",0.424970460811343,2538
"102","Interval_49425",181.434635794853,-1.35667294497438,0.214241630626864,-6.33244314377558,2.41309221948456e-10,1.91280142374495e-07,"chr22",32752057,32755138,"+","intron (SYN3, intron 5 of 11)",-47219,"TIMP3","TIMP3","NM_000362","TIMP3",0.536988968202466,3081
