geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa04370	VEGF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04370+3315+9047+5595+5747+207+5829+3845+572+208+7867+5894+998+5605+5295+5321+8681+8503+5604+8877+5578+10000	0.38265597154866643	1.3117510726247101	0.09270216944240203	0.5562604015559417	41	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04370.png	21	3315;9047;5595;5747;207;5829;3845;572;208;7867;5894;998;5605;5295;5321;8681;8503;5604;8877;5578;10000	AKT1;AKT2;AKT3;BAD;CDC42;HSPB1;JMJD7-PLA2G4B;KRAS;MAP2K1;MAP2K2;MAPK3;MAPKAPK3;PIK3R1;PIK3R3;PLA2G4A;PRKCA;PTK2;PXN;RAF1;SH2D2A;SPHK1
hsa04977	Vitamin digestion and absorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04977+9227+25974+6948+2346	0.5218380189592505	1.3152755927899258	0.14115308123031198	0.5630030653276623	12	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04977.png	4	9227;25974;6948;2346	FOLH1;LRAT;MMACHC;TCN2
hsa05322	Systemic lupus erythematosus	http://www.kegg.jp/kegg-bin/show_pathway?hsa05322+2215+1991+8363+3122+8342+3123+55506+8362+3113+81+3127+3117+8359+3014+8344+3015+3109+8360+8364+8367+3017+55766+8366+8361+8330+6628+85236+3021+8347+3020+2212	0.4261032500722991	1.571535997574543	0.01419878293265967	0.5744929238037372	64	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa05322.png	31	2215;1991;8363;3122;8342;3123;55506;8362;3113;81;3127;3117;8359;3014;8344;3015;3109;8360;8364;8367;3017;55766;8366;8361;8330;6628;85236;3021;8347;3020;2212	ACTN4;ELANE;FCGR2A;FCGR3B;H2AFJ;H2AFX;H2AFY2;H2AFZ;H3F3A;H3F3B;HIST1H2AK;HIST1H2BC;HIST1H2BD;HIST1H2BE;HIST1H2BK;HIST1H2BM;HIST1H4A;HIST1H4B;HIST1H4C;HIST1H4D;HIST1H4E;HIST1H4F;HIST1H4J;HIST1H4K;HLA-DMB;HLA-DPA1;HLA-DQA1;HLA-DRA;HLA-DRB1;HLA-DRB5;SNRPB
hsa05416	Viral myocarditis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05416+3122+8672+3106+1525+3123+3113+3127+3117	0.4495845397854956	1.4798999928662582	0.031496062930125863	0.5800637642769855	33	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa05416.png	8	3122;8672;3106;1525;3123;3113;3127;3117	CXADR;EIF4G3;HLA-B;HLA-DPA1;HLA-DQA1;HLA-DRA;HLA-DRB1;HLA-DRB5
hsa04966	Collecting duct acid secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04966+245973+9296+245972+9114+10312+9550	0.5627625306692392	1.4659198331057868	0.0584795320497475	0.5813509660530012	14	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04966.png	6	245973;9296;245972;9114;10312;9550	ATP6V0D1;ATP6V0D2;ATP6V1C2;ATP6V1F;ATP6V1G1;TCIRG1
hsa04640	Hematopoietic cell lineage	http://www.kegg.jp/kegg-bin/show_pathway?hsa04640+920+1436+1440+1441+3569+3122+2323+100133941+3123+911+4254+3113+3127+3117	0.3804759283807753	1.3155563286025893	0.10084033592260434	0.58165657642379065	49	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04640.png	14	920;1436;1440;1441;3569;3122;2323;100133941;3123;911;4254;3113;3127;3117	CD1C;CD24;CD4;CSF1R;CSF3;CSF3R;FLT3LG;HLA-DPA1;HLA-DQA1;HLA-DRA;HLA-DRB1;HLA-DRB5;IL6;KITLG
hsa04657	IL-17 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04657+3725+23118+4792+7189+29110+4318+6364+7128	-0.40245520434929416	-1.3648174134711653	0.07645875236125	0.877934087995009	45	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04657.png	8	3725;23118;4792;7189;29110;4318;6364;7128	CCL20;JUN;MMP9;NFKBIA;TAB2;TBK1;TNFAIP3;TRAF6
hsa00330	Arginine and proline metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00330+8974+6611+501+383	-0.3955683618087416	-1.2235155151157444	0.1818181814738292	0.892977319080805	27	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa00330.png	4	8974;6611;501;383	ALDH7A1;ARG1;P4HA2;SMS
hsa00270	Cysteine and methionine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00270+23382+2937+84245+4190+4507+1786+6611+4191+2730+3948	-0.4010820577617615	-1.2285129172265923	0.20412371091933257	0.9063072550807632	28	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa00270.png	10	23382;2937;84245;4190;4507;1786;6611;4191;2730;3948	AHCYL2;DNMT1;GCLM;GSS;LDHC;MDH1;MDH2;MRI1;MTAP;SMS
hsa04620	Toll-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04620+10454+3455+3725+958+23118+414062+114609+4792+7189+3454+6352+51284+29110+1513+3592+6696	-0.3369836000115255	-1.2078257659048437	0.14867617077662695	0.9273886382811928	61	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04620.png	16	10454;3455;3725;958;23118;414062;114609;4792;7189;3454;6352;51284;29110;1513;3592;6696	CCL3L3;CCL5;CD40;CTSK;IFNAR1;IFNAR2;IL12A;JUN;NFKBIA;SPP1;TAB1;TAB2;TBK1;TIRAP;TLR7;TRAF6
hsa00380	Tryptophan metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00380+3620+51166+501+1543+1545+121278+1962	-0.41718874128335676	-1.230075465142137	0.1988188972464195	0.9398711643584521	23	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa00380.png	7	3620;51166;501;1543;1545;121278;1962	AADAT;ALDH7A1;CYP1A1;CYP1B1;EHHADH;IDO1;TPH2
hsa04080	Neuroactive ligand-receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04080+706+53637+5737+5729+5739+1131+286530+11255+51289+2862+1139+2891+2743+5618+2358+1815	-0.3468041453100133	-1.3671530933831264	0.04109589033053642	0.9514685463351117	93	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04080.png	16	706;53637;5737;5729;5739;1131;286530;11255;51289;2862;1139;2891;2743;5618;2358;1815	CHRM3;CHRNA7;DRD4;FPR2;GLRB;GRIA2;HRH3;MLNR;P2RY8;PRLR;PTGDR;PTGFR;PTGIR;RXFP3;S1PR5;TSPO
hsa04510	Focal adhesion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04510+5880+3680+103910+1950+3725+5228+3371+7422+5501+4233+3913+6714+330+3673+5058+3910+3675+29780+399694+93408+3696+3909+256076+5155+6696	-0.29952547813000646	-1.1920224503649421	0.14770459052354373	0.96561067334969	109	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04510.png	25	5880;3680;103910;1950;3725;5228;3371;7422;5501;4233;3913;6714;330;3673;5058;3910;3675;29780;399694;93408;3696;3909;256076;5155;6696	BIRC3;COL6A5;EGF;ITGA2;ITGA3;ITGA9;ITGB8;JUN;LAMA3;LAMA4;LAMB2;MET;MYL10;MYL12B;PAK1;PARVB;PDGFB;PGF;PPP1CC;RAC2;SHC4;SPP1;SRC;TNC;VEGFA
hsa04964	Proximal tubule bicarbonate reclamation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04964+481+2744+482	-0.5243038903042023	-1.2318935524793888	0.2101167311087223	0.9751852509171988	10	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04964.png	3	481;2744;482	ATP1B1;ATP1B2;GLS
hsa04668	TNF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04668+3725+11035+23118+468+330+4792+6352+3976+1906+4318+6364+7128	-0.34322385832998376	-1.3044009282129547	0.08853118694460525	0.984084539524572	78	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04668.png	12	3725;11035;23118;468;330;4792;6352;3976;1906;4318;6364;7128	ATF4;BIRC3;CCL20;CCL5;EDN1;JUN;LIF;MMP9;NFKBIA;RIPK3;TAB2;TNFAIP3
hsa04918	Thyroid hormone synthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04918+3709+468+4036+493869+481+433+7270+482	-0.39860387492479804	-1.2917681580436033	0.10980392135332565	0.9862018871977483	39	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04918.png	8	3709;468;4036;493869;481;433;7270;482	ASGR2;ATF4;ATP1B1;ATP1B2;GPX8;ITPR2;LRP2;TTF1
hsa00592	alpha-Linolenic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00592+8310+81579+391013+9415+8398	-0.18675676979190378	-0.4418447338016906	0.9979296045591519	0.9985184988340652	10	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa00592.png	5	8310;81579;391013;9415;8398	ACOX3;FADS2;PLA2G12A;PLA2G2C;PLA2G6
hsa00140	Steroid hormone biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00140+79154+9420+1646+1543+1545+1645+1577	-0.623481884897386	-1.6664443558094189	0.015999999968	1	15	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa00140.png	7	79154;9420;1646;1543;1545;1645;1577	AKR1C1;AKR1C2;CYP1A1;CYP1B1;CYP3A5;CYP7B1;DHRS11
hsa03320	PPAR signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa03320+1622+51703+1374+2710+2167+2170+6319+10999+440503+4973+11001+1962	-0.4496725785705343	-1.48123214344074	0.029527558996992994	1	39	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa03320.png	12	1622;51703;1374;2710;2167;2170;6319;10999;440503;4973;11001;1962	ACSL5;CPT1A;DBI;EHHADH;FABP3;FABP4;GK;OLR1;PLIN5;SCD;SLC27A2;SLC27A4
hsa00620	Pyruvate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00620+32+4191+501+134526+3948	-0.45643745907494976	-1.4118385583807929	0.07370517913604546	1	29	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa00620.png	5	32;4191;501;134526;3948	ACACB;ACOT12;ALDH7A1;LDHC;MDH2
hsa04340	Hedgehog signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04340+2619+8454+2121+4036+1452+8643+91653+374654	-0.47976569174776046	-1.429125219475242	0.074003794925989	1	25	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04340.png	8	2619;8454;2121;4036;1452;8643;91653;374654	BOC;CSNK1A1;CUL1;EVC;GAS1;KIF7;LRP2;PTCH2
hsa04512	ECM-receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04512+3915+1277+3678+6385+3680+3371+3913+3673+3910+3675+3696+3909+256076+6696	-0.4403289563377378	-1.3992756629185958	0.07407407392968017	1	33	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa04512.png	14	3915;1277;3678;6385;3680;3371;3913;3673;3910;3675;3696;3909;256076;6696	COL1A1;COL6A5;ITGA2;ITGA3;ITGA5;ITGA9;ITGB8;LAMA3;LAMA4;LAMB2;LAMC1;SDC4;SPP1;TNC
hsa05204	Chemical carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05204+1646+1543+1545+6799+1139+1577	-0.46287822061450096	-1.3844949787895924	0.07619047604535148	1	24	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa05204.png	6	1646;1543;1545;6799;1139;1577	AKR1C2;CHRNA7;CYP1A1;CYP1B1;CYP3A5;SULT1A2
hsa00650	Butanoate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00650+64064+1962	-0.5331454112026666	-1.36899045523348	0.11962616800069875	1	14	./Project_IK_0_vs_C_0_D1256_gsea_GSEA/hsa00650.png	2	64064;1962	EHHADH;OXCT2
