userId	geneSymbol	geneName	entrezgene	gLink
NFATC1	NFATC1	nuclear factor of activated T cells 1	4772	https://www.ncbi.nlm.nih.gov/gene/?term=4772
SARDH	SARDH	sarcosine dehydrogenase	1757	https://www.ncbi.nlm.nih.gov/gene/?term=1757
C16orf54	C16orf54	chromosome 16 open reading frame 54	283897	https://www.ncbi.nlm.nih.gov/gene/?term=283897
ZNF697	ZNF697	zinc finger protein 697	90874	https://www.ncbi.nlm.nih.gov/gene/?term=90874
LOC101929538	LOC101929538	uncharacterized LOC101929538	101929538	https://www.ncbi.nlm.nih.gov/gene/?term=101929538
MICAL1	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1	64780	https://www.ncbi.nlm.nih.gov/gene/?term=64780
LOC101927712	LOC101927712	uncharacterized LOC101927712	101927712	https://www.ncbi.nlm.nih.gov/gene/?term=101927712
ZBED3	ZBED3	zinc finger BED-type containing 3	84327	https://www.ncbi.nlm.nih.gov/gene/?term=84327
GADD45A	GADD45A	growth arrest and DNA damage inducible alpha	1647	https://www.ncbi.nlm.nih.gov/gene/?term=1647
AQP3	AQP3	aquaporin 3 (Gill blood group)	360	https://www.ncbi.nlm.nih.gov/gene/?term=360
LOC101929459	LOC101929459	uncharacterized LOC101929459	101929459	https://www.ncbi.nlm.nih.gov/gene/?term=101929459
PNKD	PNKD	PNKD, MBL domain containing	25953	https://www.ncbi.nlm.nih.gov/gene/?term=25953
ST3GAL6	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	10402	https://www.ncbi.nlm.nih.gov/gene/?term=10402
ECI2	ECI2	enoyl-CoA delta isomerase 2	10455	https://www.ncbi.nlm.nih.gov/gene/?term=10455
PDGFC	PDGFC	platelet derived growth factor C	56034	https://www.ncbi.nlm.nih.gov/gene/?term=56034
ZNF786	ZNF786	zinc finger protein 786	136051	https://www.ncbi.nlm.nih.gov/gene/?term=136051
IGSF8	IGSF8	immunoglobulin superfamily member 8	93185	https://www.ncbi.nlm.nih.gov/gene/?term=93185
EBI3	EBI3	Epstein-Barr virus induced 3	10148	https://www.ncbi.nlm.nih.gov/gene/?term=10148
PCK2	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial	5106	https://www.ncbi.nlm.nih.gov/gene/?term=5106
C11orf94	C11orf94	chromosome 11 open reading frame 94	143678	https://www.ncbi.nlm.nih.gov/gene/?term=143678
CD99	CD99	CD99 molecule (Xg blood group)	4267	https://www.ncbi.nlm.nih.gov/gene/?term=4267
CCL23	CCL23	C-C motif chemokine ligand 23	6368	https://www.ncbi.nlm.nih.gov/gene/?term=6368
CD79A	CD79A	CD79a molecule	973	https://www.ncbi.nlm.nih.gov/gene/?term=973
LOC100507642	LOC100507642	uncharacterized LOC100507642	100507642	https://www.ncbi.nlm.nih.gov/gene/?term=100507642
CEP112	CEP112	centrosomal protein 112	201134	https://www.ncbi.nlm.nih.gov/gene/?term=201134
ARAP3	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	64411	https://www.ncbi.nlm.nih.gov/gene/?term=64411
PTGES	PTGES	prostaglandin E synthase	9536	https://www.ncbi.nlm.nih.gov/gene/?term=9536
SERPINE1	SERPINE1	serpin family E member 1	5054	https://www.ncbi.nlm.nih.gov/gene/?term=5054
NYAP1	NYAP1	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1	222950	https://www.ncbi.nlm.nih.gov/gene/?term=222950
SLCO4C1	SLCO4C1	solute carrier organic anion transporter family member 4C1	353189	https://www.ncbi.nlm.nih.gov/gene/?term=353189
RNF126P1	RNF126P1	ring finger protein 126 pseudogene 1	376412	https://www.ncbi.nlm.nih.gov/gene/?term=376412
SLC7A5	SLC7A5	solute carrier family 7 member 5	8140	https://www.ncbi.nlm.nih.gov/gene/?term=8140
HLA-DRB1	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	3123	https://www.ncbi.nlm.nih.gov/gene/?term=3123
NFATC2	NFATC2	nuclear factor of activated T cells 2	4773	https://www.ncbi.nlm.nih.gov/gene/?term=4773
PTPN12	PTPN12	protein tyrosine phosphatase, non-receptor type 12	5782	https://www.ncbi.nlm.nih.gov/gene/?term=5782
FAM129A	FAM129A	family with sequence similarity 129 member A	116496	https://www.ncbi.nlm.nih.gov/gene/?term=116496
NCOR2	NCOR2	nuclear receptor corepressor 2	9612	https://www.ncbi.nlm.nih.gov/gene/?term=9612
FRY-AS1	FRY-AS1	FRY antisense RNA 1	100507099	https://www.ncbi.nlm.nih.gov/gene/?term=100507099
FABP3	FABP3	fatty acid binding protein 3	2170	https://www.ncbi.nlm.nih.gov/gene/?term=2170
THRB	THRB	thyroid hormone receptor beta	7068	https://www.ncbi.nlm.nih.gov/gene/?term=7068
RARRES1	RARRES1	retinoic acid receptor responder 1	5918	https://www.ncbi.nlm.nih.gov/gene/?term=5918
ABCA1	ABCA1	ATP binding cassette subfamily A member 1	19	https://www.ncbi.nlm.nih.gov/gene/?term=19
COMMD4	COMMD4	COMM domain containing 4	54939	https://www.ncbi.nlm.nih.gov/gene/?term=54939
GGTA1P	GGTA1P	glycoprotein, alpha-galactosyltransferase 1 pseudogene	2681	https://www.ncbi.nlm.nih.gov/gene/?term=2681
UBE2E2	UBE2E2	ubiquitin conjugating enzyme E2 E2	7325	https://www.ncbi.nlm.nih.gov/gene/?term=7325
PIM1	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	5292	https://www.ncbi.nlm.nih.gov/gene/?term=5292
MALT1	MALT1	MALT1 paracaspase	10892	https://www.ncbi.nlm.nih.gov/gene/?term=10892
PHOSPHO1	PHOSPHO1	phosphoethanolamine/phosphocholine phosphatase	162466	https://www.ncbi.nlm.nih.gov/gene/?term=162466
TRIB1	TRIB1	tribbles pseudokinase 1	10221	https://www.ncbi.nlm.nih.gov/gene/?term=10221
SEC1P	SEC1P	secretory blood group 1, pseudogene	653677	https://www.ncbi.nlm.nih.gov/gene/?term=653677
TJP2	TJP2	tight junction protein 2	9414	https://www.ncbi.nlm.nih.gov/gene/?term=9414
PLEKHG4	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4	25894	https://www.ncbi.nlm.nih.gov/gene/?term=25894
MIR4500HG	MIR4500HG	MIR4500 host gene	642345	https://www.ncbi.nlm.nih.gov/gene/?term=642345
MATK	MATK	megakaryocyte-associated tyrosine kinase	4145	https://www.ncbi.nlm.nih.gov/gene/?term=4145
GPRC5C	GPRC5C	G protein-coupled receptor class C group 5 member C	55890	https://www.ncbi.nlm.nih.gov/gene/?term=55890
TTYH3	TTYH3	tweety family member 3	80727	https://www.ncbi.nlm.nih.gov/gene/?term=80727
ZNF703	ZNF703	zinc finger protein 703	80139	https://www.ncbi.nlm.nih.gov/gene/?term=80139
DENND5B	DENND5B	DENN domain containing 5B	160518	https://www.ncbi.nlm.nih.gov/gene/?term=160518
