"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"11","Interval_72753",85.1407838763309,3.79812486822047,0.321582310630767,11.8107394053194,3.43526854171427e-32,2.62688739442087e-28,"chr7",107917402,107918508,"+","exon (DLD, exon 12 of 14)",26814,"DLD","DLD","NM_000108","DLD",0.383920505871725,1106
"12","Interval_25464",158.221804171517,-2.71346154549754,0.236630940186674,-11.4670615066522,1.93105682384118e-30,1.35359037281167e-26,"chr15",38025686,38030007,"+","Intergenic",-12403,"RP11-1008C21.1","RP11-1008C21","rna60786","RP11-1008C21.1",0.397501836884644,4321
"13","Interval_73283",165.632755859479,-2.88101092960047,0.252493883035339,-11.4102206951178,3.71784822890834e-30,2.40559079826635e-26,"chr7",130872113,130876882,"+","Intergenic",2310,"MIR29A","MIR29A","rna34919","MIR29A",0.446960167714885,4769
"14","Interval_3114",103.957430252424,-4.17169223975997,0.367860362574066,-11.3404233350094,8.27432231642848e-30,4.97139015461701e-26,"chr1",94526357,94528722,"+","Intergenic",14318,"F3","F3","NM_001993","F3",0.417159763313609,2365
"15","Interval_29337",209.357046839731,2.30335384754081,0.205901328640925,11.1866876369587,4.73804445820934e-29,2.65693739734852e-25,"chr16",56667436,56670506,"+","promoter-TSS (MT1G)",-843,"MT1H","MT1H","NM_005951","MT1H",0.685671417854464,3070
"16","Interval_77384",162.881386852233,-2.51544650042249,0.225459580183324,-11.1569732294239,6.62074278536665e-29,3.48064862119447e-25,"chr8",123693517,123694578,"+","intron (ANXA13, intron 6 of 10)",-40247,"KLHL38","KLHL38","XM_005250901","KLHL38",0.433145009416196,1061
"17","Interval_63935",179.134410928937,-2.48008364001146,0.224575175800163,-11.0434451678593,2.35814595422706e-28,1.1409884093287e-24,"chr5",159331029,159333048,"+","exon (AC008697.1, exon 1 of 5)",520,"AC008697.1","AC008697","rna26547","AC008697.1",0.50990099009901,2019
"18","Interval_7081",420.522921800973,-1.81307762050771,0.16422329172748,-11.0403195639046,2.44163245175254e-28,1.1409884093287e-24,"chr1",226185199,226187132,"+","promoter-TSS (LOC101927247)",557,"ACBD3","ACBD3","NM_022735","ACBD3",0.550672182006205,1933
"19","Interval_60532",85.4611025427912,3.36165044786652,0.304696051557717,11.0327995084956,2.65470361225869e-28,1.17526523339547e-24,"chr5",34734775,34736834,"+","intron (RAI14, intron 4 of 19)",50098,"RAI14","RAI14","NM_001145523","RAI14",0.4,2059
"20","Interval_11290",539.494736649675,1.71719401582669,0.156020722635524,11.00619191361,3.56766621824985e-28,1.50047121974043e-24,"chr10",110076564,110078470,"+","intron (ADD3, intron 1 of 14)",-69136,"ADD3-AS1","ADD3-AS1","rna45657","ADD3-AS1",0.543169398907104,1906
"21","Interval_77493",195.816854725008,-2.48930136054495,0.22691064949717,-10.9704033991406,5.30352470556384e-28,2.12431419337382e-24,"chr8",125468789,125469728,"+","Intergenic",38475,"TRIB1","TRIB1","XM_006716496","TRIB1",0.487234042553191,939
"22","Interval_25529",187.998836825668,2.33530300718091,0.216557373800141,10.7837612093327,4.10739940848349e-27,1.57042682383904e-23,"chr15",39334740,39335698,"+","Intergenic",-48815,"LOC102724283","LOC102724283","rna60798","LOC102724283",0.395131086142322,958
"23","Interval_75101",240.279648333418,2.0307338691672,0.18869429853364,10.762030887781,5.20111150403822e-27,1.90213693113989e-23,"chr8",29583265,29584631,"+","Intergenic",164161,"LINC00589","LINC00589","rna36556","LINC00589",0.463057790782736,1366
"24","Interval_44561",703.842538468724,1.67083330695098,0.156306141362849,10.6894923793961,1.13993162493577e-26,3.99522285964469e-23,"chr2",218370190,218372143,"+","Intergenic",-3331,"LOC101928513","LOC101928513","rna13981","LOC101928513",0.487717502558854,1953
"25","Interval_14989",156.261902426229,-2.49367013778263,0.233904431325568,-10.6610641091777,1.54815851731414e-26,5.20893414735516e-23,"chr11",96267469,96269300,"+","intron (MAML2, intron 1 of 4)",-73063,"MIR1260B","MIR1260B","rna50245","MIR1260B",0.470932852636323,1831
"26","Interval_40551",97.9905283137921,3.40495021791522,0.325935876195812,10.446687421024,1.5173264701812e-25,4.90884292458814e-22,"chr2",70043222,70044135,"+","intron (PCBP1-AS1, intron 6 of 10)",43337,"PCBP1-AS1","PCBP1-AS1","rna10451","PCBP1-AS1",0.472647702407002,913
"27","Interval_32794",271.443795667594,1.99963512944589,0.192487439522514,10.3883927928295,2.80031992251244e-25,8.72403371415311e-22,"chr17",61250271,61252800,"+","intron (BCAS3, intron 22 of 25)",116070,"LOC101927855","LOC101927855","rna70482","LOC101927855",0.361490683229814,2529
"28","Interval_63940",94.3256467629683,-2.96583793446946,0.285633903656241,-10.3833539944153,2.95217605753601e-25,8.86865318141576e-22,"chr5",159398865,159400839,"+","Intergenic",66424,"AC008703.1","AC008703","rna26548","AC008703.1",0.436455696202532,1974
"29","Interval_6341",127.478697347079,-2.77202540973297,0.268110762840501,-10.339105302468,4.68894646281034e-25,1.36003700592859e-21,"chr1",205974970,205978251,"+","TTS (RAB7B)",26856,"RAB7B","RAB7B","XM_006711288","RAB7B",0.514320536258379,3281
"30","Interval_24852",117.250687998314,-2.86469974899863,0.279494011252312,-10.249592598292,1.18843386178743e-24,3.33217047614165e-21,"chr14",100871225,100873128,"+","Intergenic",-2377,"MIR337","MIR337","rna59801","MIR337",0.432701894317049,1903
"31","Interval_23895",176.985633607802,-2.11253580173446,0.207666978895083,-10.1727092721937,2.62503712203294e-24,7.12274185547744e-21,"chr14",72476566,72477741,"+","intron (RGS6, intron 11 of 18)",-39713,"MIR7843","MIR7843","rna58973","MIR7843",0.458455522971652,1175
"32","Interval_82774",142.916225739377,-2.9279462928361,0.29112302806348,-10.0574190654463,8.52027166084717e-24,2.2396332836005e-20,"chrX",45741521,45744310,"+","Intergenic",3327,"MIR221","MIR221","rna84715","MIR221",0.447670250896057,2789
"33","Interval_71815",106.436369838557,3.0025859980542,0.300218337244143,10.0013411093289,1.50346979142598e-23,3.79611712089714e-20,"chr7",76570123,76570995,"+","intron (LOC100133091, intron 2 of 2)",21218,"LOC100133091","LOC100133091","rna33456","LOC100133091",0.394043528064147,872
"34","Interval_60853",520.3504083333,-2.09042610104919,0.20905676117198,-9.99932309928741,1.53442289853775e-23,3.79611712089714e-20,"chr5",49658384,49661103,"+","Intergenic",781657,"EMB","EMB","NM_198449","EMB",0.416176470588235,2719
"35","Interval_52062",69.1524328533815,3.31847110782885,0.333806887105872,9.94129011716989,2.75239090296643e-23,6.61478173722917e-20,"chr3",55597600,55598621,"+","intron (ERC2, intron 18 of 18)",61359,"ERC2-IT1","ERC2-IT1","rna17072","ERC2-IT1",0.407045009784736,1021
"36","Interval_20727",523.390940396439,-1.53194971478455,0.154199775934528,-9.93483748922572,2.93654387662133e-23,6.69437609192875e-20,"chr13",29594339,29596103,"+","intron (LOC102724249, intron 3 of 3)",-8429,"SLC7A1","SLC7A1","NM_003045","SLC7A1",0.635798203178991,1764
"37","Interval_58356",780.720237021979,-1.46492281104552,0.147457216564829,-9.9345616659017,2.94468186888621e-23,6.69437609192875e-20,"chr4",107823809,107825534,"+","exon (SGMS2, exon 1 of 7)",61536,"LOC102724049","LOC102724049","XM_006714432","LOC102724049",0.587485515643105,1725
"38","Interval_23836",178.53168056959,-2.40810365158638,0.242870387647451,-9.91518017042887,3.57610662592404e-23,7.91590023262108e-20,"chr14",70706975,70707941,"+","Intergenic",65671,"TTC9","TTC9","NM_015351","TTC9",0.402730375426621,966
"39","Interval_3440",150.292489153267,-2.83075934759538,0.286530487412307,-9.8794350756889,5.11202823125825e-23,1.10255962736484e-19,"chr1",109913974,109916027,"+","intron (CSF1, intron 2 of 8)",4389,"CSF1","CSF1","NM_172211","CSF1",0.528724440116845,2053
"40","Interval_15554",451.403498826699,-1.73357507461324,0.176965068830059,-9.7961427420346,1.1696722784151e-22,2.45967459247216e-19,"chr11",118607566,118609760,"+","intron (PHLDB1, intron 1 of 20)",1030,"PHLDB1","PHLDB1","NM_015157","PHLDB1",0.497348886532344,2194
"41","Interval_71016",774.483353846032,-1.70231079187648,0.174279325412308,-9.76771506229538,1.5490618650507e-22,3.17803265313999e-19,"chr7",41685735,41695043,"+","exon (INHBA, exon 3 of 3)",-3559,"INHBA-AS1","INHBA-AS1","rna32649","INHBA-AS1",0.41078526157482,9308
"42","Interval_15382",153.898050208375,-2.28819439249845,0.235609791716376,-9.7117966780131,2.68560776964404e-22,5.37856898913354e-19,"chr11",113690348,113691308,"+","intron (TMPRSS5, intron 8 of 10)",15545,"TMPRSS5","TMPRSS5","XM_006718922","TMPRSS5",0.44578313253012,960
"43","Interval_24049",491.08598452546,1.63148469525822,0.169632563378446,9.61775653662921,6.72825814513034e-22,1.24557157846882e-18,"chr14",75282743,75284455,"+","Intergenic",4821,"FOS","FOS","NM_005252","FOS",0.488697524219591,1712
"44","Interval_62735",181.443909260695,-2.13211926524662,0.221709935436188,-9.61670599493848,6.79730754701216e-22,1.24557157846882e-18,"chr5",126747520,126748465,"+","Intergenic",7720,"LOC102723557","LOC102723557","rna25423","LOC102723557",0.447145877378436,945
"45","Interval_759",377.052177020453,-1.89099879257912,0.196667084471842,-9.61522767095206,6.89566309564967e-22,1.24557157846882e-18,"chr1",21323931,21325862,"+","intron (ECE1, intron 1 of 18)",-30472,"ECE1","ECE1","NM_001113348","ECE1",0.532608695652174,1931
"46","Interval_30751",133.88573471987,-2.35513420467616,0.244940935179394,-9.6151106916909,6.90350579388458e-22,1.24557157846882e-18,"chr17",4969057,4970040,"+","TTS (MIR6864)",218,"MIR6864","MIR6864","rna67200","MIR6864",0.357258499730167,983
"47","Interval_13522",483.05841546343,-1.80331593816074,0.187566488464239,-9.61427573190696,6.95974132889909e-22,1.24557157846882e-18,"chr11",57405299,57407324,"+","TTS (SLC43A3)",-15654,"PRG2","PRG2","NM_001243245","PRG2",0.459685863874346,2025
"48","Interval_52307",113.576969782076,2.30165948520574,0.239745937827973,9.60041077675014,7.96264438630415e-22,1.39537048448744e-18,"chr3",64047994,64049523,"+","Intergenic",-19206,"PRICKLE2-AS1","PRICKLE2-AS1","rna17270","PRICKLE2-AS1",0.452287581699346,1529
"49","Interval_35547",144.519224572517,2.38240692768254,0.248370887302484,9.59213438240477,8.62813487964501e-22,1.48113380694151e-18,"chr18",74609539,74610707,"+","intron (ZNF407, intron 1 of 4)",12253,"ZNF407","ZNF407","XM_005266726","ZNF407",0.461273666092943,1168
"50","Interval_66008",1154.3610661707,-3.38116389519638,0.35422305476424,-9.54529596456329,1.35719517361053e-21,2.283209440565e-18,"chr6",31575014,31581681,"+","TTS (TNF)",2780,"TNF","TNF","NM_000594","TNF",0.545590881823635,6667
"51","Interval_41810",524.75021195873,-1.6468866317402,0.17277335284054,-9.53206385512573,1.54186900390883e-21,2.54302571105473e-18,"chr2",113127149,113130457,"+","intron (IL1RN, intron 3 of 5)",8737,"IL1RN","IL1RN","NM_173841","IL1RN",0.495618011483832,3308
"52","Interval_32560",229.041787078316,1.77516462702531,0.186341826936077,9.52638844543622,1.62850222580276e-21,2.63425893698845e-18,"chr17",55692367,55694097,"+","Intergenic",29632,"TMEM100","TMEM100","NM_001099640","TMEM100",0.429386590584879,1730
"53","Interval_8466",638.946337368169,-1.54588429694372,0.162957898719868,-9.48640298560282,2.39144113143194e-21,3.79539756170561e-18,"chr10",17238022,17240613,"+","Intergenic",11382,"VIM","VIM","XM_006717500","VIM",0.457997698504028,2591
"54","Interval_78101",358.612841821586,1.83833436213118,0.19645382449353,9.35759009462157,8.15760408182477e-21,1.27069790248646e-17,"chr8",143023929,143026974,"+","Intergenic",6966,"LY6E","LY6E","NM_001127213","LY6E",0.643138542350624,3045
"55","Interval_73395",124.678060148142,2.36050315838673,0.252348330153952,9.35414613976893,8.42776687864719e-21,1.28891201999529e-17,"chr7",134473098,134475138,"+","Intergenic",-14989,"AKR1B1","AKR1B1","NM_001628","AKR1B1",0.413032827045566,2040
"56","Interval_29333",120.731458424254,3.11958326915653,0.333962622456544,9.34111502122504,9.53248797291391e-21,1.43183076043152e-17,"chr16",56632084,56633604,"+","intron (MT1M, intron 1 of 2)",222,"MT1M","MT1M","NM_176870","MT1M",0.445709281961471,1520
"57","Interval_25003",100.065584554316,-3.35414209134987,0.359276900897093,-9.33581336004283,1.00218781314173e-20,1.47893031407749e-17,"chr14",104699413,104702147,"+","intron (INF2, intron 1 of 21)",1384,"INF2","INF2","NM_001031714","INF2",0.432078559738134,2734
"58","Interval_29336",286.554449770985,1.89059743984254,0.202640947923177,9.32978975482921,1.06081122702627e-20,1.53029155878725e-17,"chr16",56657221,56658524,"+","promoter-TSS (MT1F)",-71,"MT1F","MT1F","NM_005949","MT1F",0.426666666666667,1303
"59","Interval_34983",101.741160761137,-2.91758550354775,0.312759023564451,-9.32854141279963,1.07337813669913e-20,1.53029155878725e-17,"chr18",49066882,49068404,"+","intron (DYM, intron 15 of 15)",-17884,"MIR4744","MIR4744","rna72730","MIR4744",0.523496715512885,1522
"60","Interval_37522",298.046801038538,-1.75285217240029,0.188184697590422,-9.3145308563575,1.22492668527153e-20,1.71724513552691e-17,"chr19",43779839,43781877,"+","exon (KCNN4, exon 1 of 9)",1259,"KCNN4","KCNN4","XM_005258886","KCNN4",0.460743801652893,2038
"61","Interval_76682",83.8219983158711,-3.26144238970823,0.351229960367416,-9.28577501274802,1.60534555357662e-20,2.21366624982127e-17,"chr8",98573057,98574919,"+","intron (STK3, intron 3 of 5)",24930,"STK3","STK3","NM_001256312","STK3",0.418679549114332,1862
"62","Interval_63692",173.648816066882,-2.18925313922338,0.235964350620512,-9.27789784120498,1.72855131570661e-20,2.34511441807519e-17,"chr5",151074891,151076393,"+","intron (TNIP1, intron 1 of 17)",5355,"TNIP1","TNIP1","NM_001252390","TNIP1",0.503659347970725,1502
"63","Interval_27720",86.3042718194396,-3.24333972343052,0.350769928032103,-9.24634486663773,2.323007461663e-20,3.10158369266322e-17,"chr15",99384562,99386992,"+","intron (LRRC28, intron 9 of 10)",128252,"HSP90B2P","HSP90B2P","rna63101","HSP90B2P",0.397501836884644,2430
"64","Interval_54467",51.5350361863112,-3.59446644651255,0.388836856643425,-9.24415056108938,2.37116561360882e-20,3.11641555607353e-17,"chr3",152450368,152452963,"+","intron (MBNL1, intron 7 of 8)",-110675,"TMEM14E","TMEM14E","NM_001123228","TMEM14E",0.391371340523883,2595
"65","Interval_57348",272.209611060448,-2.23191208552535,0.241804622085101,-9.23022920852128,2.70053394915153e-20,3.49469866358279e-17,"chr4",67450820,67452683,"+","Intergenic",-29756,"RP11-584P21.2","RP11-584P21","rna21352","RP11-584P21.2",0.399678111587983,1863
"66","Interval_65625",114.591226172438,2.45213268996862,0.266599276412433,9.19782200074366,3.65278232884802e-20,4.6553603877432e-17,"chr6",22112621,22113841,"+","intron (CASC15, intron 9 of 11)",33962,"CASC14","CASC14","rna27703","CASC14",0.361998361998362,1220
"67","Interval_33763",152.920313051519,-2.20994921640208,0.24034800821758,-9.19478897616441,3.7573135249804e-20,4.70995999396364e-17,"chr17",82281768,82283801,"+","Intergenic",-9083,"CSNK1D","CSNK1D","NM_139062","CSNK1D",0.429386590584879,2033
"68","Interval_3577",614.561388537379,-1.38825418765078,0.151018984533936,-9.19258060127415,3.83527886613201e-20,4.70995999396364e-17,"chr1",112704522,112707614,"+","intron (RHOC, intron 1 of 5)",1335,"RHOC","RHOC","NM_001042678","RHOC",0.623989654057549,3092
"69","Interval_11256",448.226508550791,1.68114932151336,0.182927334453231,9.19025757707734,3.91901802464785e-20,4.70995999396364e-17,"chr10",107616104,107619097,"+","Intergenic",-85922,"LOC101927573","LOC101927573","rna45649","LOC101927573",0.526870919136113,2993
"70","Interval_3265",78.5238570782615,-3.04087285793912,0.330880622475371,-9.19024158982131,3.91960054184693e-20,4.70995999396364e-17,"chr1",100860851,100862744,"+","Intergenic",33382,"EXTL2","EXTL2","XM_005270621","EXTL2",0.399683210137276,1893
"71","Interval_64145",240.390619457257,1.78682870531016,0.1945543909765,9.18421165588591,4.14552629237483e-20,4.911280902579e-17,"chr5",169997339,169998459,"+","intron (DOCK2, intron 30 of 51)",-17159,"FAM196B","FAM196B","NM_001129891","FAM196B",0.470115967885816,1120
"72","Interval_73807",232.983913833285,-2.0693139403348,0.226290196502596,-9.14451431090192,5.98984086145517e-20,6.99771477862919e-17,"chr7",148570368,148571144,"+","Intergenic",-19809,"C7orf33","C7orf33","NM_145304","C7orf33",0.438867438867439,776
"73","Interval_67041",112.200558270008,2.80235393752475,0.308163302993647,9.09373020830621,9.56981369912784e-20,1.10269161548238e-16,"chr6",70725450,70726645,"+","intron (SMAP1, intron 1 of 10)",58253,"SMAP1","SMAP1","NM_001281439","SMAP1",0.36371237458194,1195
"74","Interval_25359",72.1295836111895,2.76365320611197,0.305351186714465,9.05073674626415,1.4200692935973e-19,1.60576217732423e-16,"chr15",32855711,32856512,"+","intron (FMN1, intron 17 of 20)",-137246,"LOC100131315","LOC100131315","rna60689","LOC100131315",0.397501836884644,801
"75","Interval_75375",229.204111447478,1.99585998986927,0.220540870458774,9.04984180808501,1.43175608749114e-19,1.60576217732423e-16,"chr8",40118798,40121210,"+","Intergenic",-33464,"C8orf4","C8orf4","NM_020130","C8orf4",0.427268959801077,2412
"76","Interval_47910",67.1773733280524,-4.17917368988288,0.462435894126864,-9.03730385759452,1.60583518809266e-19,1.77730035324229e-16,"chr21",25578041,25578730,"+","Intergenic",4363,"MIR155","MIR155","rna81079","MIR155",0.456521739130435,689
"77","Interval_27724",181.145626490829,-2.17143981645759,0.240325338022114,-9.03541771470549,1.63377250127841e-19,1.78473732396147e-16,"chr15",99414534,99416732,"+","Intergenic",-150330,"MEF2A","MEF2A","XM_005254914","MEF2A",0.397501836884644,2198
"78","Interval_20688",278.537928172161,-1.55769026456098,0.172719323175257,-9.01862186537407,1.9047023508663e-19,2.05402613132203e-16,"chr13",28493739,28496368,"+","promoter-TSS (FLT1)",75,"FLT1","FLT1","NM_001160031","FLT1",0.635798203178991,2629
"79","Interval_75376",257.363133951491,2.26277348830046,0.251337750218892,9.00291932401633,2.19793853535089e-19,2.34024810001317e-16,"chr8",40172610,40175109,"+","Intergenic",20391,"C8orf4","C8orf4","NM_020130","C8orf4",0.4556,2499
"80","Interval_43103",105.658033917696,-2.58536361419733,0.287251173792125,-9.0003587455078,2.24981306098921e-19,2.36553782031384e-16,"chr2",166435646,166438184,"+","intron (SCN7A, intron 14 of 25)",50056,"SCN7A","SCN7A","XM_006712681","SCN7A",0.424970460811343,2538
"81","Interval_66620",336.646766135126,1.8711420201106,0.208154851551713,8.98918284230211,2.49075364577819e-19,2.58654003598311e-16,"chr6",43915977,43918420,"+","intron (LOC100132354, intron 1 of 1)",26170,"LOC100132354","LOC100132354","rna29405","LOC100132354",0.497545008183306,2443
"82","Interval_35696",162.747664870016,-1.99611274825273,0.222224729363315,-8.98240602642061,2.64909205194134e-19,2.71741924328105e-16,"chr18",79523228,79524643,"+","promoter-TSS (LOC102723506)",-589,"LOC102723506","LOC102723506","rna73238","LOC102723506",0.523496715512885,1415
"83","Interval_16740",160.135565210606,-2.02310395191752,0.225626611131977,-8.96660168659862,3.05803592919344e-19,3.09911677330249e-16,"chr12",13205986,13206804,"+","intron (EMP1, intron 1 of 4)",9727,"EMP1","EMP1","NM_001423","EMP1",0.437138728323699,818
"84","Interval_31801",820.657247202055,-1.52478098412285,0.170129035070566,-8.96249710397992,3.17407329477237e-19,3.17841875225926e-16,"chr17",36103252,36106897,"+","intron (CCL4, intron 2 of 2)",1247,"CCL4","CCL4","NM_002984","CCL4",0.363976377952756,3645
"85","Interval_10537",300.031716946992,1.65509905564088,0.18472147267126,8.95997109435339,3.24763532823758e-19,3.21382171334946e-16,"chr10",88064215,88067948,"+","Intergenic",-200179,"LOC101929727","LOC101929727","rna44805","LOC101929727",0.601681555438781,3733
"86","Interval_6956",500.318726533539,-1.52763101962896,0.170564609641002,-8.9563187981625,3.35698438097228e-19,3.28340396750562e-16,"chr1",223712165,223713672,"+","intron (CAPN2, intron 1 of 20)",501,"CAPN2","CAPN2","NM_001146068","CAPN2",0.668435013262599,1507
"87","Interval_42310",56.4131392856117,3.38963159969812,0.379223513142703,8.93834765573357,3.95032600456427e-19,3.81932956176923e-16,"chr2",134475736,134476673,"+","intron (TMEM163, intron 5 of 7)",-15853,"LOC102723718","LOC102723718","rna12175","LOC102723718",0.34861407249467,937
"88","Interval_50098",150.98067700115,-2.17428961052386,0.243739930618967,-8.92053101435757,4.64057753441291e-19,4.4357065830357e-16,"chr22",49975940,49977097,"+","Intergenic",13599,"MIR6821","MIR6821","rna83799","MIR6821",0.522452504317789,1157
"89","Interval_69500",466.424439635403,1.39893799008366,0.15693282376462,8.91424723346531,4.91141315037733e-19,4.64183727128078e-16,"chr6",163404695,163406672,"+","Intergenic",8267,"CAHM","CAHM","rna31544","CAHM",0.485338725985844,1977
"90","Interval_31361",100.123291488575,-2.49655092542838,0.28049607948514,-8.90048420644911,5.56035778410829e-19,5.19677216678076e-16,"chr17",21296629,21298321,"+","intron (MAP2K3, intron 2 of 12)",1800,"MAP2K3","MAP2K3","XM_005256721","MAP2K3",0.363976377952756,1692
"91","Interval_59181",76.0246760449444,2.77057098865919,0.311537467601089,8.89321920086604,5.93635480851777e-19,5.48721411778541e-16,"chr4",150224665,150225523,"+","intron (DCLK2, intron 9 of 17)",146649,"DCLK2","DCLK2","NM_001040261","DCLK2",0.417927823050058,858
"92","Interval_63515",63.3462399384842,-3.53623990137022,0.3983499811315,-8.87721869930969,6.85529305792635e-19,6.26774973442908e-16,"chr5",148310865,148311982,"+","intron (LOC102546294, intron 2 of 4)",-1004,"SPINK7","SPINK7","NM_032566","SPINK7",0.400715563506261,1117
"93","Interval_55200",103.926652665432,2.32421059607553,0.261857875573851,8.87584759855748,6.94028232864493e-19,6.27722417283837e-16,"chr3",182924655,182926547,"+","Intergenic",54563,"DCUN1D1","DCUN1D1","XM_005247539","DCUN1D1",0.43000528262018,1892
"94","Interval_20233",107.447974655587,-2.47897318891409,0.279575305320264,-8.86692473097484,7.51937023896529e-19,6.72863646436772e-16,"chr12",132393396,132394574,"+","Intergenic",-11105,"LOC101928629","LOC101928629","XM_005266193","LOC101928629",0.437138728323699,1178
"95","Interval_71606",140.508319061277,2.04567669129849,0.230850057121159,8.86149527883738,7.89482929386467e-19,6.99024806372028e-16,"chr7",72911066,72913589,"+","intron (POM121, intron 4 of 15)",32992,"POM121","POM121","NM_001257190","POM121",0.499603803486529,2523
"96","Interval_75521",289.144729070455,1.51343139724906,0.170938212702502,8.85367509886755,8.46836641144913e-19,7.33010682422798e-16,"chr8",47627541,47628303,"+","intron (SPIDR, intron 3 of 12)",110242,"CEBPD","CEBPD","NM_005195","CEBPD",0.435124508519004,762
"97","Interval_13727",415.366942786774,-1.5552151534379,0.175657941679476,-8.85365693442836,8.46974537885332e-19,7.33010682422798e-16,"chr11",61695473,61696899,"+","intron (DAGLA, intron 1 of 19)",-22759,"DAGLA","DAGLA","XM_005274230","DAGLA",0.497348886532344,1426
"98","Interval_82786",62.9408122785997,-3.19995668923861,0.361465358726611,-8.8527340503986,8.54009949205661e-19,7.33010682422798e-16,"chrX",45824048,45824922,"+","Intergenic",24987,"FLJ25917","FLJ25917","rna84719","FLJ25917",0.386285714285714,874
"99","Interval_25677",83.6678112205174,2.5282967564419,0.285826623699418,8.84556072390484,9.10698417997427e-19,7.73771691210642e-16,"chr15",41833953,41834865,"+","intron (JMJD7-PLA2G4B, intron 1 of 24)",-4404,"PLA2G4B","PLA2G4B","NM_001114633","PLA2G4B",0.395131086142322,912
"100","Interval_13284",144.370442537766,-2.34935907394461,0.266006869760919,-8.83194887431354,1.02867464690633e-18,8.6526967924526e-16,"chr11",44600885,44602285,"+","intron (CD82, intron 4 of 9)",35307,"CD82","CD82","XM_006718223","CD82",0.44578313253012,1400
"101","Interval_44557",365.63919600679,1.4648586234004,0.166131142183399,8.81748361052792,1.17060724147218e-18,9.74907209073591e-16,"chr2",218331792,218333710,"+","intron (PNKD, intron 1 of 8)",-9207,"MIR6810","MIR6810","rna13976","MIR6810",0.542470036477332,1918
"102","Interval_10815",289.42539559608,1.55699789197048,0.177111759020904,8.79104753167016,1.48171859686347e-18,1.2219094095605e-15,"chr10",95792301,95794138,"+","intron (ENTPD1-AS1, intron 4 of 5)",37559,"ENTPD1","ENTPD1","XM_006718076","ENTPD1",0.551550712489522,1837
"103","Interval_52212",92.5530218522311,2.66324883394539,0.302997806546164,8.78966374147539,1.50008267626624e-18,1.2250432457683e-15,"chr3",59371686,59373128,"+","Intergenic",-322357,"C3orf67","C3orf67","NM_198463","C3orf67",0.390852390852391,1442
