"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"15","Interval_24717",246.513749108633,3.22530354421299,0.236050600660557,13.6636108325393,1.67469231396535e-42,9.39111626594634e-39,"chr14",95479847,95480922,"+","intron (SYNE3, intron 1 of 8)",-35739,"LOC101929107","LOC101929107","rna59655","LOC101929107",0.379170056956876,1075
"16","Interval_62587",259.595539456926,2.91400384050466,0.216194855258144,13.4785993728909,2.09037420829772e-41,1.09894891581852e-37,"chr5",119396189,119399412,"+","Intergenic",10047,"TNFAIP8","TNFAIP8","NM_001286815","TNFAIP8",0.397952853598015,3223
"17","Interval_3577",614.561388537379,2.00623118338538,0.151686327091213,13.2261834132155,6.19543693451003e-40,3.06546575144889e-36,"chr1",112704522,112707614,"+","intron (RHOC, intron 1 of 5)",1335,"RHOC","RHOC","NM_001042678","RHOC",0.623989654057549,3092
"18","Interval_80662",197.55284315275,2.99396420417206,0.229112650171988,13.0676512271347,5.03977014941047e-39,2.35511258954257e-35,"chr9",110114026,110117418,"+","intron (AKAP2, intron 1 of 4)",67124,"AKAP2","AKAP2","NM_001198656","AKAP2",0.44798113763631,3392
"19","Interval_50399",423.488220755384,2.313319399363,0.178713595500768,12.9442832420271,2.5311454280158e-38,1.12056472461868e-34,"chr3",10191849,10193278,"+","intron (IRAK2, intron 2 of 11)",27686,"IRAK2","IRAK2","NM_001570","IRAK2",0.495104895104895,1429
"20","Interval_54464",110.979803542074,3.30544308781755,0.256296464699214,12.8969515506068,4.68257072446553e-38,1.96937218244209e-34,"chr3",152423775,152427497,"+","intron (MBNL1, intron 2 of 7)",-84646,"TMEM14E","TMEM14E","NM_001123228","TMEM14E",0.39457426806339,3722
"21","Interval_56237",311.043334866218,2.35489653675087,0.185376942399316,12.703287184866,5.66972167529995e-37,2.27099351770407e-33,"chr4",8419110,8420285,"+","intron (ACOX3, intron 1 of 17)",8784,"ACOX3","ACOX3","NM_001101667","ACOX3",0.477040816326531,1175
"22","Interval_60942",219.044048155868,3.02385774064526,0.241710523555567,12.5102444699728,6.56219561140584e-36,2.50899583569728e-32,"chr5",53881773,53883201,"+","Intergenic",69097,"MIR581","MIR581","rna24245","MIR581",0.421973407977607,1428
"23","Interval_35984",129.504059891903,3.35538422424781,0.270394242811293,12.4092295359614,2.32882949641454e-35,8.51693448221344e-32,"chr19",4229020,4229956,"+","promoter-TSS (EBI3)",170,"EBI3","EBI3","XM_006722605","EBI3",0.460743801652893,936
"24","Interval_68575",201.930183757818,2.70792444086911,0.218529707664342,12.3915620892535,2.9033228883674e-35,1.01755418647926e-31,"chr6",137870744,137871420,"+","promoter-TSS (TNFAIP3)",-331,"TNFAIP3","TNFAIP3","NM_006290","TNFAIP3",0.457902511078287,676
"25","Interval_3114",103.957430252424,4.35639643251366,0.351703015302421,12.3865768644824,3.08951929065448e-35,1.03949966053361e-31,"chr1",94526357,94528722,"+","Intergenic",14318,"F3","F3","NM_001993","F3",0.417159763313609,2365
"26","Interval_24945",180.670331325851,2.96534198265444,0.240756792049637,12.3167531740624,7.35982052403706e-35,2.38104347453607e-31,"chr14",103260185,103261214,"+","Intergenic",-71671,"LINC00605","LINC00605","rna60100","LINC00605",0.426829268292683,1029
"27","Interval_49100",609.609895753137,2.71866683355994,0.221676234617317,12.2641330418356,1.41114536624041e-34,4.39624046227083e-31,"chr22",24433801,24434985,"+","intron (SPECC1L-ADORA2A, intron 19 of 19)",6831,"ADORA2A","ADORA2A","rna82479","ADORA2A",0.579746835443038,1184
"28","Interval_81617",692.005084231697,2.27644212865088,0.185853194952743,12.2486036854503,1.70913246878479e-34,5.13441705756546e-31,"chr9",133475665,133479650,"+","intron (SLC2A6, intron 2 of 8)",1470,"SLC2A6","SLC2A6","NM_001145099","SLC2A6",0.61841445057702,3985
"29","Interval_76419",218.03995262625,2.8206940767909,0.231736568119002,12.1719851971848,4.38291338177464e-34,1.27127158313094e-30,"chr8",89825637,89826862,"+","Intergenic",-68335,"LOC101929758","LOC101929758","XM_005251123","LOC101929758",0.399673735725938,1225
"30","Interval_39843",841.676119847139,-2.01585078977358,0.166885347318971,-12.0792557414921,1.35944636312668e-33,3.81166102781335e-30,"chr2",47071476,47073288,"+","intron (TTC7A, intron 19 of 19)",82996,"C2orf61","C2orf61","NM_001163561","C2orf61",0.5857694429123,1812
"31","Interval_31801",820.657247202055,2.09534891095787,0.173607866627354,12.0694352834569,1.53181862562431e-33,4.15641689336737e-30,"chr17",36103252,36106897,"+","intron (CCL4, intron 2 of 2)",1247,"CCL4","CCL4","NM_002984","CCL4",0.363976377952756,3645
"32","Interval_42476",237.624413137783,2.4708167161385,0.207500511179835,11.9075211048377,1.08144646731825e-32,2.84268342495234e-29,"chr2",143051470,143053869,"+","Intergenic",-76726,"ARHGAP15","ARHGAP15","XM_005263714","ARHGAP15",0.454166666666667,2399
"33","Interval_76859",107.43963516788,3.24868495967908,0.273448156112509,11.8804420035746,1.49574348757923e-32,3.81255949871901e-29,"chr8",103001498,103005357,"+","Intergenic",-17593,"ATP6V1C1","ATP6V1C1","NM_001695","ATP6V1C1",0.448704663212435,3859
"34","Interval_64775",140.283223640964,3.6139309545599,0.304644970132846,11.8627625888062,1.84776200341725e-32,4.571308850513e-29,"chr6",3209215,3210063,"+","Intergenic",-13872,"RP1-40E16.9","RP1-40E16","rna27302","RP1-40E16.9",0.491166077738516,848
"35","Interval_3443",439.519656930548,1.76780594741724,0.149993524206612,11.7858818023513,4.61563965696386e-32,1.10927008498719e-28,"chr1",109931136,109934990,"+","Intergenic",22452,"CSF1","CSF1","NM_172211","CSF1",0.508690012970169,3854
"36","Interval_41811",654.670294673727,2.41339285915678,0.205288932766814,11.7560787453561,6.57160618221742e-32,1.53547403893672e-28,"chr2",113131283,113137302,"+","TTS (IL1RN)",14226,"IL1RN","IL1RN","NM_173841","IL1RN",0.481395348837209,6019
"37","Interval_2399",219.78280801312,2.61464711669727,0.222526187149691,11.7498400983181,7.07526029675253e-32,1.60847437800362e-28,"chr1",65082946,65084499,"+","Intergenic",-25224,"MIR101-1","MIR101-1","rna3174","MIR101-1",0.447232947232947,1553
"38","Interval_63940",94.3256467629683,3.41650475355194,0.291188516040029,11.7329652968947,8.63786241096815e-32,1.91203630710154e-28,"chr5",159398865,159400839,"+","Intergenic",66424,"AC008703.1","AC008703","rna26548","AC008703.1",0.436455696202532,1974
"39","Interval_17049",177.632227436849,2.65163547917504,0.2262240227507,11.721281616927,9.91603764323498e-32,2.13868591374541e-28,"chr12",26368000,26370344,"+","intron (ITPR2, intron 55 of 56)",-154395,"LOC101928554","LOC101928554","rna52367","LOC101928554",0.437138728323699,2344
"40","Interval_69389",273.611681284283,2.76983747525502,0.236713857472713,11.7012054335447,1.25655710372023e-31,2.64238251948568e-28,"chr6",159681466,159684482,"+","intron (SOD2, intron 3 of 4)",10347,"SOD2","SOD2","NM_000636","SOD2",0.405038117335101,3016
"41","Interval_73252",451.775648721849,2.14103522029379,0.183252817754796,11.683505042518,1.54778867202672e-31,3.17542058896408e-28,"chr7",130009498,130011072,"+","Intergenic",41078,"ZC3HC1","ZC3HC1","NM_001282190","ZC3HC1",0.502222222222222,1574
"42","Interval_68952",270.30623262683,2.12030891543217,0.181963889023842,11.6523609536305,2.23188328402919e-31,4.46987767705037e-28,"chr6",149031989,149033354,"+","intron (UST, intron 7 of 7)",67962,"LOC101928683","LOC101928683","rna31176","LOC101928683",0.532210834553441,1365
"43","Interval_33595",153.336132622629,3.53536525638847,0.303609865025222,11.6444347290717,2.44940305817082e-31,4.79143112181485e-28,"chr17",79038380,79040144,"+","intron (C1QTNF1, intron 1 of 3)",-11607,"C1QTNF1-AS1","C1QTNF1-AS1","rna71437","C1QTNF1-AS1",0.361490683229814,1764
"44","Interval_759",377.052177020453,2.30208071270692,0.198012780931064,11.6259198112488,3.04298000301767e-31,5.81727870349616e-28,"chr1",21323931,21325862,"+","intron (ECE1, intron 1 of 18)",-30472,"ECE1","ECE1","NM_001113348","ECE1",0.532608695652174,1931
"45","Interval_44232",243.679161403616,2.26580657156481,0.195207686936764,11.607158545446,3.79001596556082e-31,7.0843820654033e-28,"chr2",207334117,207335307,"+","Intergenic",-65364,"MIR1302-4","MIR1302-4","rna13685","MIR1302-4",0.477749790092359,1190
"46","Interval_44876",136.133387660872,3.92595959261063,0.340262703702015,11.5380250315321,8.48510293554178e-31,1.5515748552676e-27,"chr2",227813520,227814291,"+","promoter-TSS (CCL20)",63,"CCL20","CCL20","NM_004591","CCL20",0.452072538860104,771
"47","Interval_65957",1375.61256382789,1.80904780577339,0.157417060413028,11.4920695446024,1.44605536258601e-30,2.58797759199834e-27,"chr6",30741197,30744724,"+","promoter-TSS (FLOT1)",-108,"FLOT1","FLOT1","XM_005248781","FLOT1",0.606575963718821,3527
"48","Interval_68577",412.353730765468,1.9254167733052,0.170087797204092,11.3201346889975,1.04311532286592e-29,1.82795094547639e-26,"chr6",137880880,137885338,"+","exon (TNFAIP3, exon 9 of 9)",11696,"TNFAIP3","TNFAIP3","NM_006290","TNFAIP3",0.419825072886297,4458
"49","Interval_13284",144.370442537766,3.210124681481,0.283925422551231,11.3062248974967,1.22236404878369e-29,2.0983500400702e-26,"chr11",44600885,44602285,"+","intron (CD82, intron 4 of 9)",35307,"CD82","CD82","XM_006718223","CD82",0.44578313253012,1400
"50","Interval_8466",638.946337368169,1.85222156332062,0.163935503542553,11.2984772870742,1.33512923651909e-29,2.24608791459606e-26,"chr10",17238022,17240613,"+","Intergenic",11382,"VIM","VIM","XM_006717500","VIM",0.457997698504028,2591
"51","Interval_20626",194.525009564732,2.47961305807846,0.219609638701248,11.2910028573549,1.45368484649557e-29,2.39758236986224e-26,"chr13",27182852,27184672,"+","TTS (USP12-AS2)",11503,"USP12-AS2","USP12-AS2","rna56035","USP12-AS2",0.404761904761905,1820
"52","Interval_62577",178.530179287224,2.89608288782538,0.256623701561735,11.285328947407,1.55060424260702e-29,2.50825145897864e-26,"chr5",119323711,119324919,"+","intron (TNFAIP8, intron 2 of 2)",31442,"LOC102723444","LOC102723444","rna25330","LOC102723444",0.397849462365591,1208
"53","Interval_72606",346.97512561001,1.95227749141488,0.173493205351808,11.2527605185233,2.24455218778705e-29,3.56227372218316e-26,"chr7",104973505,104974765,"+","Intergenic",17030,"LINC01004","LINC01004","rna34354","LINC01004",0.443298969072165,1260
"54","Interval_15432",772.787728680875,1.70815612857979,0.15206251423541,11.2332492801965,2.79988951993494e-29,4.36134642535792e-26,"chr11",115924502,115926795,"+","Intergenic",5350,"LOC102724165","LOC102724165","rna50647","LOC102724165",0.44578313253012,2293
"55","Interval_27546",158.61822715078,2.5894196471907,0.231133582023636,11.2031303479124,3.93575851580516e-29,5.97912001270413e-26,"chr15",91940292,91941114,"+","intron (SLCO3A1, intron 2 of 10)",86392,"SLCO3A1","SLCO3A1","NM_001145044","SLCO3A1",0.397501836884644,822
"56","Interval_72135",253.946909679654,2.46807911447936,0.220322379416139,11.2021262706941,3.98063033598563e-29,5.97912001270413e-26,"chr7",91238941,91240887,"+","Intergenic",-24554,"FZD1","FZD1","NM_003505","FZD1",0.434514637904468,1946
"57","Interval_13106",246.31118772294,2.06105620881347,0.184958078277038,11.1433695030413,7.71443009165583e-29,1.13841980203444e-25,"chr11",35177704,35181486,"+","intron (CD44, intron 2 of 3)",40452,"CD44","CD44","NM_001001392","CD44",0.470932852636323,3782
"58","Interval_17433",302.839479891569,2.20685941142442,0.198270044941544,11.1305740212803,8.90601267986371e-29,1.29160216649437e-25,"chr12",45232698,45235643,"+","intron (ANO6, intron 1 of 18)",18145,"ANO6","ANO6","NM_001142679","ANO6",0.437138728323699,2945
"59","Interval_73826",194.854401723019,2.70974086537238,0.243691815242011,11.119539910199,1.00790413543253e-28,1.43694671782893e-25,"chr7",148856075,148857541,"+","intron (EZH2, intron 1 of 20)",-6288,"EZH2","EZH2","NM_001203248","EZH2",0.389229720518064,1466
"60","Interval_12172",146.082354798458,3.42128479426603,0.307847161996375,11.1135823766546,1.07748316693993e-28,1.51054160978587e-25,"chr11",2142445,2143936,"+","intron (IGF2-AS, intron 1 of 2)",-2079,"IGF2","IGF2","NM_001007139","IGF2",0.44578313253012,1491
"61","Interval_18851",398.481779408055,1.99551505421018,0.180238543070376,11.0715223293333,1.72445950642152e-28,2.37791658004339e-25,"chr12",92551367,92554544,"+","Intergenic",86234,"LOC100507616","LOC100507616","rna54377","LOC100507616",0.532587548638132,3177
"62","Interval_63691",219.413467488572,2.21157182688773,0.200284489952896,11.0421522276031,2.39233198245278e-28,3.2456613661938e-25,"chr5",151067045,151069115,"+","intron (TNIP1, intron 1 of 17)",12917,"TNIP1","TNIP1","NM_001252390","TNIP1",0.553838725253501,2070
"63","Interval_42463",184.892232553888,3.08760743199523,0.282048797099678,10.9470682511156,6.86331565777676e-28,9.16361581831575e-25,"chr2",142973543,142976893,"+","intron (KYNU, intron 8 of 13)",97592,"KYNU","KYNU","NM_001199241","KYNU",0.421366756192181,3350
"64","Interval_73285",119.195136425166,2.93547790578939,0.268630454283881,10.9275693019052,8.50973701796741e-28,1.11843207697864e-24,"chr7",130887100,130888486,"+","intron (AC058791.1, intron 2 of 3)",-10263,"MIR29B1","MIR29B1","rna34922","MIR29B1",0.520547945205479,1386
"65","Interval_58242",174.815543281145,2.47334012359572,0.228186517531194,10.8391159581004,2.2463117869591e-27,2.90690024553945e-24,"chr4",102597892,102599777,"+","intron (NFKB1, intron 15 of 23)",-20802,"LOC101929401","LOC101929401","rna22115","LOC101929401",0.408801696712619,1885
"66","Interval_13101",306.115176254294,2.15483052354978,0.199459474431026,10.8033500524184,3.31869570517398e-27,4.22957710970771e-24,"chr11",35149873,35155347,"+","intron (CD44, intron 1 of 7)",13467,"CD44","CD44","NM_001001392","CD44",0.477453580901857,5474
"67","Interval_64308",287.290856016066,1.99357800375807,0.184935729115758,10.7798423446354,4.28619748733597e-27,5.38109703951142e-24,"chr5",172868642,172871250,"+","intron (ERGIC1, intron 1 of 6)",-35294,"ERGIC1","ERGIC1","NM_001031711","ERGIC1",0.499425067075508,2608
"68","Interval_39443",286.574620817895,2.12873722637051,0.198178144105237,10.7415337648944,6.49561744603305e-27,8.03498325695692e-24,"chr2",38037288,38039757,"+","intron (RMDN2, intron 10 of 10)",-2181,"RMDN2-AS1","RMDN2-AS1","rna9799","RMDN2-AS1",0.480971659919028,2469
"69","Interval_82536",136.299254762291,3.26500653364896,0.304134783187119,10.7353933655138,6.94226760997139e-27,8.46302666685136e-24,"chrX",30874838,30876602,"+","intron (TAB3, intron 1 of 8)",13671,"TAB3","TAB3","NM_152787","TAB3",0.392067988668555,1764
"70","Interval_41561",126.919947182735,2.98523176393673,0.27843244188308,10.7215658626099,8.06266323727128e-27,9.6237110361597e-24,"chr2",106107073,106108516,"+","intron (UXS1, intron 9 of 13)",43496,"C2orf40","C2orf40","NM_032411","C2orf40",0.53185595567867,1443
"71","Interval_42460",237.960509319308,2.71595910346183,0.253333739553702,10.7208740069386,8.12320612931509e-27,9.6237110361597e-24,"chr2",142948125,142952551,"+","intron (KYNU, intron 4 of 13)",72712,"KYNU","KYNU","NM_001199241","KYNU",0.440252992997515,4426
"72","Interval_13097",110.958284065801,3.42967461188538,0.322445962868602,10.6364321679629,2.01705703082218e-26,2.35645489093899e-23,"chr11",35126189,35127710,"+","Intergenic",12107,"RP4-607I7.1","RP4-607I7","rna47713","RP4-607I7.1",0.459685863874346,1521
"73","Interval_6099",225.428167744767,2.81246909329877,0.265226971192935,10.6040086370133,2.85475406806648e-26,3.28941970459468e-23,"chr1",201403594,201404692,"+","exon (TNNI1, exon 9 of 9)",-4602,"LAD1","LAD1","NM_005558","LAD1",0.424021838034577,1098
"74","Interval_79284",554.636269884902,-1.89413559084371,0.178781384856321,-10.5947025321789,3.15341951392621e-26,3.58445787045816e-23,"chr9",67602844,67604482,"+","Intergenic",-109668,"LOC102723709","LOC102723709","rna39925","LOC102723709",0.558267236119585,1638
"75","Interval_47001",358.965896543623,1.77696994691546,0.16841222493632,10.5513121009319,5.00926062674427e-26,5.61805276824792e-23,"chr20",46557417,46559104,"+","exon (SLC13A3, exon 14 of 14)",-7686,"OCSTAMP","OCSTAMP","NM_080721","OCSTAMP",0.468601895734597,1687
"76","Interval_37522",298.046801038538,1.91651205207134,0.181916616971478,10.5351126465364,5.95119843736981e-26,6.58664548104423e-23,"chr19",43779839,43781877,"+","exon (KCNN4, exon 1 of 9)",1259,"KCNN4","KCNN4","XM_005258886","KCNN4",0.460743801652893,2038
"77","Interval_61213",274.576991419033,2.35884043969316,0.224716067259399,10.4969816731896,8.91863510541851e-26,9.74274015444517e-23,"chr5",60843350,60845001,"+","promoter-TSS (ELOVL7)",136,"ELOVL7","ELOVL7","XM_006714695","ELOVL7",0.651937046004843,1651
"78","Interval_52944",247.85988186935,2.13326682986104,0.204412534521431,10.4360861962572,1.69662139153039e-25,1.82963215831512e-22,"chr3",105358965,105359954,"+","Intergenic",-7254,"ALCAM","ALCAM","NM_001243280","ALCAM",0.402020202020202,989
"79","Interval_77680",213.071171006759,2.45983834800489,0.236028165631088,10.4218000484299,1.97185363450882e-25,2.09952491730012e-22,"chr8",130061932,130062840,"+","intron (ASAP1, intron 26 of 28)",22382,"ASAP1-IT2","ASAP1-IT2","rna38232","ASAP1-IT2",0.43014301430143,908
"80","Interval_66008",1154.3610661707,3.68832364025949,0.354118776346125,10.4154986592815,2.10690522151516e-25,2.21527915884685e-22,"chr6",31575014,31581681,"+","TTS (TNF)",2780,"TNF","TNF","NM_000594","TNF",0.545590881823635,6667
"81","Interval_13104",254.463957530689,2.04769422642432,0.196796096174125,10.4051567395551,2.3486925530519e-25,2.41319501001864e-22,"chr11",35165542,35167528,"+","intron (CD44, intron 1 of 7)",27392,"CD44","CD44","NM_001001392","CD44",0.470932852636323,1986
"82","Interval_13102",124.400235833619,2.7216599353431,0.261572270344466,10.4050017678056,2.35251727779265e-25,2.41319501001864e-22,"chr11",35158267,35159410,"+","intron (CD44, intron 1 of 7)",19695,"CD44","CD44","NM_001001392","CD44",0.473802395209581,1143
"83","Interval_33703",208.90090609338,2.43753818365081,0.234309175106765,10.403084653173,2.40034550979071e-25,2.43259111513308e-22,"chr17",81422680,81423799,"+","intron (BAHCC1, intron 1 of 26)",-22465,"MIR4740","MIR4740","rna71612","MIR4740",0.361490683229814,1119
"84","Interval_21528",166.73666316046,2.5844644589152,0.249005938336263,10.3791278078882,3.08581399193233e-25,3.09003861823081e-22,"chr13",51818825,51819918,"+","intron (LINC00282, intron 2 of 2)",-13848,"DHRS12","DHRS12","XM_005266526","DHRS12",0.404761904761905,1093
"85","Interval_71015",254.96365206673,2.56443037426294,0.247176073699419,10.3749134610069,3.22504450454607e-25,3.19146609999873e-22,"chr7",41680105,41683842,"+","Intergenic",-11975,"INHBA-AS1","INHBA-AS1","rna32649","INHBA-AS1",0.396736222578919,3737
"86","Interval_42462",138.967165250983,3.24351819151135,0.312824355036093,10.3684963759843,3.44909049178541e-25,3.37349124088988e-22,"chr2",142968459,142971799,"+","intron (KYNU, intron 8 of 13)",92503,"KYNU","KYNU","NM_001199241","KYNU",0.365758754863813,3340
"87","Interval_71016",774.483353846032,1.83014940373938,0.176821673124173,10.3502549851689,4.17372726662827e-25,4.03532263255675e-22,"chr7",41685735,41695043,"+","exon (INHBA, exon 3 of 3)",-3559,"INHBA-AS1","INHBA-AS1","rna32649","INHBA-AS1",0.41078526157482,9308
"88","Interval_79685",133.175611160756,2.40943430749395,0.23294131352896,10.3435250320867,4.47757839166311e-25,4.25042874897814e-22,"chr9",79664373,79667425,"+","intron (TLE4, intron 10 of 20)",94126,"TLE4","TLE4","NM_001282749","TLE4",0.405830330822142,3052
"89","Interval_55458",178.090329175426,2.22258261097137,0.214885443455431,10.3431045641412,4.49727347867865e-25,4.25042874897814e-22,"chr3",187986068,187987428,"+","Intergenic",167340,"LPP-AS2","LPP-AS2","rna19727","LPP-AS2",0.47391623806025,1360
"90","Interval_3115",373.273684392341,1.80163514045115,0.176630157989112,10.2000426255759,1.9818550290961e-24,1.85226373080465e-21,"chr1",94541054,94543213,"+","promoter-TSS (F3)",-276,"F3","F3","NM_001993","F3",0.578703703703704,2159
"91","Interval_70357",277.789707407327,3.10306280178647,0.305154975674431,10.1688094546986,2.73227746781049e-24,2.52555515609758e-21,"chr7",22729718,22733299,"+","exon (IL6, exon 5 of 5)",4345,"IL6","IL6","NM_000600","IL6",0.389168062534897,3581
"92","Interval_57790",94.5996046023194,3.40110209205012,0.335664687446741,10.1324393635829,3.96629051818453e-24,3.62635355366404e-21,"chr4",83180079,83180980,"+","Intergenic",-65771,"PLAC8","PLAC8","NM_001130715","PLAC8",0.430155210643016,901
"93","Interval_31806",171.443769608037,3.1477694479888,0.310825642733225,10.1271227827572,4.1879115036223e-24,3.76082989468574e-21,"chr17",36153560,36154645,"+","Intergenic",-5040,"LOC101927369","LOC101927369","rna68701","LOC101927369",0.352708058124174,1085
"94","Interval_77729",85.2884797439092,3.6460156272567,0.360045320035238,10.1265463661626,4.2126642985902e-24,3.76082989468574e-21,"chr8",130446609,130447125,"+","Intergenic",-44963,"ASAP1","ASAP1","XM_005250925","ASAP1",0.479690522243714,516
"95","Interval_7599",289.823730260442,2.23110197940197,0.220339631900006,10.1257407038534,4.24750448784575e-24,3.76082989468574e-21,"chr1",239914590,239915366,"+","exon (CHRM3, exon 6 of 6)",-15106,"CHRM3-AS1","CHRM3-AS1","rna8612","CHRM3-AS1",0.406692406692407,776
"96","Interval_3361",267.726670363654,-1.88109509086929,0.185860998612503,-10.1209780691599,4.45936861879969e-24,3.907289493441e-21,"chr1",108646427,108647452,"+","Intergenic",14164,"HENMT1","HENMT1","NM_144584","HENMT1",0.498050682261209,1025
"97","Interval_70280",136.501172415175,3.3534157436673,0.332385223310216,10.0889435164136,6.18313867523172e-24,5.36180113058883e-21,"chr7",20435250,20435973,"+","Intergenic",-103849,"LOC101927811","LOC101927811","rna32153","LOC101927811",0.374309392265193,723
"98","Interval_58230",162.793767380949,3.14067183247708,0.311333644341338,10.0878009478273,6.25551708792156e-24,5.36921244745431e-21,"chr4",102521669,102522533,"+","intron (NFKB1, intron 1 of 23)",11171,"NFKB1","NFKB1","XM_005263029","NFKB1",0.386127167630058,864
"99","Interval_51120",145.60192288643,2.6163532998865,0.259479318418678,10.0830899195786,6.56291572940652e-24,5.57615814726292e-21,"chr3",31704157,31705237,"+","intron (OSBPL10-AS1, intron 1 of 4)",484,"OSBPL10-AS1","OSBPL10-AS1","rna15688","OSBPL10-AS1",0.499537465309898,1080
"100","Interval_59304",245.041694628,1.97636365764049,0.196140224680256,10.0762791562125,7.03394928040993e-24,5.91660643721682e-21,"chr4",153676494,153677881,"+","Intergenic",-7065,"TLR2","TLR2","XM_005263195","TLR2",0.40850144092219,1387
"101","Interval_65536",192.875739474294,2.33796405425764,0.232384893177335,10.060740275718,8.23765702168752e-24,6.86050020177471e-21,"chr6",18405307,18406456,"+","intron (RNF144B, intron 2 of 6)",18533,"RNF144B","RNF144B","NM_182757","RNF144B",0.425217391304348,1149
"102","Interval_72633",146.854695060241,2.68870641977904,0.26790878919974,10.0359022479642,1.05985966687822e-23,8.74020547837861e-21,"chr7",105673726,105674901,"+","intron (ATXN7L1, intron 3 of 10)",-92784,"EFCAB10","EFCAB10","rna34374","EFCAB10",0.486394557823129,1175
"103","Interval_40002",204.414634248283,1.93195509919327,0.192622532842235,10.0297461085491,1.12806293719938e-23,9.21233145267239e-21,"chr2",55165058,55166158,"+","Intergenic",-52992,"RTN4","RTN4","XM_005264434","RTN4",0.501362397820164,1100
