"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"63","Interval_44557",365.63919600679,1.47566958378028,0.171666410621339,8.59614631912648,8.24376803480469e-18,1.1006738861073e-14,"chr2",218331792,218333710,"+","intron (PNKD, intron 1 of 8)",-9207,"MIR6810","MIR6810","rna13976","MIR6810",0.542470036477332,1918
"64","Interval_52470",174.716882819147,1.9576519375441,0.227809224070025,8.59338310613072,8.44453952623272e-18,1.10986319101416e-14,"chr3",71172833,71174472,"+","intron (FOXP1, intron 6 of 21)",319907,"FOXP1","FOXP1","NM_032682","FOXP1",0.409146341463415,1639
"65","Interval_31810",710.631465803171,-1.30089246064129,0.151570557798103,-8.58275168700057,9.26301695005547e-18,1.19870564731372e-14,"chr17",36193954,36197587,"+","intron (CCL3L3, intron 2 of 2)",978,"CCL3L3","CCL3L3","NM_001001437","CCL3L3",0.361111111111111,3633
"66","Interval_1329",98.5385921765115,-2.90942868229937,0.34023070855789,-8.55134063186519,1.21666979830504e-17,1.550608789158e-14,"chr1",33024530,33025586,"+","intron (AK2, intron 1 of 6)",11853,"AK2","AK2","NM_013411","AK2",0.428571428571429,1056
"67","Interval_13709",76.9759603255385,3.55016476705849,0.416020037086759,8.53363888893196,1.41815021852148e-17,1.78041351687961e-14,"chr11",61403546,61404308,"+","TTS (CPSF7)",11139,"TMEM216","TMEM216","NM_001173990","TMEM216",0.459685863874346,762
"68","Interval_72753",85.1407838763309,2.46454623629188,0.289082812361866,8.52539871241751,1.52284345335081e-17,1.88373495703828e-14,"chr7",107917402,107918508,"+","exon (DLD, exon 12 of 14)",26814,"DLD","DLD","NM_000108","DLD",0.383920505871725,1106
"69","Interval_71019",259.166184763069,-1.59046340472171,0.186688954208161,-8.51932248197352,1.60489394878778e-17,1.95645876090267e-14,"chr7",41701005,41703316,"+","intron (INHBA, intron 1 of 2)",948,"INHBA","INHBA","NM_002192","INHBA",0.416089965397924,2311
"70","Interval_48189",273.603364346367,1.64112866175105,0.193569159214615,8.47825484395213,2.28596821191933e-17,2.74691737350849e-14,"chr21",34200297,34203274,"+","Intergenic",21108,"LINC00310","LINC00310","rna81330","LINC00310",0.508059100067159,2977
"71","Interval_76606",66.3651781793041,-3.05617201289541,0.361026777887667,-8.46522252664131,2.55664083006461e-17,3.02889920311106e-14,"chr8",96672637,96673836,"+","intron (CPQ, intron 1 of 8)",28009,"CPQ","CPQ","NM_016134","CPQ",0.448333333333333,1199
"72","Interval_61582",341.568063496346,-1.48921590226504,0.176097950748544,-8.45674748590084,2.74938394560168e-17,3.2120059803373e-14,"chr5",75052344,75054292,"+","Intergenic",-22419,"GCNT4","GCNT4","NM_016591","GCNT4",0.678809645972293,1948
"73","Interval_23836",178.53168056959,-2.09740723494939,0.248247281301036,-8.44886285947265,2.94153751748916e-17,3.38941682580274e-14,"chr14",70706975,70707941,"+","Intergenic",65671,"TTC9","TTC9","NM_015351","TTC9",0.402730375426621,966
"74","Interval_73535",63.2894502796195,-3.03746843981226,0.359606510395317,-8.44664474086735,2.99794246522266e-17,3.40772879002979e-14,"chr7",139085074,139087119,"+","intron (ZC3HAV1, intron 2 of 12)",23624,"ZC3HAV1","ZC3HAV1","XM_005250501","ZC3HAV1",0.444770283479961,2045
"75","Interval_52062",69.1524328533815,2.84470213220011,0.338779621164991,8.39691042341267,4.58379454324884e-17,5.14087837340502e-14,"chr3",55597600,55598621,"+","intron (ERC2, intron 18 of 18)",61359,"ERC2-IT1","ERC2-IT1","rna17072","ERC2-IT1",0.407045009784736,1021
"76","Interval_71025",469.471985680117,-1.23726745056524,0.148165113553293,-8.35059901007133,6.79176320095096e-17,7.51696265326303e-14,"chr7",41777826,41780607,"+","exon (INHBA-AS1, exon 4 of 4)",-76108,"INHBA","INHBA","NM_002192","INHBA",0.45255212077642,2781
"77","Interval_33173",80.7472187920931,2.64717275819523,0.317651428883972,8.33357736653579,7.84355571032012e-17,8.56832063082567e-14,"chr17",72710385,72712219,"+","intron (SLC39A11, intron 6 of 8)",-70830,"LINC00511","LINC00511","rna70894","LINC00511",0.352708058124174,1834
"78","Interval_27153",141.21275469399,-2.40021180895454,0.288151510481501,-8.32968671565798,8.10565636527708e-17,8.74111904058054e-14,"chr15",81286278,81287243,"+","intron (IL16, intron 10 of 17)",37381,"STARD5","STARD5","NM_181900","STARD5",0.395131086142322,965
"79","Interval_16740",160.135565210606,-1.91180027882067,0.231074343876788,-8.2735289723037,1.30051181369871e-16,1.38471583809199e-13,"chr12",13205986,13206804,"+","intron (EMP1, intron 1 of 4)",9727,"EMP1","EMP1","NM_001423","EMP1",0.437138728323699,818
"80","Interval_43395",175.420318567924,1.95927123666693,0.236889242114161,8.27083247504639,1.33026860008215e-16,1.39869429119888e-13,"chr2",175372866,175373989,"+","Intergenic",-191665,"ATP5G3","ATP5G3","NM_001190329","ATP5G3",0.409252669039146,1123
"81","Interval_2871",65.1315879882328,2.77907491142535,0.337182672113725,8.24204545863503,1.69291218211321e-16,1.75801615059818e-13,"chr1",87392115,87393469,"+","Intergenic",-21137,"RP4-544H6.2","RP4-544H6","rna3637","RP4-544H6.2",0.407380073800738,1354
"82","Interval_43180",530.292719613446,1.28465732835945,0.155931380655288,8.23860677023949,1.74227542023924e-16,1.78721337772468e-13,"chr2",169478084,169480028,"+","promoter-TSS (BBS5)",-440,"BBS5","BBS5","NM_152384","BBS5",0.540359897172237,1944
"83","Interval_60532",85.4611025427912,2.39215011079545,0.29143364422934,8.20821534562764,2.24500303999473e-16,2.24855888816606e-13,"chr5",34734775,34736834,"+","intron (RAI14, intron 4 of 19)",50098,"RAI14","RAI14","NM_001145523","RAI14",0.4,2059
"84","Interval_13640",113.954354089915,2.27114083100422,0.276706049062905,8.20777441872228,2.25326039662088e-16,2.24855888816606e-13,"chr11",60285243,60285963,"+","intron (MS4A4A, intron 2 of 7)",5062,"MS4A4A","MS4A4A","NM_148975","MS4A4A",0.497348886532344,720
"85","Interval_78635",274.945823364382,1.62422797222491,0.197927018470777,8.20619632819218,2.28305979341275e-16,2.24855888816606e-13,"chr9",20988846,20991401,"+","exon (FOCAD, exon 44 of 46)",41336,"PTPLAD2","PTPLAD2","NM_001010915","PTPLAD2",0.413928012519562,2555
"86","Interval_77339",408.406634396471,1.41022848306015,0.171866674520258,8.20536318048046,2.29894863439673e-16,2.24855888816606e-13,"chr8",122658629,122660134,"+","Intergenic",-121275,"ZHX2","ZHX2","NM_014943","ZHX2",0.453519256308101,1505
"87","Interval_71815",106.436369838557,2.46018839296202,0.301402599462808,8.16246574298574,3.28253692993216e-16,3.12940618072369e-13,"chr7",76570123,76570995,"+","intron (LOC100133091, intron 2 of 2)",21218,"LOC100133091","LOC100133091","rna33456","LOC100133091",0.394043528064147,872
"88","Interval_4273",807.060221413248,-1.37861487462687,0.168905997250792,-8.16202442225837,3.29455564325259e-16,3.12940618072369e-13,"chr1",146376235,146378189,"+","Intergenic",7111,"TRNAN-GUU-5","TRNAN-GUU-5","rna4743","TRNAN-GUU",0.540153452685422,1954
"89","Interval_32560",229.041787078316,1.55280572087944,0.190261761035568,8.16141778793454,3.31114723990262e-16,3.12940618072369e-13,"chr17",55692367,55694097,"+","Intergenic",29632,"TMEM100","TMEM100","NM_001099640","TMEM100",0.429386590584879,1730
"90","Interval_29129",430.893362596701,1.50894759985034,0.184999468890786,8.15649692887035,3.44881273906084e-16,3.21290815785194e-13,"chr16",48536121,48537763,"+","Intergenic",33261,"N4BP1","N4BP1","XM_005256262","N4BP1",0.555266579973992,1642
"91","Interval_59154",476.037899406095,1.32885727905035,0.162938978278694,8.15555180895666,3.47589184288803e-16,3.21290815785194e-13,"chr4",148007177,148008519,"+","intron (ARHGAP10, intron 16 of 20)",-212922,"LOC102724672","LOC102724672","rna22835","LOC102724672",0.436336559940432,1342
"92","Interval_37522",298.046801038538,-1.56337420386998,0.191760842236966,-8.15272912672164,3.55801960194066e-16,3.25307411757868e-13,"chr19",43779839,43781877,"+","exon (KCNN4, exon 1 of 9)",1259,"KCNN4","KCNN4","XM_005258886","KCNN4",0.460743801652893,2038
"93","Interval_77289",241.502726153076,1.71550424593064,0.210608187558507,8.14547746608413,3.77788195328959e-16,3.41695204839736e-13,"chr8",120784885,120786692,"+","intron (SNTB1, intron 2 of 5)",24535,"RP11-713M15.1","RP11-713M15","rna38071","RP11-713M15.1",0.52820796460177,1807
"94","Interval_41702",242.381137434394,-1.60567998398878,0.197492098420308,-8.13035051443693,4.28050873463014e-16,3.83037225758952e-13,"chr2",111479286,111481053,"+","intron (MIR4435-1HG, intron 1 of 1)",14946,"MIR4435-1HG","MIR4435-1HG","rna11633","MIR4435-1HG",0.483031674208145,1767
"95","Interval_75733",49.8974643296797,3.50151437553116,0.431325313008554,8.11803589988171,4.73788661958472e-16,4.19502455796178e-13,"chr8",58220903,58222079,"+","Intergenic",50610,"LOC101929528","LOC101929528","rna37067","LOC101929528",0.402718776550552,1176
"96","Interval_53412",83.4879548588239,-2.66875643952265,0.329865331400167,-8.09044232746338,5.94484437064541e-16,5.20886025246707e-13,"chr3",122123547,122124526,"+","Intergenic",46268,"CD86","CD86","NM_176892","CD86",0.435714285714286,979
"97","Interval_22555",123.31361827139,2.50956350727488,0.310672072057865,8.07785357290647,6.59166881129267e-16,5.71606414496787e-13,"chr14",21087369,21088002,"+","intron (ARHGEF40, intron 21 of 23)",-12879,"TMEM253","TMEM253","XM_006720233","TMEM253",0.440874035989717,633
"98","Interval_5045",125.098910083224,2.19930489888384,0.27254007542632,8.06965689520554,7.04959908557886e-16,6.00196609623003e-13,"chr1",162003083,162004534,"+","intron (OLFML2B, intron 4 of 7)",20574,"OLFML2B","OLFML2B","XM_005245076","OLFML2B",0.519972451790634,1451
"99","Interval_410",808.554526618932,-1.47669186619334,0.182998821419766,-8.06940642970633,7.06407470162008e-16,6.00196609623003e-13,"chr1",11907792,11910969,"+","Intergenic",1226,"RNU5E-1","RNU5E-1","rna707","RNU5E-1",0.491818753933291,3177
"100","Interval_70356",341.695387493996,-1.49341267887635,0.185367708097964,-8.05648780038376,7.85178275057396e-16,6.60452706064529e-13,"chr7",22726493,22728997,"+","intron (IL6, intron 1 of 2)",582,"IL6","IL6","NM_000600","IL6",0.472654690618762,2504
"101","Interval_11290",539.494736649675,1.25856273533342,0.156356376355821,8.04932145823906,8.32543132289595e-16,6.93360055173656e-13,"chr10",110076564,110078470,"+","intron (ADD3, intron 1 of 14)",-69136,"ADD3-AS1","ADD3-AS1","rna45657","ADD3-AS1",0.543169398907104,1906
"102","Interval_7817",245.561588534038,-1.5908873057029,0.198264493906079,-8.02406560226828,1.02301624295124e-15,8.43637365449443e-13,"chr1",247407074,247408463,"+","Intergenic",-10290,"NLRP3","NLRP3","NM_001243133","NLRP3",0.456834532374101,1389
