geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
hsa05167	Kaposi sarcoma-associated herpesvirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05167+10000+1234+131450+1385+1499+207+2782+29110+3383+3456+3717+4609+4772+4773+4792+5603+5604+6714+842+8772+9261	170	21	9.686930594666226	2.1678693570451433	6.014316001419218e-4	0.017168138404051222	10000;1234;131450;1385;1499;207;2782;29110;3383;3456;3717;4609;4772;4773;4792;5603;5604;6714;842;8772;9261	MYC;NFKBIA;NFATC1;TBK1;AKT3;IFNB1;SRC;ICAM1;AKT1;JAK2;MAPK13;GNB1;CD200R1;CTNNB1;NFATC2;CCR5;FADD;MAP2K1;MAPKAPK2;CASP9;CREB1
hsa05166	Human T-cell leukemia virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05166+10000+1385+1499+1958+207+2114+331+3383+3554+4602+4609+4772+4773+4791+4792+5901+64784+6776+7048+7416+7471+7473+7480+80326+8061+8829	233	26	13.27679310916018	1.9583042219782414	6.895778215316728e-4	0.018043952996745438	10000;1385;1499;1958;207;2114;331;3383;3554;4602;4609;4772;4773;4791;4792;5901;64784;6776;7048;7416;7471;7473;7480;80326;8061;8829	MYC;NFKBIA;WNT1;XIAP;NFATC1;NFKB2;STAT5A;AKT3;TGFBR2;NRP1;ICAM1;AKT1;EGR1;FOSL1;RAN;MYB;CTNNB1;ETS2;WNT3;NFATC2;IL1R1;WNT10B;CRTC3;VDAC1;WNT10A;CREB1
hsa05170	Human immunodeficiency virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05170+10000+1234+207+2782+29110+3456+3984+4772+4773+4792+5603+5604+5606+5829+5880+5881+596+6892+842+8454+8737+8772	186	22	10.59864170945834	2.0757376844211053	8.151238840563568e-4	0.018747287698960516	10000;1234;207;2782;29110;3456;3984;4772;4773;4792;5603;5604;5606;5829;5880;5881;596;6892;842;8454;8737;8772	NFKBIA;RAC2;MAP2K3;NFATC1;TBK1;AKT3;PXN;IFNB1;AKT1;MAPK13;GNB1;RAC3;NFATC2;CCR5;FADD;LIMK1;MAP2K1;BCL2;RIPK1;TAPBP;CASP9;CUL1
hsa04064	NF-kappa B signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04064+10892+331+3383+3554+4616+4791+4792+596+597+7128+7706+8737+8740	84	13	4.786483352658605	2.715981450719823	8.358663305269021e-4	0.018747287698960516	10892;331;3383;3554;4616;4791;4792;596;597;7128;7706;8737;8740	NFKBIA;GADD45B;TNFSF14;XIAP;NFKB2;TNFAIP3;MALT1;BCL2A1;ICAM1;TRIM25;BCL2;RIPK1;IL1R1
hsa04210	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04210+10000+10912+1508+207+331+4000+4170+4616+4792+5366+5604+596+597+824+842+8737+8772	130	17	7.4076528076859365	2.2949239713774596	0.0010412730260769276	0.02163562391935299	10000;10912;1508;207;331;4000;4170;4616;4792;5366;5604;596;597;824;842;8737;8772	CAPN2;NFKBIA;GADD45B;PMAIP1;XIAP;BCL2A1;AKT3;CTSB;MCL1;AKT1;GADD45G;LMNA;FADD;MAP2K1;BCL2;RIPK1;CASP9
hsa04510	Focal adhesion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04510+10000+10398+1277+1499+207+2321+331+3655+3678+5604+5829+5880+5881+5908+596+6696+6714+7408+824+87+93408	178	21	10.142786152062282	2.0704370263914296	0.0011024521742345472	0.02163562391935299	10000;10398;1277;1499;207;2321;331;3655;3678;5604;5829;5880;5881;5908;596;6696;6714;7408;824;87;93408	FLT1;CAPN2;ACTN1;RAC2;XIAP;VASP;AKT3;PXN;SPP1;SRC;ITGA5;AKT1;RAP1B;RAC3;MYL10;CTNNB1;MAP2K1;ITGA6;BCL2;COL1A1;MYL9
hsa04218	Cellular senescence	http://www.kegg.jp/kegg-bin/show_pathway?hsa04218+10000+10912+207+4609+4616+4772+4773+5054+5603+5604+5606+678+7048+7416+824+83593+8878+9261	146	18	8.319363922478052	2.1636269512583626	0.0014936738409068173	0.027589034473220034	10000;10912;207;4609;4616;4772;4773;5054;5603;5604;5606;678;7048;7416;824;83593;8878;9261	CAPN2;MYC;GADD45B;SERPINE1;MAP2K3;NFATC1;AKT3;TGFBR2;AKT1;MAPK13;GADD45G;NFATC2;RASSF5;MAP2K1;ZFP36L2;MAPKAPK2;SQSTM1;VDAC1
hsa04917	Prolactin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04917+10000+207+3659+3717+5603+5604+6714+6776+8651+9021	61	10	3.4758986251449397	2.8769538696149444	0.002108061590508914	0.03677396330109994	10000;207;3659;3717;5603;5604;6714;6776;8651;9021	STAT5A;AKT3;SRC;SOCS1;AKT1;JAK2;MAPK13;SOCS3;MAP2K1;IRF1
hsa04024	cAMP signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04024+10000+10398+1385+153+154+207+2696+4772+4792+481+483+486+488+5141+5604+5880+5881+5908+64411+6752	176	20	10.028822262713268	1.994252114164905	0.002270793536243043	0.03699288274408292	10000;10398;1385;153;154;207;2696;4772;4792;481;483;486;488;5141;5604;5880;5881;5908;64411;6752	NFKBIA;RAC2;GIPR;NFATC1;FXYD2;AKT3;ATP1B1;AKT1;RAP1B;ARAP3;RAC3;ATP2A2;PDE4A;MAP2K1;SSTR2;ADRB2;MYL9;ADRB1;ATP1B3;CREB1
hsa05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05145+10000+10105+1234+207+331+3587+3655+3717+4792+5603+5606+596+842+8651	105	14	5.983104190823257	2.339922480620155	0.0023562345696868103	0.03699288274408292	10000;10105;1234;207;331;3587;3655;3717;4792;5603;5606;596;842;8651	NFKBIA;MAP2K3;XIAP;AKT3;SOCS1;AKT1;JAK2;MAPK13;IL10RA;CCR5;ITGA6;BCL2;PPIF;CASP9
hsa04217	Necroptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04217+2495+331+3320+3456+3717+51652+596+6776+6778+7128+7416+824+834+8737+8772+8878+9555	141	17	8.034454199105516	2.1158873494969486	0.0025524880618597034	0.03785473565478141	2495;331;3320;3456;3717;51652;596;6776;6778;7128;7416;824;834;8737;8772;8878;9555	CAPN2;XIAP;TNFAIP3;FTH1;STAT5A;IFNB1;JAK2;HSP90AA1;CHMP3;FADD;STAT6;BCL2;RIPK1;CASP1;H2AFY;SQSTM1;VDAC1
hsa05222	Small cell lung cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05222+10000+10912+207+331+3655+4609+4616+4792+596+7709+842+9618	84	12	4.786483352658605	2.507059800664452	0.002652242625494239	0.03785473565478141	10000;10912;207;331;3655;4609;4616;4792;596;7709;842;9618	MYC;NFKBIA;GADD45B;XIAP;AKT3;TRAF4;AKT1;GADD45G;ZBTB17;ITGA6;BCL2;CASP9
hsa05221	Acute myeloid leukemia	http://www.kegg.jp/kegg-bin/show_pathway?hsa05221+10000+1050+1053+1848+207+4609+5292+5604+597+6776	65	10	3.7038264038429682	2.6999105545617175	0.003418240991649557	0.04666642049469395	10000;1050;1053;1848;207;4609;5292;5604;597;6776	MYC;PIM1;DUSP6;BCL2A1;STAT5A;AKT3;AKT1;CEBPE;MAP2K1;CEBPA
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+10000+1385+207+29110+3456+4609+4772+4773+4792+5604+596+6714+6776+6778+842+8772	134	16	7.635580586383965	2.0954529677195417	0.0037292009195595277	0.048003045467879674	10000;1385;207;29110;3456;4609;4772;4773;4792;5604;596;6714;6776;6778;842;8772	MYC;NFKBIA;NFATC1;TBK1;STAT5A;AKT3;IFNB1;SRC;AKT1;NFATC2;FADD;STAT6;MAP2K1;BCL2;CASP9;CREB1
hsa05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05169+10000+10912+207+29110+3383+3456+4609+4616+4791+4792+5603+5606+5717+596+6892+7128+842+8737+8772+9612	184	20	10.484677820109326	1.9075455005055613	0.003824022640192326	0.048003045467879674	10000;10912;207;29110;3383;3456;4609;4616;4791;4792;5603;5606;5717;596;6892;7128;842;8737;8772;9612	MYC;NFKBIA;GADD45B;MAP2K3;NFKB2;TNFAIP3;TBK1;AKT3;IFNB1;ICAM1;PSMD11;AKT1;MAPK13;GADD45G;NCOR2;FADD;BCL2;RIPK1;TAPBP;CASP9
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+10000+10892+207+3659+4772+4773+4791+4792+5580+5603+6714+834+9261	100	13	5.698194467450721	2.2814244186046513	0.004168670979162292	0.048003045467879674	10000;10892;207;3659;4772;4773;4791;4792;5580;5603;6714;834;9261	NFKBIA;PRKCD;NFATC1;NFKB2;MALT1;AKT3;SRC;AKT1;MAPK13;NFATC2;MAPKAPK2;CASP1;IRF1
hsa04670	Leukocyte transendothelial migration	http://www.kegg.jp/kegg-bin/show_pathway?hsa04670+10398+1499+3383+4267+4688+5603+5829+5880+5908+7408+83593+87+93408	100	13	5.698194467450721	2.2814244186046513	0.004168670979162292	0.048003045467879674	10398;1499;3383;4267;4688;5603;5829;5880;5908;7408;83593;87;93408	ACTN1;RAC2;VASP;NCF2;PXN;ICAM1;RAP1B;CD99;MAPK13;MYL10;CTNNB1;RASSF5;MYL9
hsa04662	B cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04662+10000+10892+207+4772+4773+4792+5604+5880+5881+973	67	10	3.8177902931919827	2.619316209649427	0.004280526347454239	0.048003045467879674	10000;10892;207;4772;4773;4792;5604;5880;5881;973	NFKBIA;RAC2;NFATC1;MALT1;AKT3;AKT1;RAC3;NFATC2;CD79A;MAP2K1
