userId	geneSymbol	geneName	entrezgene	gLink
NQO1	NQO1	NAD(P)H quinone dehydrogenase 1	1728	https://www.ncbi.nlm.nih.gov/gene/?term=1728
TTC30A	TTC30A	tetratricopeptide repeat domain 30A	92104	https://www.ncbi.nlm.nih.gov/gene/?term=92104
FSBP	FSBP	fibrinogen silencer binding protein	100861412	https://www.ncbi.nlm.nih.gov/gene/?term=100861412
GOLGB1	GOLGB1	golgin B1	2804	https://www.ncbi.nlm.nih.gov/gene/?term=2804
SNX25	SNX25	sorting nexin 25	83891	https://www.ncbi.nlm.nih.gov/gene/?term=83891
TMEM14C	TMEM14C	transmembrane protein 14C	51522	https://www.ncbi.nlm.nih.gov/gene/?term=51522
MIR3163	MIR3163	microRNA 3163	100423029	https://www.ncbi.nlm.nih.gov/gene/?term=100423029
ABCA13	ABCA13	ATP binding cassette subfamily A member 13	154664	https://www.ncbi.nlm.nih.gov/gene/?term=154664
SLC35B4	SLC35B4	solute carrier family 35 member B4	84912	https://www.ncbi.nlm.nih.gov/gene/?term=84912
FCGR3B	FCGR3B	Fc fragment of IgG receptor IIIb	2215	https://www.ncbi.nlm.nih.gov/gene/?term=2215
FLJ31356	FLJ31356	uncharacterized protein FLJ31356	403150	https://www.ncbi.nlm.nih.gov/gene/?term=403150
HIST1H2AK	HIST1H2AK	histone cluster 1 H2A family member k	8330	https://www.ncbi.nlm.nih.gov/gene/?term=8330
ALDH2	ALDH2	aldehyde dehydrogenase 2 family member	217	https://www.ncbi.nlm.nih.gov/gene/?term=217
S100A9	S100A9	S100 calcium binding protein A9	6280	https://www.ncbi.nlm.nih.gov/gene/?term=6280
EIF4EBP3	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	8637	https://www.ncbi.nlm.nih.gov/gene/?term=8637
LOC100507156	LOC100507156	uncharacterized LOC100507156	100507156	https://www.ncbi.nlm.nih.gov/gene/?term=100507156
LOC101927999	LOC101927999	NA	101927999	https://www.ncbi.nlm.nih.gov/gene/?term=101927999
MLKL	MLKL	mixed lineage kinase domain like pseudokinase	197259	https://www.ncbi.nlm.nih.gov/gene/?term=197259
LOC100506100	LOC100506100	uncharacterized LOC100506100	100506100	https://www.ncbi.nlm.nih.gov/gene/?term=100506100
SDS	SDS	serine dehydratase	10993	https://www.ncbi.nlm.nih.gov/gene/?term=10993
LOC101928021	LOC101928021	uncharacterized LOC101928021	101928021	https://www.ncbi.nlm.nih.gov/gene/?term=101928021
NIM1K	NIM1K	NIM1 serine/threonine protein kinase	167359	https://www.ncbi.nlm.nih.gov/gene/?term=167359
PAIP2B	PAIP2B	poly(A) binding protein interacting protein 2B	400961	https://www.ncbi.nlm.nih.gov/gene/?term=400961
TMEM86A	TMEM86A	transmembrane protein 86A	144110	https://www.ncbi.nlm.nih.gov/gene/?term=144110
RXRA	RXRA	retinoid X receptor alpha	6256	https://www.ncbi.nlm.nih.gov/gene/?term=6256
LOC101927942	LOC101927942	uncharacterized LOC101927942	101927942	https://www.ncbi.nlm.nih.gov/gene/?term=101927942
TMEM33	TMEM33	transmembrane protein 33	55161	https://www.ncbi.nlm.nih.gov/gene/?term=55161
FAM151A	FAM151A	family with sequence similarity 151 member A	338094	https://www.ncbi.nlm.nih.gov/gene/?term=338094
LNPEP	LNPEP	leucyl and cystinyl aminopeptidase	4012	https://www.ncbi.nlm.nih.gov/gene/?term=4012
BCL3	BCL3	BCL3, transcription coactivator	602	https://www.ncbi.nlm.nih.gov/gene/?term=602
HIST1H1C	HIST1H1C	histone cluster 1 H1 family member c	3006	https://www.ncbi.nlm.nih.gov/gene/?term=3006
DYSF	DYSF	dysferlin	8291	https://www.ncbi.nlm.nih.gov/gene/?term=8291
PROSER2	PROSER2	proline and serine rich 2	254427	https://www.ncbi.nlm.nih.gov/gene/?term=254427
LOC154761	LOC154761	family with sequence similarity 115, member C pseudogene	154761	https://www.ncbi.nlm.nih.gov/gene/?term=154761
CASS4	CASS4	Cas scaffold protein family member 4	57091	https://www.ncbi.nlm.nih.gov/gene/?term=57091
IFITM10	IFITM10	interferon induced transmembrane protein 10	402778	https://www.ncbi.nlm.nih.gov/gene/?term=402778
LINC00384	LINC00384	long intergenic non-protein coding RNA 384	102157400	https://www.ncbi.nlm.nih.gov/gene/?term=102157400
ARHGAP25	ARHGAP25	Rho GTPase activating protein 25	9938	https://www.ncbi.nlm.nih.gov/gene/?term=9938
PPOX	PPOX	protoporphyrinogen oxidase	5498	https://www.ncbi.nlm.nih.gov/gene/?term=5498
SLC30A1	SLC30A1	solute carrier family 30 member 1	7779	https://www.ncbi.nlm.nih.gov/gene/?term=7779
GAB2	GAB2	GRB2 associated binding protein 2	9846	https://www.ncbi.nlm.nih.gov/gene/?term=9846
ZRSR2	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	8233	https://www.ncbi.nlm.nih.gov/gene/?term=8233
SIX5	SIX5	SIX homeobox 5	147912	https://www.ncbi.nlm.nih.gov/gene/?term=147912
IPMK	IPMK	inositol polyphosphate multikinase	253430	https://www.ncbi.nlm.nih.gov/gene/?term=253430
MYH11	MYH11	myosin heavy chain 11	4629	https://www.ncbi.nlm.nih.gov/gene/?term=4629
RHBDD1	RHBDD1	rhomboid domain containing 1	84236	https://www.ncbi.nlm.nih.gov/gene/?term=84236
TMF1	TMF1	TATA element modulatory factor 1	7110	https://www.ncbi.nlm.nih.gov/gene/?term=7110
SETD7	SETD7	SET domain containing 7, histone lysine methyltransferase	80854	https://www.ncbi.nlm.nih.gov/gene/?term=80854
FAM185A	FAM185A	family with sequence similarity 185 member A	222234	https://www.ncbi.nlm.nih.gov/gene/?term=222234
ANKRD22	ANKRD22	ankyrin repeat domain 22	118932	https://www.ncbi.nlm.nih.gov/gene/?term=118932
VCAN	VCAN	versican	1462	https://www.ncbi.nlm.nih.gov/gene/?term=1462
TMCC3	TMCC3	transmembrane and coiled-coil domain family 3	57458	https://www.ncbi.nlm.nih.gov/gene/?term=57458
OGG1	OGG1	8-oxoguanine DNA glycosylase	4968	https://www.ncbi.nlm.nih.gov/gene/?term=4968
LRRC25	LRRC25	leucine rich repeat containing 25	126364	https://www.ncbi.nlm.nih.gov/gene/?term=126364
HIST1H2BC	HIST1H2BC	histone cluster 1 H2B family member c	8347	https://www.ncbi.nlm.nih.gov/gene/?term=8347
CNOT1	CNOT1	CCR4-NOT transcription complex subunit 1	23019	https://www.ncbi.nlm.nih.gov/gene/?term=23019
COX14	COX14	cytochrome c oxidase assembly factor COX14	84987	https://www.ncbi.nlm.nih.gov/gene/?term=84987
MTHFR	MTHFR	methylenetetrahydrofolate reductase	4524	https://www.ncbi.nlm.nih.gov/gene/?term=4524
ACTR3C	ACTR3C	actin related protein 3C	653857	https://www.ncbi.nlm.nih.gov/gene/?term=653857
HIST1H2BL	HIST1H2BL	histone cluster 1 H2B family member l	8340	https://www.ncbi.nlm.nih.gov/gene/?term=8340
ABCB6	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)	10058	https://www.ncbi.nlm.nih.gov/gene/?term=10058
HFE	HFE	homeostatic iron regulator	3077	https://www.ncbi.nlm.nih.gov/gene/?term=3077
HIST1H2AE	HIST1H2AE	histone cluster 1 H2A family member e	3012	https://www.ncbi.nlm.nih.gov/gene/?term=3012
POLE4	POLE4	DNA polymerase epsilon 4, accessory subunit	56655	https://www.ncbi.nlm.nih.gov/gene/?term=56655
HIST1H2AB	HIST1H2AB	histone cluster 1 H2A family member b	8335	https://www.ncbi.nlm.nih.gov/gene/?term=8335
HK1	HK1	hexokinase 1	3098	https://www.ncbi.nlm.nih.gov/gene/?term=3098
MAGED2	MAGED2	MAGE family member D2	10916	https://www.ncbi.nlm.nih.gov/gene/?term=10916
ETS1	ETS1	ETS proto-oncogene 1, transcription factor	2113	https://www.ncbi.nlm.nih.gov/gene/?term=2113
WASH2P	WASH2P	WAS protein family homolog 2, pseudogene	375260	https://www.ncbi.nlm.nih.gov/gene/?term=375260
LOC101927608	LOC101927608	uncharacterized LOC101927608	101927608	https://www.ncbi.nlm.nih.gov/gene/?term=101927608
HIST1H4D	HIST1H4D	histone cluster 1 H4 family member d	8360	https://www.ncbi.nlm.nih.gov/gene/?term=8360
NUDT2	NUDT2	nudix hydrolase 2	318	https://www.ncbi.nlm.nih.gov/gene/?term=318
MIR1262	MIR1262	microRNA 1262	100302279	https://www.ncbi.nlm.nih.gov/gene/?term=100302279
LOC102723989	LOC102723989	uncharacterized LOC102723989	102723989	https://www.ncbi.nlm.nih.gov/gene/?term=102723989
SMU1	SMU1	SMU1, DNA replication regulator and spliceosomal factor	55234	https://www.ncbi.nlm.nih.gov/gene/?term=55234
SLC11A1	SLC11A1	solute carrier family 11 member 1	6556	https://www.ncbi.nlm.nih.gov/gene/?term=6556
SLC25A38	SLC25A38	solute carrier family 25 member 38	54977	https://www.ncbi.nlm.nih.gov/gene/?term=54977
GSDMC	GSDMC	gasdermin C	56169	https://www.ncbi.nlm.nih.gov/gene/?term=56169
DDIT4	DDIT4	DNA damage inducible transcript 4	54541	https://www.ncbi.nlm.nih.gov/gene/?term=54541
TXLNB	TXLNB	taxilin beta	167838	https://www.ncbi.nlm.nih.gov/gene/?term=167838
CD1C	CD1C	CD1c molecule	911	https://www.ncbi.nlm.nih.gov/gene/?term=911
MIR320C1	MIR320C1	microRNA 320c-1	100302135	https://www.ncbi.nlm.nih.gov/gene/?term=100302135
POLR3F	POLR3F	RNA polymerase III subunit F	10621	https://www.ncbi.nlm.nih.gov/gene/?term=10621
OAS2	OAS2	2'-5'-oligoadenylate synthetase 2	4939	https://www.ncbi.nlm.nih.gov/gene/?term=4939
ENOX2	ENOX2	ecto-NOX disulfide-thiol exchanger 2	10495	https://www.ncbi.nlm.nih.gov/gene/?term=10495
WIPI1	WIPI1	WD repeat domain, phosphoinositide interacting 1	55062	https://www.ncbi.nlm.nih.gov/gene/?term=55062
TRMT1L	TRMT1L	tRNA methyltransferase 1 like	81627	https://www.ncbi.nlm.nih.gov/gene/?term=81627
FPR2	FPR2	formyl peptide receptor 2	2358	https://www.ncbi.nlm.nih.gov/gene/?term=2358
CHI3L2	CHI3L2	chitinase 3 like 2	1117	https://www.ncbi.nlm.nih.gov/gene/?term=1117
LOC101927451	LOC101927451	uncharacterized LOC101927451	101927451	https://www.ncbi.nlm.nih.gov/gene/?term=101927451
TRPM2	TRPM2	transient receptor potential cation channel subfamily M member 2	7226	https://www.ncbi.nlm.nih.gov/gene/?term=7226
ERLIN2	ERLIN2	ER lipid raft associated 2	11160	https://www.ncbi.nlm.nih.gov/gene/?term=11160
SPARC	SPARC	secreted protein acidic and cysteine rich	6678	https://www.ncbi.nlm.nih.gov/gene/?term=6678
HEATR6	HEATR6	HEAT repeat containing 6	63897	https://www.ncbi.nlm.nih.gov/gene/?term=63897
C9orf24	C9orf24	chromosome 9 open reading frame 24	84688	https://www.ncbi.nlm.nih.gov/gene/?term=84688
TYROBP	TYROBP	TYRO protein tyrosine kinase binding protein	7305	https://www.ncbi.nlm.nih.gov/gene/?term=7305
SLC7A7	SLC7A7	solute carrier family 7 member 7	9056	https://www.ncbi.nlm.nih.gov/gene/?term=9056
ETFDH	ETFDH	electron transfer flavoprotein dehydrogenase	2110	https://www.ncbi.nlm.nih.gov/gene/?term=2110
HIST1H2BE	HIST1H2BE	histone cluster 1 H2B family member e	8344	https://www.ncbi.nlm.nih.gov/gene/?term=8344
LOC100132249	LOC100132249	uncharacterized LOC100132249	100132249	https://www.ncbi.nlm.nih.gov/gene/?term=100132249
MIR3945	MIR3945	microRNA 3945	100500818	https://www.ncbi.nlm.nih.gov/gene/?term=100500818
MIR1284	MIR1284	microRNA 1284	100302112	https://www.ncbi.nlm.nih.gov/gene/?term=100302112
ZKSCAN2	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	342357	https://www.ncbi.nlm.nih.gov/gene/?term=342357
HIST1H2AG	HIST1H2AG	histone cluster 1 H2A family member g	8969	https://www.ncbi.nlm.nih.gov/gene/?term=8969
FAM189B	FAM189B	family with sequence similarity 189 member B	10712	https://www.ncbi.nlm.nih.gov/gene/?term=10712
CEP63	CEP63	centrosomal protein 63	80254	https://www.ncbi.nlm.nih.gov/gene/?term=80254
SLC2A12	SLC2A12	solute carrier family 2 member 12	154091	https://www.ncbi.nlm.nih.gov/gene/?term=154091
AURKA	AURKA	aurora kinase A	6790	https://www.ncbi.nlm.nih.gov/gene/?term=6790
SCD	SCD	stearoyl-CoA desaturase	6319	https://www.ncbi.nlm.nih.gov/gene/?term=6319
LINC00853	LINC00853	long intergenic non-protein coding RNA 853	100874253	https://www.ncbi.nlm.nih.gov/gene/?term=100874253
FGGY	FGGY	FGGY carbohydrate kinase domain containing	55277	https://www.ncbi.nlm.nih.gov/gene/?term=55277
SDE2	SDE2	SDE2 telomere maintenance homolog	163859	https://www.ncbi.nlm.nih.gov/gene/?term=163859
RSPH4A	RSPH4A	radial spoke head component 4A	345895	https://www.ncbi.nlm.nih.gov/gene/?term=345895
OR56A1	OR56A1	olfactory receptor family 56 subfamily A member 1	120796	https://www.ncbi.nlm.nih.gov/gene/?term=120796
ACBD6	ACBD6	acyl-CoA binding domain containing 6	84320	https://www.ncbi.nlm.nih.gov/gene/?term=84320
SNORD70	SNORD70	small nucleolar RNA, C/D box 70	692110	https://www.ncbi.nlm.nih.gov/gene/?term=692110
ARHGAP19	ARHGAP19	Rho GTPase activating protein 19	84986	https://www.ncbi.nlm.nih.gov/gene/?term=84986
MIR6737	MIR6737	microRNA 6737	102465441	https://www.ncbi.nlm.nih.gov/gene/?term=102465441
ABHD2	ABHD2	abhydrolase domain containing 2	11057	https://www.ncbi.nlm.nih.gov/gene/?term=11057
TCEA1	TCEA1	transcription elongation factor A1	6917	https://www.ncbi.nlm.nih.gov/gene/?term=6917
C1orf53	C1orf53	chromosome 1 open reading frame 53	388722	https://www.ncbi.nlm.nih.gov/gene/?term=388722
PTPN22	PTPN22	protein tyrosine phosphatase, non-receptor type 22	26191	https://www.ncbi.nlm.nih.gov/gene/?term=26191
MIR4435-1	MIR4435-1	microRNA 4435-1	100616499	https://www.ncbi.nlm.nih.gov/gene/?term=100616499
ACACB	ACACB	acetyl-CoA carboxylase beta	32	https://www.ncbi.nlm.nih.gov/gene/?term=32
FUCA2	FUCA2	alpha-L-fucosidase 2	2519	https://www.ncbi.nlm.nih.gov/gene/?term=2519
LOC102723725	LOC102723725	uncharacterized LOC102723725	102723725	https://www.ncbi.nlm.nih.gov/gene/?term=102723725
HIST1H2BB	HIST1H2BB	histone cluster 1 H2B family member b	3018	https://www.ncbi.nlm.nih.gov/gene/?term=3018
HAUS6	HAUS6	HAUS augmin like complex subunit 6	54801	https://www.ncbi.nlm.nih.gov/gene/?term=54801
TRAF3IP3	TRAF3IP3	TRAF3 interacting protein 3	80342	https://www.ncbi.nlm.nih.gov/gene/?term=80342
GPR162	GPR162	G protein-coupled receptor 162	27239	https://www.ncbi.nlm.nih.gov/gene/?term=27239
HIST1H4K	HIST1H4K	histone cluster 1 H4 family member k	8362	https://www.ncbi.nlm.nih.gov/gene/?term=8362
MIR4802	MIR4802	microRNA 4802	100616274	https://www.ncbi.nlm.nih.gov/gene/?term=100616274
RAI14	RAI14	retinoic acid induced 14	26064	https://www.ncbi.nlm.nih.gov/gene/?term=26064
ARFIP1	ARFIP1	ADP ribosylation factor interacting protein 1	27236	https://www.ncbi.nlm.nih.gov/gene/?term=27236
RRS1	RRS1	ribosome biogenesis regulator homolog	23212	https://www.ncbi.nlm.nih.gov/gene/?term=23212
FCER1G	FCER1G	Fc fragment of IgE receptor Ig	2207	https://www.ncbi.nlm.nih.gov/gene/?term=2207
TP53TG3D	TP53TG3D	TP53 target 3D	729264	https://www.ncbi.nlm.nih.gov/gene/?term=729264
PREPL	PREPL	prolyl endopeptidase like	9581	https://www.ncbi.nlm.nih.gov/gene/?term=9581
ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	3708	https://www.ncbi.nlm.nih.gov/gene/?term=3708
ALG14	ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit	199857	https://www.ncbi.nlm.nih.gov/gene/?term=199857
CREM	CREM	cAMP responsive element modulator	1390	https://www.ncbi.nlm.nih.gov/gene/?term=1390
KLHDC2	KLHDC2	kelch domain containing 2	23588	https://www.ncbi.nlm.nih.gov/gene/?term=23588
FAM161A	FAM161A	FAM161A, centrosomal protein	84140	https://www.ncbi.nlm.nih.gov/gene/?term=84140
AIFM2	AIFM2	apoptosis inducing factor, mitochondria associated 2	84883	https://www.ncbi.nlm.nih.gov/gene/?term=84883
POM121	POM121	POM121 transmembrane nucleoporin	9883	https://www.ncbi.nlm.nih.gov/gene/?term=9883
WDFY4	WDFY4	WDFY family member 4	57705	https://www.ncbi.nlm.nih.gov/gene/?term=57705
SERPINH1	SERPINH1	serpin family H member 1	871	https://www.ncbi.nlm.nih.gov/gene/?term=871
MORN4	MORN4	MORN repeat containing 4	118812	https://www.ncbi.nlm.nih.gov/gene/?term=118812
GXYLT2	GXYLT2	glucoside xylosyltransferase 2	727936	https://www.ncbi.nlm.nih.gov/gene/?term=727936
KCNMB3	KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3	27094	https://www.ncbi.nlm.nih.gov/gene/?term=27094
LRMP	LRMP	lymphoid restricted membrane protein	4033	https://www.ncbi.nlm.nih.gov/gene/?term=4033
LOC102723543	LOC102723543	uncharacterized LOC102723543	102723543	https://www.ncbi.nlm.nih.gov/gene/?term=102723543
FCAMR	FCAMR	Fc fragment of IgA and IgM receptor	83953	https://www.ncbi.nlm.nih.gov/gene/?term=83953
PRCP	PRCP	prolylcarboxypeptidase	5547	https://www.ncbi.nlm.nih.gov/gene/?term=5547
RNU6-69P	RNU6-69P	RNA, U6 small nuclear 69, pseudogene	100873773	https://www.ncbi.nlm.nih.gov/gene/?term=100873773
COQ10B	COQ10B	coenzyme Q10B	80219	https://www.ncbi.nlm.nih.gov/gene/?term=80219
C5orf30	C5orf30	chromosome 5 open reading frame 30	90355	https://www.ncbi.nlm.nih.gov/gene/?term=90355
HSBP1	HSBP1	heat shock factor binding protein 1	3281	https://www.ncbi.nlm.nih.gov/gene/?term=3281
WDR89	WDR89	WD repeat domain 89	112840	https://www.ncbi.nlm.nih.gov/gene/?term=112840
IBA57	IBA57	IBA57, iron-sulfur cluster assembly	200205	https://www.ncbi.nlm.nih.gov/gene/?term=200205
ZSWIM2	ZSWIM2	zinc finger SWIM-type containing 2	151112	https://www.ncbi.nlm.nih.gov/gene/?term=151112
WDR11	WDR11	WD repeat domain 11	55717	https://www.ncbi.nlm.nih.gov/gene/?term=55717
FAM86B1	FAM86B1	family with sequence similarity 86 member B1	85002	https://www.ncbi.nlm.nih.gov/gene/?term=85002
IGFN1	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	91156	https://www.ncbi.nlm.nih.gov/gene/?term=91156
MLLT10	MLLT10	MLLT10, histone lysine methyltransferase DOT1L cofactor	8028	https://www.ncbi.nlm.nih.gov/gene/?term=8028
PPP1R3D	PPP1R3D	protein phosphatase 1 regulatory subunit 3D	5509	https://www.ncbi.nlm.nih.gov/gene/?term=5509
C6orf226	C6orf226	chromosome 6 open reading frame 226	441150	https://www.ncbi.nlm.nih.gov/gene/?term=441150
FCGRT	FCGRT	Fc fragment of IgG receptor and transporter	2217	https://www.ncbi.nlm.nih.gov/gene/?term=2217
GIPC1	GIPC1	GIPC PDZ domain containing family member 1	10755	https://www.ncbi.nlm.nih.gov/gene/?term=10755
FAM3D	FAM3D	family with sequence similarity 3 member D	131177	https://www.ncbi.nlm.nih.gov/gene/?term=131177
PHTF2	PHTF2	putative homeodomain transcription factor 2	57157	https://www.ncbi.nlm.nih.gov/gene/?term=57157
S100A8	S100A8	S100 calcium binding protein A8	6279	https://www.ncbi.nlm.nih.gov/gene/?term=6279
PHF10	PHF10	PHD finger protein 10	55274	https://www.ncbi.nlm.nih.gov/gene/?term=55274
LINC01023	LINC01023	long intergenic non-protein coding RNA 1023	100652853	https://www.ncbi.nlm.nih.gov/gene/?term=100652853
LINC00877	LINC00877	long intergenic non-protein coding RNA 877	285286	https://www.ncbi.nlm.nih.gov/gene/?term=285286
TOR1AIP2	TOR1AIP2	torsin 1A interacting protein 2	163590	https://www.ncbi.nlm.nih.gov/gene/?term=163590
L3HYPDH	L3HYPDH	trans-L-3-hydroxyproline dehydratase	112849	https://www.ncbi.nlm.nih.gov/gene/?term=112849
LOC100126584	LOC100126584	uncharacterized LOC100126584	100126584	https://www.ncbi.nlm.nih.gov/gene/?term=100126584
UTP18	UTP18	UTP18, small subunit processome component	51096	https://www.ncbi.nlm.nih.gov/gene/?term=51096
RFK	RFK	riboflavin kinase	55312	https://www.ncbi.nlm.nih.gov/gene/?term=55312
PPP1R3F	PPP1R3F	protein phosphatase 1 regulatory subunit 3F	89801	https://www.ncbi.nlm.nih.gov/gene/?term=89801
NPL	NPL	N-acetylneuraminate pyruvate lyase	80896	https://www.ncbi.nlm.nih.gov/gene/?term=80896
HIST2H2BE	HIST2H2BE	histone cluster 2 H2B family member e	8349	https://www.ncbi.nlm.nih.gov/gene/?term=8349
RNASE1	RNASE1	ribonuclease A family member 1, pancreatic	6035	https://www.ncbi.nlm.nih.gov/gene/?term=6035
CLDN12	CLDN12	claudin 12	9069	https://www.ncbi.nlm.nih.gov/gene/?term=9069
FAM204A	FAM204A	family with sequence similarity 204 member A	63877	https://www.ncbi.nlm.nih.gov/gene/?term=63877
