"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"37","Interval_20609",49.2524405190066,-0.641133620815734,0.261277822809719,-2.45383865312844,0.0141340383130397,0.999980968448772,"chr13",27005542,27007079,"+","Intergenic",165500,"USP12","USP12","NM_182488","USP12",0.371356783919598,1537
"38","Interval_73592",32.9742251538136,0.768059411564115,0.313811088469151,2.44752158156966,0.0143842510416958,0.999980968448772,"chr7",139976808,139977663,"+","intron (TBXAS1, intron 9 of 12)",87051,"PARP12","PARP12","XM_005250038","PARP12",0.473130841121495,855
"39","Interval_59348",72.1336929006691,0.528034594108971,0.216167551578675,2.44270978809135,0.0145774543899858,0.999980968448772,"chr4",155675719,155677119,"+","intron (GUCY1A3, intron 3 of 10)",9073,"GUCY1A3","GUCY1A3","NM_000856","GUCY1A3",0.389007851534618,1400
"40","Interval_43762",140.861893694046,0.382176402507251,0.15686410250337,2.43635348309879,0.0148361784771993,0.999980968448772,"chr2",191624822,191627038,"+","Intergenic",-52206,"NABP1","NABP1","rna13252","NABP1",0.398285972034281,2216
"41","Interval_65781",105.072285799146,0.428951734274019,0.176514931136857,2.43011586335119,0.0150939967776163,0.999980968448772,"chr6",26576328,26577705,"+","promoter-TSS (TRNAY7)",-88,"TRNAY7","TRNAY7","rna27913","TRNAY7",0.410740203193033,1377
"42","Interval_79331",440.167540463985,-0.223340682977361,0.0920319100034747,-2.42677439780321,0.0152337254972856,0.999980968448772,"chr9",69173760,69175785,"+","intron (TJP2, intron 1 of 22)",258,"TJP2","TJP2","NM_001170414","TJP2",0.575518262586377,2025
"43","Interval_58551",154.076358655771,0.351329284158749,0.145562530284566,2.41359698455311,0.0157959233987893,0.999980968448772,"chr4",118282896,118284918,"+","intron (PRSS12, intron 11 of 12)",4717,"SNORA24","SNORA24","rna22403","SNORA24",0.391003460207612,2022
"44","Interval_209",626.856014512402,0.199278933803829,0.0828674214657009,2.40479226068729,0.0161816614286894,0.999980968448772,"chr1",7783524,7784488,"+","promoter-TSS (PER3)",-2744,"PER3","PER3","XM_005263520","PER3",0.773056994818653,964
"45","Interval_50790",73.8095794794132,-0.530168945576368,0.221154632279705,-2.39727714545828,0.0165174251401383,0.999980968448772,"chr3",18133695,18136146,"+","intron (LOC339862, intron 4 of 4)",172348,"LOC339862","LOC339862","NM_001257177","LOC339862",0.390293637846656,2451
"46","Interval_3038",29.7383590406424,0.791508635280824,0.330316547119743,2.39621248824054,0.0165654838880778,0.999980968448772,"chr1",92975500,92976050,"+","Intergenic",-14253,"FAM69A","FAM69A","NM_001252269","FAM69A",0.459165154264973,550
"47","Interval_26998",50.0004218832905,0.611952120102148,0.255455031188947,2.39553755216321,0.016596014143325,0.999980968448772,"chr15",77890685,77892275,"+","Intergenic",35366,"LOC645752","LOC645752","rna62417","LOC645752",0.397501836884644,1590
"48","Interval_60381",32.7147531002046,0.749681305848832,0.313054861656757,2.39472820157256,0.0166326896894142,0.999980968448772,"chr5",18711826,18713541,"+","Intergenic",905377,"RP11-454P21.1","RP11-454P21","rna23843","RP11-454P21.1",0.341491841491841,1715
"49","Interval_78366",958.756357149713,0.16979122158501,0.0710394893235802,2.39009631406023,0.0168439549278703,0.999980968448772,"chr9",4792364,4793602,"+","promoter-TSS (RCL1)",79,"RCL1","RCL1","NM_005772","RCL1",0.666666666666667,1238
"50","Interval_70091",52.5513754676798,0.586968863879612,0.245702768697623,2.38893874493524,0.0168971193492635,0.999980968448772,"chr7",12623311,12624686,"+","intron (SCIN, intron 3 of 13)",34475,"SCIN","SCIN","NM_033128","SCIN",0.34593023255814,1375
"51","Interval_80113",548.576115040127,-0.209620152395027,0.0878272563040365,-2.38673233363198,0.0169988626467428,0.999980968448772,"chr9",93119531,93120675,"+","Intergenic",14185,"NINJ1","NINJ1","NM_004148","NINJ1",0.599126637554585,1144
"52","Interval_51810",874.330143814177,-0.169208917290032,0.0711845098859936,-2.37704688226456,0.0174518698566495,0.999980968448772,"chr3",49020054,49022423,"+","promoter-TSS (DALRD3)",-544,"MIR191","MIR191","rna16555","MIR191",0.671308016877637,2369
"53","Interval_4411",580.763363464771,0.201863624978204,0.0850425955456457,2.37367666970908,0.0176119652994989,0.999980968448772,"chr1",150162457,150164462,"+","Intergenic",13479,"PLEKHO1","PLEKHO1","NM_016274","PLEKHO1",0.505483549351944,2005
"54","Interval_82044",601.559102338351,0.19462935513426,0.082048595334293,2.37212293935413,0.0176862048008004,0.999980968448772,"chrX",2927750,2929491,"+","intron (ARSD, intron 1 of 6)",725,"ARSD","ARSD","NM_001669","ARSD",0.654420206659013,1741
"55","Interval_2651",29.289713363985,-0.850352271041573,0.358644796127906,-2.37101522236588,0.0177393004686435,0.999980968448772,"chr1",77287669,77288886,"+","intron (AK5, intron 2 of 13)",5193,"AK5","AK5","NM_012093","AK5",0.367816091954023,1217
"56","Interval_68575",49.2417815034003,-0.611590985619798,0.258827307443549,-2.36293068015317,0.0181310606436681,0.999980968448772,"chr6",137870744,137871420,"+","promoter-TSS (TNFAIP3)",-331,"TNFAIP3","TNFAIP3","NM_006290","TNFAIP3",0.457902511078287,676
"57","Interval_67192",56.7609254561588,0.572227457624409,0.242883571183247,2.35597432480389,0.0184741945469154,0.999980968448772,"chr6",79812816,79814633,"+","intron (C6orf7, intron 1 of 3)",56696,"C6orf7","C6orf7","NM_001243308","C6orf7",0.382838283828383,1817
"58","Interval_61414",62.2915976015828,-0.530487564456399,0.226116618912362,-2.34607950095877,0.0189720602654914,0.999980968448772,"chr5",68353467,68354800,"+","Intergenic",138356,"PIK3R1","PIK3R1","XM_005248542","PIK3R1",0.441529235382309,1333
"59","Interval_5444",107.313429491961,-0.411317686228996,0.175479755890185,-2.34396089818131,0.0190801716143267,0.999980968448772,"chr1",176102187,176103457,"+","intron (RFWD2, intron 2 of 12)",31073,"RFWD2","RFWD2","XM_005245447","RFWD2",0.430369787568843,1270
"60","Interval_67488",220.687680060011,-0.302587318713684,0.129368699680683,-2.33895308108183,0.0193378618700446,0.999980968448772,"chr6",97049314,97050146,"+","intron (KLHL32, intron 4 of 8)",125110,"KLHL32","KLHL32","NM_052904","KLHL32",0.41296518607443,832
"61","Interval_23277",244.282887474708,-0.276102882375606,0.118152166519894,-2.33684146899766,0.0194474286908066,0.999980968448772,"chr14",54900397,54903365,"+","intron (GCH1, intron 1 of 5)",1004,"GCH1","GCH1","XM_005267530","GCH1",0.357649442755826,2968
"62","Interval_64649",66.6611709245143,-0.508650560263056,0.218431280646644,-2.3286525572585,0.0198774793592959,0.999980968448772,"chr6",208399,209335,"+","Intergenic",-3383,"RP3-416J7.4","RP3-416J7","rna27209","RP3-416J7.4",0.530416221985059,936
"63","Interval_6884",67.1917659369776,-0.523801045012415,0.22541805889671,-2.3236871419092,0.0201422681051827,0.999980968448772,"chr1",221793820,221795690,"+","Intergenic",45930,"RP11-191N8.2","RP11-191N8","rna8021","RP11-191N8.2",0.432389096739711,1870
"64","Interval_69321",31.262132039193,0.743616365911895,0.320695951176228,2.31875819817652,0.020408150939267,0.999980968448772,"chr6",158242092,158242932,"+","intron (TULP4, intron 1 of 14)",10276,"TULP4","TULP4","XM_005267057","TULP4",0.485136741973841,840
"65","Interval_42915",152.884907689642,-0.385583116239152,0.166571813153575,-2.31481610807498,0.0206229980072111,0.999980968448772,"chr2",159890645,159891674,"+","intron (LY75, intron 3 of 34)",13597,"LY75-CD302","LY75-CD302","NM_001198759","LY75-CD302",0.409708737864078,1029
"66","Interval_4261",642.316165987341,0.193828229329659,0.0839834529012252,2.30793355874072,0.0210028321962846,0.999980968448772,"chr1",146035137,146039647,"+","promoter-TSS (TRNAH4)",331,"TRNAG11","TRNAG11","rna4733","TRNAG11",0.482819773886056,4510
"67","Interval_70264",567.774172867245,-0.201936619141896,0.0875351405103227,-2.30692060313861,0.0210592467201374,0.999980968448772,"chr7",20329730,20331874,"+","promoter-TSS (ITGB8)",75,"ITGB8","ITGB8","NM_002214","ITGB8",0.634032634032634,2144
"68","Interval_73008",150.885720961058,0.380638105624906,0.165130406886327,2.30507580525089,0.0211623282683563,0.999980968448772,"chr7",117773386,117774328,"+","intron (CTTNBP2, intron 5 of 19)",17485,"CTTNBP2","CTTNBP2","NM_033427","CTTNBP2",0.428419936373277,942
"69","Interval_65574",92.0165737280483,0.462999140238628,0.200978460307649,2.30372518293696,0.0212380752725394,0.999980968448772,"chr6",20325712,20326981,"+","intron (LOC101928573, intron 2 of 2)",-113882,"MBOAT1","MBOAT1","NM_001080480","MBOAT1",0.405511811023622,1269
"70","Interval_17620",88.2014466748808,0.444969134743674,0.19319021266523,2.30326955286674,0.0212636816093727,0.999980968448772,"chr12",49342074,49343401,"+","Intergenic",-5223,"DNAJC22","DNAJC22","XM_005269153","DNAJC22",0.437138728323699,1327
"71","Interval_22223",41.7844426966743,0.637524228992722,0.277163001447656,2.30017796626121,0.0214381395926268,0.999980968448772,"chr13",105183798,105184683,"+","Intergenic",-281778,"DAOA","DAOA","NM_001161812","DAOA",0.332191780821918,885
"72","Interval_65517",997.693045696573,0.16222171930638,0.0706356526426724,2.29659829331539,0.0216416961023997,0.999980968448772,"chr6",18153000,18156400,"+","promoter-TSS (KDM1B)",443,"TPMT","TPMT","NM_000367","TPMT",0.521905321964128,3400
"73","Interval_16912",12.3670088763879,-1.16189823999631,0.506528699185353,-2.29384483419199,0.0217994130957358,0.999980968448772,"chr12",20598952,20599377,"+","intron (PDE3A, intron 1 of 14)",59640,"PDE3A","PDE3A","XM_006719087","PDE3A",0.437138728323699,425
"74","Interval_75680",816.61720471854,0.178404737970493,0.0779112028086173,2.28984705073455,0.02203018456681,0.999980968448772,"chr8",56210769,56212528,"+","promoter-TSS (CHCHD7)",-141,"CHCHD7","CHCHD7","NM_024300","CHCHD7",0.659090909090909,1759
"75","Interval_51052",76.4890944081495,-0.475509997344057,0.207688956453879,-2.28952952271997,0.0220486045936756,0.999980968448772,"chr3",30457479,30458855,"+","Intergenic",-60746,"AC116035.1","AC116035","rna15675","AC116035.1",0.396514161220044,1376
"76","Interval_74252",37.1483961114314,-0.668891489185658,0.29231439547086,-2.28826051521755,0.0221223544544656,0.999980968448772,"chr8",4837401,4838730,"+","intron (CSMD1, intron 1 of 69)",156741,"CSMD1","CSMD1","NM_033225","CSMD1",0.388721804511278,1329
"77","Interval_70532",46.9895944041882,0.605212710223089,0.264911463913139,2.28458482423974,0.0223371836193095,0.999980968448772,"chr7",27693528,27694034,"+","Intergenic",-30818,"HIBADH","HIBADH","NM_152740","HIBADH",0.398422090729783,506
"78","Interval_59092",34.6418780165174,-0.701641746738696,0.307848277317406,-2.27918035745664,0.0226563462416426,0.999980968448772,"chr4",146071944,146073747,"+","Intergenic",49068,"LINC01095","LINC01095","rna22792","LINC01095",0.368625277161863,1803
"79","Interval_11129",80.1109759631598,-0.460465974286942,0.202616082321692,-2.2726032850436,0.0230500975028108,0.999980968448772,"chr10",102782760,102783957,"+","intron (WBP1L, intron 1 of 3)",7227,"WBP1L","WBP1L","NM_001083913","WBP1L",0.395256916996047,1197
"80","Interval_83368",52.4645913793656,0.588507971713866,0.259022440838671,2.27203469247057,0.0230844150240617,0.999980968448772,"chrX",101640646,101642700,"+","Intergenic",-7561,"RNU6-30P","RNU6-30P","rna85808","RNU6-30P",0.405352798053528,2054
"81","Interval_71001",174.003944100582,-0.336617730654699,0.148293104474033,-2.26994863887041,0.0232106995064648,0.999980968448772,"chr7",41133923,41134823,"+","TTS (AC005022.1)",32769,"AC005022.1","AC005022","rna32647","AC005022.1",0.440621531631521,900
"82","Interval_19318",392.394652956225,-0.222784829088837,0.0982436861632933,-2.26767579464131,0.0233489742212422,0.999980968448772,"chr12",107327932,107330401,"+","intron (BTBD11, intron 1 of 16)",-191072,"BTBD11","BTBD11","NM_001017523","BTBD11",0.437138728323699,2469
"83","Interval_38593",543.985639883646,-0.198025841216303,0.0877901396127644,-2.25567292739002,0.0240911222552798,0.999980968448772,"chr2",10330195,10333505,"+","intron (HPCAL1, intron 1 of 4)",28961,"HPCAL1","HPCAL1","NM_002149","HPCAL1",0.567502265176684,3310
"84","Interval_77856",55.2773936101856,-0.568232145301865,0.252387580420919,-2.25142673167276,0.0243585226203587,0.999980968448772,"chr8",133424171,133425384,"+","Intergenic",-127473,"NDRG1","NDRG1","NM_006096","NDRG1",0.445634266886326,1213
"85","Interval_6331",39.143118811005,-0.651770846299593,0.290494644851583,-2.24365873123958,0.0248543673013394,0.999980968448772,"chr1",205793759,205794589,"+","intron (SLC41A1, intron 10 of 10)",-18566,"LOC101059976","LOC101059976","XM_003959913","LOC101059976",0.365824308062575,830
"86","Interval_62796",34.9070038071804,0.705124298176277,0.31609102722219,2.23076341132779,0.0256968047676432,0.999980968448772,"chr5",129125765,129127090,"+","Intergenic",28690,"MIR4633","MIR4633","rna25459","MIR4633",0.411764705882353,1325
"87","Interval_48423",32.7398198428547,0.756045537885699,0.339640413163678,2.22601760150771,0.0260130024544002,0.999980968448772,"chr21",38874700,38875912,"+","Intergenic",6119,"FLJ45139","FLJ45139","rna81492","FLJ45139",0.482275350370981,1212
"88","Interval_22632",12.3371476499585,1.16164458691527,0.522284252281884,2.22416161666753,0.0261375724878615,0.999980968448772,"chr14",22668033,22668978,"+","Intergenic",70207,"ABHD4","ABHD4","rna57694","ABHD4",0.469289827255278,945
"89","Interval_2100",91.7048413152878,-0.452177388316683,0.203362738745948,-2.22350166557093,0.0261819912020399,0.999980968448772,"chr1",55275503,55278168,"+","Intergenic",51179,"MIR4422","MIR4422","rna3024","MIR4422",0.436984246061515,2665
"90","Interval_62379",42.1104493733147,0.613573296840163,0.27605203687142,2.22267259388473,0.0262378852105191,0.999980968448772,"chr5",110371222,110372369,"+","Intergenic",142067,"MIR548F3","MIR548F3","rna25197","MIR548F3",0.372822299651568,1147
"91","Interval_50051",427.494931720443,-0.213302904460889,0.0960476178586373,-2.22080369317257,0.0263642603414666,0.999980968448772,"chr22",46749416,46750962,"+","Intergenic",-11934,"CERK","CERK","NM_022766","CERK",0.586296056884292,1546
"92","Interval_60170",49.9541996183115,-0.586353595178291,0.264171151694807,-2.21959737623318,0.0264461105476916,0.999980968448772,"chr5",10599843,10602179,"+","intron (ANKRD33B, intron 1 of 2)",36234,"ANKRD33B","ANKRD33B","NM_001164440","ANKRD33B",0.44415917843389,2336
"93","Interval_44067",53.8619105906675,-0.559379450607968,0.252040036631645,-2.21940711516995,0.0264590400369306,0.999980968448772,"chr2",202097941,202098963,"+","intron (LOC100652824, intron 5 of 23)",18606,"LOC729224","LOC729224","rna13516","LOC729224",0.454545454545455,1022
"94","Interval_44207",109.604441097947,0.3814170257042,0.172551098807191,2.21045839951675,0.0270733646159026,0.999980968448772,"chr2",207051280,207052347,"+","Intergenic",58250,"MIR2355","MIR2355","rna13677","MIR2355",0.448501872659176,1067
"95","Interval_33435",81.1917772258772,-0.453662018305241,0.20558706856751,-2.20666611701927,0.0273373940805826,0.999980968448772,"chr17",76867584,76868877,"+","promoter-TSS (MGAT5B)",-486,"MGAT5B","MGAT5B","XM_006721708","MGAT5B",0.361490683229814,1293
"96","Interval_67637",136.495547243177,-0.344606767884648,0.156214313635704,-2.20598714589164,0.0273848997340376,0.999980968448772,"chr6",106561314,106562792,"+","intron (AIM1, intron 20 of 21)",-59865,"LOC101927405","LOC101927405","rna30322","LOC101927405",0.408384043272481,1478
"97","Interval_25199",29.565951986987,0.752181058810864,0.341122592112471,2.2050168361844,0.0274529131234599,0.999980968448772,"chr15",23565017,23566342,"+","exon (MKRN3, exon 1 of 1)",372,"MKRN3","MKRN3","NM_005664","MKRN3",0.395131086142322,1325
"98","Interval_56391",37.2864787879487,0.666139409477929,0.302282133398492,2.20370090017782,0.0275453858173209,0.999980968448772,"chr4",14277428,14278040,"+","Intergenic",165766,"LINC01085","LINC01085","rna20609","LINC01085",0.396411092985318,612
"99","Interval_14301",76.8339114383544,-0.458326306003509,0.208025841824373,-2.20321812897868,0.0275793781368272,0.999980968448772,"chr11",72653644,72654751,"+","intron (PDE2A, intron 1 of 30)",-18067,"PDE2A","PDE2A","NM_002599","PDE2A",0.470115967885816,1107
"100","Interval_939",51.4414275544162,-0.570494297451547,0.259113349743332,-2.20171711730274,0.0276852968352432,0.999980968448772,"chr1",25259567,25260885,"+","Intergenic",-12260,"RHD","RHD","NM_001282870","RHD",0.432145564821835,1318
"101","Interval_47577",229.382814838518,0.265568618951085,0.120830567435221,2.19785956971079,0.0279591148131002,0.999980968448772,"chr20",63519704,63521429,"+","promoter-TSS (PPDPF)",-214,"PPDPF","PPDPF","NM_024299","PPDPF",0.738122827346466,1725
"102","Interval_35474",4.34080589431999,-2.00817219112838,0.913759943419096,-2.19770214878781,0.0279703383328546,0.999980968448772,"chr18",70166864,70167402,"+","intron (RTTN, intron 12 of 43)",38593,"RTTN","RTTN","XM_006722435","RTTN",0.461273666092943,538
"103","Interval_30047",1103.93692613921,-0.158610573053665,0.0721753993977269,-2.19757111671294,0.0279796833885882,0.999980968448772,"chr16",81006387,81008014,"+","promoter-TSS (CMC2)",-176,"CENPN","CENPN","NM_001100625","CENPN",0.614147909967846,1627
"104","Interval_72318",1973.32970049368,0.136753390845555,0.0622496209755728,2.19685499610059,0.0280308038444387,0.999980968448772,"chr7",98280835,98286617,"+","intron (BRI3, intron 2 of 3)",2067,"BRI3","BRI3","XM_005250251","BRI3",0.63859588448902,5782
"105","Interval_75842",64.5168298861152,-0.505093469826441,0.230044967420583,-2.19562929582805,0.0281184876053201,0.999980968448772,"chr8",61562604,61564032,"+","intron (ASPH, intron 10 of 17)",81597,"ASPH","ASPH","NM_004318","ASPH",0.378586424072778,1428
"106","Interval_6919",30.4144736168883,0.719260596594809,0.327877578644147,2.19368643494662,0.0282579596969847,0.999980968448772,"chr1",222750137,222751269,"+","TTS (FAM177B)",12717,"FAM177B","FAM177B","XM_006711318","FAM177B",0.36540158870256,1132
