userId	geneSymbol	geneName	entrezgene	gLink
FAM151A	FAM151A	family with sequence similarity 151 member A	338094	https://www.ncbi.nlm.nih.gov/gene/?term=338094
LOC100132249	LOC100132249	uncharacterized LOC100132249	100132249	https://www.ncbi.nlm.nih.gov/gene/?term=100132249
CPB1	CPB1	carboxypeptidase B1	1360	https://www.ncbi.nlm.nih.gov/gene/?term=1360
C5orf30	C5orf30	chromosome 5 open reading frame 30	90355	https://www.ncbi.nlm.nih.gov/gene/?term=90355
ASAH1	ASAH1	N-acylsphingosine amidohydrolase 1	427	https://www.ncbi.nlm.nih.gov/gene/?term=427
IFITM10	IFITM10	interferon induced transmembrane protein 10	402778	https://www.ncbi.nlm.nih.gov/gene/?term=402778
PRKXP1	PRKXP1	PRKX pseudogene 1	441733	https://www.ncbi.nlm.nih.gov/gene/?term=441733
PRCP	PRCP	prolylcarboxypeptidase	5547	https://www.ncbi.nlm.nih.gov/gene/?term=5547
MIR3163	MIR3163	microRNA 3163	100423029	https://www.ncbi.nlm.nih.gov/gene/?term=100423029
LINC00877	LINC00877	long intergenic non-protein coding RNA 877	285286	https://www.ncbi.nlm.nih.gov/gene/?term=285286
ZSWIM2	ZSWIM2	zinc finger SWIM-type containing 2	151112	https://www.ncbi.nlm.nih.gov/gene/?term=151112
LOC100507156	LOC100507156	uncharacterized LOC100507156	100507156	https://www.ncbi.nlm.nih.gov/gene/?term=100507156
WIPI1	WIPI1	WD repeat domain, phosphoinositide interacting 1	55062	https://www.ncbi.nlm.nih.gov/gene/?term=55062
FAM86B1	FAM86B1	family with sequence similarity 86 member B1	85002	https://www.ncbi.nlm.nih.gov/gene/?term=85002
ZNF141	ZNF141	zinc finger protein 141	7700	https://www.ncbi.nlm.nih.gov/gene/?term=7700
ZNF331	ZNF331	zinc finger protein 331	55422	https://www.ncbi.nlm.nih.gov/gene/?term=55422
FKBP9	FKBP9	FKBP prolyl isomerase 9	11328	https://www.ncbi.nlm.nih.gov/gene/?term=11328
LOC102723725	LOC102723725	uncharacterized LOC102723725	102723725	https://www.ncbi.nlm.nih.gov/gene/?term=102723725
MIR378D2	MIR378D2	microRNA 378d-2	100616169	https://www.ncbi.nlm.nih.gov/gene/?term=100616169
EIF4EBP3	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	8637	https://www.ncbi.nlm.nih.gov/gene/?term=8637
HOMEZ	HOMEZ	homeobox and leucine zipper encoding	57594	https://www.ncbi.nlm.nih.gov/gene/?term=57594
ZRSR2	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	8233	https://www.ncbi.nlm.nih.gov/gene/?term=8233
ABCA13	ABCA13	ATP binding cassette subfamily A member 13	154664	https://www.ncbi.nlm.nih.gov/gene/?term=154664
GAB2	GAB2	GRB2 associated binding protein 2	9846	https://www.ncbi.nlm.nih.gov/gene/?term=9846
APOC1P1	APOC1P1	apolipoprotein C1 pseudogene 1	342	https://www.ncbi.nlm.nih.gov/gene/?term=342
ALKBH3-AS1	ALKBH3-AS1	ALKBH3 antisense RNA 1	100507300	https://www.ncbi.nlm.nih.gov/gene/?term=100507300
MIR1302-8	MIR1302-8	microRNA 1302-8	100302223	https://www.ncbi.nlm.nih.gov/gene/?term=100302223
MIR4802	MIR4802	microRNA 4802	100616274	https://www.ncbi.nlm.nih.gov/gene/?term=100616274
AOAH-IT1	AOAH-IT1	AOAH intronic transcript 1	100874264	https://www.ncbi.nlm.nih.gov/gene/?term=100874264
ETS1	ETS1	ETS proto-oncogene 1, transcription factor	2113	https://www.ncbi.nlm.nih.gov/gene/?term=2113
SNX25	SNX25	sorting nexin 25	83891	https://www.ncbi.nlm.nih.gov/gene/?term=83891
PAIP2B	PAIP2B	poly(A) binding protein interacting protein 2B	400961	https://www.ncbi.nlm.nih.gov/gene/?term=400961
SPATA13-AS1	SPATA13-AS1	SPATA13 antisense RNA 1	100874231	https://www.ncbi.nlm.nih.gov/gene/?term=100874231
VNN1	VNN1	vanin 1	8876	https://www.ncbi.nlm.nih.gov/gene/?term=8876
WBP1	WBP1	WW domain binding protein 1	23559	https://www.ncbi.nlm.nih.gov/gene/?term=23559
MIR5194	MIR5194	microRNA 5194	100847051	https://www.ncbi.nlm.nih.gov/gene/?term=100847051
UTP18	UTP18	UTP18, small subunit processome component	51096	https://www.ncbi.nlm.nih.gov/gene/?term=51096
MT1A	MT1A	metallothionein 1A	4489	https://www.ncbi.nlm.nih.gov/gene/?term=4489
HCK	HCK	HCK proto-oncogene, Src family tyrosine kinase	3055	https://www.ncbi.nlm.nih.gov/gene/?term=3055
MDH1	MDH1	malate dehydrogenase 1	4190	https://www.ncbi.nlm.nih.gov/gene/?term=4190
S100A9	S100A9	S100 calcium binding protein A9	6280	https://www.ncbi.nlm.nih.gov/gene/?term=6280
IMPA2	IMPA2	inositol monophosphatase 2	3613	https://www.ncbi.nlm.nih.gov/gene/?term=3613
PCSK5	PCSK5	proprotein convertase subtilisin/kexin type 5	5125	https://www.ncbi.nlm.nih.gov/gene/?term=5125
ACACB	ACACB	acetyl-CoA carboxylase beta	32	https://www.ncbi.nlm.nih.gov/gene/?term=32
TRAF3IP3	TRAF3IP3	TRAF3 interacting protein 3	80342	https://www.ncbi.nlm.nih.gov/gene/?term=80342
MAP3K3	MAP3K3	mitogen-activated protein kinase kinase kinase 3	4215	https://www.ncbi.nlm.nih.gov/gene/?term=4215
PKD1L3	PKD1L3	polycystin 1 like 3, transient receptor potential channel interacting	342372	https://www.ncbi.nlm.nih.gov/gene/?term=342372
CXXC5	CXXC5	CXXC finger protein 5	51523	https://www.ncbi.nlm.nih.gov/gene/?term=51523
LOC100126584	LOC100126584	uncharacterized LOC100126584	100126584	https://www.ncbi.nlm.nih.gov/gene/?term=100126584
NQO1	NQO1	NAD(P)H quinone dehydrogenase 1	1728	https://www.ncbi.nlm.nih.gov/gene/?term=1728
PTPN22	PTPN22	protein tyrosine phosphatase, non-receptor type 22	26191	https://www.ncbi.nlm.nih.gov/gene/?term=26191
ABHD2	ABHD2	abhydrolase domain containing 2	11057	https://www.ncbi.nlm.nih.gov/gene/?term=11057
ITPKB-IT1	ITPKB-IT1	ITPKB intronic transcript 1	100506443	https://www.ncbi.nlm.nih.gov/gene/?term=100506443
CPED1	CPED1	cadherin like and PC-esterase domain containing 1	79974	https://www.ncbi.nlm.nih.gov/gene/?term=79974
CAMP	CAMP	cathelicidin antimicrobial peptide	820	https://www.ncbi.nlm.nih.gov/gene/?term=820
TMEM245	TMEM245	transmembrane protein 245	23731	https://www.ncbi.nlm.nih.gov/gene/?term=23731
ANKRD50	ANKRD50	ankyrin repeat domain 50	57182	https://www.ncbi.nlm.nih.gov/gene/?term=57182
YPEL5	YPEL5	yippee like 5	51646	https://www.ncbi.nlm.nih.gov/gene/?term=51646
C9orf24	C9orf24	chromosome 9 open reading frame 24	84688	https://www.ncbi.nlm.nih.gov/gene/?term=84688
GXYLT2	GXYLT2	glucoside xylosyltransferase 2	727936	https://www.ncbi.nlm.nih.gov/gene/?term=727936
PHF10	PHF10	PHD finger protein 10	55274	https://www.ncbi.nlm.nih.gov/gene/?term=55274
VSIG4	VSIG4	V-set and immunoglobulin domain containing 4	11326	https://www.ncbi.nlm.nih.gov/gene/?term=11326
DANCR	DANCR	differentiation antagonizing non-protein coding RNA	57291	https://www.ncbi.nlm.nih.gov/gene/?term=57291
LOC102723543	LOC102723543	uncharacterized LOC102723543	102723543	https://www.ncbi.nlm.nih.gov/gene/?term=102723543
SPRED2	SPRED2	sprouty related EVH1 domain containing 2	200734	https://www.ncbi.nlm.nih.gov/gene/?term=200734
SLC7A8	SLC7A8	solute carrier family 7 member 8	23428	https://www.ncbi.nlm.nih.gov/gene/?term=23428
SETD7	SETD7	SET domain containing 7, histone lysine methyltransferase	80854	https://www.ncbi.nlm.nih.gov/gene/?term=80854
ACTR3C	ACTR3C	actin related protein 3C	653857	https://www.ncbi.nlm.nih.gov/gene/?term=653857
ADD3-AS1	ADD3-AS1	ADD3 antisense RNA 1	100505933	https://www.ncbi.nlm.nih.gov/gene/?term=100505933
RBL2	RBL2	RB transcriptional corepressor like 2	5934	https://www.ncbi.nlm.nih.gov/gene/?term=5934
SEC1P	SEC1P	secretory blood group 1, pseudogene	653677	https://www.ncbi.nlm.nih.gov/gene/?term=653677
CYTH1	CYTH1	cytohesin 1	9267	https://www.ncbi.nlm.nih.gov/gene/?term=9267
FCGR1B	FCGR1B	Fc fragment of IgG receptor Ib	2210	https://www.ncbi.nlm.nih.gov/gene/?term=2210
ROPN1L	ROPN1L	rhophilin associated tail protein 1 like	83853	https://www.ncbi.nlm.nih.gov/gene/?term=83853
ANKRD1	ANKRD1	ankyrin repeat domain 1	27063	https://www.ncbi.nlm.nih.gov/gene/?term=27063
ARSD	ARSD	arylsulfatase D	414	https://www.ncbi.nlm.nih.gov/gene/?term=414
PLCD1	PLCD1	phospholipase C delta 1	5333	https://www.ncbi.nlm.nih.gov/gene/?term=5333
DYSF	DYSF	dysferlin	8291	https://www.ncbi.nlm.nih.gov/gene/?term=8291
TPTE2P5	TPTE2P5	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 5	100616668	https://www.ncbi.nlm.nih.gov/gene/?term=100616668
VCAN	VCAN	versican	1462	https://www.ncbi.nlm.nih.gov/gene/?term=1462
LOC102467080	LOC102467080	uncharacterized LOC102467080	102467080	https://www.ncbi.nlm.nih.gov/gene/?term=102467080
MPP5	MPP5	membrane palmitoylated protein 5	64398	https://www.ncbi.nlm.nih.gov/gene/?term=64398
SIX5	SIX5	SIX homeobox 5	147912	https://www.ncbi.nlm.nih.gov/gene/?term=147912
CORO2A	CORO2A	coronin 2A	7464	https://www.ncbi.nlm.nih.gov/gene/?term=7464
ALDH2	ALDH2	aldehyde dehydrogenase 2 family member	217	https://www.ncbi.nlm.nih.gov/gene/?term=217
MSRB2	MSRB2	methionine sulfoxide reductase B2	22921	https://www.ncbi.nlm.nih.gov/gene/?term=22921
PROSER2	PROSER2	proline and serine rich 2	254427	https://www.ncbi.nlm.nih.gov/gene/?term=254427
TTBK1	TTBK1	tau tubulin kinase 1	84630	https://www.ncbi.nlm.nih.gov/gene/?term=84630
ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	3708	https://www.ncbi.nlm.nih.gov/gene/?term=3708
SLA2	SLA2	Src like adaptor 2	84174	https://www.ncbi.nlm.nih.gov/gene/?term=84174
OLFML2B	OLFML2B	olfactomedin like 2B	25903	https://www.ncbi.nlm.nih.gov/gene/?term=25903
HK1	HK1	hexokinase 1	3098	https://www.ncbi.nlm.nih.gov/gene/?term=3098
LXN	LXN	latexin	56925	https://www.ncbi.nlm.nih.gov/gene/?term=56925
CD1C	CD1C	CD1c molecule	911	https://www.ncbi.nlm.nih.gov/gene/?term=911
SCML4	SCML4	Scm polycomb group protein like 4	256380	https://www.ncbi.nlm.nih.gov/gene/?term=256380
WAS	WAS	Wiskott-Aldrich syndrome	7454	https://www.ncbi.nlm.nih.gov/gene/?term=7454
LOC102724566	LOC102724566	uncharacterized LOC102724566	102724566	https://www.ncbi.nlm.nih.gov/gene/?term=102724566
OXER1	OXER1	oxoeicosanoid receptor 1	165140	https://www.ncbi.nlm.nih.gov/gene/?term=165140
ANKRD22	ANKRD22	ankyrin repeat domain 22	118932	https://www.ncbi.nlm.nih.gov/gene/?term=118932
SNORD121A	SNORD121A	small nucleolar RNA, C/D box 121A	100113379	https://www.ncbi.nlm.nih.gov/gene/?term=100113379
LOC100505555	LOC100505555	uncharacterized LOC100505555	100505555	https://www.ncbi.nlm.nih.gov/gene/?term=100505555
SLC35F3	SLC35F3	solute carrier family 35 member F3	148641	https://www.ncbi.nlm.nih.gov/gene/?term=148641
IFNGR1	IFNGR1	interferon gamma receptor 1	3459	https://www.ncbi.nlm.nih.gov/gene/?term=3459
FSBP	FSBP	fibrinogen silencer binding protein	100861412	https://www.ncbi.nlm.nih.gov/gene/?term=100861412
SCD	SCD	stearoyl-CoA desaturase	6319	https://www.ncbi.nlm.nih.gov/gene/?term=6319
LINC00663	LINC00663	long intergenic non-protein coding RNA 663	284440	https://www.ncbi.nlm.nih.gov/gene/?term=284440
CXCL3	CXCL3	C-X-C motif chemokine ligand 3	2921	https://www.ncbi.nlm.nih.gov/gene/?term=2921
FCGR3B	FCGR3B	Fc fragment of IgG receptor IIIb	2215	https://www.ncbi.nlm.nih.gov/gene/?term=2215
TCEA1	TCEA1	transcription elongation factor A1	6917	https://www.ncbi.nlm.nih.gov/gene/?term=6917
ENOX2	ENOX2	ecto-NOX disulfide-thiol exchanger 2	10495	https://www.ncbi.nlm.nih.gov/gene/?term=10495
ADHFE1	ADHFE1	alcohol dehydrogenase, iron containing 1	137872	https://www.ncbi.nlm.nih.gov/gene/?term=137872
LAIR1	LAIR1	leukocyte associated immunoglobulin like receptor 1	3903	https://www.ncbi.nlm.nih.gov/gene/?term=3903
LOC101928477	LOC101928477	uncharacterized LOC101928477	101928477	https://www.ncbi.nlm.nih.gov/gene/?term=101928477
GJB2	GJB2	gap junction protein beta 2	2706	https://www.ncbi.nlm.nih.gov/gene/?term=2706
LRTM1	LRTM1	leucine rich repeats and transmembrane domains 1	57408	https://www.ncbi.nlm.nih.gov/gene/?term=57408
LAPTM5	LAPTM5	lysosomal protein transmembrane 5	7805	https://www.ncbi.nlm.nih.gov/gene/?term=7805
PI3	PI3	peptidase inhibitor 3	5266	https://www.ncbi.nlm.nih.gov/gene/?term=5266
SPAG16	SPAG16	sperm associated antigen 16	79582	https://www.ncbi.nlm.nih.gov/gene/?term=79582
MIR182	MIR182	microRNA 182	406958	https://www.ncbi.nlm.nih.gov/gene/?term=406958
USP13	USP13	ubiquitin specific peptidase 13	8975	https://www.ncbi.nlm.nih.gov/gene/?term=8975
MAGED2	MAGED2	MAGE family member D2	10916	https://www.ncbi.nlm.nih.gov/gene/?term=10916
C12orf80	C12orf80	chromosome 12 open reading frame 80	283403	https://www.ncbi.nlm.nih.gov/gene/?term=283403
GCSH	GCSH	glycine cleavage system protein H	2653	https://www.ncbi.nlm.nih.gov/gene/?term=2653
FUCA2	FUCA2	alpha-L-fucosidase 2	2519	https://www.ncbi.nlm.nih.gov/gene/?term=2519
HIST1H4D	HIST1H4D	histone cluster 1 H4 family member d	8360	https://www.ncbi.nlm.nih.gov/gene/?term=8360
NT5DC1	NT5DC1	5'-nucleotidase domain containing 1	221294	https://www.ncbi.nlm.nih.gov/gene/?term=221294
COX14	COX14	cytochrome c oxidase assembly factor COX14	84987	https://www.ncbi.nlm.nih.gov/gene/?term=84987
WDFY3-AS2	WDFY3-AS2	WDFY3 antisense RNA 2	404201	https://www.ncbi.nlm.nih.gov/gene/?term=404201
TMEM164	TMEM164	transmembrane protein 164	84187	https://www.ncbi.nlm.nih.gov/gene/?term=84187
RSPH4A	RSPH4A	radial spoke head component 4A	345895	https://www.ncbi.nlm.nih.gov/gene/?term=345895
DDHD1	DDHD1	DDHD domain containing 1	80821	https://www.ncbi.nlm.nih.gov/gene/?term=80821
ULK4	ULK4	unc-51 like kinase 4	54986	https://www.ncbi.nlm.nih.gov/gene/?term=54986
MC1R	MC1R	melanocortin 1 receptor	4157	https://www.ncbi.nlm.nih.gov/gene/?term=4157
EPHX2	EPHX2	epoxide hydrolase 2	2053	https://www.ncbi.nlm.nih.gov/gene/?term=2053
RAI14	RAI14	retinoic acid induced 14	26064	https://www.ncbi.nlm.nih.gov/gene/?term=26064
MGC27345	MGC27345	uncharacterized protein MGC27345	157247	https://www.ncbi.nlm.nih.gov/gene/?term=157247
RARB	RARB	retinoic acid receptor beta	5915	https://www.ncbi.nlm.nih.gov/gene/?term=5915
GCSAM	GCSAM	germinal center associated signaling and motility	257144	https://www.ncbi.nlm.nih.gov/gene/?term=257144
HIST1H2BD	HIST1H2BD	histone cluster 1 H2B family member d	3017	https://www.ncbi.nlm.nih.gov/gene/?term=3017
CELF6	CELF6	CUGBP Elav-like family member 6	60677	https://www.ncbi.nlm.nih.gov/gene/?term=60677
CCL22	CCL22	C-C motif chemokine ligand 22	6367	https://www.ncbi.nlm.nih.gov/gene/?term=6367
MIR3692	MIR3692	microRNA 3692	100500899	https://www.ncbi.nlm.nih.gov/gene/?term=100500899
MIR4706	MIR4706	microRNA 4706	100616490	https://www.ncbi.nlm.nih.gov/gene/?term=100616490
MAGI3	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3	260425	https://www.ncbi.nlm.nih.gov/gene/?term=260425
SPTLC3	SPTLC3	serine palmitoyltransferase long chain base subunit 3	55304	https://www.ncbi.nlm.nih.gov/gene/?term=55304
PPP2R3A	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha	5523	https://www.ncbi.nlm.nih.gov/gene/?term=5523
TCN1	TCN1	transcobalamin 1	6947	https://www.ncbi.nlm.nih.gov/gene/?term=6947
BCL3	BCL3	BCL3, transcription coactivator	602	https://www.ncbi.nlm.nih.gov/gene/?term=602
MERTK	MERTK	MER proto-oncogene, tyrosine kinase	10461	https://www.ncbi.nlm.nih.gov/gene/?term=10461
TRPM2	TRPM2	transient receptor potential cation channel subfamily M member 2	7226	https://www.ncbi.nlm.nih.gov/gene/?term=7226
SLC4A2	SLC4A2	solute carrier family 4 member 2	6522	https://www.ncbi.nlm.nih.gov/gene/?term=6522
SDS	SDS	serine dehydratase	10993	https://www.ncbi.nlm.nih.gov/gene/?term=10993
TYROBP	TYROBP	TYRO protein tyrosine kinase binding protein	7305	https://www.ncbi.nlm.nih.gov/gene/?term=7305
POLE4	POLE4	DNA polymerase epsilon 4, accessory subunit	56655	https://www.ncbi.nlm.nih.gov/gene/?term=56655
DHRS4L2	DHRS4L2	dehydrogenase/reductase 4 like 2	317749	https://www.ncbi.nlm.nih.gov/gene/?term=317749
MARCH6	MARCH6	membrane associated ring-CH-type finger 6	10299	https://www.ncbi.nlm.nih.gov/gene/?term=10299
LNPEP	LNPEP	leucyl and cystinyl aminopeptidase	4012	https://www.ncbi.nlm.nih.gov/gene/?term=4012
G0S2	G0S2	G0/G1 switch 2	50486	https://www.ncbi.nlm.nih.gov/gene/?term=50486
ZFAT-AS1	ZFAT-AS1	ZFAT antisense RNA 1	594840	https://www.ncbi.nlm.nih.gov/gene/?term=594840
RHOBTB1	RHOBTB1	Rho related BTB domain containing 1	9886	https://www.ncbi.nlm.nih.gov/gene/?term=9886
GORAB	GORAB	golgin, RAB6 interacting	92344	https://www.ncbi.nlm.nih.gov/gene/?term=92344
ACER2	ACER2	alkaline ceramidase 2	340485	https://www.ncbi.nlm.nih.gov/gene/?term=340485
HIBADH	HIBADH	3-hydroxyisobutyrate dehydrogenase	11112	https://www.ncbi.nlm.nih.gov/gene/?term=11112
ENG	ENG	endoglin	2022	https://www.ncbi.nlm.nih.gov/gene/?term=2022
LINC00853	LINC00853	long intergenic non-protein coding RNA 853	100874253	https://www.ncbi.nlm.nih.gov/gene/?term=100874253
FAM185A	FAM185A	family with sequence similarity 185 member A	222234	https://www.ncbi.nlm.nih.gov/gene/?term=222234
CPQ	CPQ	carboxypeptidase Q	10404	https://www.ncbi.nlm.nih.gov/gene/?term=10404
DHRS4L1	DHRS4L1	dehydrogenase/reductase 4 like 1	728635	https://www.ncbi.nlm.nih.gov/gene/?term=728635
TTK	TTK	TTK protein kinase	7272	https://www.ncbi.nlm.nih.gov/gene/?term=7272
TMCC3	TMCC3	transmembrane and coiled-coil domain family 3	57458	https://www.ncbi.nlm.nih.gov/gene/?term=57458
CEP63	CEP63	centrosomal protein 63	80254	https://www.ncbi.nlm.nih.gov/gene/?term=80254
DZIP1L	DZIP1L	DAZ interacting zinc finger protein 1 like	199221	https://www.ncbi.nlm.nih.gov/gene/?term=199221
OR2AE1	OR2AE1	olfactory receptor family 2 subfamily AE member 1	81392	https://www.ncbi.nlm.nih.gov/gene/?term=81392
SPARC	SPARC	secreted protein acidic and cysteine rich	6678	https://www.ncbi.nlm.nih.gov/gene/?term=6678
GPT2	GPT2	glutamic--pyruvic transaminase 2	84706	https://www.ncbi.nlm.nih.gov/gene/?term=84706
MIR2355	MIR2355	microRNA 2355	100423036	https://www.ncbi.nlm.nih.gov/gene/?term=100423036
BEST1	BEST1	bestrophin 1	7439	https://www.ncbi.nlm.nih.gov/gene/?term=7439
LINC01023	LINC01023	long intergenic non-protein coding RNA 1023	100652853	https://www.ncbi.nlm.nih.gov/gene/?term=100652853
KBTBD6	KBTBD6	kelch repeat and BTB domain containing 6	89890	https://www.ncbi.nlm.nih.gov/gene/?term=89890
ZNF746	ZNF746	zinc finger protein 746	155061	https://www.ncbi.nlm.nih.gov/gene/?term=155061
PHC2	PHC2	polyhomeotic homolog 2	1912	https://www.ncbi.nlm.nih.gov/gene/?term=1912
DCP2	DCP2	decapping mRNA 2	167227	https://www.ncbi.nlm.nih.gov/gene/?term=167227
C1QA	C1QA	complement C1q A chain	712	https://www.ncbi.nlm.nih.gov/gene/?term=712
WASH2P	WASH2P	WAS protein family homolog 2, pseudogene	375260	https://www.ncbi.nlm.nih.gov/gene/?term=375260
NAPEPLD	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D	222236	https://www.ncbi.nlm.nih.gov/gene/?term=222236
SLC30A1	SLC30A1	solute carrier family 30 member 1	7779	https://www.ncbi.nlm.nih.gov/gene/?term=7779
GGH	GGH	gamma-glutamyl hydrolase	8836	https://www.ncbi.nlm.nih.gov/gene/?term=8836
BBS12	BBS12	Bardet-Biedl syndrome 12	166379	https://www.ncbi.nlm.nih.gov/gene/?term=166379
CASS4	CASS4	Cas scaffold protein family member 4	57091	https://www.ncbi.nlm.nih.gov/gene/?term=57091
EIF4EBP1	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	1978	https://www.ncbi.nlm.nih.gov/gene/?term=1978
NNMT	NNMT	nicotinamide N-methyltransferase	4837	https://www.ncbi.nlm.nih.gov/gene/?term=4837
CLDN12	CLDN12	claudin 12	9069	https://www.ncbi.nlm.nih.gov/gene/?term=9069
C2orf15	C2orf15	chromosome 2 open reading frame 15	150590	https://www.ncbi.nlm.nih.gov/gene/?term=150590
PTPN4	PTPN4	protein tyrosine phosphatase, non-receptor type 4	5775	https://www.ncbi.nlm.nih.gov/gene/?term=5775
ABCA1	ABCA1	ATP binding cassette subfamily A member 1	19	https://www.ncbi.nlm.nih.gov/gene/?term=19
RPS6KA2	RPS6KA2	ribosomal protein S6 kinase A2	6196	https://www.ncbi.nlm.nih.gov/gene/?term=6196
ZMYM3	ZMYM3	zinc finger MYM-type containing 3	9203	https://www.ncbi.nlm.nih.gov/gene/?term=9203
ZNF444	ZNF444	zinc finger protein 444	55311	https://www.ncbi.nlm.nih.gov/gene/?term=55311
UXS1	UXS1	UDP-glucuronate decarboxylase 1	80146	https://www.ncbi.nlm.nih.gov/gene/?term=80146
ALMS1	ALMS1	ALMS1, centrosome and basal body associated protein	7840	https://www.ncbi.nlm.nih.gov/gene/?term=7840
