userId	geneSymbol	geneName	entrezgene	gLink
TBK1	TBK1	TANK binding kinase 1	29110	https://www.ncbi.nlm.nih.gov/gene/?term=29110
SH2D3A	SH2D3A	SH2 domain containing 3A	10045	https://www.ncbi.nlm.nih.gov/gene/?term=10045
RSAD2	RSAD2	radical S-adenosyl methionine domain containing 2	91543	https://www.ncbi.nlm.nih.gov/gene/?term=91543
TRAF3IP2	TRAF3IP2	TRAF3 interacting protein 2	10758	https://www.ncbi.nlm.nih.gov/gene/?term=10758
HIVEP2	HIVEP2	human immunodeficiency virus type I enhancer binding protein 2	3097	https://www.ncbi.nlm.nih.gov/gene/?term=3097
RCAN1	RCAN1	regulator of calcineurin 1	1827	https://www.ncbi.nlm.nih.gov/gene/?term=1827
CKAP4	CKAP4	cytoskeleton associated protein 4	10970	https://www.ncbi.nlm.nih.gov/gene/?term=10970
IL15	IL15	interleukin 15	3600	https://www.ncbi.nlm.nih.gov/gene/?term=3600
ATP10A	ATP10A	ATPase phospholipid transporting 10A (putative)	57194	https://www.ncbi.nlm.nih.gov/gene/?term=57194
MIR4645	MIR4645	microRNA 4645	100616285	https://www.ncbi.nlm.nih.gov/gene/?term=100616285
F3	F3	coagulation factor III, tissue factor	2152	https://www.ncbi.nlm.nih.gov/gene/?term=2152
PRLR	PRLR	prolactin receptor	5618	https://www.ncbi.nlm.nih.gov/gene/?term=5618
LOC101928263	LOC101928263	uncharacterized LOC101928263	101928263	https://www.ncbi.nlm.nih.gov/gene/?term=101928263
ISG15	ISG15	ISG15 ubiquitin-like modifier	9636	https://www.ncbi.nlm.nih.gov/gene/?term=9636
MARCKS	MARCKS	myristoylated alanine rich protein kinase C substrate	4082	https://www.ncbi.nlm.nih.gov/gene/?term=4082
PDGFRL	PDGFRL	platelet derived growth factor receptor like	5157	https://www.ncbi.nlm.nih.gov/gene/?term=5157
OASL	OASL	2'-5'-oligoadenylate synthetase like	8638	https://www.ncbi.nlm.nih.gov/gene/?term=8638
PTGS2	PTGS2	prostaglandin-endoperoxide synthase 2	5743	https://www.ncbi.nlm.nih.gov/gene/?term=5743
ALKBH3-AS1	ALKBH3-AS1	ALKBH3 antisense RNA 1	100507300	https://www.ncbi.nlm.nih.gov/gene/?term=100507300
SGPP2	SGPP2	sphingosine-1-phosphate phosphatase 2	130367	https://www.ncbi.nlm.nih.gov/gene/?term=130367
MIR7848	MIR7848	microRNA 7848	102466865	https://www.ncbi.nlm.nih.gov/gene/?term=102466865
CFB	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
NT5C3A	NT5C3A	5'-nucleotidase, cytosolic IIIA	51251	https://www.ncbi.nlm.nih.gov/gene/?term=51251
IGFN1	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	91156	https://www.ncbi.nlm.nih.gov/gene/?term=91156
CSF3	CSF3	colony stimulating factor 3	1440	https://www.ncbi.nlm.nih.gov/gene/?term=1440
TM4SF1	TM4SF1	transmembrane 4 L six family member 1	4071	https://www.ncbi.nlm.nih.gov/gene/?term=4071
ANKRD33B	ANKRD33B	ankyrin repeat domain 33B	651746	https://www.ncbi.nlm.nih.gov/gene/?term=651746
DDX60	DDX60	DExD/H-box helicase 60	55601	https://www.ncbi.nlm.nih.gov/gene/?term=55601
MIR4435-1	MIR4435-1	microRNA 4435-1	100616499	https://www.ncbi.nlm.nih.gov/gene/?term=100616499
SLFN5	SLFN5	schlafen family member 5	162394	https://www.ncbi.nlm.nih.gov/gene/?term=162394
BTG1	BTG1	BTG anti-proliferation factor 1	694	https://www.ncbi.nlm.nih.gov/gene/?term=694
LINC00607	LINC00607	long intergenic non-protein coding RNA 607	646324	https://www.ncbi.nlm.nih.gov/gene/?term=646324
SCN1B	SCN1B	sodium voltage-gated channel beta subunit 1	6324	https://www.ncbi.nlm.nih.gov/gene/?term=6324
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	https://www.ncbi.nlm.nih.gov/gene/?term=141
LSS	LSS	lanosterol synthase	4047	https://www.ncbi.nlm.nih.gov/gene/?term=4047
GPRC5A	GPRC5A	G protein-coupled receptor class C group 5 member A	9052	https://www.ncbi.nlm.nih.gov/gene/?term=9052
NFKB2	NFKB2	nuclear factor kappa B subunit 2	4791	https://www.ncbi.nlm.nih.gov/gene/?term=4791
NINJ1	NINJ1	ninjurin 1	4814	https://www.ncbi.nlm.nih.gov/gene/?term=4814
LOC101927942	LOC101927942	uncharacterized LOC101927942	101927942	https://www.ncbi.nlm.nih.gov/gene/?term=101927942
AK4	AK4	adenylate kinase 4	205	https://www.ncbi.nlm.nih.gov/gene/?term=205
EREG	EREG	epiregulin	2069	https://www.ncbi.nlm.nih.gov/gene/?term=2069
LOC100126784	LOC100126784	uncharacterized LOC100126784	100126784	https://www.ncbi.nlm.nih.gov/gene/?term=100126784
LOC101928419	LOC101928419	uncharacterized LOC101928419	101928419	https://www.ncbi.nlm.nih.gov/gene/?term=101928419
PMAIP1	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	5366	https://www.ncbi.nlm.nih.gov/gene/?term=5366
SLC9A8	SLC9A8	solute carrier family 9 member A8	23315	https://www.ncbi.nlm.nih.gov/gene/?term=23315
ITGB8	ITGB8	integrin subunit beta 8	3696	https://www.ncbi.nlm.nih.gov/gene/?term=3696
P2RY6	P2RY6	pyrimidinergic receptor P2Y6	5031	https://www.ncbi.nlm.nih.gov/gene/?term=5031
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	https://www.ncbi.nlm.nih.gov/gene/?term=151636
MIR4278	MIR4278	microRNA 4278	100422999	https://www.ncbi.nlm.nih.gov/gene/?term=100422999
CCNA1	CCNA1	cyclin A1	8900	https://www.ncbi.nlm.nih.gov/gene/?term=8900
EDN1	EDN1	endothelin 1	1906	https://www.ncbi.nlm.nih.gov/gene/?term=1906
RICTOR	RICTOR	RPTOR independent companion of MTOR complex 2	253260	https://www.ncbi.nlm.nih.gov/gene/?term=253260
GADD45B	GADD45B	growth arrest and DNA damage inducible beta	4616	https://www.ncbi.nlm.nih.gov/gene/?term=4616
ZC3HAV1	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1	56829	https://www.ncbi.nlm.nih.gov/gene/?term=56829
RELA	RELA	RELA proto-oncogene, NF-kB subunit	5970	https://www.ncbi.nlm.nih.gov/gene/?term=5970
RAB13	RAB13	RAB13, member RAS oncogene family	5872	https://www.ncbi.nlm.nih.gov/gene/?term=5872
FXYD2	FXYD2	FXYD domain containing ion transport regulator 2	486	https://www.ncbi.nlm.nih.gov/gene/?term=486
TXN	TXN	thioredoxin	7295	https://www.ncbi.nlm.nih.gov/gene/?term=7295
WNT1	WNT1	Wnt family member 1	7471	https://www.ncbi.nlm.nih.gov/gene/?term=7471
LOC389834	LOC389834	NA	389834	https://www.ncbi.nlm.nih.gov/gene/?term=389834
MAML2	MAML2	mastermind like transcriptional coactivator 2	84441	https://www.ncbi.nlm.nih.gov/gene/?term=84441
IFIT2	IFIT2	interferon induced protein with tetratricopeptide repeats 2	3433	https://www.ncbi.nlm.nih.gov/gene/?term=3433
LOC101927369	LOC101927369	uncharacterized LOC101927369	101927369	https://www.ncbi.nlm.nih.gov/gene/?term=101927369
UNC5C	UNC5C	unc-5 netrin receptor C	8633	https://www.ncbi.nlm.nih.gov/gene/?term=8633
ARL8B	ARL8B	ADP ribosylation factor like GTPase 8B	55207	https://www.ncbi.nlm.nih.gov/gene/?term=55207
FAM129A	FAM129A	family with sequence similarity 129 member A	116496	https://www.ncbi.nlm.nih.gov/gene/?term=116496
MIR4439	MIR4439	microRNA 4439	100616207	https://www.ncbi.nlm.nih.gov/gene/?term=100616207
HES4	HES4	hes family bHLH transcription factor 4	57801	https://www.ncbi.nlm.nih.gov/gene/?term=57801
MIR1538	MIR1538	microRNA 1538	100302119	https://www.ncbi.nlm.nih.gov/gene/?term=100302119
TNFAIP6	TNFAIP6	TNF alpha induced protein 6	7130	https://www.ncbi.nlm.nih.gov/gene/?term=7130
EMP1	EMP1	epithelial membrane protein 1	2012	https://www.ncbi.nlm.nih.gov/gene/?term=2012
DHX58	DHX58	DExH-box helicase 58	79132	https://www.ncbi.nlm.nih.gov/gene/?term=79132
LOC91450	LOC91450	uncharacterized LOC91450	91450	https://www.ncbi.nlm.nih.gov/gene/?term=91450
MIR6822	MIR6822	microRNA 6822	102466743	https://www.ncbi.nlm.nih.gov/gene/?term=102466743
SAMD9	SAMD9	sterile alpha motif domain containing 9	54809	https://www.ncbi.nlm.nih.gov/gene/?term=54809
XAF1	XAF1	XIAP associated factor 1	54739	https://www.ncbi.nlm.nih.gov/gene/?term=54739
REL	REL	REL proto-oncogene, NF-kB subunit	5966	https://www.ncbi.nlm.nih.gov/gene/?term=5966
PPP1R18	PPP1R18	protein phosphatase 1 regulatory subunit 18	170954	https://www.ncbi.nlm.nih.gov/gene/?term=170954
VAMP4	VAMP4	vesicle associated membrane protein 4	8674	https://www.ncbi.nlm.nih.gov/gene/?term=8674
IFIT1	IFIT1	interferon induced protein with tetratricopeptide repeats 1	3434	https://www.ncbi.nlm.nih.gov/gene/?term=3434
SMS	SMS	spermine synthase	6611	https://www.ncbi.nlm.nih.gov/gene/?term=6611
TNIP1	TNIP1	TNFAIP3 interacting protein 1	10318	https://www.ncbi.nlm.nih.gov/gene/?term=10318
SNX20	SNX20	sorting nexin 20	124460	https://www.ncbi.nlm.nih.gov/gene/?term=124460
MCL1	MCL1	MCL1, BCL2 family apoptosis regulator	4170	https://www.ncbi.nlm.nih.gov/gene/?term=4170
GPR132	GPR132	G protein-coupled receptor 132	29933	https://www.ncbi.nlm.nih.gov/gene/?term=29933
PLEKHN1	PLEKHN1	pleckstrin homology domain containing N1	84069	https://www.ncbi.nlm.nih.gov/gene/?term=84069
IRF9	IRF9	interferon regulatory factor 9	10379	https://www.ncbi.nlm.nih.gov/gene/?term=10379
TNIP3	TNIP3	TNFAIP3 interacting protein 3	79931	https://www.ncbi.nlm.nih.gov/gene/?term=79931
GCA	GCA	grancalcin	25801	https://www.ncbi.nlm.nih.gov/gene/?term=25801
LINC00944	LINC00944	long intergenic non-protein coding RNA 944	387895	https://www.ncbi.nlm.nih.gov/gene/?term=387895
AOAH-IT1	AOAH-IT1	AOAH intronic transcript 1	100874264	https://www.ncbi.nlm.nih.gov/gene/?term=100874264
SMG9	SMG9	SMG9, nonsense mediated mRNA decay factor	56006	https://www.ncbi.nlm.nih.gov/gene/?term=56006
RNU1-2	RNU1-2	RNA, U1 small nuclear 2	26870	https://www.ncbi.nlm.nih.gov/gene/?term=26870
IL1A	IL1A	interleukin 1 alpha	3552	https://www.ncbi.nlm.nih.gov/gene/?term=3552
ATF3	ATF3	activating transcription factor 3	467	https://www.ncbi.nlm.nih.gov/gene/?term=467
LY6K	LY6K	lymphocyte antigen 6 family member K	54742	https://www.ncbi.nlm.nih.gov/gene/?term=54742
LOC100294362	LOC100294362	uncharacterized LOC100294362	100294362	https://www.ncbi.nlm.nih.gov/gene/?term=100294362
PIK3AP1	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1	118788	https://www.ncbi.nlm.nih.gov/gene/?term=118788
GUCY1B2	GUCY1B2	guanylate cyclase 1 soluble subunit beta 2 (pseudogene)	2974	https://www.ncbi.nlm.nih.gov/gene/?term=2974
OPTN	OPTN	optineurin	10133	https://www.ncbi.nlm.nih.gov/gene/?term=10133
TJP2	TJP2	tight junction protein 2	9414	https://www.ncbi.nlm.nih.gov/gene/?term=9414
N4BP2L1	N4BP2L1	NEDD4 binding protein 2 like 1	90634	https://www.ncbi.nlm.nih.gov/gene/?term=90634
VTRNA1-2	VTRNA1-2	vault RNA 1-2	56663	https://www.ncbi.nlm.nih.gov/gene/?term=56663
PNRC1	PNRC1	proline rich nuclear receptor coactivator 1	10957	https://www.ncbi.nlm.nih.gov/gene/?term=10957
MMP9	MMP9	matrix metallopeptidase 9	4318	https://www.ncbi.nlm.nih.gov/gene/?term=4318
PRKCD	PRKCD	protein kinase C delta	5580	https://www.ncbi.nlm.nih.gov/gene/?term=5580
MIR210HG	MIR210HG	MIR210 host gene	100506211	https://www.ncbi.nlm.nih.gov/gene/?term=100506211
LOC101927902	LOC101927902	uncharacterized LOC101927902	101927902	https://www.ncbi.nlm.nih.gov/gene/?term=101927902
LINC00384	LINC00384	long intergenic non-protein coding RNA 384	102157400	https://www.ncbi.nlm.nih.gov/gene/?term=102157400
RABGEF1	RABGEF1	RAB guanine nucleotide exchange factor 1	27342	https://www.ncbi.nlm.nih.gov/gene/?term=27342
LINC01085	LINC01085	long intergenic non-protein coding RNA 1085	152742	https://www.ncbi.nlm.nih.gov/gene/?term=152742
UBE2L6	UBE2L6	ubiquitin conjugating enzyme E2 L6	9246	https://www.ncbi.nlm.nih.gov/gene/?term=9246
FLT1	FLT1	fms related tyrosine kinase 1	2321	https://www.ncbi.nlm.nih.gov/gene/?term=2321
FAM151A	FAM151A	family with sequence similarity 151 member A	338094	https://www.ncbi.nlm.nih.gov/gene/?term=338094
LOC100133331	LOC100133331	uncharacterized LOC100133331	100133331	https://www.ncbi.nlm.nih.gov/gene/?term=100133331
LPP-AS1	LPP-AS1	LPP antisense RNA 1	100873917	https://www.ncbi.nlm.nih.gov/gene/?term=100873917
GBP2	GBP2	guanylate binding protein 2	2634	https://www.ncbi.nlm.nih.gov/gene/?term=2634
CAND1	CAND1	cullin associated and neddylation dissociated 1	55832	https://www.ncbi.nlm.nih.gov/gene/?term=55832
HLA-E	HLA-E	major histocompatibility complex, class I, E	3133	https://www.ncbi.nlm.nih.gov/gene/?term=3133
ASCL2	ASCL2	achaete-scute family bHLH transcription factor 2	430	https://www.ncbi.nlm.nih.gov/gene/?term=430
LOC101929759	LOC101929759	uncharacterized LOC101929759	101929759	https://www.ncbi.nlm.nih.gov/gene/?term=101929759
ECE1	ECE1	endothelin converting enzyme 1	1889	https://www.ncbi.nlm.nih.gov/gene/?term=1889
RNU1-1	RNU1-1	RNA, U1 small nuclear 1	26871	https://www.ncbi.nlm.nih.gov/gene/?term=26871
EZH1	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit	2145	https://www.ncbi.nlm.nih.gov/gene/?term=2145
LINC00303	LINC00303	long intergenic non-protein coding RNA 303	284573	https://www.ncbi.nlm.nih.gov/gene/?term=284573
RHCG	RHCG	Rh family C glycoprotein	51458	https://www.ncbi.nlm.nih.gov/gene/?term=51458
WHAMMP3	WHAMMP3	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3	339005	https://www.ncbi.nlm.nih.gov/gene/?term=339005
WSB2	WSB2	WD repeat and SOCS box containing 2	55884	https://www.ncbi.nlm.nih.gov/gene/?term=55884
OR56A1	OR56A1	olfactory receptor family 56 subfamily A member 1	120796	https://www.ncbi.nlm.nih.gov/gene/?term=120796
EPSTI1	EPSTI1	epithelial stromal interaction 1	94240	https://www.ncbi.nlm.nih.gov/gene/?term=94240
DUSP5	DUSP5	dual specificity phosphatase 5	1847	https://www.ncbi.nlm.nih.gov/gene/?term=1847
MYOF	MYOF	myoferlin	26509	https://www.ncbi.nlm.nih.gov/gene/?term=26509
CDC42SE1	CDC42SE1	CDC42 small effector 1	56882	https://www.ncbi.nlm.nih.gov/gene/?term=56882
PHF11	PHF11	PHD finger protein 11	51131	https://www.ncbi.nlm.nih.gov/gene/?term=51131
FANK1-AS1	FANK1-AS1	FANK1 antisense RNA 1	101410540	https://www.ncbi.nlm.nih.gov/gene/?term=101410540
MET	MET	MET proto-oncogene, receptor tyrosine kinase	4233	https://www.ncbi.nlm.nih.gov/gene/?term=4233
MIS18A	MIS18A	MIS18 kinetochore protein A	54069	https://www.ncbi.nlm.nih.gov/gene/?term=54069
CAPN1	CAPN1	calpain 1	823	https://www.ncbi.nlm.nih.gov/gene/?term=823
NFKBIA	NFKBIA	NFKB inhibitor alpha	4792	https://www.ncbi.nlm.nih.gov/gene/?term=4792
ESPL1	ESPL1	extra spindle pole bodies like 1, separase	9700	https://www.ncbi.nlm.nih.gov/gene/?term=9700
C5orf15	C5orf15	chromosome 5 open reading frame 15	56951	https://www.ncbi.nlm.nih.gov/gene/?term=56951
LINC00884	LINC00884	long intergenic non-protein coding RNA 884	401106	https://www.ncbi.nlm.nih.gov/gene/?term=401106
LOC101927522	LOC101927522	uncharacterized LOC101927522	101927522	https://www.ncbi.nlm.nih.gov/gene/?term=101927522
OAS3	OAS3	2'-5'-oligoadenylate synthetase 3	4940	https://www.ncbi.nlm.nih.gov/gene/?term=4940
EPS8L2	EPS8L2	EPS8 like 2	64787	https://www.ncbi.nlm.nih.gov/gene/?term=64787
DARS	DARS	aspartyl-tRNA synthetase	1615	https://www.ncbi.nlm.nih.gov/gene/?term=1615
IFIT3	IFIT3	interferon induced protein with tetratricopeptide repeats 3	3437	https://www.ncbi.nlm.nih.gov/gene/?term=3437
INSIG2	INSIG2	insulin induced gene 2	51141	https://www.ncbi.nlm.nih.gov/gene/?term=51141
GIPR	GIPR	gastric inhibitory polypeptide receptor	2696	https://www.ncbi.nlm.nih.gov/gene/?term=2696
DDX58	DDX58	DExD/H-box helicase 58	23586	https://www.ncbi.nlm.nih.gov/gene/?term=23586
MIR4774	MIR4774	microRNA 4774	100616356	https://www.ncbi.nlm.nih.gov/gene/?term=100616356
MIR760	MIR760	microRNA 760	100126348	https://www.ncbi.nlm.nih.gov/gene/?term=100126348
HLA-F	HLA-F	major histocompatibility complex, class I, F	3134	https://www.ncbi.nlm.nih.gov/gene/?term=3134
C12orf57	C12orf57	chromosome 12 open reading frame 57	113246	https://www.ncbi.nlm.nih.gov/gene/?term=113246
PDZK1IP1	PDZK1IP1	PDZK1 interacting protein 1	10158	https://www.ncbi.nlm.nih.gov/gene/?term=10158
NQO2	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2	4835	https://www.ncbi.nlm.nih.gov/gene/?term=4835
MIR4276	MIR4276	microRNA 4276	100423042	https://www.ncbi.nlm.nih.gov/gene/?term=100423042
TLCD2	TLCD2	TLC domain containing 2	727910	https://www.ncbi.nlm.nih.gov/gene/?term=727910
EIF4A2	EIF4A2	eukaryotic translation initiation factor 4A2	1974	https://www.ncbi.nlm.nih.gov/gene/?term=1974
IFI16	IFI16	interferon gamma inducible protein 16	3428	https://www.ncbi.nlm.nih.gov/gene/?term=3428
SOCS1	SOCS1	suppressor of cytokine signaling 1	8651	https://www.ncbi.nlm.nih.gov/gene/?term=8651
MASTL	MASTL	microtubule associated serine/threonine kinase like	84930	https://www.ncbi.nlm.nih.gov/gene/?term=84930
SIX5	SIX5	SIX homeobox 5	147912	https://www.ncbi.nlm.nih.gov/gene/?term=147912
SSTR2	SSTR2	somatostatin receptor 2	6752	https://www.ncbi.nlm.nih.gov/gene/?term=6752
EMP3	EMP3	epithelial membrane protein 3	2014	https://www.ncbi.nlm.nih.gov/gene/?term=2014
RPL21P44	RPL21P44	ribosomal protein L21 pseudogene 44	402176	https://www.ncbi.nlm.nih.gov/gene/?term=402176
TREML4	TREML4	triggering receptor expressed on myeloid cells like 4	285852	https://www.ncbi.nlm.nih.gov/gene/?term=285852
DUSP8	DUSP8	dual specificity phosphatase 8	1850	https://www.ncbi.nlm.nih.gov/gene/?term=1850
CXCL11	CXCL11	C-X-C motif chemokine ligand 11	6373	https://www.ncbi.nlm.nih.gov/gene/?term=6373
DYNLT1	DYNLT1	dynein light chain Tctex-type 1	6993	https://www.ncbi.nlm.nih.gov/gene/?term=6993
C1orf21	C1orf21	chromosome 1 open reading frame 21	81563	https://www.ncbi.nlm.nih.gov/gene/?term=81563
CLIC1	CLIC1	chloride intracellular channel 1	1192	https://www.ncbi.nlm.nih.gov/gene/?term=1192
CUL1	CUL1	cullin 1	8454	https://www.ncbi.nlm.nih.gov/gene/?term=8454
DOT1L	DOT1L	DOT1 like histone lysine methyltransferase	84444	https://www.ncbi.nlm.nih.gov/gene/?term=84444
ZNRF3-AS1	ZNRF3-AS1	ZNRF3 antisense RNA 1	100874123	https://www.ncbi.nlm.nih.gov/gene/?term=100874123
SBSN	SBSN	suprabasin	374897	https://www.ncbi.nlm.nih.gov/gene/?term=374897
LOC644090	LOC644090	uncharacterized LOC644090	644090	https://www.ncbi.nlm.nih.gov/gene/?term=644090
KDELC2	KDELC2	KDEL motif containing 2	143888	https://www.ncbi.nlm.nih.gov/gene/?term=143888
ARHGEF12	ARHGEF12	Rho guanine nucleotide exchange factor 12	23365	https://www.ncbi.nlm.nih.gov/gene/?term=23365
MYO1B	MYO1B	myosin IB	4430	https://www.ncbi.nlm.nih.gov/gene/?term=4430
NMI	NMI	N-myc and STAT interactor	9111	https://www.ncbi.nlm.nih.gov/gene/?term=9111
N4BP3	N4BP3	NEDD4 binding protein 3	23138	https://www.ncbi.nlm.nih.gov/gene/?term=23138
CEP170B	CEP170B	centrosomal protein 170B	283638	https://www.ncbi.nlm.nih.gov/gene/?term=283638
MIR155	MIR155	microRNA 155	406947	https://www.ncbi.nlm.nih.gov/gene/?term=406947
SLAMF7	SLAMF7	SLAM family member 7	57823	https://www.ncbi.nlm.nih.gov/gene/?term=57823
RHOG	RHOG	ras homolog family member G	391	https://www.ncbi.nlm.nih.gov/gene/?term=391
KLK10	KLK10	kallikrein related peptidase 10	5655	https://www.ncbi.nlm.nih.gov/gene/?term=5655
ZFYVE9	ZFYVE9	zinc finger FYVE-type containing 9	9372	https://www.ncbi.nlm.nih.gov/gene/?term=9372
CTNNBL1	CTNNBL1	catenin beta like 1	56259	https://www.ncbi.nlm.nih.gov/gene/?term=56259
RFTN1	RFTN1	raftlin, lipid raft linker 1	23180	https://www.ncbi.nlm.nih.gov/gene/?term=23180
PPP2R2A	PPP2R2A	protein phosphatase 2 regulatory subunit Balpha	5520	https://www.ncbi.nlm.nih.gov/gene/?term=5520
NAMPT	NAMPT	nicotinamide phosphoribosyltransferase	10135	https://www.ncbi.nlm.nih.gov/gene/?term=10135
ICAM1	ICAM1	intercellular adhesion molecule 1	3383	https://www.ncbi.nlm.nih.gov/gene/?term=3383
SOCS3	SOCS3	suppressor of cytokine signaling 3	9021	https://www.ncbi.nlm.nih.gov/gene/?term=9021
NIM1K	NIM1K	NIM1 serine/threonine protein kinase	167359	https://www.ncbi.nlm.nih.gov/gene/?term=167359
CYBA	CYBA	cytochrome b-245 alpha chain	1535	https://www.ncbi.nlm.nih.gov/gene/?term=1535
LAT	LAT	linker for activation of T cells	27040	https://www.ncbi.nlm.nih.gov/gene/?term=27040
RAI14	RAI14	retinoic acid induced 14	26064	https://www.ncbi.nlm.nih.gov/gene/?term=26064
SLC27A1	SLC27A1	solute carrier family 27 member 1	376497	https://www.ncbi.nlm.nih.gov/gene/?term=376497
PIM3	PIM3	Pim-3 proto-oncogene, serine/threonine kinase	415116	https://www.ncbi.nlm.nih.gov/gene/?term=415116
EPB41L3	EPB41L3	erythrocyte membrane protein band 4.1 like 3	23136	https://www.ncbi.nlm.nih.gov/gene/?term=23136
LOC102723576	LOC102723576	uncharacterized LOC102723576	102723576	https://www.ncbi.nlm.nih.gov/gene/?term=102723576
SERPINB9	SERPINB9	serpin family B member 9	5272	https://www.ncbi.nlm.nih.gov/gene/?term=5272
ZNF267	ZNF267	zinc finger protein 267	10308	https://www.ncbi.nlm.nih.gov/gene/?term=10308
NLRC5	NLRC5	NLR family CARD domain containing 5	84166	https://www.ncbi.nlm.nih.gov/gene/?term=84166
SMG7-AS1	SMG7-AS1	SMG7 antisense RNA 1	284649	https://www.ncbi.nlm.nih.gov/gene/?term=284649
FBXO31	FBXO31	F-box protein 31	79791	https://www.ncbi.nlm.nih.gov/gene/?term=79791
SNORD114-28	SNORD114-28	small nucleolar RNA, C/D box 114-28	767609	https://www.ncbi.nlm.nih.gov/gene/?term=767609
HERC6	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6	55008	https://www.ncbi.nlm.nih.gov/gene/?term=55008
