"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"11","Interval_73283",165.632755859479,-2.90056790386202,0.238887686378725,-12.1419732755231,6.32812723425607e-34,4.83900383917681e-30,"chr7",130872113,130876882,"+","Intergenic",2310,"MIR29A","MIR29A","rna34919","MIR29A",0.446960167714885,4769
"12","Interval_3442",210.706537512208,-2.6975891458084,0.224540622164517,-12.0138134463346,3.0065416387823e-33,2.10746041621811e-29,"chr1",109926974,109929688,"+","intron (CSF1, intron 8 of 8)",17720,"CSF1","CSF1","NM_172211","CSF1",0.586372007366483,2714
"13","Interval_29337",209.357046839731,2.37887431432159,0.203431353113399,11.6937447345962,1.37200842344871e-31,8.87742219526062e-28,"chr16",56667436,56670506,"+","promoter-TSS (MT1G)",-843,"MT1H","MT1H","NM_005951","MT1H",0.685671417854464,3070
"14","Interval_72753",85.1407838763309,3.56301928838475,0.306273898367388,11.6334408755616,2.78634928919648e-31,1.67409836043401e-27,"chr7",107917402,107918508,"+","exon (DLD, exon 12 of 14)",26814,"DLD","DLD","NM_000108","DLD",0.383920505871725,1106
"15","Interval_63940",94.3256467629683,-3.19986341896199,0.27565483969558,-11.6082250632558,3.74304651913421e-31,2.09897571971316e-27,"chr5",159398865,159400839,"+","Intergenic",66424,"AC008703.1","AC008703","rna26548","AC008703.1",0.436455696202532,1974
"16","Interval_63935",179.134410928937,-2.41844185641069,0.210432188851976,-11.4927372547167,1.4349192327614e-30,7.54363945398283e-27,"chr5",159331029,159333048,"+","exon (AC008697.1, exon 1 of 5)",520,"AC008697.1","AC008697","rna26547","AC008697.1",0.50990099009901,2019
"17","Interval_6341",127.478697347079,-2.73692336212449,0.238548751333562,-11.4732244324241,1.79831184808542e-30,8.89794124127678e-27,"chr1",205974970,205978251,"+","TTS (RAB7B)",26856,"RAB7B","RAB7B","XM_006711288","RAB7B",0.514320536258379,3281
"18","Interval_23836",178.53168056959,-2.7009323340973,0.236258894066518,-11.4320874342909,2.8907482466758e-30,1.35086271538408e-26,"chr14",70706975,70707941,"+","Intergenic",65671,"TTC9","TTC9","NM_015351","TTC9",0.402730375426621,966
"19","Interval_60532",85.4611025427912,3.66217768986815,0.320845607675393,11.4141431338317,3.55389030355559e-30,1.57334464675568e-26,"chr5",34734775,34736834,"+","intron (RAI14, intron 4 of 19)",50098,"RAI14","RAI14","NM_001145523","RAI14",0.4,2059
"20","Interval_24852",117.250687998314,-3.04214494403203,0.267505771103602,-11.3722591160616,5.74803213268913e-30,2.41747861420573e-26,"chr14",100871225,100873128,"+","Intergenic",-2377,"MIR337","MIR337","rna59801","MIR337",0.432701894317049,1903
"21","Interval_77493",195.816854725008,-2.44934282325004,0.215766097222914,-11.3518428278357,7.26158796650623e-30,2.90861177048891e-26,"chr8",125468789,125469728,"+","Intergenic",38475,"TRIB1","TRIB1","XM_006716496","TRIB1",0.487234042553191,939
"22","Interval_25464",158.221804171517,-2.44576570332654,0.216943355458185,-11.2737525339786,1.76867751670269e-29,6.76237769624756e-26,"chr15",38025686,38030007,"+","Intergenic",-12403,"RP11-1008C21.1","RP11-1008C21","rna60786","RP11-1008C21.1",0.397501836884644,4321
"23","Interval_78101",358.612841821586,2.12065200182961,0.189898441785472,11.167295433763,5.89485104157015e-29,2.15584954505075e-25,"chr8",143023929,143026974,"+","Intergenic",6966,"LY6E","LY6E","NM_001127213","LY6E",0.643138542350624,3045
"24","Interval_40551",97.9905283137921,3.83689251772284,0.34671851926959,11.0663039453611,1.82784843467535e-28,6.40622796177987e-25,"chr2",70043222,70044135,"+","intron (PCBP1-AS1, intron 6 of 10)",43337,"PCBP1-AS1","PCBP1-AS1","rna10451","PCBP1-AS1",0.472647702407002,913
"25","Interval_77384",162.881386852233,-2.36378190362202,0.213907534273169,-11.0504845547113,2.18034834278512e-28,7.33600003413482e-25,"chr8",123693517,123694578,"+","intron (ANXA13, intron 6 of 10)",-40247,"KLHL38","KLHL38","XM_005250901","KLHL38",0.433145009416196,1061
"26","Interval_25529",187.998836825668,2.46053940471304,0.224170074554898,10.976217095875,4.97315671365346e-28,1.608911834496e-24,"chr15",39334740,39335698,"+","Intergenic",-48815,"LOC102724283","LOC102724283","rna60798","LOC102724283",0.395131086142322,958
"27","Interval_82774",142.916225739377,-2.98305869698203,0.273266668941827,-10.9162917985328,9.63496891844709e-28,3.00164966879695e-24,"chrX",45741521,45744310,"+","Intergenic",3327,"MIR221","MIR221","rna84715","MIR221",0.447670250896057,2789
"28","Interval_27724",181.145626490829,-2.53887278458573,0.234693973303784,-10.8178013642449,2.83496622879456e-27,8.51654229768051e-24,"chr15",99414534,99416732,"+","Intergenic",-150330,"MEF2A","MEF2A","XM_005254914","MEF2A",0.397501836884644,2198
"29","Interval_25003",100.065584554316,-3.68141277885159,0.341575648174302,-10.7777378116048,4.38538015169504e-27,1.27198707399941e-23,"chr14",104699413,104702147,"+","intron (INF2, intron 1 of 21)",1384,"INF2","INF2","NM_001031714","INF2",0.432078559738134,2734
"30","Interval_37522",298.046801038538,-1.91917571023026,0.178755286976693,-10.7363297762515,6.87223595022868e-27,1.92686042317828e-23,"chr19",43779839,43781877,"+","exon (KCNN4, exon 1 of 9)",1259,"KCNN4","KCNN4","XM_005258886","KCNN4",0.460743801652893,2038
"31","Interval_11290",539.494736649675,1.67363638387462,0.156329776927818,10.7058067680055,9.55943166584724e-27,2.59384385346045e-23,"chr10",110076564,110078470,"+","intron (ADD3, intron 1 of 14)",-69136,"ADD3-AS1","ADD3-AS1","rna45657","ADD3-AS1",0.543169398907104,1906
"32","Interval_7081",420.522921800973,-1.69426027744482,0.158857275102905,-10.6652986232283,1.47923100411755e-26,3.88829737222961e-23,"chr1",226185199,226187132,"+","promoter-TSS (LOC101927247)",557,"ACBD3","ACBD3","NM_022735","ACBD3",0.550672182006205,1933
"33","Interval_76541",143.739571158404,-2.5048737353194,0.235176029594056,-10.6510588670246,1.72392853584098e-26,4.39418935734134e-23,"chr8",95067275,95068305,"+","Intergenic",-5172,"MIR3150A","MIR3150A","rna37693","MIR3150A",0.511154219204656,1030
"34","Interval_29333",120.731458424254,3.54300546872853,0.333681006789768,10.6179416767367,2.45923870699293e-26,6.08408423055031e-23,"chr16",56632084,56633604,"+","intron (MT1M, intron 1 of 2)",222,"MT1M","MT1M","NM_176870","MT1M",0.445709281961471,1520
"35","Interval_35696",162.747664870016,-2.27655861922174,0.215020131874878,-10.5876533484153,3.40008620181299e-26,8.17137859615713e-23,"chr18",79523228,79524643,"+","promoter-TSS (LOC102723506)",-589,"LOC102723506","LOC102723506","rna73238","LOC102723506",0.523496715512885,1415
"36","Interval_75101",240.279648333418,2.02585342593846,0.191456263729929,10.5812857018674,3.63929600821985e-26,8.32402638700404e-23,"chr8",29583265,29584631,"+","Intergenic",164161,"LINC00589","LINC00589","rna36556","LINC00589",0.463057790782736,1366
"37","Interval_14989",156.261902426229,-2.30747758755859,0.218083327128784,-10.5807152611715,3.66152263352731e-26,8.32402638700404e-23,"chr11",96267469,96269300,"+","intron (MAML2, intron 1 of 4)",-73063,"MIR1260B","MIR1260B","rna50245","MIR1260B",0.470932852636323,1831
"38","Interval_52062",69.1524328533815,3.62295190182316,0.344369858072166,10.5205255828863,6.94848891921316e-26,1.53808459326215e-22,"chr3",55597600,55598621,"+","intron (ERC2, intron 18 of 18)",61359,"ERC2-IT1","ERC2-IT1","rna17072","ERC2-IT1",0.407045009784736,1021
"39","Interval_3440",150.292489153267,-2.93404657844766,0.279069962158124,-10.5136595703739,7.47359575606081e-26,1.61190130005399e-22,"chr1",109913974,109916027,"+","intron (CSF1, intron 2 of 8)",4389,"CSF1","CSF1","NM_172211","CSF1",0.528724440116845,2053
"40","Interval_58640",109.687176700535,-2.78853859192533,0.269788954890549,-10.335999830151,4.84334664227424e-25,1.01849525703724e-21,"chr4",121663148,121666853,"+","Intergenic",31992,"ANXA5","ANXA5","NM_001154","ANXA5",0.407717215326498,3705
"41","Interval_62735",181.443909260695,-2.21020419662669,0.21403361451988,-10.3264349461398,5.35126011692827e-25,1.09785669447664e-21,"chr5",126747520,126748465,"+","Intergenic",7720,"LOC102723557","LOC102723557","rna25423","LOC102723557",0.447145877378436,945
"42","Interval_47910",67.1773733280524,-4.14386991092167,0.401531652064766,-10.3201575507509,5.7129335670577e-25,1.14415096903109e-21,"chr21",25578041,25578730,"+","Intergenic",4363,"MIR155","MIR155","rna81079","MIR155",0.456521739130435,689
"43","Interval_32794",271.443795667594,1.98028432328165,0.192888614883827,10.2664655686098,9.97940080137933e-25,1.95213325211168e-21,"chr17",61250271,61252800,"+","intron (BCAS3, intron 22 of 25)",116070,"LOC101927855","LOC101927855","rna70482","LOC101927855",0.361490683229814,2529
"44","Interval_44561",703.842538468724,1.59543405714115,0.156102885685609,10.2204007961413,1.6067515829564e-24,3.07163430455404e-21,"chr2",218370190,218372143,"+","Intergenic",-3331,"LOC101928513","LOC101928513","rna13981","LOC101928513",0.487717502558854,1953
"45","Interval_10901",278.466873289883,-2.39139662683506,0.235850765459336,-10.139448231926,3.69178893507565e-24,6.90077391719752e-21,"chr10",97508937,97509956,"+","intron (UBTD1, intron 1 of 2)",10435,"UBTD1","UBTD1","NM_024954","UBTD1",0.44791260241904,1019
"46","Interval_41914",101.833581246939,3.04692995717643,0.301231831737805,10.1149003397108,4.74499688774511e-24,8.67663941766695e-21,"chr2",118118769,118120783,"+","Intergenic",31263,"INSIG2","INSIG2","XM_005263690","INSIG2",0.406451612903226,2014
"47","Interval_57348",272.209611060448,-2.36847187263652,0.234435634302978,-10.1028663141524,5.36507064058087e-24,9.48263440740439e-21,"chr4",67450820,67452683,"+","Intergenic",-29756,"RP11-584P21.2","RP11-584P21","rna21352","RP11-584P21.2",0.399678111587983,1863
"48","Interval_63692",173.648816066882,-2.24525393835889,0.222257781957323,-10.1020262084232,5.41123998758142e-24,9.48263440740439e-21,"chr5",151074891,151076393,"+","intron (TNIP1, intron 1 of 17)",5355,"TNIP1","TNIP1","NM_001252390","TNIP1",0.503659347970725,1502
"49","Interval_16740",160.135565210606,-2.14402669289751,0.213016346881126,-10.0650805644225,7.88227711310153e-24,1.35309742728273e-20,"chr12",13205986,13206804,"+","intron (EMP1, intron 1 of 4)",9727,"EMP1","EMP1","NM_001423","EMP1",0.437138728323699,818
"50","Interval_30751",133.88573471987,-2.31135060944616,0.229832059894587,-10.0566936157918,8.58326936934981e-24,1.44396340600572e-20,"chr17",4969057,4970040,"+","TTS (MIR6864)",218,"MIR6864","MIR6864","rna67200","MIR6864",0.357258499730167,983
"51","Interval_759",377.052177020453,-1.93332852865997,0.192517251170819,-10.0423651226172,9.92650404119976e-24,1.63719193612847e-20,"chr1",21323931,21325862,"+","intron (ECE1, intron 1 of 18)",-30472,"ECE1","ECE1","NM_001113348","ECE1",0.532608695652174,1931
"52","Interval_58356",780.720237021979,-1.45080060349285,0.145052102987672,-10.0019274013294,1.49459348083354e-23,2.41764866615987e-20,"chr4",107823809,107825534,"+","exon (SGMS2, exon 1 of 7)",61536,"LOC102724049","LOC102724049","XM_006714432","LOC102724049",0.587485515643105,1725
"53","Interval_50098",150.98067700115,-2.3084071636004,0.232283731443357,-9.93787704914371,2.84832523837008e-23,4.52050712123583e-20,"chr22",49975940,49977097,"+","Intergenic",13599,"MIR6821","MIR6821","rna83799","MIR6821",0.522452504317789,1157
"54","Interval_63515",63.3462399384842,-3.51848202114536,0.354154981523273,-9.93486525591665,2.93572587278536e-23,4.57293669980261e-20,"chr5",148310865,148311982,"+","intron (LOC102546294, intron 2 of 4)",-1004,"SPINK7","SPINK7","NM_032566","SPINK7",0.400715563506261,1117
"55","Interval_49301",88.8140640006141,-3.25639304558966,0.327898869933172,-9.93108956506416,3.04905396150641e-23,4.66311225403839e-20,"chr22",30238693,30242138,"+","TTS (LIF)",16966,"LIF","LIF","XM_006724240","LIF",0.567324434126524,3445
"56","Interval_24049",491.08598452546,1.6984379053569,0.171309890621243,9.91441824635829,3.60349553341435e-23,5.41264333559193e-20,"chr14",75282743,75284455,"+","Intergenic",4821,"FOS","FOS","NM_005252","FOS",0.488697524219591,1712
"57","Interval_80663",67.2737484441841,-3.29531817945374,0.333484800607579,-9.88146438293429,5.00954149220535e-23,7.39258916871672e-20,"chr9",110122999,110123961,"+","intron (AKAP2, intron 1 of 4)",74882,"AKAP2","AKAP2","NM_001198656","AKAP2",0.45067497403946,962
"58","Interval_3265",78.5238570782615,-2.99842052736808,0.304913050310107,-9.8336903727754,8.06095353603215e-23,1.16904673566094e-19,"chr1",100860851,100862744,"+","Intergenic",33382,"EXTL2","EXTL2","XM_005270621","EXTL2",0.399683210137276,1893
"59","Interval_29336",286.554449770985,1.97546351941046,0.201139447662143,9.82136295177999,9.11033574058374e-23,1.2988404929139e-19,"chr16",56657221,56658524,"+","promoter-TSS (MT1F)",-71,"MT1F","MT1F","NM_005949","MT1F",0.426666666666667,1303
"60","Interval_44233",235.547656453556,-2.21210433792606,0.226458907532457,-9.76823725783015,1.54109979151314e-22,2.16049348271879e-19,"chr2",207337514,207338813,"+","Intergenic",-68815,"MIR1302-4","MIR1302-4","rna13685","MIR1302-4",0.423076923076923,1299
"61","Interval_63643",102.710420746697,2.74434121897971,0.282302169166599,9.7212898756019,2.44662288564669e-22,3.3737325250192e-19,"chr5",150328592,150329892,"+","Intergenic",-26280,"ARSI","ARSI","NM_001012301","ARSI",0.488086087624904,1300
"62","Interval_43103",105.658033917696,-2.70153829530311,0.278391426787102,-9.70410018182454,2.89620441074914e-22,3.92926183887361e-19,"chr2",166435646,166438184,"+","intron (SCN7A, intron 14 of 25)",50056,"SCN7A","SCN7A","XM_006712681","SCN7A",0.424970460811343,2538
"63","Interval_34983",101.741160761137,-2.53938149893717,0.26253771811544,-9.67244446689595,3.94832521520827e-22,5.27164088059117e-19,"chr18",49066882,49068404,"+","intron (DYM, intron 15 of 15)",-17884,"MIR4744","MIR4744","rna72730","MIR4744",0.523496715512885,1522
"64","Interval_22415",348.775050956186,1.62816290568328,0.168639505122042,9.65469451837516,4.69556647700485e-22,6.17136834708223e-19,"chr13",113606700,113608435,"+","intron (TFDP1, intron 2 of 10)",22879,"TFDP1","TFDP1","NM_007111","TFDP1",0.332191780821918,1735
"65","Interval_71606",140.508319061277,2.23725020223991,0.231784861656535,9.65227058510456,4.80791795040883e-22,6.22181566767136e-19,"chr7",72911066,72913589,"+","intron (POM121, intron 4 of 15)",32992,"POM121","POM121","NM_001257190","POM121",0.499603803486529,2523
"66","Interval_13522",483.05841546343,-1.76923864358383,0.18352911471733,-9.64009795562303,5.41362919571422e-22,6.8995063605682e-19,"chr11",57405299,57407324,"+","TTS (SLC43A3)",-15654,"PRG2","PRG2","NM_001243245","PRG2",0.459685863874346,2025
"67","Interval_15382",153.898050208375,-2.12432637508419,0.221756079461474,-9.57956318601518,9.74562315877663e-22,1.22351207761268e-18,"chr11",113690348,113691308,"+","intron (TMPRSS5, intron 8 of 10)",15545,"TMPRSS5","TMPRSS5","XM_006718922","TMPRSS5",0.44578313253012,960
"68","Interval_65625",114.591226172438,2.58750942601909,0.270284873549405,9.5732676122037,1.03579164209921e-21,1.28125902904669e-18,"chr6",22112621,22113841,"+","intron (CASC15, intron 9 of 11)",33962,"CASC14","CASC14","rna27703","CASC14",0.361998361998362,1220
"69","Interval_73807",232.983913833285,-2.04759586351257,0.215347048692443,-9.50835349704249,1.9370404292697e-21,2.36136457547857e-18,"chr7",148570368,148571144,"+","Intergenic",-19809,"C7orf33","C7orf33","NM_145304","C7orf33",0.438867438867439,776
"70","Interval_52512",48.4554572333222,-5.01214837315988,0.527629226750971,-9.49937592355076,2.11151918046886e-21,2.53729194093055e-18,"chr3",71868893,71869386,"+","Intergenic",-83933,"PROK2","PROK2","NM_001126128","PROK2",0.42914979757085,493
"71","Interval_13097",110.958284065801,-2.68654536738617,0.283288931345846,-9.48341099888005,2.46103914874823e-21,2.91563814080222e-18,"chr11",35126189,35127710,"+","Intergenic",12107,"RP4-607I7.1","RP4-607I7","rna47713","RP4-607I7.1",0.459685863874346,1521
"72","Interval_76682",83.8219983158711,-3.06841645123697,0.324136955230091,-9.46641967762926,2.89599982092823e-21,3.38329201301915e-18,"chr8",98573057,98574919,"+","intron (STK3, intron 3 of 5)",24930,"STK3","STK3","NM_001256312","STK3",0.418679549114332,1862
"73","Interval_66620",336.646766135126,1.96679036961335,0.207911274803197,9.45975811785611,3.08656365757867e-21,3.55652468571548e-18,"chr6",43915977,43918420,"+","intron (LOC100132354, intron 1 of 1)",26170,"LOC100132354","LOC100132354","rna29405","LOC100132354",0.497545008183306,2443
"74","Interval_8466",638.946337368169,-1.5156250768028,0.1603456332611,-9.45223793113729,3.31662490816751e-21,3.7699716777096e-18,"chr10",17238022,17240613,"+","Intergenic",11382,"VIM","VIM","XM_006717500","VIM",0.457997698504028,2591
"75","Interval_51316",70.1722656381006,3.20697867725811,0.340426428488345,9.42047505388645,4.49051700832151e-21,5.03626450873285e-18,"chr3",37892742,37893562,"+","intron (CTDSPL, intron 1 of 8)",-30946,"CTDSPL","CTDSPL","XM_006712923","CTDSPL",0.429963459196102,820
"76","Interval_40325",607.845990833915,-1.43483742778212,0.152459232000307,-9.41128594809675,4.9010350244544e-21,5.42434948792082e-18,"chr2",64837128,64840724,"+","Intergenic",24705,"AC007880.1","AC007880","rna10341","AC007880.1",0.499860995273839,3596
"77","Interval_82779",271.094853951126,-1.66205143293172,0.177004140531046,-9.38990143363453,6.00564319018885e-21,6.49826471331928e-18,"chrX",45769705,45772199,"+","Intergenic",-23858,"MIR222","MIR222","rna84718","MIR222",0.427254509018036,2494
"78","Interval_2759",102.442578679268,-2.65764887764854,0.28304333697067,-9.38954757279426,6.02585326801289e-21,6.49826471331928e-18,"chr1",84430295,84431244,"+","Intergenic",22418,"DNASE2B","DNASE2B","NM_058248","DNASE2B",0.44,949
"79","Interval_33763",152.920313051519,-2.1357358132807,0.228581823228871,-9.34341927591619,9.32722453240284e-21,9.93113280434259e-18,"chr17",82281768,82283801,"+","Intergenic",-9083,"CSNK1D","CSNK1D","NM_139062","CSNK1D",0.429386590584879,2033
"80","Interval_77436",155.843285751704,-1.88716536096434,0.202343731215101,-9.32653237948939,1.09391263596165e-20,1.15018076717393e-17,"chr8",124709074,124710251,"+","intron (MTSS1, intron 1 of 11)",18811,"MTSS1","MTSS1","NM_014751","MTSS1",0.505942275042445,1177
"81","Interval_19522",253.215916371631,-1.7040279168531,0.18286707483638,-9.31839653681661,1.18111705135078e-20,1.22653902190582e-17,"chr12",111413345,111414296,"+","intron (SH2B3, intron 1 of 7)",-31068,"SH2B3","SH2B3","NM_005475","SH2B3",0.437138728323699,951
"82","Interval_76929",115.746073393556,-2.78205678214945,0.298703813787813,-9.31376384810976,1.23380830937911e-20,1.26563153589541e-17,"chr8",104657462,104658643,"+","Intergenic",-69028,"LRP12","LRP12","NM_013437","LRP12",0.426395939086294,1181
"83","Interval_74448",250.375221659455,-1.72673958085127,0.185472725056791,-9.3099380532774,1.27906927429472e-20,1.29625195189519e-17,"chr8",11456499,11457500,"+","intron (FAM167A, intron 1 of 2)",-10378,"FAM167A","FAM167A","NM_053279","FAM167A",0.612774451097804,1001
"84","Interval_20233",107.447974655587,-2.4560707003116,0.264048318578388,-9.30159568345244,1.38353484313772e-20,1.38542896822059e-17,"chr12",132393396,132394574,"+","Intergenic",-11105,"LOC101928629","LOC101928629","XM_005266193","LOC101928629",0.437138728323699,1178
"85","Interval_71815",106.436369838557,2.78176776614388,0.299322602891249,9.29354395315932,1.49234732527131e-20,1.47680935606113e-17,"chr7",76570123,76570995,"+","intron (LOC100133091, intron 2 of 2)",21218,"LOC100133091","LOC100133091","rna33456","LOC100133091",0.394043528064147,872
"86","Interval_75521",289.144729070455,1.57804626789979,0.170001931767647,9.28251962487468,1.65517289402578e-20,1.61889381373231e-17,"chr8",47627541,47628303,"+","intron (SPIDR, intron 3 of 12)",110242,"CEBPD","CEBPD","NM_005195","CEBPD",0.435124508519004,762
"87","Interval_25359",72.1295836111895,2.84775302583667,0.307400829274457,9.26397314072992,1.96963366195496e-20,1.90431879856714e-17,"chr15",32855711,32856512,"+","intron (FMN1, intron 17 of 20)",-137246,"LOC100131315","LOC100131315","rna60689","LOC100131315",0.397501836884644,801
"88","Interval_80684",90.2256055343392,2.76466742815974,0.298767659261549,9.25356993120691,2.17117242336846e-20,2.07532009535952e-17,"chr9",110329583,110331245,"+","intron (TXNDC8, intron 2 of 5)",7092,"TXNDC8","TXNDC8","NM_001286947","TXNDC8",0.411906193625977,1662
"89","Interval_7090",379.896640557511,-1.59775336671487,0.17360103287134,-9.20359366697435,3.46174380431511e-20,3.2717368550558e-17,"chr1",226643007,226645483,"+","intron (ITPKB, intron 4 of 7)",30823,"ITPKB-IT1","ITPKB-IT1","rna8205","ITPKB-IT1",0.590230117077109,2476
"90","Interval_59136",191.960133155696,-1.92304444176881,0.209124664938145,-9.19568450874794,3.72614567070476e-20,3.48249714545923e-17,"chr4",147807920,147809812,"+","intron (ARHGAP10, intron 1 of 14)",26227,"MIR4799","MIR4799","rna22828","MIR4799",0.433703116745906,1892
"91","Interval_77595",231.433506699786,-1.9004573051045,0.208326212593978,-9.1225068676712,7.34063247280118e-20,6.7852450598865e-17,"chr8",128149837,128152015,"+","TTS (MIR1208)",799,"MIR1208","MIR1208","rna38208","MIR1208",0.454336851766866,2178
"92","Interval_55200",103.926652665432,2.35656206465947,0.259628702602226,9.07666232985777,1.11955281503915e-19,1.02359983735889e-16,"chr3",182924655,182926547,"+","Intergenic",54563,"DCUN1D1","DCUN1D1","XM_005247539","DCUN1D1",0.43000528262018,1892
"93","Interval_66008",1154.3610661707,-3.18958056242949,0.351715959434706,-9.06862619357942,1.20527019945713e-19,1.09012153577781e-16,"chr6",31575014,31581681,"+","TTS (TNF)",2780,"TNF","TNF","NM_000594","TNF",0.545590881823635,6667
"94","Interval_14411",138.476845225716,-2.19353582547517,0.242203272742059,-9.05659036164733,1.34591940093097e-19,1.20438308946073e-16,"chr11",74473501,74474563,"+","Intergenic",-6477,"KCNE3","KCNE3","NM_005472","KCNE3",0.459685863874346,1062
"95","Interval_32560",229.041787078316,1.66143378512627,0.183546627688825,9.05183498082551,1.40585645709006e-19,1.24477490408558e-16,"chr17",55692367,55694097,"+","Intergenic",29632,"TMEM100","TMEM100","NM_001099640","TMEM100",0.429386590584879,1730
"96","Interval_77566",454.807338001168,-1.48038829360062,0.163644840759433,-9.04634870693463,1.47828819491965e-19,1.29527303662153e-16,"chr8",127734051,127738949,"+","promoter-TSS (CASC11)",431,"MYC","MYC","NM_002467","MYC",0.57624004898959,4898
"97","Interval_77555",179.442544914011,-1.86688685340489,0.206535341904259,-9.03906729081891,1.58014268510482e-19,1.37024435007826e-16,"chr8",127339591,127341019,"+","intron (LOC101930033, intron 1 of 2)",-60094,"CCAT2","CCAT2","rna38190","CCAT2",0.390482855143457,1428
"98","Interval_6961",63.4775256408347,-3.04955738166104,0.337656298854208,-9.03154299804064,1.69267978249817e-19,1.45285469290647e-16,"chr1",223763734,223766619,"+","intron (CAPN2, intron 15 of 20)",52759,"CAPN2","CAPN2","NM_001146068","CAPN2",0.493762993762994,2885
"99","Interval_69468",80.3091435364403,2.77159142932276,0.306952774330154,9.02937409629557,1.72656474552307e-19,1.46083339467354e-16,"chr6",161406392,161407933,"+","intron (PARK2, intron 6 of 8)",-133101,"AGPAT4","AGPAT4","NM_020133","AGPAT4",0.389105058365759,1541
"100","Interval_35959",180.014454280528,-2.11318691937535,0.234051326942008,-9.02873291506243,1.73670973628192e-19,1.46083339467354e-16,"chr19",3811101,3813154,"+","intron (ZFR2, intron 14 of 18)",-25710,"MATK","MATK","NM_002378","MATK",0.460743801652893,2053
"101","Interval_63544",120.189818697294,-2.37777043184564,0.264117672724579,-9.00269341054343,2.20246735401442e-19,1.83426278695963e-16,"chr5",148910340,148912135,"+","Intergenic",84644,"ADRB2","ADRB2","NM_000024","ADRB2",0.501670378619154,1795
"102","Interval_54149",66.615323892707,-3.05843281177759,0.339948052408507,-8.99676521194581,2.32466002880414e-19,1.91704684630255e-16,"chr3",141890494,141891094,"+","intron (ATP1B3, intron 1 of 6)",14166,"ATP1B3","ATP1B3","NM_001679","ATP1B3",0.442595673876872,600
"103","Interval_46048",99.5129661051055,2.59390653490828,0.288582711876166,8.98843356916456,2.50778982221739e-19,2.04798777568753e-16,"chr20",19307564,19309295,"+","intron (SLC24A3, intron 2 of 16)",-23833,"RP5-1027G4.3","RP5-1027G4","rna79168","RP5-1027G4.3",0.418013856812933,1731
